path	record_id	check	status	detail
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/dailymed_drug_labels.json	resource.dailymed.drug_labels.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/dailymed_drug_labels.json	resource.dailymed.drug_labels.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/ema_medicines_database.json	resource.ema.medicines_database.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/ema_medicines_database.json	resource.ema.medicines_database.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/fda_fdalabel_drug_labeling.json	resource.fda.fdalabel_drug_labeling.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/figshare_repository.json	resource.figshare.repository.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/figshare_repository.json	resource.figshare.repository.2026-06-13	resource_source_locator_unique	PASS	-
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	record_id_unique	PASS	-
knowledge_external/catalogs/resources/geo_functional_genomics.json	resource.geo.functional_genomics.2026-06-13	resource_source_locator_unique	PASS	-
