analysis	disease_name	compartment	role	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	C5AR1	detection_fraction	6	6	0.014874250325671077	0.009075345056109005	0.005798905269562072	0.9119077742040969	1.7110931464667554	0.11881530846894756	0.523176915651792
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CALR	mean_z_vs_controls	6	6	0.3990423369999134	-0.018864413944906618	0.41790675094482005	2.2550807251128413	4.231407256986764	0.0039274314924137655	0.2952760022539283
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CALR	detection_fraction	6	6	0.5659370270959837	0.41609371650322036	0.14984331059276335	1.308527787715256	2.4553063290584025	0.0394423289655559	0.3642642148778202
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL2	mean_z_vs_controls	6	6	-0.02710353295346274	0.010154710225485716	-0.03725824317894846	-0.6557320126272997	-1.2304079255215363	0.24676790065109241	0.631259206369589
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL2	detection_fraction	6	6	0.002620045215748271	0.005842816128144243	-0.0032227709123959724	-0.8203609579654382	-1.5393157647205165	0.1548108681061882	0.5742479498128893
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL3	mean_z_vs_controls	6	6	0.12678180192378077	0.00405594592977623	0.12272585599400454	0.7606899565139654	1.4273497912803434	0.19498757535846845	0.6090208768245021
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL3	detection_fraction	6	6	0.014674388268149175	0.00399672877077811	0.010677659497371064	0.7147645978051828	1.3411759820876197	0.23032229987025274	0.6265117753541829
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL4	mean_z_vs_controls	6	6	0.14922163669636476	0.05241909163702541	0.09680254505933936	0.6203341380538838	1.1639877651770039	0.27323175955853324	0.6546837700037648
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL4	detection_fraction	6	6	0.0210918491554983	0.009043172118718893	0.012048677036779408	0.6588936447415132	1.2363403752662505	0.2534226348646788	0.6407371773674562
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD36	mean_z_vs_controls	6	6	-0.002413797378474349	0.00910385031226244	-0.01151764769073679	-0.2437847420858537	-0.45743485601967127	0.6584349115066189	0.8490428095567828
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD36	detection_fraction	6	6	0.0023618121287386443	0.0014296288757118913	0.000932183253026753	0.3693339751334385	0.6930139773835371	0.5064421350150106	0.7698379030279109
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD68	mean_z_vs_controls	6	6	-0.07843082306171907	0.001243257423470298	-0.07967408048518937	-0.6761037504577566	-1.2686332175624293	0.23839150890285601	0.6282433689306616
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD68	detection_fraction	6	6	0.07221879189448764	0.09694186499397828	-0.024723073099490636	-0.4983544765474875	-0.9351065463562774	0.37484379731666634	0.6941647047976435
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD74	mean_z_vs_controls	6	6	0.867483446992785	-0.07874489094013952	0.9462283379329245	1.6173022618526633	3.0346871627852834	0.013221801777364768	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD74	detection_fraction	6	6	0.5253054273220389	0.16562127961984088	0.35968414770219803	2.0201422728492724	3.7905714763503267	0.003540360352713075	0.2952760022539283
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD93	mean_z_vs_controls	6	6	0.1103079226292694	0.0009094618261903919	0.10939846080307901	0.6485228950116115	1.2168808210344153	0.27581704483830444	0.6555039370018056
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD93	detection_fraction	6	6	0.0006584866939701789	0.0002865861994326661	0.00037190049453751276	0.331505638956939	0.6220333271414199	0.5565782378701026	0.7992033560771866
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CEBPB	mean_z_vs_controls	6	6	0.1266352770711999	0.032802293927973916	0.09383298314322598	0.7431182271578579	1.394378402590247	0.19421429725329614	0.6090208768245021
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CEBPB	detection_fraction	6	6	0.11308543867034665	0.07455999462970074	0.03852544404064591	0.8095240328226598	1.5189814843633105	0.1732045857916875	0.5995199966964853
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CFB	mean_z_vs_controls	6	6	0.3945271729922602	-0.011544327967202792	0.406071500959463	2.2763499545198176	4.271316591788379	0.0071181584198570045	0.2952760022539283
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CFB	detection_fraction	6	6	0.04972606491658595	0.007074588336789982	0.04265147657979597	1.4724681115552796	2.762922046883637	0.03857412252380852	0.36015688184808375
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CFD	mean_z_vs_controls	6	6	0.2227656862347028	0.10820114008589676	0.11456454614880604	0.430805537871034	0.8083585030892246	0.44606340596557525	0.7320213763492682
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CFD	detection_fraction	6	6	0.06466871830202899	0.030143559341384293	0.03452515896064469	0.8354037264478527	1.5675418406267236	0.1481178163147916	0.5675384516712272
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CIITA	mean_z_vs_controls	6	6	0.20024936741227395	-0.02429954128365631	0.22454890869593025	1.154133371393269	2.1656024411275614	0.06519633583162449	0.4288388371517847
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CIITA	detection_fraction	6	6	0.04490326298865036	0.008038925170874374	0.03686433781777599	1.2065975681912922	2.2640456500960684	0.06137106559587425	0.4226735440782519
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSB	mean_z_vs_controls	6	6	0.1252904142605503	0.009292355514956453	0.11599805874559384	1.2735695179550923	2.389711038074992	0.04132638103046721	0.3663454107189271
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSB	detection_fraction	6	6	0.2531398568975652	0.1945864815461673	0.058553375351397874	0.7532548232428671	1.4133985936448732	0.20049021244887824	0.611950807542826
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSD	mean_z_vs_controls	6	6	0.005367633735701936	-0.009050836471658783	0.014418470207360718	0.06839397243055284	0.12833365477961445	0.9009933713522204	0.9734238520619698
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSD	detection_fraction	6	6	0.5383168951401578	0.5093416493908003	0.028975245749357503	0.2356605754802399	0.4421907642454205	0.6677994362606402	0.8545542095264791
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSS	mean_z_vs_controls	6	6	0.15025682694114353	0.01323073102441726	0.13702609591672626	0.6116097102177329	1.1476173502078906	0.2907733110379448	0.6663968544777472
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSS	detection_fraction	6	6	0.4182776758439433	0.36181683408460086	0.05646084175934246	0.4406714533047549	0.8268707921164724	0.4339213457311243	0.7234715919514587
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL1	mean_z_vs_controls	6	6	0.6332104473007446	-0.0034055693838728773	0.6366160166846175	1.8189830352750764	3.41311862146914	0.018113561330439842	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL1	detection_fraction	6	6	0.10121493461724107	0.017413756040424732	0.08380117857681633	1.6254806522184093	3.0500329993926876	0.028037830485212516	0.33846667036774486
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL10	mean_z_vs_controls	6	6	0.008070244705738975	0.0021231678998935555	0.005947076805845419	0.1071625830805828	0.20107862511304783	0.8449384542913781	0.9444463954334755
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL10	detection_fraction	6	6	0.004889402824848556	0.0022342566313097857	0.0026551461935387702	0.6885467911607831	1.2919811944855764	0.22721826764518024	0.6257710271600154
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL2	mean_z_vs_controls	6	6	0.39513717151061045	0.026363128987621765	0.3687740425229887	1.6797248165705252	3.1518161187873344	0.02022909088156844	0.31275036525992816
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL2	detection_fraction	6	6	0.12158112037374114	0.05030174579122992	0.07127937458251121	1.6158403320362174	3.031944014672834	0.024425179508019392	0.32967855356050296
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL8	mean_z_vs_controls	6	6	0.31477931729648606	-0.00916586256247001	0.32394517985895604	0.9117599159535863	1.710815706964369	0.14677994131288905	0.5672675141962877
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL8	detection_fraction	6	6	0.06298611047882319	0.01566248813416744	0.047323622344655744	0.8088348960723785	1.5176883961763896	0.1883303140946386	0.607790067715404
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FABP5	mean_z_vs_controls	6	6	0.03295394662286729	-0.04470734452183355	0.07766129114470084	0.32736922937480967	0.6142718162878268	0.5581926641849598	0.7992033560771866
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FABP5	detection_fraction	6	6	0.30632083811048416	0.2683603892241467	0.03796044888633748	0.3329516614900473	0.6247466270123389	0.5500288881921176	0.7955722098460031
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FOS	mean_z_vs_controls	6	6	-0.13607649659463314	-0.009849617912890301	-0.12622687868174284	-0.5540105374818719	-1.039538932084406	0.3235411119387306	0.6879479165261195
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FOS	detection_fraction	6	6	0.7214874570266452	0.7509567972032936	-0.029469340176648373	-0.4484596273433324	-0.8414844313438946	0.41984407489733855	0.7169111158132558
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GBP1	mean_z_vs_controls	6	6	0.18321830030267525	-0.027435931237523054	0.2106542315401983	1.4656116667678478	2.7500566935915876	0.02049295021807422	0.31275036525992816
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GBP1	detection_fraction	6	6	0.09598198144473187	0.0427928983180715	0.05318908312666037	1.6244337537282787	3.048068611236142	0.013907773608002284	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GPNMB	mean_z_vs_controls	6	6	0.0003337935769179839	-0.0020088214078767333	0.0023426149847947174	0.06113935017405918	0.11472116591348354	0.9109536088637731	0.9769302103104502
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GPNMB	detection_fraction	6	6	0.0013887378262604927	0.0008112968864025889	0.0005774409398579038	0.32891961445533224	0.6171809408294854	0.5556114321522507	0.7992033560771866
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HIF1A	mean_z_vs_controls	6	6	0.3541008809462379	-0.006128542602673859	0.36022942354891174	2.7200892191071953	5.103943789331849	0.0019125952671321135	0.2752626880209781
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HIF1A	detection_fraction	6	6	0.19800598146022053	0.0856571246212609	0.11234885683895962	1.6315594787843424	3.061439238893833	0.021247306686189293	0.3145560925067367
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HK2	mean_z_vs_controls	6	6	0.6217736526331917	0.04369127649639012	0.5780823761368016	2.579230093052839	4.839637362709631	0.0017397853460592025	0.2752626880209781
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HK2	detection_fraction	6	6	0.30521091688332097	0.1549343531285939	0.15027656375472706	1.8852817698369497	3.5375207962693844	0.010085069504056689	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	mean_z_vs_controls	6	6	0.3664317128526473	-0.04364966084940682	0.4100813737020541	0.9692064199440802	1.8186076592288414	0.11304881334369746	0.5188125591320519
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	detection_fraction	6	6	0.13513399138440424	0.030283478064316038	0.1048505133200882	1.0889687677545477	2.0433283364070953	0.08482782731023286	0.4746007283978571
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	mean_z_vs_controls	6	6	0.3744496382689079	-0.026466205276769544	0.40091584354567744	0.9254543314474364	1.736511748997618	0.13384494347791534	0.5516582818920669
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	detection_fraction	6	6	0.11540969647982778	0.023509894894929037	0.09189980158489874	0.9827971675024839	1.8441091799531726	0.11810740483590476	0.5226301307895226
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	mean_z_vs_controls	6	6	0.5785603408238775	-0.07290166200177836	0.6514620028256559	1.333009983233245	2.5012444361195607	0.03277829031510828	0.35358428829871824
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	detection_fraction	6	6	0.2945135015920473	0.06961641220835638	0.22489708938369093	1.5770500315886056	2.9591583458553643	0.015737318675641605	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	mean_z_vs_controls	6	6	0.40731079325796077	-0.06471856338704374	0.4720293566450045	1.3613227801432393	2.554370239101424	0.02867696115210986	0.33846667036774486
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	detection_fraction	6	6	0.22419819295608567	0.05814437655316027	0.1660538164029254	1.5877236405365809	2.9791861816032146	0.014796291539510826	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30	mean_z_vs_controls	6	6	-0.010575235495087959	-0.018688247982769867	0.008113012487681908	0.10548449860925249	0.19792988691900001	0.8470686562777052	0.9452540136110994
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30	detection_fraction	6	6	0.03620294226501023	0.029744683317331613	0.006458258947678618	0.34781636859861165	0.6526385906266413	0.5295101366473	0.7792234492971328
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL1B	mean_z_vs_controls	6	6	0.42174076133543004	-0.008916841883391586	0.4306576032188216	1.3937588301831274	2.6152328663228506	0.04628222922783066	0.3920694662975438
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL1B	detection_fraction	6	6	0.034457022159163075	0.004157627650715554	0.03029939450844752	1.0634561239739135	1.9954567082050085	0.10165512347705706	0.5110160688984609
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL31RA	mean_z_vs_controls	6	6	-0.012205109395952094	-0.0027155449559444003	-0.009489564440007694	-0.532938710021193	-0.9999999999999998	0.36321746764912255	0.6931850158993778
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL31RA	detection_fraction	6	6	0.0	0.00011582117211026175	-0.00011582117211026175	-0.5329387100211931	-1.0000000000000002	0.36321746764912244	0.6931850158993778
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL6ST	mean_z_vs_controls	6	6	0.15335084196421195	-0.008214175143026796	0.16156501710723875	1.761153374944621	3.3046077191026075	0.008244862311632399	0.2952760022539283
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL6ST	detection_fraction	6	6	0.12332793346767573	0.07398068974930776	0.049347243718367975	1.0077340971116613	1.8909005447766918	0.09652060940914303	0.49856607090953503
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF1	mean_z_vs_controls	6	6	0.3199340382155918	-0.0283015255922137	0.3482355638078055	1.7947135036986275	3.3675795545556415	0.009236021063965906	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF1	detection_fraction	6	6	0.38695722631573776	0.2518517150823367	0.13510551123340103	1.7570132546184352	3.2968392454520057	0.01078330381541671	0.3057230480046526
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	JUNB	mean_z_vs_controls	6	6	0.37028717906355607	0.13906808360500453	0.23121909545855154	0.6117249293798701	1.1478335461042866	0.2890151556433776	0.6648809207346525
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	JUNB	detection_fraction	6	6	0.584721573214502	0.47693984439728815	0.10778172881721387	0.8647542213453825	1.6226147680490206	0.14008936355479262	0.5596956316497625
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	mean_z_vs_controls	6	6	-0.059009069690917064	0.00018874684140124157	-0.05919781653231831	-0.43940300476273375	-0.8244906900181077	0.42889110128661295	0.7207496617377002
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	detection_fraction	6	6	0.19951920985594962	0.20952561868352412	-0.010006408827574503	-0.1100519213602343	-0.20650014587204213	0.8406947507922933	0.9444463954334755
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	mean_z_vs_controls	6	6	0.03792433546521099	0.016599430680561432	0.02132490478464956	0.16685647504554313	0.31308755004662325	0.7634469718101659	0.9072769940663651
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	detection_fraction	6	6	0.1162479868246555	0.10277590115388029	0.013472085670775208	0.21223714696800966	0.3982393152855603	0.7021428187421163	0.8760339107385462
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	mean_z_vs_controls	6	6	0.08337052450730774	0.022696617585336924	0.06067390692197082	0.5055879255264996	0.9486793059306842	0.37344231300436587	0.6940552836779256
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	detection_fraction	6	6	0.0038183910942867078	0.0014798636889526396	0.0023385274053340684	0.8961648080256892	1.6815532277436782	0.13727467932442183	0.5571876232570039
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LDHA	mean_z_vs_controls	6	6	-0.00907235619884534	-0.003563379680078147	-0.005508976518767193	-0.03314482446283857	-0.062192563309053914	0.9516511747653356	0.995379694478073
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LDHA	detection_fraction	6	6	0.339949895306008	0.32976952416097643	0.010180371145031564	0.08999093447675588	0.1688579432955382	0.8694338468682657	0.9555234503634049
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIFR	mean_z_vs_controls	6	6	-0.014073282390092213	0.0010871699565073837	-0.015160452346599598	-0.5946198390159944	-1.1157377533944728	0.3152663243162389	0.6879479165261195
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIFR	detection_fraction	6	6	0.0	0.0002705057015693623	-0.0002705057015693623	-0.8021937251356732	-1.5052269802352563	0.19260619671699353	0.6090208768245021
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	mean_z_vs_controls	6	6	0.10670410398177538	0.0050355620179047085	0.10166854196387067	1.3616921695874478	2.555063357160335	0.04626555657829447	0.3920694662975438
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	detection_fraction	6	6	0.022374643487613397	0.009008646024969785	0.013365997462643612	1.2096419458379404	2.269758084920942	0.06549317278893034	0.4288388371517847
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LPL	mean_z_vs_controls	6	6	0.5770800335898156	-0.0027155449559445825	0.5797955785457602	1.7188946442563224	3.2253139281024796	0.023142339813529436	0.3187708960981542
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LPL	detection_fraction	6	6	0.013076367362557585	0.00011582117211026175	0.012960546190447323	1.3583832257479742	2.548854493406861	0.051288415188491594	0.40256473015321476
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	mean_z_vs_controls	6	6	0.06642481049563904	-0.02036661472318878	0.08679142521882782	0.6195906141589941	1.1625926255841976	0.2725352364595519	0.6535978974378183
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	detection_fraction	6	6	0.17900414153478184	0.14731628563715754	0.031687855897624295	0.4705584490594809	0.8829504035103183	0.4003572695345232	0.7049366386785447
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	mean_z_vs_controls	6	6	-0.019991942754746066	0.006496006712330437	-0.026487949467076503	-0.537545869722153	-1.008644820904034	0.33701720707270105	0.6882141173935855
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	detection_fraction	6	6	0.004634625494513296	0.005678260335783904	-0.0010436348412706086	-0.23124490664297748	-0.433905254571922	0.6747560684929553	0.8595063408890817
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	mean_z_vs_controls	6	6	-0.012205109395954303	-0.004033066769279531	-0.008172042626674772	-0.5329387100211932	-1.0000000000000004	0.3632174676491225	0.6931850158993778
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	detection_fraction	6	6	0.0	9.974067424695791e-05	-9.974067424695791e-05	-0.532938710021193	-1.0	0.3632174676491227	0.6931850158993778
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NAMPT	mean_z_vs_controls	6	6	0.30972834582677117	-0.011208333841390352	0.32093667966816153	2.1799086087862687	4.090355171797488	0.003915659211211369	0.2952760022539283
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NAMPT	detection_fraction	6	6	0.2709692687792435	0.16692973657590415	0.10403953220333934	1.2669518989484567	2.3772938147016465	0.04228474644574784	0.3723830457484547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NFKBIA	mean_z_vs_controls	6	6	0.05909636925481356	0.03918936643153121	0.019907002823282352	0.07899701697188366	0.14822908429515702	0.885591536941273	0.9636752606548681
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NFKBIA	detection_fraction	6	6	0.36575331893430946	0.35967980173895003	0.006073517195359424	0.05546450225890687	0.10407294725635756	0.9197414776537185	0.9817549292129528
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSM	mean_z_vs_controls	6	6	0.16876550436183627	-0.004383478805674375	0.17314898316751065	0.8850074477666126	1.6606176866593516	0.1570294647603945	0.5768868320993864
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSM	detection_fraction	6	6	0.0019412685402006354	0.00022774886677127945	0.001713519673429356	0.8559279189754698	1.6060531968890621	0.16703594238410555	0.5903401858469836
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSMR	mean_z_vs_controls	6	6	0.0055866140008109305	0.0	0.0055866140008109305	0.5996020288215191	1.1250862764269371	0.31164165367650265	0.6861713858683367
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSMR	detection_fraction	6	6	0.007579722741577778	0.0	0.007579722741577778	0.5920651243418948	1.110944116478892	0.31713909247246413	0.6879479165261195
