module_a	module_b	n_contexts	original_spearman	globally_unique_gene_spearman	rho_delta_unique_minus_original	paired_bootstrap_delta_ci_low	paired_bootstrap_delta_ci_high	unique_empirical_permutation_p	unique_q_bh_six_pairs	survives_deoverlap_gate
hla_ii_apc	ifn_apc	12	0.5244755244755246	0.3426573426573427	-0.18181818181818188	-0.8530707950710305	0.392889728884254	0.2782860856957152	0.3339433028348583	False
hla_ii_apc	lysosomal_apc	12	0.1328671328671329	0.6783216783216784	0.5454545454545455	0.10752688172043012	1.0428571428571427	0.018699065046747662	0.11219439028048597	False
hla_ii_apc	mif_cd74_receptor_state	12	0.8321678321678322	0.17482517482517487	-0.6573426573426573	-1.3796184472461845	-0.05071100202586894	0.5818709064546773	0.5818709064546773	False
ifn_apc	lysosomal_apc	12	0.5734265734265735	0.5454545454545455	-0.027972027972028024	-0.2928571428571428	0.21505376344086025	0.06869656517174141	0.13739313034348283	False
ifn_apc	mif_cd74_receptor_state	12	0.5734265734265735	0.5664335664335665	-0.006993006993007089	-0.7266675231243577	0.652077922077921	0.06054697265136743	0.13739313034348283	False
lysosomal_apc	mif_cd74_receptor_state	12	0.06293706293706294	0.4265734265734266	0.36363636363636365	-0.1295198623709727	0.8428571428571427	0.17019149042547874	0.2552872356382181	False
