study_id	feature_id	analysis_id	analysis_summary	metabolite_name	refmet_name	feature_label	units	metabolite_class
ST000298	ME108186	AN000476	MS of steroids	11-deoxycortisol	11-Deoxycortisol	11-Deoxycortisol	pg/mg tissue	steroid
ST000298	ME108187	AN000476	MS of steroids	11-DOC	11-Deoxycorticosterone	11-Deoxycorticosterone	pg/mg tissue	unclassified
ST000298	ME108188	AN000476	MS of steroids	17-Hydroxyprogesterone	17alpha-Hydroxyprogesterone	17alpha-Hydroxyprogesterone	pg/mg tissue	unclassified
ST000298	ME108189	AN000476	MS of steroids	Androstenedione	Androstenedione	Androstenedione	pg/mg tissue	steroid
ST000298	ME108190	AN000476	MS of steroids	Corticosterone	Corticosterone	Corticosterone	pg/mg tissue	unclassified
ST000298	ME108191	AN000476	MS of steroids	Cortisol	Cortisol	Cortisol	pg/mg tissue	steroid
ST000298	ME108192	AN000476	MS of steroids	Cortisone	Cortisone	Cortisone	pg/mg tissue	steroid
ST000298	ME108193	AN000476	MS of steroids	Progesterone	Progesterone	Progesterone	pg/mg tissue	unclassified
ST000298	ME108194	AN000476	MS of steroids	Testosterone	Testosterone	Testosterone	pg/mg tissue	steroid
