study_id	feature_id	analysis_id	analysis_summary	metabolite_name	refmet_name	feature_label	units	metabolite_class
ST003328	ME872057	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_16:0)	PC 16:0/16:0	PC 16:0/16:0	peak area	phosphatidylcholine
ST003328	ME872065	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_17:0)	PC 16:0_17:0	PC 16:0_17:0	peak area	phosphatidylcholine
ST003328	ME872058	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_18:1)	PC 16:0_18:1	PC 16:0_18:1	peak area	phosphatidylcholine
ST003328	ME872100	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_19:1)	PC 16:0_19:1	PC 16:0_19:1	peak area	phosphatidylcholine
ST003328	ME872068	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_20:1)	PC 16:0_20:1	PC 16:0_20:1	peak area	phosphatidylcholine
ST003328	ME872067	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_20:3)	PC 16:0_20:3	PC 16:0_20:3	peak area	phosphatidylcholine
ST003328	ME872070	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_22:2)	PC 16:0_22:2	PC 16:0_22:2	peak area	phosphatidylcholine
ST003328	ME872113	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_23:4)	PC 16:0_23:4	PC 16:0_23:4	peak area	phosphatidylcholine
ST003328	ME872091	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:0_24:5)	PC 16:0_24:5	PC 16:0_24:5	peak area	phosphatidylcholine
ST003328	ME872062	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:1_16:2)	PC 16:1_16:2	PC 16:1_16:2	peak area	phosphatidylcholine
ST003328	ME872116	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:1_17:1)	PC 16:1_17:1	PC 16:1_17:1	peak area	phosphatidylcholine
ST003328	ME872085	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:1_18:1)	PC 16:1_18:1	PC 16:1_18:1	peak area	phosphatidylcholine
ST003328	ME872087	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:1_18:3)	PC 16:1_18:3	PC 16:1_18:3	peak area	phosphatidylcholine
ST003328	ME872111	AN005452	Reversed phase NEGATIVE ION MODE	PC(16:1_19:1)	PC 16:1_19:1	PC 16:1_19:1	peak area	phosphatidylcholine
ST003328	ME872110	AN005452	Reversed phase NEGATIVE ION MODE	PC(17:0_16:1)	PC 16:1_17:0	PC 16:1_17:0	peak area	phosphatidylcholine
ST003328	ME872098	AN005452	Reversed phase NEGATIVE ION MODE	PC(17:1_14:0)	PC 14:0_17:1	PC 14:0_17:1	peak area	phosphatidylcholine
ST003328	ME872102	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_18:1)	PC 18:1/18:1	PC 18:1/18:1	peak area	phosphatidylcholine
ST003328	ME872103	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_19:1)	PC 18:1_19:1	PC 18:1_19:1	peak area	phosphatidylcholine
ST003328	ME872112	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_19:2)	PC 18:1_19:2	PC 18:1_19:2	peak area	phosphatidylcholine
ST003328	ME872104	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_21:1)	PC 18:1_21:1	PC 18:1_21:1	peak area	phosphatidylcholine
ST003328	ME872083	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_21:2)	PC 18:1_21:2	PC 18:1_21:2	peak area	phosphatidylcholine
ST003328	ME872080	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_21:4)	PC 18:1_21:4	PC 18:1_21:4	peak area	phosphatidylcholine
ST003328	ME872086	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_22:2)	PC 18:1_22:2	PC 18:1_22:2	peak area	phosphatidylcholine
ST003328	ME872076	AN005452	Reversed phase NEGATIVE ION MODE	PC(18:1_22:3)	PC 18:1_22:3	PC 18:1_22:3	peak area	phosphatidylcholine
ST003328	ME872079	AN005452	Reversed phase NEGATIVE ION MODE	PC(19:0_16:0)	PC 16:0_19:0	PC 16:0_19:0	peak area	phosphatidylcholine
ST003328	ME872101	AN005452	Reversed phase NEGATIVE ION MODE	PC(19:1_16:0)	PC 16:0_19:1	PC 16:0_19:1	peak area	phosphatidylcholine
ST003328	ME872071	AN005452	Reversed phase NEGATIVE ION MODE	PC(19:1_22:3)	PC 19:1_22:3	PC 19:1_22:3	peak area	phosphatidylcholine
ST003328	ME872061	AN005452	Reversed phase NEGATIVE ION MODE	PC(19:2_16:1)	PC 16:1_19:2	PC 16:1_19:2	peak area	phosphatidylcholine
ST003328	ME872074	AN005452	Reversed phase NEGATIVE ION MODE	PC(21:1_16:0)	PC 16:0_21:1	PC 16:0_21:1	peak area	phosphatidylcholine
ST003328	ME872089	AN005452	Reversed phase NEGATIVE ION MODE	PC(21:2_22:3)	PC 21:2_22:3	PC 21:2_22:3	peak area	phosphatidylcholine
ST003328	ME872066	AN005452	Reversed phase NEGATIVE ION MODE	PC(21:4_16:0)	PC 16:0_21:4	PC 16:0_21:4	peak area	phosphatidylcholine
ST003328	ME872077	AN005452	Reversed phase NEGATIVE ION MODE	PC(23:4_18:1)	PC 18:1_23:4	PC 18:1_23:4	peak area	phosphatidylcholine
ST003328	ME872063	AN005452	Reversed phase NEGATIVE ION MODE	PC(23:6_16:0)	PC 16:0_23:6	PC 16:0_23:6	peak area	phosphatidylcholine
ST003328	ME872117	AN005452	Reversed phase NEGATIVE ION MODE	PC(25:2_16:0)	PC 16:0_25:2	PC 16:0_25:2	peak area	phosphatidylcholine
ST003328	ME872105	AN005452	Reversed phase NEGATIVE ION MODE	PC(25:6_16:0)	PC 16:0_25:6	PC 16:0_25:6	peak area	phosphatidylcholine
ST003328	ME872092	AN005452	Reversed phase NEGATIVE ION MODE	PC(27:2_16:0)	PC 16:0_27:2	PC 16:0_27:2	peak area	phosphatidylcholine
ST003328	ME872118	AN005452	Reversed phase NEGATIVE ION MODE	PC(27:4_16:0)	PC 16:0_27:4	PC 16:0_27:4	peak area	phosphatidylcholine
ST003328	ME872072	AN005452	Reversed phase NEGATIVE ION MODE	PC(27:6_16:0)	PC 16:0_27:6	PC 16:0_27:6	peak area	phosphatidylcholine
ST003328	ME872088	AN005452	Reversed phase NEGATIVE ION MODE	PC(31:2)	PC 31:2	PC 31:2	peak area	phosphatidylcholine
ST003328	ME872084	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-14:1_16:0)	PC O-14:1/16:0	PC O-14:1/16:0	peak area	phosphatidylcholine
ST003328	ME872090	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-14:1_20:1)	PC O-14:1/20:1	PC O-14:1/20:1	peak area	phosphatidylcholine
ST003328	ME872064	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-14:1_22:2)	PC O-14:1/22:2	PC O-14:1/22:2	peak area	phosphatidylcholine
ST003328	ME872108	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-14:1_22:4)	PC O-14:1/22:4	PC O-14:1/22:4	peak area	phosphatidylcholine
ST003328	ME872075	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-14:1_22:6)	PC O-14:1/22:6	PC O-14:1/22:6	peak area	phosphatidylcholine
ST003328	ME872059	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:1_16:0)	PC O-16:1/16:0	PC O-16:1/16:0	peak area	phosphatidylcholine
ST003328	ME872078	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:1_22:2)	PC O-16:1/22:2	PC O-16:1/22:2	peak area	phosphatidylcholine
ST003328	ME872069	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:1_22:3)	PC O-16:1/22:3	PC O-16:1/22:3	peak area	phosphatidylcholine
ST003328	ME872073	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:2_16:0)	PC O-16:2/16:0	PC O-16:2/16:0	peak area	phosphatidylcholine
ST003328	ME872106	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:2_18:1)	PC O-16:2/18:1	PC O-16:2/18:1	peak area	phosphatidylcholine
ST003328	ME872096	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:2_22:3)	PC O-16:2/22:3	PC O-16:2/22:3	peak area	phosphatidylcholine
ST003328	ME872115	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:2_22:4)	PC O-16:2/22:4	PC O-16:2/22:4	peak area	phosphatidylcholine
ST003328	ME872095	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-16:2_22:6)	PC O-16:2/22:6	PC O-16:2/22:6	peak area	phosphatidylcholine
ST003328	ME872060	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-17:0_16:0)	PC O-17:0/16:0	PC O-17:0/16:0	peak area	phosphatidylcholine
ST003328	ME872082	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-17:0_16:1)	PC O-17:0/16:1	PC O-17:0/16:1	peak area	phosphatidylcholine
ST003328	ME872093	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-19:0_16:1)	PC O-19:0/16:1	PC O-19:0/16:1	peak area	phosphatidylcholine
ST003328	ME872094	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-19:0_18:1)	PC O-19:0/18:1	PC O-19:0/18:1	peak area	phosphatidylcholine
ST003328	ME872099	AN005452	Reversed phase NEGATIVE ION MODE	PC(O-19:1_16:0)	PC O-19:1/16:0	PC O-19:1/16:0	peak area	phosphatidylcholine
ST003328	ME872151	AN005452	Reversed phase NEGATIVE ION MODE	PE(14:0_16:0)	PE 14:0_16:0	PE 14:0_16:0	peak area	phosphatidylethanolamine
ST003328	ME872119	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:0_16:0)	PE 16:0/16:0	PE 16:0/16:0	peak area	phosphatidylethanolamine
ST003328	ME872120	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:0_16:1)	PE 16:0_16:1	PE 16:0_16:1	peak area	phosphatidylethanolamine
ST003328	ME872121	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:0_18:0)	PE 16:0_18:0	PE 16:0_18:0	peak area	phosphatidylethanolamine
ST003328	ME872161	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:0_20:4)	PE 16:0_20:4	PE 16:0_20:4	peak area	phosphatidylethanolamine
ST003328	ME872122	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:1_16:1)	PE 16:1/16:1	PE 16:1/16:1	peak area	phosphatidylethanolamine
ST003328	ME872123	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:1_18:1)	PE 16:1_18:1	PE 16:1_18:1	peak area	phosphatidylethanolamine
ST003328	ME872124	AN005452	Reversed phase NEGATIVE ION MODE	PE(16:1_18:2)	PE 16:1_18:2	PE 16:1_18:2	peak area	phosphatidylethanolamine
ST003328	ME872147	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:0_16:0)	PE 16:0_18:0	PE 16:0_18:0	peak area	phosphatidylethanolamine
ST003328	ME872125	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:0_18:1)	PE 18:0_18:1	PE 18:0_18:1	peak area	phosphatidylethanolamine
ST003328	ME872164	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:0_20:1)	PE 18:0_20:1	PE 18:0_20:1	peak area	phosphatidylethanolamine
ST003328	ME872166	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:0_22:2)	PE 18:0_22:2	PE 18:0_22:2	peak area	phosphatidylethanolamine
ST003328	ME872126	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:0_22:3)	PE 18:0_22:3	PE 18:0_22:3	peak area	phosphatidylethanolamine
ST003328	ME872127	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_18:1)	PE 18:1/18:1	PE 18:1/18:1	peak area	phosphatidylethanolamine
ST003328	ME872128	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_18:2)	PE 18:1_18:2	PE 18:1_18:2	peak area	phosphatidylethanolamine
ST003328	ME872169	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_20:1)	PE 18:1_20:1	PE 18:1_20:1	peak area	phosphatidylethanolamine
ST003328	ME872129	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_20:2)	PE 18:1_20:2	PE 18:1_20:2	peak area	phosphatidylethanolamine
ST003328	ME872163	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_20:3)	PE 18:1_20:3	PE 18:1_20:3	peak area	phosphatidylethanolamine
ST003328	ME872130	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_20:4)	PE 18:1_20:4	PE 18:1_20:4	peak area	phosphatidylethanolamine
ST003328	ME872131	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_22:3)	PE 18:1_22:3	PE 18:1_22:3	peak area	phosphatidylethanolamine
ST003328	ME872132	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_22:4)	PE 18:1_22:4	PE 18:1_22:4	peak area	phosphatidylethanolamine
ST003328	ME872153	AN005452	Reversed phase NEGATIVE ION MODE	PE(18:1_24:2)	PE 18:1_24:2	PE 18:1_24:2	peak area	phosphatidylethanolamine
ST003328	ME872133	AN005452	Reversed phase NEGATIVE ION MODE	PE(20:1_22:3)	PE 20:1_22:3	PE 20:1_22:3	peak area	phosphatidylethanolamine
ST003328	ME872157	AN005452	Reversed phase NEGATIVE ION MODE	PE(20:2_22:3)	PE 20:2_22:3	PE 20:2_22:3	peak area	phosphatidylethanolamine
ST003328	ME872134	AN005452	Reversed phase NEGATIVE ION MODE	PE(23:3)	PE 23:3	PE 23:3	peak area	phosphatidylethanolamine
ST003328	ME872160	AN005452	Reversed phase NEGATIVE ION MODE	PE(24:6_18:1)	PE 18:1_24:6	PE 18:1_24:6	peak area	phosphatidylethanolamine
ST003328	ME872135	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_16:0)	PE O-16:1/16:0	PE O-16:1/16:0	peak area	phosphatidylethanolamine
ST003328	ME872168	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_16:1)	PE O-16:1/16:1	PE O-16:1/16:1	peak area	phosphatidylethanolamine
ST003328	ME872136	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_20:1)	PE O-16:1/20:1	PE O-16:1/20:1	peak area	phosphatidylethanolamine
ST003328	ME872137	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_20:3)	PE O-16:1/20:3	PE O-16:1/20:3	peak area	phosphatidylethanolamine
ST003328	ME872155	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_20:4)	PE O-16:1/20:4	PE O-16:1/20:4	peak area	phosphatidylethanolamine
ST003328	ME872158	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_20:5)	PE O-16:1/20:5	PE O-16:1/20:5	peak area	phosphatidylethanolamine
ST003328	ME872138	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_22:2)	PE O-16:1/22:2	PE O-16:1/22:2	peak area	phosphatidylethanolamine
ST003328	ME872139	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_22:3)	PE O-16:1/22:3	PE O-16:1/22:3	peak area	phosphatidylethanolamine
ST003328	ME872162	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_22:4)	PE O-16:1/22:4	PE O-16:1/22:4	peak area	phosphatidylethanolamine
ST003328	ME872140	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-16:1_22:6)	PE O-16:1/22:6	PE O-16:1/22:6	peak area	phosphatidylethanolamine
ST003328	ME872141	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:1_16:0)	PE O-18:1/16:0	PE O-18:1/16:0	peak area	phosphatidylethanolamine
ST003328	ME872156	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:1_20:1)	PE O-18:1/20:1	PE O-18:1/20:1	peak area	phosphatidylethanolamine
ST003328	ME872152	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:1_22:2)	PE O-18:1/22:2	PE O-18:1/22:2	peak area	phosphatidylethanolamine
ST003328	ME872142	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:1_22:3)	PE O-18:1/22:3	PE O-18:1/22:3	peak area	phosphatidylethanolamine
ST003328	ME872167	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_16:0)	PE O-18:2/16:0	PE O-18:2/16:0	peak area	phosphatidylethanolamine
ST003328	ME872143	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_18:1)	PE O-18:2/18:1	PE O-18:2/18:1	peak area	phosphatidylethanolamine
ST003328	ME872154	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_20:4)	PE O-18:2/20:4	PE O-18:2/20:4	peak area	phosphatidylethanolamine
ST003328	ME872149	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_22:3)	PE O-18:2/22:3	PE O-18:2/22:3	peak area	phosphatidylethanolamine
ST003328	ME872165	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_22:4)	PE O-18:2/22:4	PE O-18:2/22:4	peak area	phosphatidylethanolamine
ST003328	ME872150	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_22:5)	PE O-18:2/22:5	PE O-18:2/22:5	peak area	phosphatidylethanolamine
ST003328	ME872144	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-18:2_22:6)	PE O-18:2/22:6	PE O-18:2/22:6	peak area	phosphatidylethanolamine
ST003328	ME872145	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-20:2_22:3)	PE O-20:2/22:3	PE O-20:2/22:3	peak area	phosphatidylethanolamine
ST003328	ME872146	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-24:6_18:1)	PE O-24:6/18:1	PE O-24:6/18:1	peak area	phosphatidylethanolamine
ST003328	ME872159	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-24:7_18:1)	PE O-24:7/18:1	PE O-24:7/18:1	peak area	phosphatidylethanolamine
ST003328	ME872148	AN005452	Reversed phase NEGATIVE ION MODE	PE(O-26:6_16:0)	PE O-26:6/16:0	PE O-26:6/16:0	peak area	phosphatidylethanolamine
