mode	k_label_pairs_exchanged	n_configurations	auc_min	auc_median	auc_max	fraction_auc_lt_0_60	fraction_auc_le_0_50
unrestricted_balance_preserving	1	90	0.6111111111111112	0.7333333333333333	0.9555555555555556	0.0	0.0
unrestricted_balance_preserving	2	1620	0.43333333333333335	0.6777777777777778	1.0	0.20185185185185187	0.022222222222222223
unrestricted_balance_preserving	3	10080	0.28888888888888886	0.6111111111111112	0.9777777777777777	0.4411706349206349	0.170734126984127
within_cohort_balance_preserving	1	45	0.6111111111111112	0.7444444444444445	0.8777777777777778	0.0	0.0
within_cohort_balance_preserving	2	660	0.43333333333333335	0.6777777777777778	0.9	0.2	0.015151515151515152
within_cohort_balance_preserving	3	3640	0.3111111111111111	0.6111111111111112	0.9111111111111111	0.4532967032967033	0.1662087912087912
