analysis	disease_name	compartment	module	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_uc_epithelial	ulcerative colitis	colon epithelial	complement_phagocytosis	high_fraction	6	6	0.12352580149693904	0.1064151915349606	0.01711060996197844	0.19201495382397418	0.3602946271557914	0.7286515533468635	0.7753139680932144
ibd_uc_epithelial	ulcerative colitis	colon epithelial	hif_nampt_metabolic	mean_score	6	6	0.40485923434212995	0.008670607828053062	0.3961886265140769	2.2042513819690743	4.136031668409712	0.006365354656873635	0.06527263261537472
ibd_uc_epithelial	ulcerative colitis	colon epithelial	hif_nampt_metabolic	high_fraction	6	6	0.5012614322726802	0.2614245698232509	0.23983686244942926	2.0825354125963345	3.9076452384431217	0.004989805783841421	0.05819903534126593
ibd_uc_epithelial	ulcerative colitis	colon epithelial	hla_ii_apc	mean_score	6	6	0.33913299843472794	-0.04211714344836903	0.38125014188309697	1.571999960468735	2.9496824511137913	0.01484795435016573	0.08718392491869871
ibd_uc_epithelial	ulcerative colitis	colon epithelial	hla_ii_apc	high_fraction	6	6	0.5185026245881509	0.21674450427626477	0.3017581203118861	1.6484023000024577	3.093042912827457	0.013613136649150257	0.08718392491869871
ibd_uc_epithelial	ulcerative colitis	colon epithelial	ifn_apc	mean_score	6	6	0.25348474762815737	-0.03611196636635227	0.28959671399450965	1.5785251194189207	2.9619261835120745	0.01701924714830462	0.08966237522033653
ibd_uc_epithelial	ulcerative colitis	colon epithelial	ifn_apc	high_fraction	6	6	0.5256083729184323	0.22017988113660417	0.3054284917818282	1.9365511611349866	3.6337220860874915	0.006676103050164401	0.06527263261537472
ibd_uc_epithelial	ulcerative colitis	colon epithelial	inflammatory_nfkb	mean_score	6	6	0.19404485212871406	0.008333110696175284	0.18571174143253877	3.3298491315490826	6.248090200497289	0.00033990582270332603	0.027250478803464245
ibd_uc_epithelial	ulcerative colitis	colon epithelial	inflammatory_nfkb	high_fraction	6	6	0.32892986283266423	0.26868941277580016	0.06024045005686407	0.5878605007071783	1.1030546095700222	0.2986312333406954	0.45373838970232416
ibd_uc_epithelial	ulcerative colitis	colon epithelial	lipid_loader_repair	mean_score	6	6	0.030191409887312143	0.0021160744801332417	0.0280753354071789	0.6565482561886778	1.2319395154511659	0.26877025955001943	0.42375456980149045
ibd_uc_epithelial	ulcerative colitis	colon epithelial	lipid_loader_repair	high_fraction	6	6	0.17005920598344196	0.24000911644120582	-0.06994991045776386	-1.3541277776302498	-2.5408696200289174	0.0296442258299369	0.11233601367133983
ibd_uc_epithelial	ulcerative colitis	colon epithelial	lysosomal_apc	mean_score	6	6	0.01629016891974429	0.0048955424560349625	0.011394626463709326	0.14447925303455808	0.27109919080340905	0.7918480220635983	0.838427317479104
ibd_uc_epithelial	ulcerative colitis	colon epithelial	lysosomal_apc	high_fraction	6	6	0.26329607653886095	0.2483795660694439	0.014916510469417055	0.19615278120175492	0.3680587983446626	0.7209037732372976	0.7708674010854271
ibd_uc_epithelial	ulcerative colitis	colon epithelial	mif_cd74_receptor_state	mean_score	6	6	0.40624677252669045	-0.0332261572845961	0.43947292981128655	1.8800736154161481	3.5277482758596843	0.0055423191681903215	0.05985704701645547
ibd_uc_epithelial	ulcerative colitis	colon epithelial	mif_cd74_receptor_state	high_fraction	6	6	0.5475483817695193	0.22022830487040493	0.32732007689911435	1.819658227174094	3.414385543699261	0.007950370362041367	0.06604923070003597
ibd_uc_epithelial	ulcerative colitis	colon epithelial	mixscale_validated_ifng_readout	mean_score	6	6	0.11826249137597662	-0.01645444908762955	0.13471694046360616	1.1700784589872044	2.195521618125046	0.05308505519409623	0.15567908685012924
ibd_uc_epithelial	ulcerative colitis	colon epithelial	mixscale_validated_ifng_readout	high_fraction	6	6	0.38591226029150477	0.24020529569314208	0.1457069645983627	1.3060302946272786	2.450620062061813	0.03422901583996499	0.12322445702387395
ibd_uc_myeloid	ulcerative colitis	colon myeloid	complement_phagocytosis	mean_score	6	6	-0.2152973264915068	0.027484781735675045	-0.24278210822718183	-1.1948385531275318	-2.2419811709305515	0.05832756964754375	0.15947791194771455
ibd_uc_myeloid	ulcerative colitis	colon myeloid	complement_phagocytosis	high_fraction	6	6	0.10205157705790603	0.2615197941816065	-0.15946821712370046	-1.4978144988260425	-2.8104817133033553	0.023878892421188038	0.099189245441858
ibd_uc_myeloid	ulcerative colitis	colon myeloid	hif_nampt_metabolic	mean_score	6	6	0.6818226494823264	-0.013313771804476045	0.6951364212868024	2.061433384468718	3.8680496381783604	0.008424766532845575	0.06642766211440541
ibd_uc_myeloid	ulcerative colitis	colon myeloid	hif_nampt_metabolic	high_fraction	6	6	0.6509554085465239	0.23967782015718908	0.4112775883893348	2.3746606749635597	4.455785684753746	0.001782714706390506	0.05253908819517361
ibd_uc_myeloid	ulcerative colitis	colon myeloid	hla_ii_apc	mean_score	6	6	0.17439546363571856	0.029057126557000202	0.14533833707871835	0.7668214976355503	1.4388549437609	0.196785802610297	0.34557506799857035
ibd_uc_myeloid	ulcerative colitis	colon myeloid	hla_ii_apc	high_fraction	6	6	0.2626479150469137	0.2608543518090443	0.0017935632378693889	0.02693242170778003	0.050535682999474786	0.9608901793434196	0.9744238438412142
ibd_uc_myeloid	ulcerative colitis	colon myeloid	ifn_apc	mean_score	6	6	0.5187954188088361	0.03407899581022665	0.4847164229986094	2.358543424842494	4.425543463991766	0.0012969113476323881	0.05253908819517361
ibd_uc_myeloid	ulcerative colitis	colon myeloid	ifn_apc	high_fraction	6	6	0.5464344168862625	0.27853050461464696	0.26790391227161553	2.2258654129348288	4.176587984847853	0.0020367878181654707	0.05253908819517361
ibd_uc_myeloid	ulcerative colitis	colon myeloid	inflammatory_nfkb	mean_score	6	6	0.9545141181783378	0.0020303291005169624	0.9524837890778208	2.169404569909906	4.070645515360738	0.007784069643370809	0.06604923070003597
ibd_uc_myeloid	ulcerative colitis	colon myeloid	inflammatory_nfkb	high_fraction	6	6	0.6230099866192783	0.26102368217153815	0.36198630444774016	2.665746163283698	5.001975111129929	0.0005908491146993166	0.0319058521937631
ibd_uc_myeloid	ulcerative colitis	colon myeloid	lipid_loader_repair	mean_score	6	6	0.13680623842500933	0.01659372498121618	0.12021251344379315	0.9066788957788818	1.7012817397760926	0.1213084047654657	0.26737362683000604
ibd_uc_myeloid	ulcerative colitis	colon myeloid	lipid_loader_repair	high_fraction	6	6	0.3963934962586226	0.26339012816561364	0.13300336809300894	0.9295452850332717	1.744187966748197	0.11182179405697731	0.2542474475400747
ibd_uc_myeloid	ulcerative colitis	colon myeloid	lysosomal_apc	mean_score	6	6	0.2680750883578571	0.020131586810617778	0.24794350154723932	1.660122892299652	3.1150352959604586	0.014934283435147465	0.08718392491869871
ibd_uc_myeloid	ulcerative colitis	colon myeloid	lysosomal_apc	high_fraction	6	6	0.3617864903177133	0.2564378820568141	0.1053486082608992	1.0886527571208038	2.042735377727604	0.08080199701838937	0.19610372310081017
ibd_uc_myeloid	ulcerative colitis	colon myeloid	mif_cd74_receptor_state	mean_score	6	6	0.3181980913090172	0.027381151488861957	0.2908169398201553	1.6522797558223674	3.100318525851992	0.019038786424930034	0.0913585065286465
ibd_uc_myeloid	ulcerative colitis	colon myeloid	mif_cd74_receptor_state	high_fraction	6	6	0.3934577713191063	0.26377966558791804	0.12967810573118826	1.781736209767759	3.343229111086537	0.011013311688783826	0.07929584415924355
ibd_uc_myeloid	ulcerative colitis	colon myeloid	mixscale_validated_ifng_readout	mean_score	6	6	0.46859369497941206	0.02532046320543715	0.44327323177397493	3.2710794754908497	6.137815501074731	0.00011595941935586216	0.025047234580866228
ibd_uc_myeloid	ulcerative colitis	colon myeloid	mixscale_validated_ifng_readout	high_fraction	6	6	0.5336011123436143	0.2676751682334207	0.2659259441101936	2.793022657709698	5.240795245664608	0.0003784788722703367	0.027250478803464245
psoriasis_keratinocyte	psoriasis	skin keratinocyte	complement_phagocytosis	mean_score	3	3	0.09928906720925408	0.0028264798060587486	0.09646258740319533	1.5371558728873682	2.353279714810332	0.1347835685439818	0.28542402750490264
psoriasis_keratinocyte	psoriasis	skin keratinocyte	complement_phagocytosis	high_fraction	3	3	0.14521909969082755	0.09907557680817819	0.04614352288264936	4.300585095441039	6.58389942453065	0.0029901869143963023	0.05253908819517361
psoriasis_keratinocyte	psoriasis	skin keratinocyte	hif_nampt_metabolic	mean_score	3	3	0.0468961935113136	-0.046446792832413396	0.093342986343727	0.6551892051342723	1.0030495234741648	0.4143430587307385	0.5513981645318531
psoriasis_keratinocyte	psoriasis	skin keratinocyte	hif_nampt_metabolic	high_fraction	3	3	0.3136374313779135	0.22121185566370824	0.09242557571420526	0.9800904295066758	1.500450908797851	0.24225748129183947	0.39344072149652126
psoriasis_keratinocyte	psoriasis	skin keratinocyte	hla_ii_apc	mean_score	3	3	0.3644496848465708	-0.0013695525081968412	0.3658192373547676	1.718587230144049	2.631038620197501	0.11844197919097922	0.26374708768300525
psoriasis_keratinocyte	psoriasis	skin keratinocyte	hla_ii_apc	high_fraction	3	3	0.4094988563787843	0.20762721938319714	0.20187163699558716	2.1427569553925188	3.2804132396945542	0.04046975387446725	0.1332414150861823
psoriasis_keratinocyte	psoriasis	skin keratinocyte	ifn_apc	mean_score	3	3	0.4363634269527486	-0.023089645131690567	0.4594530720844392	1.4693730028012815	2.2495088116776607	0.14140586536498462	0.29089206589368266
psoriasis_keratinocyte	psoriasis	skin keratinocyte	ifn_apc	high_fraction	3	3	0.5373269580410829	0.23123067168274125	0.30609628635834163	1.3377428767014043	2.0479921593508448	0.16245740722728108	0.3133107139383278
psoriasis_keratinocyte	psoriasis	skin keratinocyte	inflammatory_nfkb	mean_score	3	3	-0.1139132842669019	-0.04381524438204082	-0.07009803988486109	-0.41391682448575173	-0.6336781349645212	0.5623064774097116	0.6710397741463963
psoriasis_keratinocyte	psoriasis	skin keratinocyte	inflammatory_nfkb	high_fraction	3	3	0.15704614901506092	0.20569528996002318	-0.048649140944962255	-0.3001497834505687	-0.45950863491297506	0.673701624400339	0.7386779232003716
psoriasis_keratinocyte	psoriasis	skin keratinocyte	lipid_loader_repair	mean_score	3	3	0.16126645093870837	-0.00029945902494809873	0.16156590996365647	1.1540758309108896	1.7668105688813733	0.17674908880726817	0.3278614301073529
psoriasis_keratinocyte	psoriasis	skin keratinocyte	lipid_loader_repair	high_fraction	3	3	0.38933236046324576	0.25729821608740266	0.1320341443758431	1.1520926965200933	1.763774526788363	0.1526677995919525	0.305335599183905
psoriasis_keratinocyte	psoriasis	skin keratinocyte	lysosomal_apc	mean_score	3	3	0.20075393992387594	-0.0027132092673166595	0.2034671491911926	2.5191850489751637	3.8566987110233755	0.05549671151601829	0.15567908685012924
psoriasis_keratinocyte	psoriasis	skin keratinocyte	lysosomal_apc	high_fraction	3	3	0.4594909883488392	0.2575492907823493	0.20194169756648994	3.8442163089559345	5.885230261142106	0.007413506883121941	0.06604923070003597
psoriasis_keratinocyte	psoriasis	skin keratinocyte	mif_cd74_receptor_state	mean_score	3	3	0.3532352276552799	-0.032445256493082025	0.385680484148362	1.28706265958997	1.9704042393655428	0.15972567861712228	0.3133107139383278
psoriasis_keratinocyte	psoriasis	skin keratinocyte	mif_cd74_receptor_state	high_fraction	3	3	0.3667175244219623	0.2275017139888287	0.1392158104331336	0.9858378440764528	1.5092498044454707	0.22467810098293206	0.3851624588278835
psoriasis_keratinocyte	psoriasis	skin keratinocyte	mixscale_validated_ifng_readout	mean_score	3	3	0.37392054476263586	-0.009080155555823722	0.38300070031845956	1.5381579488673558	2.354813824081875	0.13816437252831107	0.2869567737126461
psoriasis_keratinocyte	psoriasis	skin keratinocyte	mixscale_validated_ifng_readout	high_fraction	3	3	0.5293847113063151	0.23905375476906987	0.2903309565372453	1.3854982889706124	2.1211024046732243	0.1615488219128324	0.3133107139383278
psoriasis_skin_apc	psoriasis	skin APC	complement_phagocytosis	mean_score	3	3	-0.021891075247685743	-0.022123470297048812	0.000232395049363069	0.0006866962322388773	0.0010512846107981156	0.9992470527694401	0.9992470527694401
psoriasis_skin_apc	psoriasis	skin APC	complement_phagocytosis	high_fraction	3	3	0.27640107212475634	0.24174566473988443	0.03465540738487191	0.15725622866883243	0.24074844944566934	0.8307799618602856	0.8739807359225852
psoriasis_skin_apc	psoriasis	skin APC	hif_nampt_metabolic	mean_score	3	3	-0.07545845085824086	-0.0005425276426254828	-0.07491592321561538	-0.34914299092760404	-0.5345138594011289	0.6431158342772476	0.7212215289516322
psoriasis_skin_apc	psoriasis	skin APC	hif_nampt_metabolic	high_fraction	3	3	0.26860380116959065	0.26121772639691715	0.007386074772673501	0.0642792109071476	0.09840704236953414	0.928345709063442	0.9503444225483577
psoriasis_skin_apc	psoriasis	skin APC	hla_ii_apc	mean_score	3	3	0.2686984454818921	-5.915301335162696e-05	0.2687575984952437	1.0140460103650317	1.5524345631870933	0.21499740764888345	0.3715155204172706
psoriasis_skin_apc	psoriasis	skin APC	hla_ii_apc	high_fraction	3	3	0.3779848927875244	0.2562504816955684	0.12173441109195599	0.8320842080299707	1.2738635829382985	0.30459290049461574	0.45373838970232416
psoriasis_skin_apc	psoriasis	skin APC	ifn_apc	mean_score	3	3	0.4333922988153143	-0.015215275811788295	0.4486075746271026	2.8166329722314063	4.312070984166079	0.019745845000782584	0.0913585065286465
psoriasis_skin_apc	psoriasis	skin APC	ifn_apc	high_fraction	3	3	0.5420443469785575	0.2442504816955684	0.2977938652829891	2.904103463090762	4.445982278013704	0.02270496723093607	0.09616221415455277
psoriasis_skin_apc	psoriasis	skin APC	inflammatory_nfkb	mean_score	3	3	-0.3053536626389086	-0.0269540460822362	-0.27839961655667245	-1.121159747412691	-1.7164183133179787	0.1914247915355892	0.3445646247640605
psoriasis_skin_apc	psoriasis	skin APC	inflammatory_nfkb	high_fraction	3	3	0.1575901559454191	0.23389980732177262	-0.07630965137635351	-0.5771608705828893	-0.883593520267873	0.4278480414877705	0.5513981645318531
psoriasis_skin_apc	psoriasis	skin APC	lipid_loader_repair	mean_score	3	3	-0.0424109820228332	-0.005707292725730807	-0.036703689297102396	-0.3189008011198192	-0.4882151508177096	0.6583481322619179	0.7288333204522691
psoriasis_skin_apc	psoriasis	skin APC	lipid_loader_repair	high_fraction	3	3	0.19978070175438598	0.2513063583815029	-0.05152565662711692	-0.6090169279724043	-0.9323629489060784	0.4075668771974598	0.5513981645318531
psoriasis_skin_apc	psoriasis	skin APC	lysosomal_apc	mean_score	3	3	0.1029639543724396	-0.0034230740666027584	0.10638702843904237	0.6999346059402902	1.0715516486685792	0.3817309800159223	0.5319605915060596
psoriasis_skin_apc	psoriasis	skin APC	lysosomal_apc	high_fraction	3	3	0.3362573099415205	0.24730635838150286	0.08895095156001762	0.7412316434024686	1.1347745672129157	0.33901927223034073	0.4883225373278527
psoriasis_skin_apc	psoriasis	skin APC	mif_cd74_receptor_state	mean_score	3	3	0.11650450767719556	0.028554431148392647	0.0879500765288029	0.3479005769781933	0.5326118092602713	0.6231463124892689	0.7104915709803006
psoriasis_skin_apc	psoriasis	skin APC	mif_cd74_receptor_state	high_fraction	3	3	0.23703703703703705	0.2738766859344894	-0.03683964889745234	-0.2674537706904169	-0.40945329248428775	0.7045715437588156	0.7609372672595208
psoriasis_skin_apc	psoriasis	skin APC	mixscale_validated_ifng_readout	mean_score	3	3	0.28606799822859547	-0.013089583094030077	0.29915758132262554	2.384171098288316	3.650001656435834	0.03136538238279319	0.11680901025316083
psoriasis_skin_apc	psoriasis	skin APC	mixscale_validated_ifng_readout	high_fraction	3	3	0.45001218323586745	0.24506358381502888	0.20494859942083857	2.35654661875524	3.6077104818945878	0.025270492535314548	0.10108197014125819
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	complement_phagocytosis	mean_score	18	18	0.0065208689486273425	-0.010028835908287698	0.01654970485691504	0.2664296455191392	0.81745459420645	0.4213286370512969	0.5513981645318531
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	complement_phagocytosis	high_fraction	18	18	0.15768483114750909	0.1492181461631988	0.008466684984310274	0.12235447268798443	0.37540576847449764	0.7096954825359171	0.7626578319788959
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	hif_nampt_metabolic	mean_score	18	18	-0.04440283219380988	-0.03934008266478059	-0.005062749529029291	-0.03271122242401761	-0.10036397789187221	0.9206639385261645	0.9469686224840549
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	hif_nampt_metabolic	high_fraction	18	18	0.2202178650816186	0.2182248233221767	0.001993041759441927	0.018331280301332527	0.05624370092454298	0.9554863333136736	0.9735143773384599
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	hla_ii_apc	mean_score	18	18	-0.08726982662134214	-0.019482709941215245	-0.0677871166801269	-0.4501143195555912	-1.381032571363746	0.17637631415201274	0.3278614301073529
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	hla_ii_apc	high_fraction	18	18	0.18845018834758248	0.24111771938103166	-0.05266753103344918	-0.504418767999456	-1.5476484927256033	0.13172955327597755	0.2817186485902094
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	ifn_apc	mean_score	18	18	-0.050408012864868866	-0.0044298710834006555	-0.04597814178146821	-0.2490100369450255	-0.76400806789951	0.45030550216457244	0.5721528733385155
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	ifn_apc	high_fraction	18	18	0.21943319897481164	0.2502728570811399	-0.030839658106328244	-0.24316261350239307	-0.7460671096096151	0.46096418801838573	0.5755391018033024
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	inflammatory_nfkb	mean_score	18	18	-0.08388441771193689	-0.05172566760927086	-0.03215875010266603	-0.2083132135779679	-0.639142814386947	0.5270389338369028	0.6395528635324214
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	inflammatory_nfkb	high_fraction	18	18	0.18844672075249988	0.2106381474438967	-0.022191426691396815	-0.18000668254139796	-0.5522932305247438	0.5843845608954589	0.6860166584424952
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	lipid_loader_repair	mean_score	18	18	0.0027731214764014247	-0.00979054987446111	0.012563671350862535	0.26276176408158597	0.8062008670685026	0.42576942719844696	0.5513981645318531
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	lipid_loader_repair	high_fraction	18	18	0.2175892393855828	0.19521214105889373	0.022377098326689077	0.221867955923559	0.6807312284018288	0.5006643346724787	0.6144516834616784
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	lysosomal_apc	mean_score	18	18	-0.03485389934234431	-0.02629026580244661	-0.008563633539897704	-0.06682476633545664	-0.2050305330746965	0.8388270586584576	0.8752978003392601
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	lysosomal_apc	high_fraction	18	18	0.2347699229996241	0.2306224962488832	0.004147426750740896	0.048261661656026536	0.14807555280826323	0.8832064827045483	0.9171759628085694
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	mif_cd74_receptor_state	mean_score	18	18	-0.0713031463458023	-0.026238791458730617	-0.04506435488707168	-0.26592810595747984	-0.8159157796422678	0.42048948001016306	0.5513981645318531
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	mif_cd74_receptor_state	high_fraction	18	18	0.18920858902068727	0.23574750934915528	-0.046538920328468014	-0.39751332152945673	-1.219643145601742	0.23161012001594608	0.3886613664186096
