analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	module_class	mean_score	high_fraction
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	galectin_checkpoint	target	0.06692480898431988	0.30456852791878175
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	0.05561379245300552	0.2639593908629442
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	0.015249329073797871	0.2233502538071066
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	ifn_apc	covariate	0.03863034366760431	0.23857868020304568
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.051228894068539574	0.2436548223350254
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.058823046601677545	0.27411167512690354
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.01259855829215315	0.2436548223350254
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.26501401418551007	0.43147208121827413
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.10088757584525786	0.38071065989847713
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	0.23518994271306015	0.4010152284263959
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	0.03177115699398413	0.29949238578680204
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	0.07586032873658063	0.29441624365482233
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	lgals3_core	target	0.26222323202222664	0.5308641975308642
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	galectin_checkpoint	target	-0.42347724759624866	0.1440329218106996
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	-0.21662317124253722	0.11934156378600823
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	-0.20141420181935468	0.18106995884773663
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.15735233701948131	0.13580246913580246
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.15953543020135244	0.13991769547325103
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	lysosomal_apc	covariate	-0.3464992712063891	0.04938271604938271
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.12462620443138861	0.1440329218106996
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	-0.04673513105876801	0.21810699588477367
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.2873887286752283	0.2139917695473251
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	-0.3724637406617621	0.0411522633744856
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	-0.04530414751773528	0.16049382716049382
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	0.0971833349026428	0.32510288065843623
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	lgals3_core	target	-0.06834434787567167	0.3114754098360656
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	galectin_checkpoint	target	-0.052062705712648386	0.29508196721311475
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	-0.1295438094325122	0.09836065573770492
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	-0.18053746849526778	0.13114754098360656
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.26481847937219766	0.09836065573770492
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.2510034083967044	0.08196721311475409
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	lysosomal_apc	covariate	-0.017543629408704627	0.3114754098360656
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.14069544697986605	0.13114754098360656
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	-0.041308450751889984	0.2459016393442623
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	-0.10393301305625974	0.18032786885245902
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	-0.35882080301382674	0.09836065573770492
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	-0.16436440289232726	0.03278688524590164
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_2	ulcerative colitis	case	61	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	0.9197205912364639	0.5901639344262295
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	lgals3_core	target	-0.2676541008689177	0.2111801242236025
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	galectin_checkpoint	target	-0.1015290717136654	0.2857142857142857
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	-0.11655392162126081	0.09937888198757763
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	-0.18229923578725596	0.11801242236024845
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.13602972201256638	0.2236024844720497
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	hla_ii_apc	covariate	0.13057712581668002	0.33540372670807456
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.014433727353339287	0.2795031055900621
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.04351531551169444	0.2422360248447205
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.15687846862792315	0.36645962732919257
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	-0.015696449098468904	0.11801242236024845
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	-0.014158574993396388	0.18633540372670807
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	-0.12941256238688018	0.10559006211180125
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_3	ulcerative colitis	case	161	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	0.5223030911365767	0.5527950310559007
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	lgals3_core	target	-0.5605938611143004	0.044444444444444446
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	galectin_checkpoint	target	-0.17651978906863627	0.28888888888888886
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	-0.2266584452438026	0.08888888888888889
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	-0.33695522638610687	0.022222222222222223
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	ifn_apc	covariate	0.4582177183403005	0.6222222222222222
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	hla_ii_apc	covariate	0.8827306198390714	0.6
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.06730448928710407	0.35555555555555557
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.06581795207331693	0.26666666666666666
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.4155809620970372	0.5333333333333333
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.34071285291856146	0.3333333333333333
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	-0.13509750007414303	0.1111111111111111
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	-0.22880080861695878	0.044444444444444446
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_4	ulcerative colitis	case	45	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	0.00232678770262756	0.37777777777777777
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	lgals3_core	target	0.08424683180606113	0.22272727272727272
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	galectin_checkpoint	target	0.11391369606516982	0.33636363636363636
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	0.044943572650337334	0.3181818181818182
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	0.002796717232524942	0.2727272727272727
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.0958194670005325	0.2
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	hla_ii_apc	covariate	0.1155026394541276	0.32727272727272727
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	lysosomal_apc	covariate	0.07322443875614944	0.2772727272727273
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.020328284666345765	0.22272727272727272
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.27949424831657715	0.509090909090909
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.28636899505165264	0.29545454545454547
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	0.19397369787231114	0.31363636363636366
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	-0.04152770214850221	0.21818181818181817
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_5	ulcerative colitis	case	220	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	1.1337864517848126	0.7
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	lgals3_core	target	0.14610777232810895	0.3142857142857143
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	galectin_checkpoint	target	0.10950541396829208	0.32857142857142857
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	foamy_phagolysosomal_checkpoint	target	-0.14527278950523861	0.06428571428571428
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	repair_efferocytosis_control	target	-0.27574940234055156	0.05714285714285714
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	ifn_apc	covariate	-0.05091414607186593	0.22857142857142856
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	hla_ii_apc	covariate	-0.012307742894648505	0.24285714285714285
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	lysosomal_apc	covariate	-0.07520972080994537	0.17857142857142858
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	lipid_loader_repair	covariate	-0.016731010904055512	0.19285714285714287
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	hif_nampt_metabolic	covariate	0.28631113608828673	0.5142857142857142
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	inflammatory_nfkb	covariate	0.05976766472957336	0.17857142857142858
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	osmr_tissue_response	covariate	0.016643254268484304	0.2785714285714286
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	c1q_phagocytic_myeloid	covariate	-0.07725669042126244	0.12857142857142856
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_6	ulcerative colitis	case	140	stromal cell of lamina propria of colon	tissue_injury_remodeling	covariate	0.18716390758232437	0.4642857142857143
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	lgals3_core	target	-0.0842180993507582	0.2543352601156069
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	galectin_checkpoint	target	-0.2638598294869087	0.07514450867052024
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	foamy_phagolysosomal_checkpoint	target	0.03146413043134841	0.31213872832369943
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	repair_efferocytosis_control	target	0.05953779738549566	0.2947976878612717
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	ifn_apc	covariate	-0.10170738526331229	0.1907514450867052
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	hla_ii_apc	covariate	-0.16751350632750078	0.1907514450867052
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	lysosomal_apc	covariate	0.05068335045361807	0.3179190751445087
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	lipid_loader_repair	covariate	0.06076849932433871	0.3179190751445087
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	hif_nampt_metabolic	covariate	-0.05407451552132159	0.21965317919075145
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	inflammatory_nfkb	covariate	0.050054296605745056	0.3236994219653179
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	osmr_tissue_response	covariate	-0.027540395845396453	0.2254335260115607
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	c1q_phagocytic_myeloid	covariate	0.031074853464540763	0.28901734104046245
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl1	normal	control	173	Langerhans cell,dendritic cell, human,macrophage,monocyte	tissue_injury_remodeling	covariate	-0.052384749133289624	0.2138728323699422
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	lgals3_core	target	0.2122547904230787	0.33
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	galectin_checkpoint	target	0.17444244458728478	0.36
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	foamy_phagolysosomal_checkpoint	target	-0.029978823082921387	0.23
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	repair_efferocytosis_control	target	-0.07396343880307342	0.21
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	ifn_apc	covariate	-0.023866587957108103	0.25
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	hla_ii_apc	covariate	0.08569450151469148	0.31
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Ctrl2	normal	control	100	Langerhans cell,dendritic cell, human,macrophage,monocyte	lysosomal_apc	covariate	-0.04313282356587171	0.2
