n_requested	event_rate_target	odds_ratio_per_latent_sd	missing_rate	molecular_repeats	measurement_reliability_per_repeat	label_noise	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n_across_seeds	median_events_across_seeds	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	minimum_seed_probability	maximum_seed_probability
240	0.15	1.5	0.0	2	0.7	0.0	0.05	1500	1500	1.0	240.0	36.0	0.5086666666666667	0.48337762691325625	0.5339114296209274	0.484	0.54
240	0.15	1.5	0.2	1	0.7	0.0	0.05	1500	1500	1.0	193.0	28.0	0.35733333333333334	0.33347488008071013	0.381920650818115	0.336	0.374
240	0.15	1.5	0.2	2	0.7	0.0	0.05	1500	1500	1.0	192.0	28.0	0.43866666666666665	0.41374300697302724	0.4639036698619816	0.432	0.444
240	0.15	2.0	0.0	1	0.7	0.0	0.05	1500	1500	1.0	240.0	36.0	0.8746666666666667	0.85694818819306	0.8904710250539508	0.854	0.892
240	0.15	2.0	0.0	2	0.7	0.0	0.05	1500	1500	1.0	240.0	36.0	0.9026666666666666	0.8866217869805335	0.9166543781461469	0.888	0.918
240	0.15	2.0	0.2	1	0.7	0.0	0.05	1500	1500	1.0	192.0	28.0	0.7586666666666667	0.7363695789485286	0.7796422622255642	0.752	0.77
240	0.15	2.0	0.2	2	0.7	0.0	0.05	1500	1500	1.0	192.0	29.0	0.834	0.8143220087858432	0.8519716314930756	0.832	0.836
240	0.3	1.0	0.0	1	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.05	0.040074440990789065	0.062224546657374286	0.046	0.054
240	0.3	1.0	0.0	2	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.06	0.04906852936100265	0.07317936967275707	0.056	0.064
240	0.3	1.0	0.2	1	0.7	0.0	0.05	1500	1500	1.0	193.0	58.0	0.05533333333333333	0.04485824885472669	0.06808015819908805	0.038	0.066
240	0.3	1.0	0.2	2	0.7	0.0	0.05	1500	1500	1.0	192.0	57.0	0.04733333333333333	0.03769502441859292	0.059284253526744726	0.038	0.058
240	0.3	1.25	0.0	1	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.24066666666666667	0.2197131169315157	0.26294511446868507	0.22	0.256
240	0.3	1.25	0.0	2	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.2833333333333333	0.2611052730272019	0.3066683136182101	0.27	0.306
240	0.3	1.25	0.2	1	0.7	0.0	0.05	1500	1500	1.0	192.0	57.0	0.212	0.19206506411555657	0.23340628797926793	0.192	0.224
240	0.3	1.25	0.2	2	0.7	0.0	0.05	1500	1500	1.0	192.0	57.5	0.254	0.2326188778198833	0.27663790209444594	0.248	0.262
240	0.3	1.5	0.0	1	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.6513333333333333	0.626858257008754	0.6750352686266043	0.626	0.67
240	0.3	1.5	0.0	2	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.7233333333333334	0.7001459516555677	0.7453797359560848	0.716	0.732
240	0.3	1.5	0.2	1	0.7	0.0	0.05	1500	1500	1.0	192.0	58.0	0.5553333333333333	0.530076125464382	0.5803078508692512	0.528	0.572
240	0.3	1.5	0.2	2	0.7	0.0	0.05	1500	1500	1.0	192.0	58.0	0.608	0.5830484470419595	0.6323997959224814	0.57	0.638
240	0.3	2.0	0.0	1	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.97	0.9600945147964701	0.9775043203265592	0.958	0.98
240	0.3	2.0	0.0	2	0.7	0.0	0.05	1500	1500	1.0	240.0	72.0	0.9753333333333334	0.966186324588402	0.9820519299402789	0.97	0.982
240	0.3	2.0	0.2	1	0.7	0.0	0.05	1500	1500	1.0	192.0	58.0	0.9313333333333333	0.9174028899486072	0.9430601544834497	0.908	0.944
240	0.3	2.0	0.2	2	0.7	0.0	0.05	1500	1500	1.0	192.0	58.0	0.9573333333333334	0.9458838815274475	0.9664463325071599	0.95	0.962
