seed	n_requested	event_rate_target	odds_ratio_per_latent_sd	missing_rate	molecular_repeats	measurement_reliability_per_repeat	label_noise	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	median_usable_n	median_events	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_fitted_log_odds_per_observed_sd
54701	240	0.15	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	193.0	28.0	187	0.374	0.33269999999487937	0.41722133380143184	0.33475939347899686
54701	240	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	29.0	222	0.444	0.4010408191814197	0.4878131069502743	0.3845387575439544
54701	240	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	36.0	446	0.892	0.8617453267151934	0.9162771903629497	0.5855231903862761
54701	240	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	36.0	451	0.902	0.8727939491335183	0.9250760811353939	0.6190288977105354
54701	240	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	28.0	377	0.754	0.7144078267312022	0.7897190083143293	0.5770476917962594
54701	240	0.15	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	29.0	416	0.832	0.7967256709103735	0.8622117670231558	0.6163015670607688
54701	240	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	23	0.046	0.030845108370816204	0.06807779276827323	0.004342806465590818
54701	240	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	28	0.056	0.03902562068315149	0.0797447936467069	-0.003723314621464511
54701	240	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	57.0	31	0.062	0.044019209142681565	0.08665971310163822	0.0064182274329052744
54701	240	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	57.0	29	0.058	0.0406837291117572	0.08205618785625499	0.001379250490931256
54701	240	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	123	0.246	0.2102809916856707	0.2855921732687978	0.178669396710683
54701	240	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	135	0.27	0.2329485392031058	0.3105586574092084	0.19983560659978616
54701	240	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	58.0	112	0.224	0.1896389712599083	0.26256966467486853	0.1831984582491743
54701	240	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	58.0	131	0.262	0.22537626941723765	0.30225291664246134	0.21143667295019872
54701	240	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	313	0.626	0.5827786661985682	0.6673000000051207	0.3320110206830429
54701	240	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	71.0	366	0.732	0.6915162794621877	0.768946026563652	0.3676545390018099
54701	240	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	58.0	283	0.566	0.5222171596922527	0.6087764273668224	0.340966278983856
54701	240	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	58.0	308	0.616	0.5726388276307122	0.6575923253822078	0.3695641941818346
54701	240	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	240.0	72.0	490	0.98	0.9635798167531208	0.9891008164037892	0.5731876618645577
54701	240	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	240.0	72.0	485	0.97	0.9510963331640543	0.9817367868020865	0.6254580838787981
54701	240	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	192.0	57.0	471	0.942	0.917943812143745	0.9593162708882429	0.575644428446014
54701	240	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	192.0	57.0	475	0.95	0.9272318388284524	0.9659062547561506	0.6213550186870971
54702	40	0.15	1.0	0.0	1	0.7	0.0	0.05	500	359	0.718	40.0	6.0	8	0.016	0.008129253033388314	0.03125110853339426	0.06891019820526355
54702	40	0.15	1.0	0.0	2	0.7	0.0	0.05	500	363	0.726	40.0	6.0	11	0.022	0.012328008269927582	0.03896086121131637	-0.011981244953870604
54702	40	0.15	1.0	0.2	1	0.7	0.0	0.05	500	274	0.548	32.0	5.0	9	0.018	0.009498193296197078	0.033851670908739286	0.04605838138530703
54702	40	0.15	1.0	0.2	2	0.7	0.0	0.05	500	258	0.516	32.0	5.0	6	0.012	0.005510995174027703	0.025930361116447292	-0.093663902564487
54702	40	0.15	1.25	0.0	1	0.7	0.0	0.05	500	381	0.762	40.0	6.0	15	0.03	0.018263213197913384	0.04890366683594573	0.12551398979425657
54702	40	0.15	1.25	0.0	2	0.7	0.0	0.05	500	384	0.768	40.0	6.0	25	0.05	0.034093745243849435	0.0727681611715476	0.19103315585255393
54702	40	0.15	1.25	0.2	1	0.7	0.0	0.05	500	264	0.528	32.0	5.0	3	0.006	0.0020425962719602363	0.01749025210405338	0.16349851084109543
54702	40	0.15	1.25	0.2	2	0.7	0.0	0.05	500	271	0.542	32.0	5.0	15	0.03	0.018263213197913384	0.04890366683594573	0.23065487952463729
54702	40	0.15	1.5	0.0	1	0.7	0.0	0.05	500	372	0.744	40.0	6.0	36	0.072	0.0524580314181262	0.09806840401696253	0.38075728215218085
54702	40	0.15	1.5	0.0	2	0.7	0.0	0.05	500	369	0.738	40.0	6.0	40	0.08	0.059298129409852594	0.1071063165778513	0.3282017733305009
54702	40	0.15	1.5	0.2	1	0.7	0.0	0.05	500	254	0.508	32.0	5.0	16	0.032	0.019791513626571118	0.051344869045441784	0.27638735487530397
54702	40	0.15	1.5	0.2	2	0.7	0.0	0.05	500	253	0.506	32.0	5.0	23	0.046	0.030845108370816204	0.06807779276827323	0.395887687487338
54702	40	0.15	2.0	0.0	1	0.7	0.0	0.05	500	369	0.738	40.0	6.0	77	0.154	0.1250106802783401	0.18826536332105404	0.56093020485279
54702	40	0.15	2.0	0.0	2	0.7	0.0	0.05	500	370	0.74	40.0	6.0	103	0.206	0.17285664127336728	0.24362647091802545	0.7172841419904468
54702	40	0.15	2.0	0.2	1	0.7	0.0	0.05	500	277	0.554	32.0	5.0	33	0.066	0.04737852635977387	0.09123940116085351	0.5978036574075979
54702	40	0.15	2.0	0.2	2	0.7	0.0	0.05	500	273	0.546	32.0	5.0	49	0.098	0.07492391886460623	0.12720605086648182	0.602274038791595
54702	40	0.3	1.0	0.0	1	0.7	0.0	0.05	500	499	0.998	40.0	12.0	22	0.044	0.02923395562860718	0.06571944287232845	0.008539261396598352
54702	40	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	40.0	12.0	27	0.054	0.03737435018105752	0.07742656151064709	-0.03494184297138678
54702	40	0.3	1.0	0.2	1	0.7	0.0	0.05	500	494	0.988	32.0	10.0	20	0.04	0.026040797389777257	0.060973595834850805	0.023345562399416174
54702	40	0.3	1.0	0.2	2	0.7	0.0	0.05	500	488	0.976	32.0	9.0	17	0.034	0.02133451980853219	0.053771365501634506	-0.03356734185190288
54702	40	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	40.0	12.0	23	0.046	0.030845108370816204	0.06807779276827323	0.1920580149058965
54702	40	0.3	1.25	0.0	2	0.7	0.0	0.05	500	497	0.994	40.0	12.0	28	0.056	0.03902562068315149	0.0797447936467069	0.1902400615716199
54702	40	0.3	1.25	0.2	1	0.7	0.0	0.05	500	494	0.988	32.0	10.0	22	0.044	0.02923395562860718	0.06571944287232845	0.20251965816558512
54702	40	0.3	1.25	0.2	2	0.7	0.0	0.05	500	491	0.982	32.0	9.0	29	0.058	0.0406837291117572	0.08205618785625499	0.2220348630267837
54702	40	0.3	1.5	0.0	1	0.7	0.0	0.05	500	498	0.996	40.0	12.0	74	0.148	0.1195614053892054	0.18180613029572734	0.35396863501140197
54702	40	0.3	1.5	0.0	2	0.7	0.0	0.05	500	498	0.996	40.0	12.0	80	0.16	0.13047637235016407	0.19470817916369149	0.393751892156263
54702	40	0.3	1.5	0.2	1	0.7	0.0	0.05	500	490	0.98	32.0	9.0	41	0.082	0.06101908946846894	0.10935485915738875	0.3366428036394674
54702	40	0.3	1.5	0.2	2	0.7	0.0	0.05	500	492	0.984	32.0	10.0	57	0.114	0.08903690099400285	0.1448490898423155	0.371211049672588
54702	40	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	40.0	12.0	164	0.328	0.28829618984058974	0.3703265832781843	0.6069149669717504
54702	40	0.3	2.0	0.0	2	0.7	0.0	0.05	500	494	0.988	40.0	12.0	150	0.3	0.2614819321406983	0.3415678040439227	0.6180258336628193
54702	40	0.3	2.0	0.2	1	0.7	0.0	0.05	500	487	0.974	32.0	10.0	126	0.252	0.21593384838137186	0.2918478244875581	0.6086745496635514
54702	40	0.3	2.0	0.2	2	0.7	0.0	0.05	500	487	0.974	32.0	10.0	127	0.254	0.21782025491518664	0.2939309205918972	0.6559155741153846
54702	60	0.15	1.0	0.0	1	0.7	0.0	0.05	500	477	0.954	60.0	9.0	18	0.036	0.02289106098029272	0.056184326968027755	-0.04877685819695403
54702	60	0.15	1.0	0.0	2	0.7	0.0	0.05	500	486	0.972	60.0	9.0	17	0.034	0.02133451980853219	0.053771365501634506	0.015984575597157498
54702	60	0.15	1.0	0.2	1	0.7	0.0	0.05	500	423	0.846	48.0	7.0	14	0.028	0.01675097472075645	0.04644640267494888	0.06382099511974347
54702	60	0.15	1.0	0.2	2	0.7	0.0	0.05	500	447	0.894	48.0	7.0	20	0.04	0.026040797389777257	0.060973595834850805	-0.0007611226911818845
54702	60	0.15	1.25	0.0	1	0.7	0.0	0.05	500	484	0.968	60.0	9.0	28	0.056	0.03902562068315149	0.0797447936467069	0.13955409759609239
54702	60	0.15	1.25	0.0	2	0.7	0.0	0.05	500	477	0.954	60.0	9.0	33	0.066	0.04737852635977387	0.09123940116085351	0.23274874284589697
54702	60	0.15	1.25	0.2	1	0.7	0.0	0.05	500	414	0.828	48.0	7.0	24	0.048	0.03246520694135317	0.07042719683589006	0.2065900139907211
54702	60	0.15	1.25	0.2	2	0.7	0.0	0.05	500	431	0.862	48.0	7.0	24	0.048	0.03246520694135317	0.07042719683589006	0.18270124125904236
54702	60	0.15	1.5	0.0	1	0.7	0.0	0.05	500	477	0.954	60.0	9.0	55	0.11	0.0854914151566031	0.14045557040340767	0.35525406423949
54702	60	0.15	1.5	0.0	2	0.7	0.0	0.05	500	478	0.956	60.0	9.0	79	0.158	0.1286526978644355	0.19256235101126623	0.4095350301058506
54702	60	0.15	1.5	0.2	1	0.7	0.0	0.05	500	447	0.894	48.0	7.0	45	0.09	0.0679425478891394	0.11830941128933344	0.3482361703390261
54702	60	0.15	1.5	0.2	2	0.7	0.0	0.05	500	423	0.846	48.0	7.0	52	0.104	0.08019420676989107	0.1338442708756583	0.40539495946396015
54702	60	0.15	2.0	0.0	1	0.7	0.0	0.05	500	479	0.958	60.0	9.0	143	0.286	0.24814005321609287	0.3271231645014515	0.6067387673546863
54702	60	0.15	2.0	0.0	2	0.7	0.0	0.05	500	474	0.948	60.0	9.0	170	0.34	0.29983885845371416	0.3826009304939827	0.6504744596830478
54702	60	0.15	2.0	0.2	1	0.7	0.0	0.05	500	428	0.856	48.0	7.0	113	0.226	0.191509780865554	0.2646683577073766	0.5946479615963463
54702	60	0.15	2.0	0.2	2	0.7	0.0	0.05	500	439	0.878	48.0	7.0	140	0.28	0.2424360430412755	0.3209186667618076	0.6394686057609192
54702	60	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	29	0.058	0.0406837291117572	0.08205618785625499	0.015354683757001882
54702	60	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	23	0.046	0.030845108370816204	0.06807779276827323	-0.005639298289375893
54702	60	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	48.0	15.0	25	0.05	0.034093745243849435	0.0727681611715476	-0.019514475093748908
54702	60	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	48.0	14.0	25	0.05	0.034093745243849435	0.0727681611715476	-0.002556241646323694
54702	60	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	53	0.106	0.08195705027297034	0.13605093001073285	0.18525054383635126
54702	60	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	52	0.104	0.08019420676989107	0.1338442708756583	0.2015865791163804
54702	60	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	48.0	15.0	42	0.084	0.06274413680383038	0.1115993144601811	0.18614276393480922
54702	60	0.3	1.25	0.2	2	0.7	0.0	0.05	500	499	0.998	48.0	14.0	43	0.086	0.06447314240360771	0.11383981149855754	0.24471813011045393
54702	60	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	94	0.188	0.15617996413496654	0.22457762431304207	0.3284403835016597
54702	60	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	109	0.218	0.18403372643598842	0.25626640158432706	0.381308846771918
54702	60	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	48.0	14.0	66	0.132	0.10511672384831994	0.1644947907313825	0.3169234471365356
54702	60	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	48.0	14.0	88	0.176	0.1451264013297259	0.21181417128935995	0.3814769760393726
54702	60	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	60.0	18.0	239	0.478	0.43455096039387586	0.5217845105864325	0.6121069304273705
54702	60	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	60.0	18.0	268	0.536	0.492179234494295	0.5792718129924732	0.6473817646751427
54702	60	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	48.0	14.0	185	0.37	0.32882226377423945	0.4131600647457642	0.5876676924062668
54702	60	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	48.0	14.0	216	0.432	0.3892622537365845	0.47577465656618667	0.6375920420738084
54702	80	0.15	1.0	0.0	1	0.7	0.0	0.05	500	493	0.986	80.0	12.0	31	0.062	0.044019209142681565	0.08665971310163822	-0.004831094360910505
54702	80	0.15	1.0	0.0	2	0.7	0.0	0.05	500	498	0.996	80.0	12.0	20	0.04	0.026040797389777257	0.060973595834850805	0.040882986518446754
54702	80	0.15	1.0	0.2	1	0.7	0.0	0.05	500	482	0.964	64.0	9.0	20	0.04	0.026040797389777257	0.060973595834850805	-0.01591875198660701
54702	80	0.15	1.0	0.2	2	0.7	0.0	0.05	500	477	0.954	64.0	9.0	18	0.036	0.02289106098029272	0.056184326968027755	0.012186473482557893
54702	80	0.15	1.25	0.0	1	0.7	0.0	0.05	500	499	0.998	80.0	12.0	50	0.1	0.07667756273730172	0.1294219096319401	0.17246232686241242
54702	80	0.15	1.25	0.0	2	0.7	0.0	0.05	500	495	0.99	80.0	12.0	47	0.094	0.0714264085922213	0.12276455586255913	0.22653660603655876
54702	80	0.15	1.25	0.2	1	0.7	0.0	0.05	500	482	0.964	64.0	10.0	24	0.048	0.03246520694135317	0.07042719683589006	0.17193809054541623
54702	80	0.15	1.25	0.2	2	0.7	0.0	0.05	500	486	0.972	64.0	9.0	33	0.066	0.04737852635977387	0.09123940116085351	0.2061132716801229
54702	80	0.15	1.5	0.0	1	0.7	0.0	0.05	500	498	0.996	80.0	12.0	87	0.174	0.14328947208106416	0.20968159789986787	0.354649543715408
54702	80	0.15	1.5	0.0	2	0.7	0.0	0.05	500	498	0.996	80.0	12.0	100	0.2	0.16728549897175743	0.23728910530517394	0.38590474234376915
54702	80	0.15	1.5	0.2	1	0.7	0.0	0.05	500	479	0.958	64.0	9.0	73	0.146	0.11774876682646929	0.1796492662203097	0.3500518315175298
54702	80	0.15	1.5	0.2	2	0.7	0.0	0.05	500	488	0.976	64.0	9.0	61	0.122	0.0961592783150937	0.15360472307383977	0.36428544228554965
54702	80	0.15	2.0	0.0	1	0.7	0.0	0.05	500	499	0.998	80.0	12.0	214	0.428	0.38534175538940585	0.4717561496370578	0.6023552999664863
54702	80	0.15	2.0	0.0	2	0.7	0.0	0.05	500	499	0.998	80.0	12.0	213	0.426	0.38338257836675194	0.46974582402155785	0.6035255244573275
54702	80	0.15	2.0	0.2	1	0.7	0.0	0.05	500	486	0.972	64.0	9.0	154	0.308	0.26912574805455886	0.3498019986826773	0.585668548671374
54702	80	0.15	2.0	0.2	2	0.7	0.0	0.05	500	487	0.974	64.0	9.5	182	0.364	0.32301143591892645	0.4070623846866158	0.6277232469863858
54702	80	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	20	0.04	0.026040797389777257	0.060973595834850805	0.001117446046778635
54702	80	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	20	0.04	0.026040797389777257	0.060973595834850805	-0.011124070905835025
54702	80	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	25	0.05	0.034093745243849435	0.0727681611715476	-0.016277940796725815
54702	80	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	18	0.036	0.02289106098029272	0.056184326968027755	0.029741634516759513
54702	80	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	57	0.114	0.08903690099400285	0.1448490898423155	0.22730829396259808
54702	80	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	62	0.124	0.09794609113930344	0.15578741288778383	0.18986212137411335
54702	80	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	55	0.11	0.0854914151566031	0.14045557040340767	0.19757499959997094
54702	80	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	44	0.088	0.06620598447492893	0.11607647206539012	0.19120599816970724
54702	80	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	128	0.256	0.21970770819171886	0.2960129699535187	0.342306813857979
54702	80	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	143	0.286	0.24814005321609287	0.3271231645014515	0.3891650098422672
54702	80	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	92	0.184	0.1524894793781606	0.22032910379354043	0.3304407736704635
54702	80	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	100	0.2	0.16728549897175743	0.23728910530517394	0.3772016250801568
54702	80	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	80.0	24.0	286	0.572	0.5282438503629422	0.6146582446105943	0.5718355144629311
54702	80	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	80.0	24.0	326	0.652	0.6092325025566356	0.6924496979430526	0.6480185392989919
54702	80	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	64.0	19.0	242	0.484	0.4404854432314528	0.527758535663317	0.5867732655844489
54702	80	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	64.0	19.0	284	0.568	0.5242253434338132	0.6107377462634155	0.6613678306914712
54702	120	0.15	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	26	0.052	0.035730265115705276	0.07510114393784553	0.006615389182048499
54702	120	0.15	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	24	0.048	0.03246520694135317	0.07042719683589006	-0.0070235566068268425
54702	120	0.15	1.0	0.2	1	0.7	0.0	0.05	500	499	0.998	97.0	14.0	29	0.058	0.0406837291117572	0.08205618785625499	0.02145322408346061
54702	120	0.15	1.0	0.2	2	0.7	0.0	0.05	500	499	0.998	96.0	14.0	27	0.054	0.03737435018105752	0.07742656151064709	-0.003857666992973429
54702	120	0.15	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	50	0.1	0.07667756273730172	0.1294219096319401	0.19675205592418266
54702	120	0.15	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	51	0.102	0.07843435210316954	0.13163462290422606	0.20436386292309325
54702	120	0.15	1.25	0.2	1	0.7	0.0	0.05	500	498	0.996	96.0	14.0	40	0.08	0.059298129409852594	0.1071063165778513	0.18177818733009155
54702	120	0.15	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	14.0	52	0.104	0.08019420676989107	0.1338442708756583	0.2095280419667481
54702	120	0.15	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	101	0.202	0.16914122067557874	0.23940288623950645	0.3324350527804666
54702	120	0.15	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	127	0.254	0.21782025491518664	0.2939309205918972	0.36796125299587135
54702	120	0.15	1.5	0.2	1	0.7	0.0	0.05	500	498	0.996	96.0	14.0	86	0.172	0.1414541198436514	0.20754744749912687	0.31583281647255046
54702	120	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	14.0	105	0.21	0.1765772705084025	0.24784484695929782	0.381717253295191
54702	120	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	18.0	302	0.604	0.5604958406867544	0.6459182964972427	0.6104580536562934
54702	120	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	18.0	314	0.628	0.5848089173303663	0.6692392515114762	0.6246252756384916
54702	120	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	14.0	201	0.402	0.359928740326145	0.44556563040431935	0.5354753952567484
54702	120	0.15	2.0	0.2	2	0.7	0.0	0.05	500	498	0.996	96.0	14.0	240	0.48	0.43652842657373225	0.5237765470447299	0.6148107245118528
54702	120	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	26	0.052	0.035730265115705276	0.07510114393784553	-0.008357358949360875
54702	120	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	15	0.03	0.018263213197913384	0.04890366683594573	0.010533107698048584
54702	120	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	29.0	17	0.034	0.02133451980853219	0.053771365501634506	0.009859269769807721
54702	120	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	29.0	13	0.026	0.015256383923327248	0.04397149083422428	0.03195848026220799
54702	120	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	70	0.14	0.11232266018786358	0.17316686494445405	0.18713828264613086
54702	120	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	86	0.172	0.1414541198436514	0.20754744749912687	0.2194353676269458
54702	120	0.3	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	29.0	60	0.12	0.09437490012636912	0.1514195986244106	0.19185325871914677
54702	120	0.3	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	29.0	73	0.146	0.11774876682646929	0.1796492662203097	0.23161940560364408
54702	120	0.3	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	191	0.382	0.3404646252341933	0.4253347191147331	0.3518030161572828
54702	120	0.3	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	199	0.398	0.35602997790389446	0.4415253875502624	0.34887936761142935
54702	120	0.3	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	29.0	140	0.28	0.2424360430412755	0.3209186667618076	0.3276457464973429
54702	120	0.3	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	29.0	172	0.344	0.3036929655617379	0.38668582866226636	0.38456821517114215
54702	120	0.3	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	120.0	36.0	388	0.776	0.7374303353251315	0.8103610287400917	0.5986270854222546
54702	120	0.3	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	120.0	36.0	417	0.834	0.7988646838026932	0.8640422567689898	0.6163264522659282
54702	120	0.3	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	96.0	29.0	330	0.66	0.6173990695060175	0.700161141546286	0.56968561332351
54702	120	0.3	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	96.0	29.0	365	0.73	0.6894413425907917	0.7670514607968943	0.6246717811039209
54702	160	0.15	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	24	0.048	0.03246520694135317	0.07042719683589006	0.008866516973026666
54702	160	0.15	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	16	0.032	0.019791513626571118	0.051344869045441784	-0.005838003199154515
54702	160	0.15	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	19	0.038	0.024460118055830385	0.05858477253064388	0.013034734081434865
54702	160	0.15	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	19	0.038	0.024460118055830385	0.05858477253064388	0.006983420121436082
54702	160	0.15	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	64	0.128	0.10152682399523652	0.16014568530815834	0.18505396420164533
54702	160	0.15	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	83	0.166	0.13595774323101012	0.2011353161973068	0.20035322676551054
54702	160	0.15	1.25	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	54	0.108	0.08372280963705037	0.13825467328480662	0.20623992079836073
54702	160	0.15	1.25	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	64	0.128	0.10152682399523652	0.16014568530815834	0.21008141936449953
54702	160	0.15	1.5	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	131	0.262	0.22537626941723765	0.30225291664246134	0.3062355662205536
54702	160	0.15	1.5	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	180	0.36	0.3191414324050707	0.40299338292416403	0.3851750856039617
54702	160	0.15	1.5	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	19.0	115	0.23	0.1952549251744704	0.26886221867476784	0.30842475955632387
54702	160	0.15	1.5	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	143	0.286	0.24814005321609287	0.3271231645014515	0.3694559402846227
54702	160	0.15	2.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	24.0	333	0.666	0.6235325314226418	0.7059361875441229	0.570387316440021
54702	160	0.15	2.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	24.0	365	0.73	0.6894413425907917	0.7670514607968943	0.5924795285961639
54702	160	0.15	2.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	20.0	306	0.612	0.568588177086666	0.6537039706499462	0.5933420951981718
54702	160	0.15	2.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	19.0	324	0.648	0.6051540371141233	0.6885891581092574	0.6199301580923049
54702	160	0.3	1.0	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	22	0.044	0.02923395562860718	0.06571944287232845	0.00304148160510978
54702	160	0.3	1.0	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	19	0.038	0.024460118055830385	0.05858477253064388	-0.006860888339923802
54702	160	0.3	1.0	0.2	1	0.7	0.0	0.05	500	500	1.0	128.0	39.0	17	0.034	0.02133451980853219	0.053771365501634506	-0.011011159464463745
54702	160	0.3	1.0	0.2	2	0.7	0.0	0.05	500	500	1.0	128.0	38.0	22	0.044	0.02923395562860718	0.06571944287232845	0.008399289919274544
54702	160	0.3	1.25	0.0	1	0.7	0.0	0.05	500	500	1.0	160.0	48.0	86	0.172	0.1414541198436514	0.20754744749912687	0.19063859177543263
54702	160	0.3	1.25	0.0	2	0.7	0.0	0.05	500	500	1.0	160.0	48.0	101	0.202	0.16914122067557874	0.23940288623950645	0.20880660874107093
