seed	endpoint	n_replicates	donor_wild_p	max_family_p
54601	oxphos	100000	0.7897321026789732	0.9405105948940511
54601	lysosomal_unique	100000	0.988590114098859	0.999930000699993
54602	oxphos	100000	0.7887721122788772	0.939910600893991
54602	lysosomal_unique	100000	0.9892901070989291	0.999910000899991
54603	oxphos	100000	0.7906620933790662	0.940740592594074
54603	lysosomal_unique	100000	0.988890111098889	0.999940000599994
