module_a	module_b	n_signatures	original_spearman	globally_unique_gene_spearman	rho_delta_unique_minus_original	paired_bootstrap_delta_ci_low	paired_bootstrap_delta_ci_high	unique_empirical_permutation_p	unique_within_stimulus_permutation_p	original_within_stimulus_permutation_p	unique_IFNB_spearman	unique_IFNG_spearman	unique_TNFA_spearman	unique_q_bh_six_pairs	unique_within_stimulus_q_bh_six_pairs	original_within_stimulus_q_bh_six_pairs	survives_deoverlap_gate
gilt_lysosomal_apc	hla_ii_apc	19	0.21052631578947367	0.12456140350877193	-0.08596491228070174	-0.318316483919245	0.09726337008643594	0.6092195390230488	0.43507824608769563	0.19174041297935104	0.642857142857143	-0.39999999999999997	0.1666666666666667	0.9390530473476325	0.8701564921753913	0.23008849557522124	False
gilt_lysosomal_apc	ifn_apc	24	0.9017391304347826	0.9130434782608695	0.011304347826086913	-0.013152414810790752	0.06566304070633135	4.999750012499375e-05	4.999750012499375e-05	4.999750012499375e-05	0.9642857142857145	0.9500000000000001	0.3333333333333334	0.0002999850007499625	0.0002999850007499625	0.0002999850007499625	True
gilt_lysosomal_apc	mif_cd74_receptor_state	23	0.49604743083003955	0.019762845849802375	-0.4762845849802372	-0.9737183865968462	-0.050041343530409274	0.9263536823158842	0.9014549272536373	0.004499775011249437	0.28571428571428575	-0.03333333333333333	0.4642857142857144	0.9390530473476325	0.9297035148242588	0.008999550022498875	False
hla_ii_apc	ifn_apc	19	0.21403508771929824	0.10526315789473684	-0.10877192982456141	-0.3336572854045124	0.04263162140232719	0.6612169391530424	0.6114694265286735	0.3407829608519574	0.5357142857142858	-0.39999999999999997	0.880952380952381	0.9390530473476325	0.9172041397930103	0.3407829608519574	False
hla_ii_apc	mif_cd74_receptor_state	18	0.7977296181630547	0.6470588235294118	-0.15067079463364286	-0.4130087377167106	0.0021649377252453746	0.0032998350082495873	0.25548722563871806	0.04724763761811909	0.0	0.19999999999999998	0.39285714285714296	0.009899505024748761	0.7664616769161542	0.07087145642717864	False
ifn_apc	mif_cd74_receptor_state	23	0.4911067193675889	-0.017786561264822136	-0.508893280632411	-1.0054833177284697	-0.025807561486520934	0.9390530473476326	0.9297035148242588	0.003949802509874506	0.3571428571428572	-0.08333333333333334	0.3214285714285715	0.9390530473476325	0.9297035148242588	0.008999550022498875	False
