feature	auc	hedges_g	welch_p
locked_signed_score	0.8111111111111111	1.1908348787735676	0.0165977015421691
coupled_projection	0.6888888888888889	0.6610474412772832	0.1519277019654248
coupled_v22_augmented	0.6333333333333333	0.5415359326965005	0.226787409030333
coupling_coordination	0.7333333333333333	0.7769683417807862	0.1109617946530097
