entity	modality	support_z	closure_z	n_rows	min_p	sources
apc_hla_ifn_monitoring	failure_structure	0.0	2.575829303548901	4	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
apc_hla_ifn_monitoring	network_topology	0.0	1.100365548796042	2	0.2711728827117288	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
apc_hla_ifn_monitoring	perturbation	3.1748285874492073	3.1748285874492073	5	0.0014992503748125	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv
apc_hla_ifn_monitoring	perturbation_mixscale	3.1748285874492073	3.1748285874492073	5	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
apc_hla_ifn_monitoring	treatment_pharmacodynamic	3.0903807621810726	3.0903807621810726	13	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
apc_hla_ifn_monitoring	treatment_response	5.000961463621753	3.6622727355849025	48	5.704511514496547e-07	analysis/v28_heterogeneous_response/cohort_adjusted_models.tsv;analysis/v28_heterogeneous_response/heterogeneous_method_metrics.tsv;analysis/v32_confounder_audit/v32_confounder_adjustment_metrics.tsv;analysis/v32_confounder_audit/v32_joint_adjustment_metrics.tsv;analysis/v36_therapy_branch_map/therapy_branch_evidence.tsv
apc_hla_ifn_monitoring	treatment_response_tests	3.0234926937176767	1.6029507528153686	7	0.0024987506246876	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
broad_simulator	failure_structure	0.0	2.575829303548901	2	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
cell_composition	failure_structure	0.0	1.6448536269514729	1	0.1	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv
cell_composition	treatment_response	3.0903807621810726	0.0	7	0.0019990004997501	analysis/v32_confounder_audit/v32_confounder_adjustment_metrics.tsv;analysis/v32_confounder_audit/v32_joint_adjustment_metrics.tsv
chr1_kif21b_gpr25	failure_structure	0.0	2.575829303548901	4	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
chr1_kif21b_gpr25	genetics	1.126331304077035	0.4884319952852081	3	0.2600253122089619	analysis/v20_lead_slate/lead_slate_v20.tsv
complement_lipid_axis	cell_state_h5ad	0.0	1.7685947995871087	13	0.0769615192403798	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_lipid_axis	cross_disease_summary	0.0	2.3912393044596754	6	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_lipid_axis	deep_structure	2.576002149423304	1.5984402744436446	6	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
complement_lipid_axis	failure_structure	0.0	2.575829303548901	2	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
complement_lipid_axis	network_topology	0.0	0.0	2	1.0	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
complement_lipid_axis	treatment_pharmacodynamic	1.66355245970998	3.0903807621810726	13	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_lipid_axis	treatment_response_tests	2.0412157658555516	1.6029507528153686	4	0.0412293853073463	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis	cell_state_h5ad	0.0	0.7785370694107873	7	0.436252462004292	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis	deep_structure	2.576002149423304	1.5984402744436446	3	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
complement_phagocytosis	network_topology	0.0	0.0	1	1.0	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
complement_phagocytosis	treatment_pharmacodynamic	0.0	3.0903807621810726	7	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__hif_nampt_metabolic	cell_state_h5ad	0.0	0.7313462027274442	1	0.464567716141929	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__hif_nampt_metabolic	treatment_pharmacodynamic	0.0	1.0051127139587983	1	0.3148425787106446	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__hla_ii_apc	cell_state_h5ad	0.0	0.7152906709032801	1	0.4744294519406963	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__hla_ii_apc	treatment_pharmacodynamic	0.0	1.0051127139587983	1	0.3148425787106446	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__ifn_apc	cell_state_h5ad	0.0	0.2203646083211343	1	0.8255872063968016	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__ifn_apc	treatment_pharmacodynamic	0.0	1.0051127139587983	1	0.3148425787106446	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__lipid_loader_repair	cell_state_h5ad	0.0	0.7785370694107873	1	0.436252462004292	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__lipid_loader_repair	treatment_pharmacodynamic	0.0	3.0903807621810726	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__lysosomal_apc	cell_state_h5ad	0.0	0.24411483472392953	1	0.8071418836036527	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__lysosomal_apc	treatment_pharmacodynamic	0.0	2.956694906058436	1	0.0031095563329446	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__mif_cd74_receptor_state	cell_state_h5ad	0.0	0.1909870587781237	1	0.848535732133933	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__mif_cd74_receptor_state	treatment_pharmacodynamic	0.0	0.3425437551665319	1	0.7319417214469689	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__mixscale_validated_ifng_readout	cell_state_h5ad	0.0	0.010648047454864237	1	0.991504247876062	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
complement_phagocytosis__mixscale_validated_ifng_readout	treatment_pharmacodynamic	0.0	0.9637610264050842	1	0.3351657504581042	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
coupled_apc_axis	cell_state_h5ad	2.6970107222673985	1.339665042895467	7	0.0069965017491254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
coupled_apc_axis	cross_disease_summary	2.073102549343415	2.1345705893362235	6	0.0327961019490254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
coupled_apc_axis	deep_structure	2.576002149423304	1.5984402744436446	10	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
coupled_apc_axis	failure_structure	0.0	2.575829303548901	3	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
coupled_apc_axis	network_topology	0.0	0.5842916669935031	1	0.559024097590241	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
coupled_apc_axis	perturbation	3.1748285874492073	2.3265354233769213	3	0.0014992503748125	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv
coupled_apc_axis	perturbation_mixscale	3.1748285874492073	2.3265354233769213	3	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
coupled_apc_axis	treatment_pharmacodynamic	3.0903807621810726	1.0051127139587983	7	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
coupled_apc_axis	treatment_response	2.324857177760912	3.6622727355849025	14	0.0002499875006249	analysis/v28_heterogeneous_response/heterogeneous_method_metrics.tsv;analysis/v36_therapy_branch_map/therapy_branch_evidence.tsv
coupled_apc_axis	treatment_response_tests	3.0234926937176767	1.1958396992916445	4	0.0024987506246876	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ebv_ifn_imprint	failure_structure	0.0	2.575829303548901	2	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
genetic_backdrop_ms_uc	failure_structure	0.0	2.575829303548901	1	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv
genetic_backdrop_ms_uc	genetics	7.535167067614062	0.0	7	4.8771e-14	analysis/v20_lead_slate/lead_slate_v20.tsv;analysis/v21_ldsc_backdrop/ldsc_rg_results.tsv
gilt_lysosomal_apc	network_topology	0.0	0.0	1	1.0	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
gilt_lysosomal_apc	perturbation	0.0	3.1748285874492073	3	0.0014992503748125	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv
gilt_lysosomal_apc	perturbation_mixscale	0.0	3.1748285874492073	3	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
gilt_lysosomal_apc__hla_ii_apc	perturbation_mixscale	0.0	2.432560086020742	1	0.0149925037481259	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
gilt_lysosomal_apc__ifn_apc	perturbation_mixscale	0.0	3.1748285874492073	1	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
gilt_lysosomal_apc__mif_cd74_receptor_state	perturbation_mixscale	0.0	2.3265354233769213	1	0.0199900049975012	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
glucocorticoid_steroid	failure_structure	0.0	1.6448536269514729	1	0.1	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv
glucocorticoid_steroid	treatment_response	3.0903807621810726	0.0	3	0.0019990004997501	analysis/v32_confounder_audit/v32_confounder_adjustment_metrics.tsv;analysis/v32_confounder_audit/v32_joint_adjustment_metrics.tsv
gpr25	failure_structure	0.0	2.575829303548901	2	0.01	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
hif_nampt_metabolic	cell_state_h5ad	0.0	1.367673517754863	7	0.1714142928535732	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic	cross_disease_summary	0.0	2.1345705893362235	6	0.0327961019490254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic	deep_structure	2.576002149423304	1.5984402744436446	3	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
hif_nampt_metabolic	network_topology	0.0	0.0	1	1.0	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
hif_nampt_metabolic	treatment_pharmacodynamic	0.0	3.0903807621810726	7	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__hla_ii_apc	cell_state_h5ad	0.0	0.12080640840801676	1	0.9038443741092416	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__hla_ii_apc	cross_disease_summary	0.0	1.9790584251508037	1	0.0478094286190238	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__hla_ii_apc	treatment_pharmacodynamic	0.0	2.8013857874475137	1	0.0050883649084548	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__ifn_apc	cell_state_h5ad	0.0	1.072805659860052	1	0.2833583208395802	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__ifn_apc	cross_disease_summary	0.0	1.9790584251508037	1	0.0478094286190238	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__ifn_apc	treatment_pharmacodynamic	0.0	3.0903807621810726	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__lipid_loader_repair	cell_state_h5ad	0.0	1.367673517754863	1	0.1714142928535732	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__lipid_loader_repair	cross_disease_summary	0.0	1.9790584251508037	1	0.0478094286190238	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__lipid_loader_repair	treatment_pharmacodynamic	0.0	0.4969980806864132	1	0.6191904047976012	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__lysosomal_apc	cell_state_h5ad	0.0	1.3221838230814498	1	0.1861069465267366	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__lysosomal_apc	cross_disease_summary	0.0	2.1345705893362235	1	0.0327961019490254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__lysosomal_apc	treatment_pharmacodynamic	0.0	2.8013857874475137	1	0.0050883649084548	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__mif_cd74_receptor_state	cell_state_h5ad	0.0	0.7313462027274442	1	0.464567716141929	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__mif_cd74_receptor_state	cross_disease_summary	0.0	1.2761597589906284	1	0.2018990504747626	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__mif_cd74_receptor_state	treatment_pharmacodynamic	0.0	1.0051127139587983	1	0.3148425787106446	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__mixscale_validated_ifng_readout	cell_state_h5ad	0.0	1.0311635029287478	1	0.302464152539115	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__mixscale_validated_ifng_readout	cross_disease_summary	0.0	1.9672045758336438	1	0.0491596307109603	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hif_nampt_metabolic__mixscale_validated_ifng_readout	treatment_pharmacodynamic	0.0	3.0903807621810726	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc	cell_state_h5ad	2.6970107222673985	1.2096004681654855	7	0.0069965017491254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc	cross_disease_summary	2.376215282213369	2.3912393044596754	6	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc	deep_structure	2.576002149423304	1.5984402744436446	10	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
hla_ii_apc	network_topology	0.0	0.9249065897470483	1	0.355014498550145	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
hla_ii_apc	perturbation	3.1748285874492073	2.432560086020742	3	0.0014992503748125	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv
hla_ii_apc	perturbation_mixscale	3.1748285874492073	2.432560086020742	3	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc	treatment_pharmacodynamic	3.0903807621810726	2.8013857874475137	7	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc	treatment_response	2.324857177760912	3.6622727355849025	4	0.0002499875006249	analysis/v36_therapy_branch_map/therapy_branch_evidence.tsv
hla_ii_apc	treatment_response_tests	3.0234926937176767	1.6029507528153686	4	0.0024987506246876	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__ifn_apc	cell_state_h5ad	0.0	1.2096004681654855	1	0.2264322384262414	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__ifn_apc	cross_disease_summary	0.0	2.3912393044596754	1	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__ifn_apc	perturbation_mixscale	2.576002149423304	0.0	1	0.0099950024987506	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__ifn_apc	treatment_pharmacodynamic	3.0903807621810726	0.0	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__ifn_apc	treatment_response_tests	0.0	1.3301171107353618	1	0.183479688727065	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lipid_loader_repair	cell_state_h5ad	0.0	0.7313462027274442	1	0.464567716141929	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lipid_loader_repair	cross_disease_summary	0.0	2.3912393044596754	1	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lipid_loader_repair	treatment_pharmacodynamic	0.0	0.6022627866569366	1	0.5469992276588979	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lipid_loader_repair	treatment_response_tests	0.0	1.6029507528153686	1	0.1089455272363818	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lysosomal_apc	cell_state_h5ad	0.0	0.2203646083211343	1	0.8255872063968016	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lysosomal_apc	cross_disease_summary	2.0477988800560096	0.0	1	0.0405797101449275	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lysosomal_apc	treatment_pharmacodynamic	1.66355245970998	0.0	1	0.0962018990504747	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__lysosomal_apc	treatment_response_tests	0.0	0.26163455795553464	1	0.7936031984007996	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mif_cd74_receptor_state	cell_state_h5ad	2.6970107222673985	0.0	1	0.0069965017491254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mif_cd74_receptor_state	cross_disease_summary	0.0	2.088734447220566	1	0.0367316341829085	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mif_cd74_receptor_state	perturbation_mixscale	3.1748285874492073	0.0	1	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mif_cd74_receptor_state	treatment_pharmacodynamic	3.0903807621810726	0.0	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mif_cd74_receptor_state	treatment_response_tests	3.0234926937176767	0.0	1	0.0024987506246876	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mixscale_validated_ifng_readout	cell_state_h5ad	0.0	0.9434470755247945	1	0.3454522738630685	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mixscale_validated_ifng_readout	cross_disease_summary	2.376215282213369	0.0	1	0.0174912543728135	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
hla_ii_apc__mixscale_validated_ifng_readout	treatment_pharmacodynamic	3.0903807621810726	0.0	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc	cell_state_h5ad	2.6970107222673985	1.367673517754863	7	0.0069965017491254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc	cross_disease_summary	2.3912393044596754	2.3912393044596754	6	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc	deep_structure	2.576002149423304	1.5984402744436446	10	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
ifn_apc	failure_structure	0.0	2.575829303548901	2	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
ifn_apc	network_topology	0.0	1.100365548796042	1	0.2711728827117288	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
ifn_apc	perturbation	2.576002149423304	3.1748285874492073	3	0.0014992503748125	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv
ifn_apc	perturbation_mixscale	2.576002149423304	3.1748285874492073	3	0.0014992503748125	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc	treatment_pharmacodynamic	3.0903807621810726	3.0903807621810726	7	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc	treatment_response	2.0329343228866392	0.9420757749957762	2	0.0420591588168236	analysis/v36_therapy_branch_map/therapy_branch_evidence.tsv
ifn_apc	treatment_response_tests	3.0234926937176767	1.3859883590644357	4	0.0024987506246876	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lipid_loader_repair	cell_state_h5ad	0.0	1.367673517754863	1	0.1714142928535732	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lipid_loader_repair	cross_disease_summary	0.0	2.3912393044596754	1	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lipid_loader_repair	treatment_pharmacodynamic	0.0	0.3527473460258344	1	0.7242778610694652	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lipid_loader_repair	treatment_response_tests	0.0	1.3859883590644357	1	0.1657504581042812	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lysosomal_apc	cell_state_h5ad	0.0	1.367673517754863	1	0.1714142928535732	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lysosomal_apc	cross_disease_summary	2.0477988800560096	0.0	1	0.0405797101449275	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lysosomal_apc	treatment_pharmacodynamic	2.3595210430357745	0.0	1	0.0182985430361742	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__lysosomal_apc	treatment_response_tests	3.0234926937176767	0.0	1	0.0024987506246876	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mif_cd74_receptor_state	cell_state_h5ad	0.0	1.339665042895467	1	0.180354267310789	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mif_cd74_receptor_state	cross_disease_summary	0.0	2.1085608087562173	1	0.0349825087456271	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mif_cd74_receptor_state	perturbation_mixscale	2.3265354233769213	0.0	1	0.0199900049975012	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mif_cd74_receptor_state	treatment_pharmacodynamic	2.6452695990556094	0.0	1	0.0081625853739796	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mif_cd74_receptor_state	treatment_response_tests	2.0412157658555516	0.0	1	0.0412293853073463	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mixscale_validated_ifng_readout	cell_state_h5ad	2.6970107222673985	0.0	1	0.0069965017491254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mixscale_validated_ifng_readout	cross_disease_summary	2.3912393044596754	0.0	1	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
ifn_apc__mixscale_validated_ifng_readout	treatment_pharmacodynamic	3.0903807621810726	0.0	1	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
kif21b	failure_structure	0.0	2.575829303548901	1	0.01	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
layer_transfer_map	failure_structure	0.0	2.575829303548901	8	0.01	analysis/v39_failure_structure_exclusion/v39_exclusion_list.tsv;analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv
lipid_loader_repair	cell_state_h5ad	0.0	1.7685947995871087	7	0.0769615192403798	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair	cross_disease_summary	0.0	2.3912393044596754	6	0.016791604197901	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair	deep_structure	2.576002149423304	1.5984402744436446	6	0.0099950024987506	analysis/v26_deep_structure/workstream_a_latent_axes.tsv
lipid_loader_repair	network_topology	0.0	0.0	1	1.0	analysis/v40_dimension_probes/apc_network_topology_probe.tsv
lipid_loader_repair	treatment_pharmacodynamic	1.66355245970998	3.0903807621810726	7	0.0019990004997501	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair	treatment_response_tests	2.0412157658555516	1.6029507528153686	4	0.0412293853073463	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__lysosomal_apc	cell_state_h5ad	0.0	1.367673517754863	1	0.1714142928535732	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__lysosomal_apc	cross_disease_summary	0.0	2.0499999758503282	1	0.0403644331680313	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__lysosomal_apc	treatment_pharmacodynamic	1.66355245970998	0.0	1	0.0962018990504747	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__lysosomal_apc	treatment_response_tests	2.0412157658555516	0.0	1	0.0412293853073463	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__mif_cd74_receptor_state	cell_state_h5ad	0.0	0.9434470755247945	1	0.3454522738630685	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__mif_cd74_receptor_state	cross_disease_summary	0.0	2.1345705893362235	1	0.0327961019490254	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__mif_cd74_receptor_state	treatment_pharmacodynamic	0.0	0.5697518582768659	1	0.5688460117767203	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
lipid_loader_repair__mif_cd74_receptor_state	treatment_response_tests	0.0	1.1958396992916445	1	0.2317591204397801	analysis/v26_deep_structure/workstream_b_module_dependencies.tsv
