activity	median_injury_reduction	p25_injury_reduction	p75_injury_reduction	safe_fraction	median_free_lipid_increase	median_clearance_drop
0.2	0.07125756943515443	-0.13266392156416193	0.23677701476863083	0.0	0.9440173661651776	0.607020700546095
0.4	0.04153667280333911	-0.07472279909464905	0.14969579872067185	0.0	0.5728240724167466	0.45526552540957127
0.6	0.023595027337843508	-0.04066195635401064	0.08807169551615136	0.0	0.3206561936047412	0.3035103502730475
0.8	0.01008181057447912	-0.016611497781863098	0.03845361817503089	0.95	0.1381747971098849	0.15175517513652373
