selectivity_debris_over_viable	n_safe_dose_affinity_points	safe_fraction	min_safe_debris_affinity	max_safe_dose	best_p10_debris_clearance_gain	best_p90_viable_lost	best_p90_cytokine_fold
1.0	0	0.0			1.5350302387269226	0.9918702484946683	0.7985798893459567
1.333521432163324	0	0.0			1.5222374329821795	0.9725286968970234	0.7849955366856904
1.7782794100389228	0	0.0			1.5195422755040189	0.9622777558800604	0.7828308306132147
2.371373705661655	0	0.0			1.5321702119174212	0.8624261648863657	0.838087604825752
3.1622776601683795	0	0.0			1.5247247583285526	0.7938546364135622	0.794667421039452
4.216965034285822	0	0.0			1.5307354751917077	0.9348943868844861	0.7915640619845077
5.623413251903491	0	0.0			1.5214441642279306	0.8282855534459929	0.7614716067714394
7.498942093324558	0	0.0			1.5299423123352303	0.7575763935385337	0.7752985910671475
10.0	0	0.0			1.5044322011255125	0.34610351958097535	0.8159497563498386
13.33521432163324	0	0.0			1.51732184874719	0.3384052382188691	0.7867163800758793
17.78279410038923	0	0.0			1.5960976199764962	0.31043181406233017	0.8123015890859815
23.71373705661655	0	0.0			1.4964960619892496	0.3192856523731867	0.7884595720037009
31.622776601683793	0	0.0			1.5178435248057023	0.3068591892160565	0.7491208214348951
42.169650342858226	0	0.0			1.5147316031065794	0.16886569691986225	0.7848094388436477
56.23413251903491	0	0.0			1.4956211404062183	0.10368411334456676	0.8279875087294891
74.98942093324558	0	0.0			1.5186639298271762	0.15470676643776252	0.7729633646880505
100.0	0	0.0			1.5479188744768535	0.0758780195995428	0.8041448130072666
133.3521432163324	0	0.0			1.524820430927599	0.070476472976774	0.7725515594986888
177.82794100389228	0	0.0			1.5217668613656732	0.09446802712709285	0.7746017947595752
237.13737056616552	0	0.0			1.500515968144208	0.0583683729994286	0.7543703217878627
316.22776601683796	0	0.0			1.5152420678909504	0.046315235131374345	0.8041782225948519
421.6965034285823	0	0.0			1.5336565179188448	0.043797093815116685	0.802959682924007
562.341325190349	0	0.0			1.5810500210228449	0.04556583844301538	0.7783504068279239
749.8942093324558	0	0.0			1.5451552809129994	0.04623379801478684	0.7699631110398536
1000.0	0	0.0			1.5381490394565491	0.038304058114323046	0.8091783832358478
