stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_probability	maximum_seed_probability	positive_call_probability	negative_call_probability	median_z_across_seeds	median_one_step_log_hr_across_seeds	median_events_across_seeds	median_usable_n_across_seeds
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2399	119	0.04958333333333333	0.041595313483905466	0.05901092988263487	0.04875	0.05	0.025833333333333333	0.02375	0.004541235585083626	0.0009804755795329908	23.0	162.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2397	765	0.31875	0.3004090815227258	0.33767021159886995	0.305	0.3275	0.3175	0.00125	1.4932812253154149	0.3139141760456533	23.0	162.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	123	0.05125	0.04312309010690729	0.06081115975966435	0.0425	0.0575	0.027083333333333334	0.024166666666666666	0.026845764056171152	0.003941591404987921	46.0	162.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1215	0.50625	0.4862537625748647	0.5262262618002526	0.50375	0.50875	0.50625	0.0	1.9727663876093144	0.2968404035455502	46.0	162.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	114	0.0475	0.0396893802591921	0.05675685498230911	0.04125	0.05125	0.025833333333333333	0.021666666666666667	-0.016111122138031092	-0.002427132953162302	41.0	288.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1218	0.5075	0.4875024510605994	0.5274735781895414	0.49875	0.52375	0.5075	0.0	1.957313426834435	0.31589846095337215	41.0	288.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	115	0.04791666666666667	0.040070219356026275	0.057208017510482774	0.04625	0.05	0.021666666666666667	0.02625	-0.028789750315424356	-0.0032374172961928474	82.0	288.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1834	0.7641666666666667	0.746768875385799	0.7807201548691626	0.75375	0.77	0.7641666666666667	0.0	2.6529344568597533	0.30104115995866654	81.0	288.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	128	0.05333333333333334	0.04503639802309759	0.0630578599685132	0.04625	0.065	0.025416666666666667	0.027916666666666666	-0.004835295723327152	-0.0006607868474709154	57.0	405.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1516	0.6316666666666667	0.6121727716464513	0.6507397418560217	0.61875	0.64	0.63125	0.0004166666666666667	2.324481448024521	0.3136189455546331	57.0	405.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	123	0.05125	0.04312309010690729	0.06081115975966435	0.04375	0.05625	0.03166666666666667	0.019583333333333335	0.050192820800849795	0.004691281874670258	116.0	405.0
attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2150	0.8958333333333334	0.8829727825702797	0.9074287611871549	0.8875	0.90875	0.8958333333333334	0.0	3.1994890503216933	0.30474321364031787	115.0	405.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.15	1.0	2400	2399	216	0.09	0.07919616118558628	0.10211423980671316	0.08375	0.0975	0.002916666666666667	0.08708333333333333	-0.8084932185726911	-0.1690992135173794	23.0	162.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.15	1.5	2400	2397	119	0.04958333333333333	0.041595313483905466	0.05901092988263487	0.04	0.05625	0.04375	0.005833333333333334	0.17759846423418774	0.03675361581696308	23.0	162.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	365	0.15208333333333332	0.13827324866860694	0.16700539444985849	0.13	0.17625	0.00125	0.15083333333333335	-1.017795789483224	-0.1505432452978274	46.0	162.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	124	0.051666666666666666	0.04350543887790849	0.06126081261367097	0.05	0.0525	0.04416666666666667	0.0075	0.2573191144556487	0.04139598824689951	46.0	162.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	340	0.14166666666666666	0.12828772964367605	0.15619087284959374	0.1375	0.14875	0.00125	0.14041666666666666	-0.995719782328119	-0.15681773532779478	41.0	288.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	133	0.05541666666666667	0.046953489097433555	0.06530077701921636	0.05125	0.06375	0.050416666666666665	0.005	0.2713781323012614	0.044792176310403845	41.0	288.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	661	0.27541666666666664	0.25791388857453507	0.2936372355462468	0.27375	0.27625	0.0	0.27541666666666664	-1.4146968736097034	-0.15478087542374325	82.0	288.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	182	0.07583333333333334	0.06590669141942769	0.08711565432260569	0.06875	0.0825	0.07083333333333333	0.005	0.4109697478086773	0.046539990191500485	81.0	288.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	498	0.2075	0.19174991367205343	0.2241849455724528	0.19875	0.2125	0.0	0.2075	-1.2429182453518428	-0.1629368053631456	57.0	405.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	144	0.06	0.051183455649317214	0.07022282834241876	0.05625	0.0625	0.05416666666666667	0.005833333333333334	0.28509952863903676	0.03857395489781633	57.0	405.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	839	0.34958333333333336	0.3307602831078259	0.36888713026434905	0.345	0.35625	0.0004166666666666667	0.3491666666666667	-1.6021065448166731	-0.15116343587180803	116.0	405.0
attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	202	0.08416666666666667	0.07371257857638427	0.09594979966580561	0.08	0.0875	0.08041666666666666	0.00375	0.5415565211559845	0.05019286305278449	115.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2399	137	0.05708333333333333	0.04848975209110023	0.06709252052558098	0.04875	0.06125	0.022916666666666665	0.034166666666666665	-0.08063776808300137	-0.015873468889243642	23.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2400	724	0.3016666666666667	0.2836328126989498	0.3203344137973252	0.2925	0.31625	0.30083333333333334	0.0008333333333333334	1.4434840126324078	0.30860635150454574	23.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	134	0.05583333333333333	0.047337343534431905	0.06574892420722582	0.04875	0.06125	0.0275	0.028333333333333332	-0.06597700860522066	-0.009868112926487208	46.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1289	0.5370833333333334	0.517091224715365	0.5569569199103317	0.52625	0.555	0.5370833333333334	0.0	2.0532449290597263	0.3081719412780045	46.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	126	0.0525	0.04427060914023734	0.06215964560135778	0.045	0.0625	0.02375	0.02875	-0.05468861648049504	-0.008888623688834679	41.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1171	0.48791666666666667	0.46795399595187614	0.5079179569228969	0.4725	0.49875	0.48791666666666667	0.0	1.9285156798244363	0.3068090798048208	40.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	118	0.049166666666666664	0.041213783475954426	0.05856045826557809	0.04625	0.05125	0.015416666666666667	0.03375	-0.07495727333931532	-0.00836308451580356	82.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1794	0.7475	0.7297327129446722	0.7644762523099764	0.73375	0.77	0.7475	0.0	2.610697202044653	0.2920973077260759	82.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	124	0.051666666666666666	0.04350543887790849	0.06126081261367097	0.04125	0.0575	0.02	0.03166666666666667	-0.1494832625299775	-0.01956726780376304	57.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1484	0.6183333333333333	0.5987233368854161	0.6375651246168064	0.595	0.6525	0.6183333333333333	0.0	2.260928794324045	0.3034902758768329	57.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	136	0.056666666666666664	0.048105476487250436	0.06664479450442293	0.045	0.065	0.01625	0.04041666666666666	-0.17210843602401507	-0.01629110013935723	115.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2099	0.8745833333333334	0.860731649428348	0.8872378114536875	0.8625	0.8975	0.8745833333333334	0.0	3.086920375026985	0.2925156511199728	115.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.15	1.0	2400	2399	236	0.09833333333333333	0.08705459003778673	0.11089584345466921	0.08	0.11125	0.0033333333333333335	0.095	-0.8182922748011665	-0.17371617967231673	23.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.15	1.5	2400	2400	130	0.05416666666666667	0.04580279198779465	0.06395546925383178	0.04875	0.05875	0.042916666666666665	0.01125	0.11565803624925416	0.02495291602271017	23.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	417	0.17375	0.1591158573828764	0.189426870235996	0.1575	0.19375	0.0016666666666666668	0.17208333333333334	-1.1444005366446222	-0.16727080233287497	46.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	135	0.05625	0.04772133982078822	0.06619692954587733	0.04625	0.06375	0.04875	0.0075	0.3298951607415019	0.047626744497641746	46.0	162.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	392	0.16333333333333333	0.14908378574688289	0.17865890124679387	0.15125	0.17625	0.00125	0.16208333333333333	-1.1121100794459868	-0.1746491778260565	41.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	132	0.055	0.04656977800627024	0.06485248648537184	0.0525	0.06	0.04708333333333333	0.007916666666666667	0.1912903617211985	0.030827911420519088	40.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	715	0.29791666666666666	0.27995419799667576	0.3165250138745288	0.29125	0.30625	0.0	0.29791666666666666	-1.4438795891072023	-0.15788421017160684	82.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	152	0.06333333333333334	0.0542696515478775	0.0737926454439211	0.05625	0.07	0.056666666666666664	0.006666666666666667	0.3676238742581344	0.04189606792184467	82.0	288.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	552	0.23	0.21360290187905662	0.2472600451158723	0.21375	0.25625	0.0004166666666666667	0.22958333333333333	-1.2863319805938573	-0.16986830453631874	57.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	116	0.04833333333333333	0.04045123434162115	0.05765900414989571	0.045	0.0525	0.04125	0.007083333333333333	0.229023825978976	0.029462300100513577	57.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	992	0.41333333333333333	0.39378608620212185	0.43315757579625036	0.39875	0.43125	0.0	0.41333333333333333	-1.744536849035043	-0.16260427662209764	115.0	405.0
attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	162	0.0675	0.05813804980905847	0.07824426343281839	0.0575	0.07625	0.06416666666666666	0.0033333333333333335	0.44018815344876966	0.04099528709394852	115.0	405.0
clean	none	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2400	134	0.05583333333333333	0.047337343534431905	0.06574892420722582	0.0475	0.06125	0.029166666666666667	0.02666666666666667	0.03209383577358811	0.006891394592507193	24.0	162.0
clean	none	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	2400	2400	834	0.3475	0.3287067060503975	0.3667806991967382	0.3325	0.36125	0.3466666666666667	0.0008333333333333334	1.6250494600878629	0.33975589902770803	24.0	162.0
clean	none	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	2400	2400	115	0.04791666666666667	0.040070219356026275	0.057208017510482774	0.04125	0.05625	0.021666666666666667	0.02625	0.00962674266630742	0.001304657315068159	48.0	162.0
clean	none	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	2400	2400	1340	0.5583333333333333	0.5383885803451138	0.5780916471559818	0.5475	0.57125	0.5583333333333333	0.0	2.102652403323842	0.302938847355667	49.0	162.0
clean	none	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	2400	2400	115	0.04791666666666667	0.040070219356026275	0.057208017510482774	0.045	0.05	0.0225	0.025416666666666667	-0.01084007954362243	-0.0017730624115957219	43.0	288.0
clean	none	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	2400	2400	1329	0.55375	0.5337919381134618	0.5735362715125477	0.54625	0.56625	0.55375	0.0	2.0895553115570706	0.32074658698153535	43.0	288.0
clean	none	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	2400	2400	131	0.05458333333333333	0.046186211785358755	0.06440405108127549	0.05125	0.0575	0.025	0.029583333333333333	-0.02712135635820996	-0.0029481766159812537	86.0	288.0
clean	none	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	2400	2400	1908	0.795	0.7783834695389072	0.8106736809666334	0.77625	0.81125	0.795	0.0	2.7750787967099715	0.3042179095916923	86.0	288.0
clean	none	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	2400	2400	109	0.04541666666666667	0.037787901216132236	0.05449832590032985	0.0425	0.05	0.020833333333333332	0.024583333333333332	-0.014038018755226438	-0.0019172923939417383	60.0	405.0
clean	none	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	2400	2400	1665	0.69375	0.6750116213431264	0.7118691342855125	0.68125	0.705	0.69375	0.0	2.4172699418503587	0.3140812838136516	60.0	405.0
clean	none	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	2400	2400	139	0.057916666666666665	0.049258714468766084	0.06798756139793077	0.055	0.06	0.03	0.027916666666666666	0.014701836512732323	0.0014025349441226813	121.0	405.0
clean	none	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	2400	2400	2180	0.9083333333333333	0.89612719674991	0.9192343957577591	0.90625	0.9125	0.9083333333333333	0.0	3.3043583655400064	0.3027955390047851	122.0	406.0
clean	none	none	none	balanced	naive_global_pooled	180	0.15	1.0	2400	2400	223	0.09291666666666666	0.08194344154971309	0.10519097081764114	0.08875	0.1	0.0033333333333333335	0.08958333333333333	-0.8123700534727257	-0.15966318293379694	24.0	162.0
clean	none	none	none	balanced	naive_global_pooled	180	0.15	1.5	2400	2400	136	0.056666666666666664	0.048105476487250436	0.06664479450442293	0.055	0.05875	0.04875	0.007916666666666667	0.22778049560982083	0.04682506451641011	24.0	162.0
clean	none	none	none	balanced	naive_global_pooled	180	0.3	1.0	2400	2400	396	0.165	0.15068752085901668	0.18038317263469136	0.16	0.17375	0.0008333333333333334	0.16416666666666666	-1.1122045140801768	-0.15579039266176703	48.0	162.0
clean	none	none	none	balanced	naive_global_pooled	180	0.3	1.5	2400	2400	155	0.06458333333333334	0.05542896922183768	0.07512933264498442	0.05875	0.0725	0.05625	0.008333333333333333	0.3040743726546036	0.04398175850497811	49.0	162.0
clean	none	none	none	balanced	naive_global_pooled	320	0.15	1.0	2400	2400	360	0.15	0.1362742130216039	0.16484442197182245	0.14375	0.15625	0.0	0.15	-1.0712990657115222	-0.166347012926147	43.0	288.0
clean	none	none	none	balanced	naive_global_pooled	320	0.15	1.5	2400	2400	139	0.057916666666666665	0.049258714468766084	0.06798756139793077	0.05	0.0625	0.0525	0.005416666666666667	0.30177523066870704	0.047306108954796276	43.0	288.0
clean	none	none	none	balanced	naive_global_pooled	320	0.3	1.0	2400	2400	666	0.2775	0.2599523412018959	0.2957587910439252	0.2575	0.29	0.0008333333333333334	0.27666666666666667	-1.417639409966381	-0.15144378385628826	86.0	288.0
clean	none	none	none	balanced	naive_global_pooled	320	0.3	1.5	2400	2400	172	0.07166666666666667	0.06201735173715296	0.08268497775480217	0.0675	0.07625	0.06583333333333333	0.005833333333333334	0.46489712948838235	0.0492500462310594	86.0	288.0
clean	none	none	none	balanced	naive_global_pooled	450	0.15	1.0	2400	2400	541	0.22541666666666665	0.20914563352984022	0.24256529559000256	0.2175	0.2375	0.0004166666666666667	0.225	-1.2623334532517851	-0.16317471921590154	60.0	405.0
clean	none	none	none	balanced	naive_global_pooled	450	0.15	1.5	2400	2400	136	0.056666666666666664	0.048105476487250436	0.06664479450442293	0.05125	0.06	0.05291666666666667	0.00375	0.3134680393301841	0.041742521157577664	60.0	405.0
clean	none	none	none	balanced	naive_global_pooled	450	0.3	1.0	2400	2400	924	0.385	0.3657309594990205	0.4046365919988196	0.37375	0.395	0.0	0.385	-1.678165053850079	-0.1510880831052365	121.0	405.0
clean	none	none	none	balanced	naive_global_pooled	450	0.3	1.5	2400	2400	198	0.0825	0.07214867719416508	0.09418569454799351	0.07625	0.0875	0.07666666666666666	0.005833333333333334	0.49703856189620554	0.04503291692882039	122.0	406.0
death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.15	1.0	2400	2398	112	0.04666666666666667	0.0389282385121976	0.05585399347928797	0.0425	0.055	0.025833333333333333	0.020833333333333332	0.015263209566489837	0.0033547004509711736	22.0	162.0
