n_requested	event_probability	allocation	effect_pattern	n_simulated_cohorts	n_valid_fits	median_minimum_site_events	median_widest_site_ci_half_width	median_minimum_site_z	global_positive_count	global_positive_probability	global_positive_ci_low	global_positive_ci_high	all_site_sign_count	all_site_sign_probability	all_site_sign_ci_low	all_site_sign_ci_high	all_site_ci_positive_count	all_site_ci_positive_probability	all_site_ci_positive_ci_low	all_site_ci_positive_ci_high	all_leave_site_out_ci_positive_count	all_leave_site_out_ci_positive_probability	all_leave_site_out_ci_positive_ci_low	all_leave_site_out_ci_positive_ci_high	sign_transport_count	sign_transport_probability	sign_transport_ci_low	sign_transport_ci_high	strict_precision_count	strict_precision_probability	strict_precision_ci_low	strict_precision_ci_high	seed
450	0.3	balanced	one_site_reversed_hr15	400	400	25.0	0.39426372891150013	-2.314329913181874	21	0.0525	0.034591528357920405	0.07892197507127496	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
450	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	21.0	0.4446450654115829	-1.2371890400148877	250	0.625	0.5765790058795889	0.671042920536837	35	0.0875	0.06358691021150324	0.11926073261429136	0	0.0	8.673617379884035e-19	0.009512294334296508	21	0.0525	0.034591528357920405	0.07892197507127496	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
600	0.15	balanced	one_site_reversed_hr15	400	400	15.0	0.5034857582488441	-2.095734031292004	15	0.0375	0.022855029814710867	0.060943842444513396	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
600	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	15.0	0.5081084486993422	-1.254492957345652	185	0.4625	0.41422725327343163	0.5114861688016406	51	0.1275	0.0983211891565858	0.1637654701224651	0	0.0	8.673617379884035e-19	0.009512294334296508	14	0.035	0.02096129419797776	0.057885139532918004	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
600	0.3	balanced	one_site_reversed_hr15	400	400	34.0	0.33934963916077976	-2.5415732572111502	21	0.0525	0.034591528357920405	0.07892197507127496	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
600	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	27.0	0.38425716985103475	-1.5643529916263956	308	0.77	0.7263071915784445	0.8085561694810355	26	0.065	0.04474048189620036	0.09353521417463759	0	0.0	8.673617379884035e-19	0.009512294334296508	30	0.075	0.05303774392284765	0.10504770626130436	11	0.0275	0.015423636260295411	0.048565481885614784	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
900	0.15	balanced	one_site_reversed_hr15	400	400	23.0	0.4083631439457728	-2.367190275216892	14	0.035	0.02096129419797776	0.057885139532918004	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
900	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	23.0	0.41365227192040327	-1.5818419114300015	235	0.5875	0.5386474925901331	0.634687855901365	29	0.0725	0.05095051840227673	0.10218249325354675	0	0.0	8.673617379884035e-19	0.009512294334296508	20	0.05	0.03259742983714726	0.07596363506371961	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
900	0.3	balanced	one_site_reversed_hr15	400	400	51.0	0.2771876744959303	-3.2012238228907073	32	0.08	0.05723575041013351	0.11075457683067555	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
900	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	41.0	0.3138730761947526	-1.7585602450821538	368	0.92	0.8892454231693245	0.9427642495898665	18	0.045	0.028651458653886006	0.07000472919032381	0	0.0	8.673617379884035e-19	0.009512294334296508	60	0.15	0.11834499530337544	0.18831361073063213	15	0.0375	0.022855029814710867	0.060943842444513396	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1500	0.15	balanced	one_site_reversed_hr15	400	400	39.0	0.31367200265858175	-3.1371326827622212	14	0.035	0.02096129419797776	0.057885139532918004	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1500	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	38.0	0.3220072420425315	-1.9602050968950224	315	0.7875	0.7447739406814162	0.8247564900763633	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	25	0.0625	0.04268914141220244	0.09063411613030699	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1500	0.3	balanced	one_site_reversed_hr15	400	400	85.0	0.21416199816620685	-3.955121503859787	31	0.0775	0.05513293467684451	0.10790495403563602	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1500	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	68.0	0.24194195773582727	-2.4033044428704757	394	0.985	0.9676653664151732	0.9931077080805591	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	118	0.295	0.25242899167233757	0.341471049004724	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
450	0.15	balanced	null	400	400	11.0	0.587958743711515	-0.8102049256714978	7	0.0175	0.008502291107038103	0.03567707292555804	37	0.0925	0.06785393449857381	0.12489858538387784	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.15	imbalanced_60_30_10	null	400	400	11.0	0.5928880636690139	-0.8340564068769779	6	0.015	0.006892291919440893	0.03233463358482672	57	0.1425	0.1116383145426319	0.18016297590639008	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	balanced	null	400	400	24.0	0.3998043897342029	-0.790001271132388	10	0.025	0.013635091745936023	0.045401587871645666	53	0.1325	0.10274521663902703	0.1692463196966809	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	imbalanced_60_30_10	null	400	400	21.0	0.44050639264079244	-0.8232728792091009	8	0.02	0.010168386791664645	0.03896341576926	46	0.115	0.0873329226216324	0.1499915440157759	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.15	balanced	null	400	400	16.0	0.5002998316610417	-0.8456973447639712	11	0.0275	0.015423636260295411	0.048565481885614784	51	0.1275	0.0983211891565858	0.1637654701224651	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.15	imbalanced_60_30_10	null	400	400	15.0	0.5067027619309309	-0.8177109820915848	8	0.02	0.010168386791664645	0.03896341576926	53	0.1325	0.10274521663902703	0.1692463196966809	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.3	balanced	null	400	400	33.0	0.340838932010002	-0.7227599183663311	10	0.025	0.013635091745936023	0.045401587871645666	57	0.1425	0.1116383145426319	0.18016297590639008	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.3	imbalanced_60_30_10	null	400	400	28.0	0.37789004013218375	-0.8625543329809412	9	0.0225	0.011881583530495034	0.04220265755875813	43	0.1075	0.08079372047159449	0.14167343058082826	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.15	balanced	null	400	400	23.0	0.4087432501473871	-0.7640961763946297	10	0.025	0.013635091745936023	0.045401587871645666	45	0.1125	0.08514845878595949	0.14722356932312028	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.15	imbalanced_60_30_10	null	400	400	23.0	0.4102184639321247	-0.8014477778989123	13	0.0325	0.01908984237880045	0.0548041528237668	55	0.1375	0.10718448673484568	0.1747119266575193	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.3	balanced	null	400	400	50.0	0.2762919999769142	-0.8263135575743135	9	0.0225	0.011881583530495034	0.04220265755875813	61	0.1525	0.12058718801590881	0.19102385654642726	0	0.0	8.673617379884035e-19	0.009512294334296508	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
900	0.3	imbalanced_60_30_10	null	400	400	42.0	0.3075125068016821	-0.7956257135910187	8	0.02	0.010168386791664645	0.03896341576926	47	0.1175	0.08952194095010377	0.15275496421563303	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	1	0.0025	0.0004414477868016362	0.01402328507582339	55433
1500	0.15	balanced	null	400	400	38.0	0.3174905054066175	-0.8287881070268015	10	0.025	0.013635091745936023	0.045401587871645666	45	0.1125	0.08514845878595949	0.14722356932312028	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.15	imbalanced_60_30_10	null	400	400	39.0	0.3173975554750456	-0.8235261475221609	13	0.0325	0.01908984237880045	0.0548041528237668	47	0.1175	0.08952194095010377	0.15275496421563303	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.3	balanced	null	400	400	84.0	0.21402838479211922	-0.8507627702758445	10	0.025	0.013635091745936023	0.045401587871645666	46	0.115	0.0873329226216324	0.1499915440157759	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1500	0.3	imbalanced_60_30_10	null	400	400	70.0	0.23667582821529282	-0.8044370344549938	21	0.0525	0.034591528357920405	0.07892197507127496	65	0.1625	0.12958740844606098	0.20183339022958918	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.15	balanced	homogeneous_hr13	400	400	11.0	0.5927794617042372	0.03677446009166404	144	0.36	0.3144979076102711	0.40816553480333195	210	0.525	0.4760571112644918	0.5734672740187934	2	0.005	0.0013722529547103846	0.018044918436243156	23	0.0575	0.038617542757733075	0.08480083772811935	18	0.045	0.028651458653886006	0.07000472919032381	2	0.005	0.0013722529547103846	0.018044918436243156	55433
450	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	12.0	0.5905482720401618	-0.014809696108369961	122	0.305	0.2619126095600189	0.3517971852303568	195	0.4875	0.4388685044431795	0.5363693029151779	0	0.0	8.673617379884035e-19	0.009512294334296508	25	0.0625	0.04268914141220244	0.09063411613030699	19	0.0475	0.030617076962711882	0.07299154940982647	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	balanced	homogeneous_hr13	400	400	25.0	0.39343170241999925	0.36779243899234637	248	0.62	0.5715045437377642	0.6662125056220047	277	0.6925	0.6456251644125997	0.7357126022686962	5	0.0125	0.005350750779971611	0.028923736195967484	75	0.1875	0.15228915456130324	0.2286560293976321	73	0.1825	0.14772734739355886	0.22331295950871943	5	0.0125	0.005350750779971611	0.028923736195967484	55433
450	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	20.0	0.4482915924996894	0.3599617558778493	242	0.605	0.5563126557323714	0.6516897624574263	271	0.6775	0.6301910935839934	0.7214320419273312	7	0.0175	0.008502291107038103	0.03567707292555804	76	0.19	0.15457385084236502	0.2313237716448988	72	0.18	0.14545031532583302	0.22063755304811672	7	0.0175	0.008502291107038103	0.03567707292555804	55433
600	0.15	balanced	homogeneous_hr13	400	400	15.0	0.503462199154362	0.2679646957285532	185	0.4625	0.41422725327343163	0.5114861688016406	252	0.63	0.5816587842920732	0.6758680191810097	1	0.0025	0.0004414477868016362	0.01402328507582339	39	0.0975	0.07214511778538757	0.1305122791537211	37	0.0925	0.06785393449857381	0.12489858538387784	1	0.0025	0.0004414477868016362	0.01402328507582339	55433
600	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	16.0	0.5064215480760661	0.24796111345275318	188	0.47	0.4216068935658794	0.5189638440941783	246	0.615	0.5664353568701253	0.6613768154329864	1	0.0025	0.0004414477868016362	0.01402328507582339	50	0.125	0.09611512323676381	0.1610190975139586	46	0.115	0.0873329226216324	0.1499915440157759	1	0.0025	0.0004414477868016362	0.01402328507582339	55433
600	0.3	balanced	homogeneous_hr13	400	400	34.0	0.3407733180130067	0.6096394196758399	284	0.71	0.6637014956653163	0.7523033407142791	305	0.7625	0.7184235572819022	0.8015824881925919	6	0.015	0.006892291919440893	0.03233463358482672	97	0.2425	0.2030764095091307	0.286822422073032	95	0.2375	0.19841751180740802	0.2815764427180976	6	0.015	0.006892291919440893	0.03233463358482672	55433
600	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	27.0	0.38146600371726636	0.5565765379241515	290	0.725	0.6792581922605757	0.7664612752889909	305	0.7625	0.7184235572819022	0.8015824881925919	6	0.015	0.006892291919440893	0.03233463358482672	104	0.26	0.21944164704726868	0.30512425423319367	100	0.25	0.2100790142364741	0.2946771329306741	6	0.015	0.006892291919440893	0.03233463358482672	55433
900	0.15	balanced	homogeneous_hr13	400	400	23.0	0.4084860989190501	0.4039222657976277	249	0.6225	0.5740411128887363	0.6686283749993612	278	0.695	0.6482028147696431	0.7380873904399811	6	0.015	0.006892291919440893	0.03233463358482672	78	0.195	0.15915064134621448	0.2366518581977064	76	0.19	0.15457385084236502	0.2313237716448988	6	0.015	0.006892291919440893	0.03233463358482672	55433
900	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	23.0	0.41451245144919713	0.48527060386444487	264	0.66	0.6122516850900368	0.7047043807229885	282	0.705	0.658528950995276	0.7475710083276624	8	0.02	0.010168386791664645	0.03896341576926	87	0.2175	0.1798616207098898	0.2605128255889877	86	0.215	0.17755148423753886	0.25787052353301015	8	0.02	0.010168386791664645	0.03896341576926	55433
900	0.3	balanced	homogeneous_hr13	400	400	51.0	0.27514624566314516	0.9526895498540443	349	0.8725	0.836234529877535	0.9016788108434143	352	0.88	0.8444860470597602	0.9082846092461745	20	0.05	0.03259742983714726	0.07596363506371961	176	0.44	0.39215426251525537	0.4889872128048602	175	0.4375	0.3897078504391739	0.48648118635261317	20	0.05	0.03259742983714726	0.07596363506371961	55433
900	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	41.0	0.3119540546106046	0.7819048974639332	351	0.8775	0.8417313729822828	0.9060868447953232	336	0.84	0.8008643954521164	0.8726672444005619	33	0.0825	0.05934587622971528	0.1135968895394223	168	0.42	0.3726177182254857	0.4689042488680017	162	0.405	0.3580179525239347	0.4537893833995817	32	0.08	0.05723575041013351	0.11075457683067555	55433
1500	0.15	balanced	homogeneous_hr13	400	400	38.0	0.31815307576944785	0.8943085919979982	335	0.8375	0.7981666097704109	0.870412591553939	345	0.8625	0.8252880733424808	0.8928155132651543	29	0.0725	0.05095051840227673	0.10218249325354675	171	0.4275	0.3799345878043344	0.47644469487413854	164	0.41	0.362879477619472	0.4588327353607013	29	0.0725	0.05095051840227673	0.10218249325354675	55433
1500	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	38.0	0.3210734709969034	0.8121813866776718	331	0.8275	0.7874046544953168	0.8613647927157191	352	0.88	0.8444860470597602	0.9082846092461745	15	0.0375	0.022855029814710867	0.060943842444513396	162	0.405	0.3580179525239347	0.4537893833995817	154	0.385	0.3386231845670135	0.4335646431298747	14	0.035	0.02096129419797776	0.057885139532918004	55433
1500	0.3	balanced	homogeneous_hr13	400	400	85.0	0.21351725803019544	1.3681895192473275	394	0.985	0.9676653664151732	0.9931077080805591	382	0.955	0.9299952708096761	0.971348541346114	89	0.2225	0.18448827447183322	0.2657910488837013	309	0.7725	0.7289390669951599	0.8108767325926485	292	0.73	0.684457128728908	0.7711672158773156	87	0.2175	0.1798616207098898	0.2605128255889877	55433
1500	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	69.0	0.2389548102479367	1.1640457484471303	395	0.9875	0.9710762638040326	0.9946492492200284	368	0.92	0.8892454231693245	0.9427642495898665	59	0.1475	0.1161060733583933	0.18560009414728573	283	0.7075	0.6611144240081159	0.7499379738431511	269	0.6725	0.6250583013725689	0.7166599570820987	59	0.1475	0.1161060733583933	0.18560009414728573	55433
450	0.15	balanced	homogeneous_hr15	400	400	12.0	0.5734627559683956	0.5222092947336525	281	0.7025	0.6559450648860605	0.7452024559085495	297	0.7425	0.697484812382584	0.7829017248652822	11	0.0275	0.015423636260295411	0.048565481885614784	101	0.2525	0.21241694139207157	0.29729164430340527	75	0.1875	0.15228915456130324	0.2286560293976321	9	0.0225	0.011881583530495034	0.04220265755875813	55433
450	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	11.0	0.598472446463153	0.4890625037194047	283	0.7075	0.6611144240081159	0.7499379738431511	288	0.72	0.6740660138899559	0.7617485766029535	6	0.015	0.006892291919440893	0.03233463358482672	92	0.23	0.19144383051896455	0.27369280842155563	69	0.1725	0.13863520728428091	0.2125953455046833	4	0.01	0.003895483794990993	0.025426564652619582	55433
450	0.3	balanced	homogeneous_hr15	400	400	25.0	0.39385017220911184	1.0833211113814816	360	0.9	0.8666894236725972	0.9257007408599657	357	0.8925	0.8583265694191717	0.9192062795284055	42	0.105	0.07862372743733602	0.1388909850867582	215	0.5375	0.4885138311983594	0.5857727467265683	210	0.525	0.4760571112644918	0.5734672740187934	42	0.105	0.07862372743733602	0.1388909850867582	55433
450	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	21.0	0.44499119639547596	0.9287708334706315	365	0.9125	0.8807392673857086	0.9364130897884968	345	0.8625	0.8252880733424808	0.8928155132651543	31	0.0775	0.05513293467684451	0.10790495403563602	197	0.4925	0.44381128061271025	0.5413314038023042	196	0.49	0.441339288394901	0.5388509574917849	31	0.0775	0.05513293467684451	0.10790495403563602	55433
600	0.15	balanced	homogeneous_hr15	400	400	16.0	0.49249493132498245	0.7965276114311315	332	0.83	0.7900908679413299	0.8636310177980344	335	0.8375	0.7981666097704109	0.870412591553939	18	0.045	0.028651458653886006	0.07000472919032381	163	0.4075	0.3604480792409669	0.4563116952108779	154	0.385	0.3386231845670135	0.4335646431298747	18	0.045	0.028651458653886006	0.07000472919032381	55433
600	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	15.0	0.512802155339168	0.7272886356659327	317	0.7925	0.7500694660392275	0.829365841775209	321	0.8025	0.7606877261203903	0.8385573358073602	16	0.04	0.024769063069711758	0.06398224771784103	147	0.3675	0.3217214385202667	0.4157993194783218	134	0.335	0.29050908143055376	0.3826299756997641	16	0.04	0.024769063069711758	0.06398224771784103	55433
600	0.3	balanced	homogeneous_hr15	400	400	34.0	0.339894485631154	1.3101147744906665	390	0.975	0.9545984121283544	0.986364908254064	378	0.945	0.9181325521920267	0.9634015058504493	87	0.2175	0.1798616207098898	0.2605128255889877	289	0.7225	0.6766612653345575	0.7641057636866807	275	0.6875	0.6404744504377174	0.7309584391869214	85	0.2125	0.17524350992363666	0.2552260593185839	55433
600	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	28.0	0.38205625551349653	1.1447698119937557	386	0.965	0.9421148604670819	0.9790387058020222	373	0.9325	0.9035733345645931	0.9531985308362403	49	0.1225	0.09391315520467675	0.1582686270177171	266	0.665	0.617370024300236	0.7094909185694462	259	0.6475	0.5994805197681348	0.6927133534032477	49	0.1225	0.09391315520467675	0.1582686270177171	55433
900	0.15	balanced	homogeneous_hr15	400	400	23.0	0.40702785168607214	1.0986864597168045	378	0.945	0.9181325521920267	0.9634015058504493	370	0.925	0.8949522937386957	0.9469622560771523	47	0.1175	0.08952194095010377	0.15275496421563303	234	0.585	0.5361289851942794	0.6322539247688901	223	0.5575	0.5085079945949651	0.6053980915565909	45	0.1125	0.08514845878595949	0.14722356932312028	55433
900	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	22.5	0.4175282271216767	1.0417714259560755	374	0.935	0.9064647858253625	0.9552595181037997	372	0.93	0.9006910535722495	0.9511283733002555	43	0.1075	0.08079372047159449	0.14167343058082826	244	0.61	0.5613714064462345	0.6565358888002202	237	0.5925	0.5436883047891221	0.639551920759033	43	0.1075	0.08079372047159449	0.14167343058082826	55433
900	0.3	balanced	homogeneous_hr15	400	400	51.0	0.27654470253791685	1.750180663914676	398	0.995	0.9819550815637568	0.9986277470452896	395	0.9875	0.9710762638040326	0.9946492492200284	153	0.3825	0.33620468254006386	0.43103070662849585	361	0.9025	0.8694877208462789	0.9278548822146123	347	0.8675	0.8307536803033191	0.897254783360973	153	0.3825	0.33620468254006386	0.43103070662849585	55433
900	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	41.0	0.3112638275105003	1.6319440816097752	398	0.995	0.9819550815637568	0.9986277470452896	381	0.9525	0.9270084505901734	0.9693829230372881	130	0.325	0.28095326743154514	0.3723760355854586	351	0.8775	0.8417313729822828	0.9060868447953232	335	0.8375	0.7981666097704109	0.870412591553939	125	0.3125	0.2690415608130786	0.35952554956228255	55433
1500	0.15	balanced	homogeneous_hr15	400	400	39.0	0.31666008700213755	1.6886992343946798	400	1.0	0.9904877056657034	0.9999999999999999	393	0.9825	0.964322927074442	0.991497708892962	157	0.3925	0.34588652662317476	0.44115861665869904	351	0.8775	0.8417313729822828	0.9060868447953232	338	0.845	0.8062691036268745	0.8771674132824607	156	0.39	0.34346411119977976	0.43862859355376554	55433
1500	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	39.0	0.3195390344143494	1.602976191760241	400	1.0	0.9904877056657034	0.9999999999999999	389	0.9725	0.9514345181143852	0.9845763637397046	118	0.295	0.25242899167233757	0.341471049004724	363	0.9075	0.8751014146161221	0.9321460655014261	346	0.865	0.8280190157519688	0.8950370093839947	118	0.295	0.25242899167233757	0.341471049004724	55433
1500	0.3	balanced	homogeneous_hr15	400	400	85.0	0.21427558732345356	2.4809525041769867	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	303	0.7575	0.7131775779269679	0.7969235904908692	397	0.9925	0.9781842792759678	0.9974461108047501	385	0.9625	0.9390561575554867	0.9771449701852891	299	0.7475	0.7027083556965948	0.7875830586079285	55433
1500	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	69.0	0.24152479469585658	2.134048487553504	400	1.0	0.9904877056657034	0.9999999999999999	395	0.9875	0.9710762638040326	0.9946492492200284	227	0.5675	0.5185345773355028	0.6151812629293671	398	0.995	0.9819550815637568	0.9986277470452896	375	0.9375	0.9093658838696931	0.9573108585877975	221	0.5525	0.50350210232178	0.6004991067731187	55433
450	0.15	balanced	one_site_only_hr15	400	400	12.0	0.5683869809834344	-0.5716338159077212	28	0.07	0.04887162669974449	0.09930894642775051	86	0.215	0.17755148423753886	0.25787052353301015	0	0.0	8.673617379884035e-19	0.009512294334296508	5	0.0125	0.005350750779971611	0.028923736195967484	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	11.0	0.5897688035733856	-0.606238687480857	87	0.2175	0.1798616207098898	0.2605128255889877	83	0.2075	0.17063415822479097	0.2499305339607725	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	balanced	one_site_only_hr15	400	400	26.0	0.38678041901463134	-0.46974260173242155	41	0.1025	0.07645885298219338	0.1361034210135723	95	0.2375	0.19841751180740802	0.2815764427180976	0	0.0	8.673617379884035e-19	0.009512294334296508	5	0.0125	0.005350750779971611	0.028923736195967484	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
450	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	20.5	0.44156662986065515	-0.5304339643954575	165	0.4125	0.36531214409863494	0.46135250740986694	108	0.27	0.22883278412268437	0.31554287127109204	0	0.0	8.673617379884035e-19	0.009512294334296508	10	0.025	0.013635091745936023	0.045401587871645666	10	0.025	0.013635091745936023	0.045401587871645666	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
600	0.15	balanced	one_site_only_hr15	400	400	16.0	0.4908821141269599	-0.5638172507756307	24	0.06	0.040647970113724695	0.0877228489004562	89	0.2225	0.18448827447183322	0.2657910488837013	0	0.0	8.673617379884035e-19	0.009512294334296508	3	0.0075	0.0025538891952499396	0.021815720724032123	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
