file	path	size_bytes	sha256
Sample1.txt	data/raw/E-MTAB-12260/samples/Sample1.txt	151753	e7e228bc33f626f3bb823f0cdea49d73d7b70acf11743b50becddef591d002bf
Sample10.txt	data/raw/E-MTAB-12260/samples/Sample10.txt	160385	c82252bbd95b6b19ef64d2fb9de2ede4ef673bd5d684fdeb9f359dc0cb3451a9
Sample100.txt	data/raw/E-MTAB-12260/samples/Sample100.txt	148052	3f654c5c5a153fff7edaf0533a9a89b28fc997cabf8df5cf0a145781241825c1
Sample101.txt	data/raw/E-MTAB-12260/samples/Sample101.txt	147639	ea6f951fa183e3ab027bf3398795cd93d3c56cf4da4b6ad85fd25c90712750e8
Sample102.txt	data/raw/E-MTAB-12260/samples/Sample102.txt	149140	af42916cc6b9a63163717f8eff6b53631d970127d5f33d60aca8b58ef53995cf
Sample103.txt	data/raw/E-MTAB-12260/samples/Sample103.txt	147956	3a55e11f10fc3cb85ee977bb109600910991d0d3b675dab076ccd2430877f731
Sample104.txt	data/raw/E-MTAB-12260/samples/Sample104.txt	147535	bcebc6349a289478dfe7cf764f6c3275670b26a8bac6f417d1d2d3b5c7e5e45f
Sample105.txt	data/raw/E-MTAB-12260/samples/Sample105.txt	147516	d407c0775a1e56f9452d4fde9810808fc07c657a1f39549b203de3fe0f0d9ed4
Sample106.txt	data/raw/E-MTAB-12260/samples/Sample106.txt	146430	be085edbb039b0cb41b6d5a086804f4a8abbf572c250578d4b0a9c12c48604bb
Sample107.txt	data/raw/E-MTAB-12260/samples/Sample107.txt	160418	22fbfa95242ce748aa0faabc614e063d4b3298d3fe5c4b10394015302ade41ed
Sample108.txt	data/raw/E-MTAB-12260/samples/Sample108.txt	145050	7acb47499cab6ba52d80cc52b98575dbf3b0709242a4125e785cf0a7930ebde5
Sample109.txt	data/raw/E-MTAB-12260/samples/Sample109.txt	146210	dbd3e61d24273b7f77f3f952bd6dacccf02409a463811757586c73aaaaa030f2
Sample11.txt	data/raw/E-MTAB-12260/samples/Sample11.txt	168142	b3dc8246f0e8c4b174c2974a2a75765da9a0250e6a4ffa01de4e2f0074d30b03
Sample110.txt	data/raw/E-MTAB-12260/samples/Sample110.txt	147826	3cbaf7ccb5b0a520a8871a2b26adbeb9cf3ac9be5ed81d1898a3431a21189e6b
Sample111.txt	data/raw/E-MTAB-12260/samples/Sample111.txt	146163	fb0cb2495461ed2681e0a480ad11e0f49ce03e5c70fe5b7554a16c06014b71ea
Sample112.txt	data/raw/E-MTAB-12260/samples/Sample112.txt	147367	17752be3b6b37d7664acebfb2b2192d79a5073de541b62c7416757c72808c733
Sample113.txt	data/raw/E-MTAB-12260/samples/Sample113.txt	151931	462362b123a80311fb09852577d720bde03435feb244738c1982b583204f4651
Sample114.txt	data/raw/E-MTAB-12260/samples/Sample114.txt	146245	3da6cd0b26eaaf74653d6348a0d6e8601835842c9e45c96961ed9f54e5f00bcf
Sample115.txt	data/raw/E-MTAB-12260/samples/Sample115.txt	160228	21e903f94e6c947dfc44a42f2ef8c49f54366ec0ed94b0d75ce53ce3d2fe25e5
Sample116.txt	data/raw/E-MTAB-12260/samples/Sample116.txt	145470	919fa5d680774bcc9f0cc50194ea23306b5f69209db2aad701ba2000358a3e14
Sample117.txt	data/raw/E-MTAB-12260/samples/Sample117.txt	146068	b6cde233018a5cdfc469fb85005d8e1c2e87ab3c607ffe711c11c32ca1116348
Sample118.txt	data/raw/E-MTAB-12260/samples/Sample118.txt	145269	0f256868b70b1a270aadc4648c717c432858e9227263de5127953d28ef1bd22f
Sample119.txt	data/raw/E-MTAB-12260/samples/Sample119.txt	146191	35204bef45d33d16395cd68c8b3ae0e84bad62b27d5fc958d4da886c93c5686f
Sample12.txt	data/raw/E-MTAB-12260/samples/Sample12.txt	150028	3e71c24e73f3089db8437eaae9e32dc063cc432f87b0ce7023ddd23b749931aa
Sample120.txt	data/raw/E-MTAB-12260/samples/Sample120.txt	147651	86dc2f85328c116fc76786cb781906d5859a68a6467a752e91e31704648de8d5
Sample121.txt	data/raw/E-MTAB-12260/samples/Sample121.txt	147702	ae0c853761a6333586c091f778e33b2e2754c85c00caa1ea621945c92f848f1f
Sample122.txt	data/raw/E-MTAB-12260/samples/Sample122.txt	161438	0ff4585aec1a9b65495e257e559532b94775079bba155f34c03142b64277cdb0
Sample123.txt	data/raw/E-MTAB-12260/samples/Sample123.txt	146603	c879f33559e34898a9bf5ca9321676955c8125844110e98803db1a626c9e2ae2
Sample124.txt	data/raw/E-MTAB-12260/samples/Sample124.txt	147514	c6d674e1f7d1894e8760e675ca44ea484eabe746bfa67a9f4fd1edaf3cb1600d
Sample125.txt	data/raw/E-MTAB-12260/samples/Sample125.txt	146056	c81c8be6c9de5bf918771789fa8a01b30945afd46d5cc202b56a045b8b022f6e
Sample126.txt	data/raw/E-MTAB-12260/samples/Sample126.txt	149324	353ae7af1614f9c87a0a4e87ad5e9c8cddbb97c1564b558c62388751fcf7897b
Sample127.txt	data/raw/E-MTAB-12260/samples/Sample127.txt	21571057	bc81a1a149637116bb1e6b7196bc600125065b3f0952c3c79f72226388df8461
Sample128.txt	data/raw/E-MTAB-12260/samples/Sample128.txt	147512	4d4424907ef030a62a00014bb103c3b9e2575212ab417cd9e4d29dd5e95867a0
Sample129.txt	data/raw/E-MTAB-12260/samples/Sample129.txt	148073	84bf3ddb1e348eab415a62be1c26fc372ab673f4bdd9bcf208546040b107226e
Sample13.txt	data/raw/E-MTAB-12260/samples/Sample13.txt	149601	820422cdb3b9fa46675629d9eeb76c5835da62da64a164b15e7c0eedf971c12e
Sample130.txt	data/raw/E-MTAB-12260/samples/Sample130.txt	147120	ba6cb210700f99e259eb217e4c20f6eac2efde0f864f761e0e2cf5da00625d90
Sample131.txt	data/raw/E-MTAB-12260/samples/Sample131.txt	146949	c615dbf7353fd56b090e0c94c775182b2e142d0b7bd95a51674aaca5b7036c32
Sample132.txt	data/raw/E-MTAB-12260/samples/Sample132.txt	147083	87a0d7bbbfdf5da34aef60f59a7f8538b5ad1e02ebd4fb7f9d1f5de3ca74ec7d
Sample133.txt	data/raw/E-MTAB-12260/samples/Sample133.txt	148958	ff3b30d463b724162026bdf98ce0a6beb9fdb0c68b3d0530ebcf0c5a8d4ce29a
Sample134.txt	data/raw/E-MTAB-12260/samples/Sample134.txt	147319	b984a810a7f7c52f715263590f0783dab7719ce89a9fb5bd7938cd5957ce5d44
Sample135.txt	data/raw/E-MTAB-12260/samples/Sample135.txt	146352	bb53e7e61331e8b1d21a2294315b1bbfd5252dc7c96f2239289de06bc0f58a6d
Sample136.txt	data/raw/E-MTAB-12260/samples/Sample136.txt	146387	0a5be99c46ea01611a282824fe876e199570701a18512d94436ac4164663de3f
Sample137.txt	data/raw/E-MTAB-12260/samples/Sample137.txt	146844	ac5cfcd7b99721cd7a08c3ac4d6e1cdab5aa49fbc09cb6ab30551a9c3131ebca
Sample138.txt	data/raw/E-MTAB-12260/samples/Sample138.txt	150474	4b08bed629b9df2e17d3db4723f462016c02d89f5cb3842caf4256498d1b47ce
Sample139.txt	data/raw/E-MTAB-12260/samples/Sample139.txt	145911	27df891bab60e2e006645715c720a55baaeeea31a00c31a9b966651396568984
Sample14.txt	data/raw/E-MTAB-12260/samples/Sample14.txt	149417	cbba79a4bc13eca36a69ec862f31e787c98190cd0e7f9e9c3034a44fedc9a6da
Sample140.txt	data/raw/E-MTAB-12260/samples/Sample140.txt	146593	8dbb3e8d9b733b8edbb5092cc27be9c37fe49866e34e04439a7bc54c71771058
Sample141.txt	data/raw/E-MTAB-12260/samples/Sample141.txt	146980	7ffada316d4ebdceb48ac0c191f455035bee69a1739c8a07cfa0641aec56c605
Sample142.txt	data/raw/E-MTAB-12260/samples/Sample142.txt	147348	7b881f9d5330058351837d830cfacd054f6ec02a2a367f8f3db24ed1894de77f
Sample143.txt	data/raw/E-MTAB-12260/samples/Sample143.txt	145892	922091835369c9e867cd9d05524d3f920a1340d10ffc723512fc610111c5c137
Sample144.txt	data/raw/E-MTAB-12260/samples/Sample144.txt	147582	e67312079ffe7aa01aa9bdb187c30e6218ea43653c663d0b4ac9d1fad8cc4b4d
Sample145.txt	data/raw/E-MTAB-12260/samples/Sample145.txt	146362	25ae68dce1af02f692d1079d832f72a72039589079504791d25ec21f842ab3bd
Sample146.txt	data/raw/E-MTAB-12260/samples/Sample146.txt	148792	072b179f4c5e01d5a4210a0d1ae1c5f69cc621ea905fd42204be93d0f9f0f518
Sample147.txt	data/raw/E-MTAB-12260/samples/Sample147.txt	148877	85cdd64fdeb52b0a05ed0c48da5996382d1d53a6f442ab42c31ca1c6379717bd
Sample148.txt	data/raw/E-MTAB-12260/samples/Sample148.txt	147670	d08beaf0b0e3b6ecc66d23ac6239e93a0bf3eae1ec9ce5e40a775731fa6b622b
Sample149.txt	data/raw/E-MTAB-12260/samples/Sample149.txt	147431	74554ea064530d75a3045b76d0f7b82d8ed326ffce547f2ef8181c320ab379e1
Sample15.txt	data/raw/E-MTAB-12260/samples/Sample15.txt	149029	2e49fb57830b83629ffe43db9e96075fb1ef1788107f9e33920e5ef14daee0f9
Sample150.txt	data/raw/E-MTAB-12260/samples/Sample150.txt	147958	3497975d797c4f5b19a18c6aa9ae5ad8adbb522b3543452ef0d638a760492626
Sample151.txt	data/raw/E-MTAB-12260/samples/Sample151.txt	148031	6ee4cb08476e42bec22d032cf27520ba41e3ac89c85a2959294c97b1b5d0cf34
Sample152.txt	data/raw/E-MTAB-12260/samples/Sample152.txt	145686	991bf5ab724f32599909f679c71f40ea20655de0979d7326d6509f4b6b3af513
Sample153.txt	data/raw/E-MTAB-12260/samples/Sample153.txt	147441	a1ca002d64261aafb10862cde3246cfefd67c1684de76bd70bb89f2f34e9c892
Sample154.txt	data/raw/E-MTAB-12260/samples/Sample154.txt	146643	1bab4b49fbe47df1aaf28ff116b6a12a143f77932be699fa8b130f4ad3657180
Sample155.txt	data/raw/E-MTAB-12260/samples/Sample155.txt	146583	fc0e0afd203c0857ff9f70da38de443be38331f28d80d79ecb8f567389dcb3d4
Sample156.txt	data/raw/E-MTAB-12260/samples/Sample156.txt	148521	ef5605439ad48a16d71d5e391d35b38d8b25c902f033efd9c1e0183b8c9dab1c
Sample157.txt	data/raw/E-MTAB-12260/samples/Sample157.txt	147577	5dce50ad4345bff50277a4f41553c8c7601b0455bbec400549ef32123af2dae0
Sample158.txt	data/raw/E-MTAB-12260/samples/Sample158.txt	147480	fe10e12fa931dd116b4eb56e3d3358b7a42a8fd75e5c6d6062b362b11626b0f6
Sample159.txt	data/raw/E-MTAB-12260/samples/Sample159.txt	146865	7ff80dd6479e155c0d4ee43d5f6864ffa1c00069f9a2b338ac7fac85e067b484
Sample16.txt	data/raw/E-MTAB-12260/samples/Sample16.txt	149230	5cc74bf6d4d6f6481336d7dbcfde2865a0783ec1546646605d07356c99b33dea
Sample160.txt	data/raw/E-MTAB-12260/samples/Sample160.txt	146774	add6c8b84596006c29224eb63f4990dc7f9937da2799bda9b99364af76487dff
Sample161.txt	data/raw/E-MTAB-12260/samples/Sample161.txt	162576	d7a7072d0a434fb3a30f60fb43ed887953a3029fe7ecd1d1ab7999b9eda818f0
Sample162.txt	data/raw/E-MTAB-12260/samples/Sample162.txt	157781	fe0bf50a286949a6bbeae4cf30a432eb365beb62985d2572b13b37d44dc943d4
Sample163.txt	data/raw/E-MTAB-12260/samples/Sample163.txt	146353	74f6a00bc65de40d1b3328f2f2009b5f123843fd0d64e7a6af7a59111c8edd82
Sample164.txt	data/raw/E-MTAB-12260/samples/Sample164.txt	145825	db5dd8d6fb46b12b6fe069d5cacac27f644fc73050b208beb0760e42a27333b1
Sample165.txt	data/raw/E-MTAB-12260/samples/Sample165.txt	146845	7adde7b8e77ae0e29a51c6ea9eb9006be4f0784ff4d978fc0d3f38ee61c3df32
Sample166.txt	data/raw/E-MTAB-12260/samples/Sample166.txt	146067	bf374e1a1b8a08f50b2e0af2f83ca129e7e8252463f839ebf6a33958891ef0f8
