module	spearman
receptor_cd44_cxcr4	0.389328743545611
hla_regulatory	0.903756201275691
mif_ligand	0.916091669008181
lysosomal_unique	0.538483345145287
oxphos	0.773210489014883
lipid_repair	0.251594613749114
resolution_efferocytosis_proxy	0.562903715703149
