path	record_id	check	status	detail
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	access_tier_allowed	PASS	open
knowledge_external/catalogs/resources/arrayexpress_biostudies_functional_genomics.json	resource.arrayexpress_biostudies.functional_genomics.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	access_tier_allowed	PASS	open
knowledge_external/catalogs/resources/biostudies_database.json	resource.biostudies.database.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	access_tier_allowed	PASS	open
knowledge_external/catalogs/resources/clinicaltrials_gov.json	resource.clinicaltrials_gov.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	access_tier_allowed	PASS	mixed
knowledge_external/catalogs/resources/disgenet_platform.json	resource.disgenet.platform.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	access_tier_allowed	PASS	open
knowledge_external/catalogs/resources/dryad_repository.json	resource.dryad.repository.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	access_tier_allowed	PASS	controlled
knowledge_external/catalogs/resources/ega_controlled_genomics.json	resource.ega.controlled_genomics.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_future_grounding_route	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_not_project_grounded_marker	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_project_use	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_record_id	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_record_type	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_relationship_to_project_findings	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_resource_name	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_source	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	required_why_unverifiable	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	epistemic_class_allowed	PASS	external-unverifiable
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	relationship_allowed	PASS	orthogonal
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	source_present	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	not_grounded_marker	PASS	NOT_PROJECT_GROUNDED
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	why_unverifiable_present	PASS	-
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	access_tier_allowed	PASS	open
knowledge_external/catalogs/resources/ena_sequence_archive.json	resource.ena.sequence_archive.2026-06-13	resource_record_type	PASS	external_resource_catalog
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	required_access_tier	PASS	-
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	required_claim	PASS	-
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	required_date_accessed	PASS	-
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	required_epistemic_class	PASS	-
knowledge_external/catalogs/resources/europe_pmc_literature.json	resource.europe_pmc.literature.2026-06-13	required_future_grounding_route	PASS	-
