context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag	candidate_strong_support_flag
IBD_myeloid	SLC15A4	ENSG00000139370	7709	24	24	2	0.0005160570144653	-0.0215211547911167	0.3077453374862671	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.9109186148793386	-0.021133450739499602	False	False
IBD_myeloid	TASL	ENSG00000120280	4986	24	24	1	0.000380516052246	0.0286537110805511	0.3301272392272949	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.7093008876554693	0.029041415132168198	False	False
IBD_myeloid	IRF5	ENSG00000128604	5969	24	24	1	0.0003436207771301	0.0314453914761543	0.2650244235992431	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.6544190173162906	0.0318330955277714	False	False
IBD_myeloid	TLR7	ENSG00000196664	16292	24	24	0				-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	TLR8	ENSG00000101916	2573	24	24	1	0.0001769661903381	-0.031097374856472	0.3073967397212982	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.40651964822319103	-0.030709670804854903	False	False
IBD_myeloid	TLR9	ENSG00000239732	18265	24	24	0				-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	UNC93B1	ENSG00000110057	3702	24	24	0				-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	PTPN2	ENSG00000175354	13567	24	24	3	0.0001295208930969	0.0167817641049623	0.3467304706573486	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.3359445774799677	0.0171694681565794	True	False
IBD_myeloid	TNFAIP3	ENSG00000118503	4776	24	24	9	0.0010636448860168	0.0929446518421173	0.8731001019477844	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.7254577793493462	0.0933323558937344	True	True
IBD_myeloid	CLEC16A	ENSG00000038532	553	24	24	0				-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	SH2B3	ENSG00000111252	3833	24	24	4	0.0003409534692764	0.0085824131965637	0.3223963677883148	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.6504513861407107	0.0089701172481808	True	True
IBD_myeloid	GPR65	ENSG00000140030	7803	24	24	1	-0.0009253621101379	-0.0494230538606643	0.5230397582054138	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.2331981386177455	-0.049035349809047196	False	False
IBD_myeloid	GSK3B	ENSG00000082701	1571	24	24	1	0.0003755092620849	0.0055884970352053	0.2088584005832672	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.7018532671248244	0.0059762010868224	False	False
IBD_myeloid	CIITA	ENSG00000179583	14233	24	24	2	-0.0001097023487091	-0.0032071731984615	0.293428897857666	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.019900958233545242	-0.0028194691468444	False	False
IBD_myeloid	RFX5	ENSG00000143390	8272	24	24	0				-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	CD74	ENSG00000019582	395	24	24	17	-0.0011243293993175	-0.0510466396808624	1.4408457279205322	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.5291627826593026	-0.0506589356292453	False	False
IBD_myeloid	CTSS	ENSG00000163131	10748	24	24	16	0.0002980045974254	0.0795551538467407	1.03453266620636	-9.63235894838969e-05	0.0006722670872527	-0.0003877040516171	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.586564766275806	0.0799428578983578	True	True
IBD_epithelial	SLC15A4	ENSG00000139370	7709	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	TASL	ENSG00000120280	4986	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	IRF5	ENSG00000128604	5969	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	TLR7	ENSG00000196664	16292	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	TLR8	ENSG00000101916	2573	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	TLR9	ENSG00000239732	18265	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	UNC93B1	ENSG00000110057	3702	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	PTPN2	ENSG00000175354	13567	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	TNFAIP3	ENSG00000118503	4776	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CLEC16A	ENSG00000038532	553	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	SH2B3	ENSG00000111252	3833	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	GPR65	ENSG00000140030	7803	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	GSK3B	ENSG00000082701	1571	24	24	1	-0.0002466440200805	0.0538344345986843	0.2948289811611175	6.919354200363159e-05	0.0004183589180177	0.0144358713878318	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.7549440169236911	0.0393985632108525	False	False
IBD_epithelial	CIITA	ENSG00000179583	14233	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	RFX5	ENSG00000143390	8272	24	24	0				6.919354200363159e-05	0.0004183589180177	0.0144358713878318	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CD74	ENSG00000019582	395	24	24	2	0.0009830594062805	0.0583323463797569	0.6346296072006226	6.919354200363159e-05	0.0004183589180177	0.0144358713878318	positive_shift_means_deleted_embedding_moved_toward_control_centroid	2.184406319356157	0.0438964749919251	False	False
IBD_epithelial	CTSS	ENSG00000163131	10748	24	24	5	0.0001035571112879	-0.0092749204486608	0.3175896108150482	6.919354200363159e-05	0.0004183589180177	0.0144358713878318	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.08213896681608336	-0.0237107918364926	False	False
psoriasis_macrophage	SLC15A4	ENSG00000139370	7709	24	24	4	-0.000504657626152	-0.0123997498303651	0.2848030030727386	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.8484491846902183	-0.005574246558050299	False	False
psoriasis_macrophage	TASL	ENSG00000120280	4986	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	IRF5	ENSG00000128604	5969	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	TLR7	ENSG00000196664	16292	24	24	2	0.0003178417682647	0.0214217379689216	0.343992680311203	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.7501681356392066	0.028247241241236398	False	False
psoriasis_macrophage	TLR8	ENSG00000101916	2573	24	24	1	-0.0006992816925048	-0.0154416915029287	0.336463451385498	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.2267222941132059	-0.0086161882306139	False	False
psoriasis_macrophage	TLR9	ENSG00000239732	18265	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	UNC93B1	ENSG00000110057	3702	24	24	10	0.0001506209373474	0.0193416457623243	0.4365600645542145	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.42515620439778185	0.026167149034639098	True	False
psoriasis_macrophage	PTPN2	ENSG00000175354	13567	24	24	5	5.1379201977397315e-06	-0.0360357090830802	0.4872819781303406	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.14239408614216317	-0.029210205810765402	False	False
psoriasis_macrophage	TNFAIP3	ENSG00000118503	4776	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	CLEC16A	ENSG00000038532	553	24	24	1	-0.0008268356323242	-0.0699257850646972	0.3365439772605896	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-1.4746372942405421	-0.06310028179238239	False	False
psoriasis_macrophage	SH2B3	ENSG00000111252	3833	24	24	5	-0.0002958416880574	-0.0142797278240323	0.4126761555671692	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.44259262398648597	-0.0074542245517174996	False	False
psoriasis_macrophage	GPR65	ENSG00000140030	7803	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	GSK3B	ENSG00000082701	1571	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
psoriasis_macrophage	CIITA	ENSG00000179583	14233	24	24	1	-0.0002168416976928	-0.0130381174385547	0.3928688168525696	-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.28904752260404654	-0.0062126141662398994	False	False
psoriasis_macrophage	RFX5	ENSG00000143390	8272	24	24	0				-6.812479760911729e-05	0.0005145067452711	-0.0068255032723148	token_not_detected_in_selected_disease_cells			False	False
