analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	gene	mean_log_norm	mean_z_vs_controls	detection_fraction
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_1	Crohn disease	case	81	myeloid cell	TFE3	0.14052986183177196	0.31679163505093005	0.1728395061728395
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_1	Crohn disease	case	81	myeloid cell	TFEB	0.08022790189043717	0.17414843075545294	0.1111111111111111
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_1	Crohn disease	case	81	myeloid cell	TREM2	0.0	-0.20861826083411875	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_1	Crohn disease	case	81	myeloid cell	TYK2	0.1787701055448224	0.24738441356876303	0.18518518518518517
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_1	Crohn disease	case	81	myeloid cell	TYROBP	1.7197295502162377	-0.09323387080711397	0.7530864197530864
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	APOC1	0.40467241585142066	-0.05093449944034739	0.34210526315789475
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	BIRC3	1.4338329738858664	0.15205968818012333	0.631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	C15ORF48	0.5686153634992165	0.8207508064628225	0.23684210526315788
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CD300A	0.6072791077161263	0.5563997492379823	0.5526315789473685
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CD300E	0.3200639078934026	1.2793407897550975	0.21052631578947367
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CD300LF	0.16351294282844223	0.20932105824177227	0.18421052631578946
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CHI3L1	0.0	-0.05328961517224242	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CTSB	1.2656510769800071	0.05212251028438938	0.6052631578947368
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CTSL	0.5394350061005942	0.14800512663065696	0.3157894736842105
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CTSS	1.786639263497223	0.5303489849831865	0.6842105263157895
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	CXCL9	0.14920760482620168	0.1962498838253253	0.05263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	DAP	0.15365165773041198	0.14083161809364747	0.23684210526315788
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	FABP5	0.5124892646862937	0.4227164426102497	0.4473684210526316
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	IFI30	0.4050952778874458	0.41324942148139227	0.3157894736842105
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	IL2RG	0.42210647704497034	0.7320423442289904	0.39473684210526316
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	IRF1	1.3372636177336883	0.9721970471142818	0.7631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	JAK1	0.5851633865576885	0.6959574672971754	0.5263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	JAK2	0.4064071542545961	1.3337322456684177	0.34210526315789475
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	LAMP3	0.11726898010873103	0.7225718390322191	0.07894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	LGALS3	1.2347348350018352	-0.7384578837436547	0.6842105263157895
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	LIPA	0.49821275984383	-0.16876052506249958	0.3684210526315789
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	MERTK	0.06788948156690279	-0.00820937988709354	0.05263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	MSR1	0.2449155340467477	0.11496957575434046	0.23684210526315788
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	NR1H3	0.05755131863673188	-0.0940545497754221	0.05263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	PIKFYVE	0.2527564698515192	0.47259880450834374	0.2631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	PPARG	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	SCARB2	0.2750436240840717	0.08103065656023677	0.2631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	SDC4	0.1461052298070323	0.4178516446315653	0.15789473684210525
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	SNX10	0.39975816356924637	0.767673158571255	0.2894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	STAT1	0.9147646162231822	0.9908184027856223	0.631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	TFE3	0.07755637145204165	0.06926689651354556	0.10526315789473684
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	TFEB	0.08022078367313415	0.17411426494486348	0.15789473684210525
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	TREM2	0.045444230058156315	-0.04519680465074784	0.07894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	TYK2	0.17506332015469872	0.23653768487671262	0.2631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	myeloid cell	TYROBP	2.022772531894482	0.1438830335855658	0.8157894736842105
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	APOC1	0.45672607088525474	0.004824679526372537	0.19458128078817735
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	BIRC3	0.6853735570435389	-0.41194166993944703	0.3275862068965517
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	C15ORF48	0.894898630744582	1.4471779544017536	0.312807881773399
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CD300A	0.30506508135074717	0.041538896389193745	0.20935960591133004
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CD300E	0.26072127170483955	1.0104361647387132	0.15517241379310345
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CD300LF	0.1507413327670322	0.16933614563641772	0.12807881773399016
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CHI3L1	0.016885206221091086	0.35292821818463926	0.007389162561576354
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CTSB	1.2041241655711086	0.00915007931539276	0.47783251231527096
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CTSL	0.6457319034014286	0.2813499679074046	0.3078817733990148
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CTSS	1.8748713890551263	0.5966974433417197	0.6650246305418719
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	CXCL9	0.5067729578945084	1.0172195871451806	0.1896551724137931
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	DAP	0.15330891877057248	0.13985086987632192	0.1206896551724138
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	FABP5	0.32287491710915833	0.12795407321711497	0.18472906403940886
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	IFI30	0.25158469555294033	0.1152298412054484	0.16995073891625614
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	IL2RG	0.28657763782825196	0.3977042444080632	0.19458128078817735
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	IRF1	1.0528011086309685	0.6376362913145627	0.4482758620689655
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	JAK1	0.45413025264500534	0.43945037564380474	0.2955665024630542
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	JAK2	0.17082215673308432	0.4406727445383649	0.1354679802955665
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	LAMP3	0.14737448691707405	0.9285861549997415	0.09852216748768473
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	LGALS3	1.2911507288495145	-0.6946893002435923	0.5394088669950738
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	LIPA	0.2714470007341564	-0.3819322657836905	0.1625615763546798
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	MERTK	0.028938535720367472	-0.15718771184855124	0.03201970443349754
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	MSR1	0.04928744425336097	-0.263478976055877	0.03940886699507389
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	NR1H3	0.1341454217108143	0.11406944454245359	0.09359605911330049
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	PIKFYVE	0.056239371400375486	-0.10185899518873034	0.05172413793103448
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	PPARG	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	SCARB2	0.25254802331214976	0.039988561747944136	0.18472906403940886
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	SDC4	0.09357518995549004	0.19436190470321377	0.07389162561576355
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	SNX10	0.4402161176782484	0.8763282378886138	0.270935960591133
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	STAT1	1.1834664227871916	1.4095253606291898	0.5492610837438424
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	TFE3	0.15549549499768042	0.3756158230402025	0.11083743842364532
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	TFEB	0.058656220413946074	0.070609306836536	0.046798029556650245
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	TREM2	0.010929804527556673	-0.1693137205347869	0.007389162561576354
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	TYK2	0.10874396697338627	0.0424751872455838	0.08620689655172414
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	myeloid cell	TYROBP	2.3057311931449687	0.36528490026218635	0.7980295566502463
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	APOC1	0.46459481540733244	0.013253573400678658	0.17027863777089783
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	BIRC3	0.5322362028790557	-0.5273382749978628	0.22910216718266255
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	C15ORF48	0.5544271067437503	0.7935109504671786	0.18575851393188855
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CD300A	0.26152848824807945	-0.03263134555672408	0.1393188854489164
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CD300E	0.12571077705581152	0.39865096663067334	0.06811145510835913
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CD300LF	0.11971008063482472	0.07218458067515136	0.06501547987616099
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CHI3L1	0.05245951210328174	1.2087612633616651	0.021671826625386997
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CTSB	1.0969691533818298	-0.06569052715814788	0.38699690402476783
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CTSL	0.3113228875063632	-0.13815161942341225	0.15479876160990713
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CTSS	1.6397431985043267	0.41988664046200197	0.56656346749226
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	CXCL9	0.39442263663067395	0.7592633586561179	0.13622291021671826
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	DAP	0.061577045183006975	-0.12264006939438264	0.04024767801857585
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_4	Crohn disease	case	323	myeloid cell	FABP5	0.32181831168065894	0.12631154181800008	0.15170278637770898
