check	status	detail
rationale_row_count_matches_uncovered_coverage_rows	PASS	expected=9 actual=9
rationale_items_match_uncovered_coverage_items	PASS	missing=[] extra=[]
all_rationale_rows_have_rationale_class	PASS	rationale_class required for every row
