modality	module_a	module_b	spearman_r	p	perm_p	n_rows	q_bh_within_modality	sign	replicated_significant_modalities	replicated_sign	claim_grade	abs_spearman_r	rank_abs_spearman_within_perturbation
perturbation_mixscale	gilt_lysosomal_apc	ifn_apc	0.9017391304347826	1.7926261540790241e-09	0.0004997501249375	24	0.0014992503748125	1.0	1	1.0	not_supported	0.9017391304347826	1
perturbation_mixscale	hla_ii_apc	mif_cd74_receptor_state	0.8739130434782607	2.4350050073740653e-08	0.0004997501249375	24	0.0014992503748125	1.0	4	1.0	supported	0.8739130434782607	2
perturbation_mixscale	hla_ii_apc	ifn_apc	0.5878260869565216	0.0025217833030871	0.0049975012493753	24	0.0099950024987506	1.0	2	1.0	supported	0.5878260869565216	3
perturbation_mixscale	gilt_lysosomal_apc	hla_ii_apc	0.5469565217391303	0.0056769654286377	0.0099950024987506	24	0.0149925037481259	1.0	1	1.0	not_supported	0.5469565217391303	4
perturbation_mixscale	gilt_lysosomal_apc	mif_cd74_receptor_state	0.477391304347826	0.0183215714614334	0.0199900049975012	24	0.0199900049975012	1.0	1	1.0	not_supported	0.477391304347826	5
perturbation_mixscale	ifn_apc	mif_cd74_receptor_state	0.4765217391304347	0.0185651150143539	0.0189905047476261	24	0.0199900049975012	1.0	3	1.0	supported	0.4765217391304347	6
