modality	module_a	module_b	spearman_r	p	perm_p	n_rows	q_bh_within_modality	sign	replicated_significant_modalities	replicated_sign	claim_grade	abs_spearman_r	rank_abs_spearman_within_perturbation
perturbation_mixscale	gilt_lysosomal_apc	ifn_apc	0.9017391304347826	1.7926261540790241e-09	0.0004997501249375	24	0.0014992503748125	1.0	1	1.0	not_supported	0.9017391304347826	1
perturbation_mixscale	gilt_lysosomal_apc	hla_ii_apc	0.5469565217391303	0.0056769654286377	0.0099950024987506	24	0.0149925037481259	1.0	1	1.0	not_supported	0.5469565217391303	4
perturbation_mixscale	gilt_lysosomal_apc	mif_cd74_receptor_state	0.477391304347826	0.0183215714614334	0.0199900049975012	24	0.0199900049975012	1.0	1	1.0	not_supported	0.477391304347826	5
