context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation
IBD_myeloid	CTSH	ENSG00000103811	2834	24	24	9	-0.00011967288446612656	0.0018279957585036755	0.43549633026123047	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CTSS	ENSG00000163131	10748	24	24	14	0.0001201629638671875	0.08417538553476334	0.9499205350875854	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CTSB	ENSG00000164733	11238	24	24	11	0.0008400841034017503	0.09742090851068497	0.7462330460548401	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CTSL	ENSG00000135047	6899	24	24	6	-0.0004203319549560547	-0.030704937875270844	0.5608579516410828	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CTSD	ENSG00000117984	4727	24	24	6	-0.00024377305817324668	-0.020243490114808083	0.7053825259208679	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	IFI30	ENSG00000216490	17791	24	24	3	0.0006078680162318051	0.05862830951809883	0.47793927788734436	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	HLA-DMA	ENSG00000204257	17088	24	24	5	0.0003665208932943642	0.0034552738070487976	0.4634913504123688	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	HLA-DMB	ENSG00000242574	18371	24	24	4	-0.0004642754793167114	-0.020578959956765175	0.3852792978286743	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	LIPA	ENSG00000107798	3422	24	24	2	0.00029337406158447266	0.02422320283949375	0.46895813941955566	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	LAPTM5	ENSG00000162511	10581	24	24	6	-0.00031173229217529297	-0.020252196118235588	0.4441389739513397	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	LAMP3	ENSG00000078081	1404	24	24	1	-0.00033217668533325195	0.0004852230194956064	0.46577808260917664	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	LGALS3	ENSG00000131981	6432	24	24	6	0.0004716217517852783	0.0771937295794487	0.8723919987678528	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	LGALS9	ENSG00000168961	12261	24	24	4	-5.485117435455322e-05	-0.004161912482231855	0.3805425763130188	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CD44	ENSG00000026508	457	24	24	11	-0.0013437216402962804	-0.07307950407266617	0.8522655963897705	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	SNX10	ENSG00000086300	1685	24	24	4	0.0005189180374145508	0.005158005282282829	0.2790758013725281	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	RAB5A	ENSG00000144566	8465	24	24	3	5.0326187192695215e-05	-7.736124098300934e-05	0.24395722150802612	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	VPS35	ENSG00000069329	1068	24	24	3	0.0002562999725341797	0.008661470375955105	0.2838251292705536	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CD74	ENSG00000019582	395	24	24	12	-0.001402333378791809	-0.07390806823968887	1.4927196502685547	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	HLA-DRA	ENSG00000204287	17096	24	24	14	-0.001521910890005529	-0.09305631369352341	1.1806789636611938	-6.666282812754314e-05	0.0007618724934793903	0.008959124792858751	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CTSH	ENSG00000103811	2834	24	24	1	-0.0001800060272216797	-0.006405987776815891	0.23601645231246948	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CTSS	ENSG00000163131	10748	24	24	2	0.0001347959041595459	-0.018776968121528625	0.30931198596954346	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CTSB	ENSG00000164733	11238	24	24	1	0.00012052059173583984	0.026408452540636063	0.23565366864204407	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CTSL	ENSG00000135047	6899	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	CTSD	ENSG00000117984	4727	24	24	5	0.00012687445268966258	-0.015825260430574417	0.3824757933616638	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	IFI30	ENSG00000216490	17791	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	HLA-DMA	ENSG00000204257	17088	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	HLA-DMB	ENSG00000242574	18371	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	LIPA	ENSG00000107798	3422	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	LAPTM5	ENSG00000162511	10581	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	LAMP3	ENSG00000078081	1404	24	24	1	-0.0009225606918334961	0.03549524396657944	0.2919239401817322	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	LGALS3	ENSG00000131981	6432	24	24	13	-0.0007993349572643638	-0.07123511284589767	1.1418700218200684	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	LGALS9	ENSG00000168961	12261	24	24	4	-6.113946437835693e-05	0.005944587755948305	0.2359742671251297	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CD44	ENSG00000026508	457	24	24	1	0.00033479928970336914	0.02884221263229847	0.3246704041957855	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	SNX10	ENSG00000086300	1685	24	24	0				-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	token_not_detected_in_selected_disease_cells
IBD_epithelial	RAB5A	ENSG00000144566	8465	24	24	1	0.0002713799476623535	0.037560977041721344	0.34151792526245117	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	VPS35	ENSG00000069329	1068	24	24	1	2.2649765014648438e-05	0.012350611388683319	0.2765233814716339	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CD74	ENSG00000019582	395	24	24	2	-0.001073598861694336	0.04429372400045395	0.5987934470176697	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	HLA-DRA	ENSG00000204287	17096	24	24	2	0.0007982552051544189	-0.003380875801667571	0.42364922165870667	-5.7492819097306994e-05	0.0006726226322263886	0.0010491822969116685	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CTSH	ENSG00000103811	2834	24	24	4	5.868077278137207e-05	0.008861292153596878	0.39589065313339233	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CTSS	ENSG00000163131	10748	24	24	12	-0.0004950761795043945	-0.06487557291984558	0.742401659488678	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CTSB	ENSG00000164733	11238	24	24	18	-0.0008924570283852518	0.03122933954000473	1.3121323585510254	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CTSL	ENSG00000135047	6899	24	24	7	2.7247837351751514e-05	-0.022916272282600403	0.5484857559204102	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CTSD	ENSG00000117984	4727	24	24	9	-0.0004114574985578656	-0.02219834364950657	0.7366546988487244	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	IFI30	ENSG00000216490	17791	24	24	0				-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	token_not_detected_in_selected_disease_cells
psoriasis_macrophage	HLA-DMA	ENSG00000204257	17088	24	24	0				-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	token_not_detected_in_selected_disease_cells
psoriasis_macrophage	HLA-DMB	ENSG00000242574	18371	24	24	0				-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	token_not_detected_in_selected_disease_cells
psoriasis_macrophage	LIPA	ENSG00000107798	3422	24	24	2	0.00024363398551940918	-0.031206898391246796	0.41751495003700256	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	LAPTM5	ENSG00000162511	10581	24	24	1	0.0006033182144165039	0.037349261343479156	0.5256398916244507	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	LAMP3	ENSG00000078081	1404	24	24	0				-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	token_not_detected_in_selected_disease_cells
psoriasis_macrophage	LGALS3	ENSG00000131981	6432	24	24	0				-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	token_not_detected_in_selected_disease_cells
psoriasis_macrophage	LGALS9	ENSG00000168961	12261	24	24	5	-0.00032383203506469727	-0.04543951153755188	0.3710307776927948	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CD44	ENSG00000026508	457	24	24	2	-4.9442052841186523e-05	-0.04862067848443985	0.5660254955291748	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	SNX10	ENSG00000086300	1685	24	24	2	-0.0006714761257171631	-0.014807556755840778	0.3325744867324829	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	RAB5A	ENSG00000144566	8465	24	24	2	-0.00028845667839050293	-0.024249879643321037	0.31749361753463745	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	VPS35	ENSG00000069329	1068	24	24	3	-0.0008369485731236637	-0.07330632954835892	0.42360273003578186	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	CD74	ENSG00000019582	395	24	24	22	-0.0007230151677504182	-0.012530574575066566	1.039626955986023	-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	HLA-DRA	ENSG00000204287	17096	24	24	0				-0.00018163356516096328	0.0006728109983834247	-0.013972833810839802	token_not_detected_in_selected_disease_cells
psoriasis_dendritic	CTSH	ENSG00000103811	2834	24	24	4	-0.000356525182723999	-0.009718216955661774	0.4078867435455322	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	CTSS	ENSG00000163131	10748	24	24	5	-0.000411665445426479	0.014839434996247292	0.7489992380142212	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	CTSB	ENSG00000164733	11238	24	24	10	-0.00042151808156631887	-0.011286971159279346	0.9518564343452454	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	CTSL	ENSG00000135047	6899	24	24	1	0.0010173320770263672	0.04195263981819153	0.5837072134017944	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	CTSD	ENSG00000117984	4727	24	24	0				-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	token_not_detected_in_selected_disease_cells
psoriasis_dendritic	IFI30	ENSG00000216490	17791	24	24	0				-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	token_not_detected_in_selected_disease_cells
psoriasis_dendritic	HLA-DMA	ENSG00000204257	17088	24	24	0				-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	token_not_detected_in_selected_disease_cells
psoriasis_dendritic	HLA-DMB	ENSG00000242574	18371	24	24	0				-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	token_not_detected_in_selected_disease_cells
psoriasis_dendritic	LIPA	ENSG00000107798	3422	24	24	0				-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	token_not_detected_in_selected_disease_cells
psoriasis_dendritic	LAPTM5	ENSG00000162511	10581	24	24	2	-0.0001766979694366455	0.006591788027435541	0.4144994020462036	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	LAMP3	ENSG00000078081	1404	24	24	3	0.00021143753838259727	0.04614238813519478	0.8201736807823181	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	LGALS3	ENSG00000131981	6432	24	24	1	-0.00018912553787231445	-0.013728058896958828	0.5417450666427612	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	LGALS9	ENSG00000168961	12261	24	24	1	-3.057718276977539e-05	0.012476137839257717	0.27938368916511536	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	CD44	ENSG00000026508	457	24	24	10	-0.0007550299051217735	-0.08530746400356293	0.842244029045105	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	SNX10	ENSG00000086300	1685	24	24	3	-0.0003449519572313875	0.012337696738541126	0.37507200241088867	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_dendritic	RAB5A	ENSG00000144566	8465	24	24	2	0.00021696090698242188	0.025890912860631943	0.28564614057540894	-0.00027750349707073637	0.0006310097867830501	0.001977576238762898	positive_shift_means_deleted_embedding_moved_toward_control_centroid
