module	pc1_loading
complement_phagocytosis	-0.5607296144434302
hif_nampt_metabolic	-0.0780645946152605
hla_ii_apc	0.32670889359584004
ifn_apc	0.4314104245759836
lipid_loader_repair	-0.3922385583810183
lysosomal_apc	-0.27634271740208594
mif_cd74_receptor_state	0.3274343827307232
mixscale_validated_ifng_readout	0.22182178393924779
