context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag
t1d_ductal	LGALS9	ENSG00000168961	12261	24	24	0				9.919123517142402e-05	0.0006571699308815	0.0280120725963368	token_not_detected_in_selected_disease_cells			False
t1d_ductal	LGALS3BP	ENSG00000108679	3539	24	24	5	0.0004418492317199	0.0453093275427818	0.5514940619468689	9.919123517142402e-05	0.0006571699308815	0.0280120725963368	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.5214145998567662	0.017297254946445004	True
t1d_ductal	CD44	ENSG00000026508	457	24	24	12	6.032486635376699e-05	0.04150066152215	0.552273690700531	9.919123517142402e-05	0.0006571699308815	0.0280120725963368	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.059142037685022075	0.0134885889258132	False
t1d_ductal	TYROBP	ENSG00000011600	309	24	24	0				9.919123517142402e-05	0.0006571699308815	0.0280120725963368	token_not_detected_in_selected_disease_cells			False
t1d_ductal	CTSB	ENSG00000164733	11238	24	24	0				9.919123517142402e-05	0.0006571699308815	0.0280120725963368	token_not_detected_in_selected_disease_cells			False
t1d_ductal	CTSL	ENSG00000135047	6899	24	24	1	0.0001311898231506	0.0147868357598781	0.383666455745697	9.919123517142402e-05	0.0006571699308815	0.0280120725963368	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.048691497397415025	-0.013225236836458699	False
t1d_ductal	CTSD	ENSG00000117984	4727	24	24	6	-9.489059448242188e-05	0.0090355658903718	0.6157809495925903	9.919123517142402e-05	0.0006571699308815	0.0280120725963368	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.2953297473509062	-0.018976506705965	False
t1d_ductal	FABP5	ENSG00000164687	11227	24	24	0				9.919123517142402e-05	0.0006571699308815	0.0280120725963368	token_not_detected_in_selected_disease_cells			False
t1d_ductal	MSR1	ENSG00000038945	554	24	24	0				9.919123517142402e-05	0.0006571699308815	0.0280120725963368	token_not_detected_in_selected_disease_cells			False
t1d_ductal	SCARB2	ENSG00000138760	7621	24	24	4	-0.0001777112483978	0.0255075767636299	0.3813787400722503	9.919123517142402e-05	0.0006571699308815	0.0280120725963368	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.4213559850460576	-0.002504495832706899	False
t1d_ductal	GPNMB	ENSG00000136235	7137	24	24	0				9.919123517142402e-05	0.0006571699308815	0.0280120725963368	token_not_detected_in_selected_disease_cells			False
t1d_ductal	SPP1	ENSG00000118785	4804	24	24	6	0.0002237558364868	0.0611562989652156	0.6929306983947754	9.919123517142402e-05	0.0006571699308815	0.0280120725963368	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.18954701890923445	0.0331442263688788	True
t1d_stellate	LGALS3	ENSG00000131981	6432	24	24	0				-0.0001229461696412	0.0005937983717536	-0.0118854058188541	token_not_detected_in_selected_disease_cells			False
t1d_stellate	LGALS1	ENSG00000100097	2170	24	24	3	0.0009792844066396	-0.0301555003970861	1.011005401611328	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.8562371146719427	-0.018270094578231998	False
t1d_stellate	LGALS9	ENSG00000168961	12261	24	24	0				-0.0001229461696412	0.0005937983717536	-0.0118854058188541	token_not_detected_in_selected_disease_cells			False
t1d_stellate	LGALS3BP	ENSG00000108679	3539	24	24	4	0.0006518214941024	0.0236771069467067	0.40045365691185	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.3047655578030015	0.0355625127655608	True
t1d_stellate	CD44	ENSG00000026508	457	24	24	2	0.0007431805133819	-0.0210955254733562	0.532799243927002	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.4586208454315268	-0.009210119654502098	False
t1d_stellate	TYROBP	ENSG00000011600	309	24	24	0				-0.0001229461696412	0.0005937983717536	-0.0118854058188541	token_not_detected_in_selected_disease_cells			False
t1d_stellate	CTSB	ENSG00000164733	11238	24	24	8	1.245737075805664e-05	0.011027374304831	0.4650270938873291	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.2280294908849011	0.0229127801236851	True
t1d_stellate	CTSL	ENSG00000135047	6899	24	24	6	-0.0001363158226013	-0.0664846748113632	0.6163148283958435	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.02251547595291792	-0.05459926899250911	False
t1d_stellate	CTSD	ENSG00000117984	4727	24	24	3	-5.422035974333994e-05	-0.0059946053661406	0.4766880571842193	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.11573930338491772	0.005890800452713501	True
t1d_stellate	FABP5	ENSG00000164687	11227	24	24	1	-0.0001143813133239	-0.0240260381251573	0.6379967927932739	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.014423846080962385	-0.0121406323063032	False
t1d_stellate	MSR1	ENSG00000038945	554	24	24	0				-0.0001229461696412	0.0005937983717536	-0.0118854058188541	token_not_detected_in_selected_disease_cells			False
t1d_stellate	SCARB2	ENSG00000138760	7621	24	24	11	-7.585503772133961e-05	-0.014112114906311	0.3948465585708618	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.07930491924521668	-0.0022267090874568997	False
t1d_stellate	GPNMB	ENSG00000136235	7137	24	24	0				-0.0001229461696412	0.0005937983717536	-0.0118854058188541	token_not_detected_in_selected_disease_cells			False
t1d_stellate	SPP1	ENSG00000118785	4804	24	24	2	-0.0001508891582489	-0.0008103996515274	0.5553086996078491	-0.0001229461696412	0.0005937983717536	-0.0118854058188541	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.04705804181506766	0.011075006167326701	False
