context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation
IBD_epithelial	LGALS9	ENSG00000168961	12261	24	24	2	-0.00022166967391967773	0.04129750281572342	0.3279053568840027	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	LGALS3BP	ENSG00000108679	3539	24	24	10	7.418393943225965e-05	0.012430989183485508	0.44988054037094116	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CD44	ENSG00000026508	457	24	24	1	-0.0005599856376647949	0.03787417337298393	0.4198001027107239	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	TYROBP	ENSG00000011600	309	24	24	0				-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	token_not_detected_in_selected_disease_cells
IBD_epithelial	CTSB	ENSG00000164733	11238	24	24	1	-0.00027865171432495117	0.061791740357875824	0.33865827322006226	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CTSL	ENSG00000135047	6899	24	24	0				-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	token_not_detected_in_selected_disease_cells
IBD_epithelial	CTSD	ENSG00000117984	4727	24	24	8	0.00020759552717208862	-0.013183454051613808	0.45386379957199097	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	FABP5	ENSG00000164687	11227	24	24	3	-0.00018431742500979453	0.04636019095778465	0.47673892974853516	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	MSR1	ENSG00000038945	554	24	24	0				-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	token_not_detected_in_selected_disease_cells
IBD_epithelial	SCARB2	ENSG00000138760	7621	24	24	3	-0.00014076630759518594	0.003195052267983556	0.27527663111686707	-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	GPNMB	ENSG00000136235	7137	24	24	0				-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	token_not_detected_in_selected_disease_cells
IBD_epithelial	SPP1	ENSG00000118785	4804	24	24	0				-4.0733979807959666e-05	0.0007827144598691261	0.024532635832050193	token_not_detected_in_selected_disease_cells
IBD_stromal	LGALS3	ENSG00000131981	6432	24	24	5	0.0001447677641408518	-9.725326526677236e-05	0.6462150812149048	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	LGALS1	ENSG00000100097	2170	24	24	14	-0.0008738509495742619	-0.1235097125172615	1.1696981191635132	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	LGALS9	ENSG00000168961	12261	24	24	0				-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	token_not_detected_in_selected_disease_cells
IBD_stromal	LGALS3BP	ENSG00000108679	3539	24	24	7	-4.4490610889624804e-05	-0.01877489872276783	0.4569799602031708	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	CD44	ENSG00000026508	457	24	24	2	-0.00011676549911499023	0.028687532991170883	0.6142624616622925	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	TYROBP	ENSG00000011600	309	24	24	0				-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	token_not_detected_in_selected_disease_cells
IBD_stromal	CTSB	ENSG00000164733	11238	24	24	3	0.00039658942841924727	0.014334510080516338	0.42043113708496094	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	CTSL	ENSG00000135047	6899	24	24	5	4.786252975463867e-05	-0.004397840704768896	0.3486959934234619	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	CTSD	ENSG00000117984	4727	24	24	1	-0.00041735172271728516	0.015399472787976265	0.48787617683410645	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	FABP5	ENSG00000164687	11227	24	24	11	-0.0003021738666575402	-0.0833587571978569	0.7434114217758179	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	MSR1	ENSG00000038945	554	24	24	0				-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	token_not_detected_in_selected_disease_cells
IBD_stromal	SCARB2	ENSG00000138760	7621	24	24	7	5.624123878078535e-05	0.008777393028140068	0.3120366930961609	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_stromal	GPNMB	ENSG00000136235	7137	24	24	0				-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	token_not_detected_in_selected_disease_cells
IBD_stromal	SPP1	ENSG00000118785	4804	24	24	1	-0.0004987120628356934	-0.01340467482805252	0.48857197165489197	-9.00882813665602e-05	0.00046696665458996825	0.010503006630137356	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	LGALS3	ENSG00000131981	6432	24	24	2	-0.0010145902633666992	-0.13273528218269348	1.1253818273544312	-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	LGALS1	ENSG00000100097	2170	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	LGALS9	ENSG00000168961	12261	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	LGALS3BP	ENSG00000108679	3539	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	CD44	ENSG00000026508	457	24	24	14	-0.00017776234017219394	0.015184746123850346	0.5817102789878845	-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	TYROBP	ENSG00000011600	309	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	CTSB	ENSG00000164733	11238	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	CTSL	ENSG00000135047	6899	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	CTSD	ENSG00000117984	4727	24	24	1	0.0004411935806274414	0.022135931998491287	0.46733492612838745	-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	FABP5	ENSG00000164687	11227	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	MSR1	ENSG00000038945	554	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	SCARB2	ENSG00000138760	7621	24	24	1	0.0006895661354064941	0.023515943437814713	0.3390633165836334	-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	GPNMB	ENSG00000136235	7137	24	24	1	0.0004050731658935547	0.011405648663640022	0.3835131824016571	-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	SPP1	ENSG00000118785	4804	24	24	0				-0.00013889786269929673	0.0006742620306581671	-0.006919222874178861	token_not_detected_in_selected_disease_cells
psoriasis_stromal	LGALS3	ENSG00000131981	6432	24	24	7	-0.0005347984260879457	-0.06947653740644455	0.6196979880332947	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	LGALS1	ENSG00000100097	2170	24	24	4	0.00027167797088623047	0.010482899844646454	1.1226744651794434	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	LGALS9	ENSG00000168961	12261	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
psoriasis_stromal	LGALS3BP	ENSG00000108679	3539	24	24	1	0.0004076361656188965	0.025493625551462173	0.32016050815582275	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	CD44	ENSG00000026508	457	24	24	19	-0.0005728132091462612	-0.010339570231735706	0.7671797871589661	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	TYROBP	ENSG00000011600	309	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
psoriasis_stromal	CTSB	ENSG00000164733	11238	24	24	1	-0.00023472309112548828	-0.001104588620364666	0.3459666669368744	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	CTSL	ENSG00000135047	6899	24	24	6	0.0003403524460736662	0.004674937110394239	0.42424678802490234	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	CTSD	ENSG00000117984	4727	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
psoriasis_stromal	FABP5	ENSG00000164687	11227	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
psoriasis_stromal	MSR1	ENSG00000038945	554	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
psoriasis_stromal	SCARB2	ENSG00000138760	7621	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
psoriasis_stromal	GPNMB	ENSG00000136235	7137	24	24	1	-0.0007696151733398438	-0.04393003135919571	0.4691559672355652	-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_stromal	SPP1	ENSG00000118785	4804	24	24	0				-9.881456693013509e-05	0.0005203322269056688	-0.0035583173125309665	token_not_detected_in_selected_disease_cells
sjogren_APC	LGALS3	ENSG00000131981	6432	24	24	2	0.0005204677581787109	-0.04874362424015999	0.8521283268928528	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	LGALS1	ENSG00000100097	2170	24	24	2	7.677078247070312e-05	-0.08423122763633728	0.7946570515632629	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	LGALS9	ENSG00000168961	12261	24	24	4	-0.00018477439880371094	0.02634216845035553	0.36010998487472534	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	LGALS3BP	ENSG00000108679	3539	24	24	0				-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	token_not_detected_in_selected_disease_cells
sjogren_APC	CD44	ENSG00000026508	457	24	24	2	-0.0001373589038848877	-0.019604669883847237	0.4118911623954773	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	TYROBP	ENSG00000011600	309	24	24	4	-0.0007492899894714355	-0.054647136479616165	0.5772250890731812	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	CTSB	ENSG00000164733	11238	24	24	8	-1.154094934463501e-05	-0.05519523099064827	0.7178698778152466	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	CTSL	ENSG00000135047	6899	24	24	4	0.00030963122844696045	0.04862828552722931	0.5662970542907715	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	CTSD	ENSG00000117984	4727	24	24	5	-0.00038324593333527446	0.023738738149404526	0.5111294984817505	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	FABP5	ENSG00000164687	11227	24	24	1	0.00016963481903076172	-0.09475252032279968	0.5635850429534912	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	MSR1	ENSG00000038945	554	24	24	1	0.0008006691932678223	0.0037779705598950386	0.5272381901741028	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	SCARB2	ENSG00000138760	7621	24	24	1	0.00042951107025146484	0.04907507076859474	0.4661366045475006	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	GPNMB	ENSG00000136235	7137	24	24	1	1.3530254364013672e-05	-0.005399584770202637	0.4581076204776764	-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	SPP1	ENSG00000118785	4804	24	24	0				-9.376472896999783e-05	0.0006610989020336801	0.005014842398749251	token_not_detected_in_selected_disease_cells
sjogren_epithelial	LGALS3	ENSG00000131981	6432	24	24	1	-0.00013130903244018555	0.019448045641183853	0.6227176785469055	-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_epithelial	LGALS1	ENSG00000100097	2170	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	LGALS9	ENSG00000168961	12261	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	LGALS3BP	ENSG00000108679	3539	24	24	7	-0.00045875992509536445	-0.014139050617814064	0.5480337142944336	-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_epithelial	CD44	ENSG00000026508	457	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	TYROBP	ENSG00000011600	309	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	CTSB	ENSG00000164733	11238	24	24	1	0.0006846189498901367	-0.005263238213956356	0.3561347424983978	-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_epithelial	CTSL	ENSG00000135047	6899	24	24	3	3.973643103449831e-08	0.01800895668566227	0.4189414978027344	-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_epithelial	CTSD	ENSG00000117984	4727	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	FABP5	ENSG00000164687	11227	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	MSR1	ENSG00000038945	554	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	SCARB2	ENSG00000138760	7621	24	24	2	1.2993812561035156e-05	0.025422992184758186	0.39520153403282166	-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_epithelial	GPNMB	ENSG00000136235	7137	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
sjogren_epithelial	SPP1	ENSG00000118785	4804	24	24	0				-0.00014522174994150797	0.0005790566443025217	-0.006673468852467421	token_not_detected_in_selected_disease_cells
t1d_acinar	LGALS3	ENSG00000131981	6432	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	LGALS1	ENSG00000100097	2170	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	LGALS9	ENSG00000168961	12261	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	LGALS3BP	ENSG00000108679	3539	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	CD44	ENSG00000026508	457	24	24	10	-0.0005692600971087813	-0.05439365655183792	0.7225106954574585	-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	TYROBP	ENSG00000011600	309	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	CTSB	ENSG00000164733	11238	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	CTSL	ENSG00000135047	6899	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	CTSD	ENSG00000117984	4727	24	24	2	1.0579824447631836e-05	-0.01457549724727869	0.4961557388305664	-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	FABP5	ENSG00000164687	11227	24	24	1	0.0003451108932495117	-0.029366739094257355	0.3961505591869354	-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	MSR1	ENSG00000038945	554	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	SCARB2	ENSG00000138760	7621	24	24	3	-0.00024896860122680664	-0.02708820439875126	0.4005943834781647	-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	GPNMB	ENSG00000136235	7137	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_acinar	SPP1	ENSG00000118785	4804	24	24	0				-7.915000120798746e-06	0.0006934604235084882	-0.024892095043065235	token_not_detected_in_selected_disease_cells
t1d_ductal	LGALS3	ENSG00000131981	6432	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	LGALS1	ENSG00000100097	2170	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	LGALS9	ENSG00000168961	12261	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	LGALS3BP	ENSG00000108679	3539	24	24	5	0.0004418492317199707	0.04530932754278183	0.5514940619468689	9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_ductal	CD44	ENSG00000026508	457	24	24	12	6.032486635376699e-05	0.04150066152215004	0.552273690700531	9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_ductal	TYROBP	ENSG00000011600	309	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	CTSB	ENSG00000164733	11238	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	CTSL	ENSG00000135047	6899	24	24	1	0.00013118982315063477	0.014786835759878159	0.383666455745697	9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_ductal	CTSD	ENSG00000117984	4727	24	24	6	-9.489059448242188e-05	0.0090355658903718	0.6157809495925903	9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_ductal	FABP5	ENSG00000164687	11227	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	MSR1	ENSG00000038945	554	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	SCARB2	ENSG00000138760	7621	24	24	4	-0.00017771124839782715	0.025507576763629913	0.38137874007225037	9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_ductal	GPNMB	ENSG00000136235	7137	24	24	0				9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	token_not_detected_in_selected_disease_cells
t1d_ductal	SPP1	ENSG00000118785	4804	24	24	6	0.0002237558364868164	0.06115629896521568	0.6929306983947754	9.919123517142402e-05	0.0006571699308815552	0.02801207259633682	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	LGALS3	ENSG00000131981	6432	24	24	0				-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	token_not_detected_in_selected_disease_cells
t1d_stellate	LGALS1	ENSG00000100097	2170	24	24	3	0.0009792844066396356	-0.030155500397086143	1.0110054016113281	-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	LGALS9	ENSG00000168961	12261	24	24	0				-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	token_not_detected_in_selected_disease_cells
t1d_stellate	LGALS3BP	ENSG00000108679	3539	24	24	4	0.000651821494102478	0.023677106946706772	0.40045365691185	-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	CD44	ENSG00000026508	457	24	24	2	0.000743180513381958	-0.021095525473356247	0.532799243927002	-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	TYROBP	ENSG00000011600	309	24	24	0				-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	token_not_detected_in_selected_disease_cells
t1d_stellate	CTSB	ENSG00000164733	11238	24	24	8	1.245737075805664e-05	0.011027374304831028	0.4650270938873291	-0.00012294616964128282	0.0005937983717536241	-0.011885405818854148	positive_shift_means_deleted_embedding_moved_toward_control_centroid
