context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag	candidate_strong_support_flag
t1d_endothelial	STARD10	ENSG00000214530	17684.0	30	30	1	-0.0002631545066833	-0.0118968337774276	0.4445503354072571	-0.0004437923431396	0.000838016573079	-0.0209745090551829	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.21555401439449962	0.009077675277755298	False	False
psoriasis_macrophage	TRIQK	ENSG00000205133	17305.0	30	30	1	-5.805492401123047e-05	-0.0040602702647447	0.2006410658359527	-0.0002051999171574	0.0007931550690155	0.0015801784737656	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.18551856868142136	-0.005640448738510299	False	False
IBD_epithelial	PPIL3	ENSG00000240344	18287.0	30	30	2	0.0001072883605957	-0.0077540343627333	0.3157834112644195	3.3262372016906736e-05	0.000420476322694	0.0191505964331251	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.1760526921100035	-0.0269046307958584	False	False
psoriasis_macrophage	DCLRE1B	ENSG00000118655	4793.0	30	30	3	-6.641944492002949e-05	-0.0258941818028688	0.306520015001297	-0.0002051999171574	0.0007931550690155	0.0015801784737656	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.1749726852400138	-0.027474360276634403	False	False
t1d_ductal	AQR	ENSG00000021776	412.0	30	30	2	0.0002211332321166	0.018130499869585	0.434106707572937	0.0001291652520497	0.0006635048576484	0.0136916387573971	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.1386093545612518	0.004438861112187898	False	False
IBD_myeloid	ABHD2	ENSG00000140526	7876.0	30	30	3	9.987751400331037e-05	0.0018291467567905	0.2124087065458297	3.8236876328786214e-05	0.0006062375701614	0.01002573442917	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.10167736331173506	-0.0081965876723795	False	False
sjogren_acinar	AQR	ENSG00000021776	412.0	30	30	1	0.0001171231269836	-0.0186379700899124	0.3904193341732025	3.476242224375407e-05	0.0008905974268939	0.0028101857188933	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.09247804030502532	-0.0214481558088057	False	False
t1d_acinar	BIRC3	ENSG00000023445	429.0	30	30	2	8.702278137207031e-05	0.0015125395730137	0.5262123346328735	4.045218229293823e-05	0.0005052500018657	0.0045492238714359	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.09217337735213105	-0.0030366842984221997	False	False
IBD_epithelial	IL2RG	ENSG00000147168	8814.0	30	30	1	7.176399230957031e-05	0.0291038323193788	0.2109609842300415	3.3262372016906736e-05	0.000420476322694	0.0191505964331251	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.09156667858485572	0.0099532358862537	False	False
psoriasis_keratinocyte	MYO1E	ENSG00000157483	9955.0	30	30	10	-7.243752770591527e-05	-0.0313702337443828	0.3742157816886902	-0.0001394952336947	0.0007496518255989	0.00021543543747	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.0894518010880745	-0.0315856691818528	False	False
t1d_ductal	NCK1	ENSG00000158092	10025.0	30	30	1	0.000184953212738	0.0808930695056915	0.4110136926174164	0.0001291652520497	0.0006635048576484	0.0136916387573971	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.08408071176151476	0.0672014307482944	False	False
psoriasis_keratinocyte	DAP	ENSG00000112977	4090.0	30	30	1	-8.291006088256836e-05	0.0178124383091926	0.2673298120498657	-0.0001394952336947	0.0007496518255989	0.00021543543747	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.07548193825436962	0.017597002871722597	False	False
psoriasis_macrophage	FMNL2	ENSG00000157827	9991.0	30	30	2	-0.0001499950885772	-0.0123347518965601	0.4989258050918579	-0.0002051999171574	0.0007931550690155	0.0015801784737656	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.06960155805184821	-0.0139149303703257	False	False
t1d_endothelial	SDC4	ENSG00000124145	5402.0	30	30	1	-0.0004003643989562	0.0580643564462661	0.3633406460285187	-0.0004437923431396	0.000838016573079	-0.0209745090551829	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.05182229752788676	0.079038865501449	False	False
t1d_ductal	PPIL3	ENSG00000240344	18287.0	30	30	2	0.000137835741043	0.030970811843872	0.3399654328823089	0.0001291652520497	0.0006635048576484	0.0136916387573971	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.013067709894438478	0.0172791730864749	False	False
psoriasis_keratinocyte	AQR	ENSG00000021776	412.0	30	30	2	-0.0001302361488342	-0.0274760015308856	0.3141975402832031	-0.0001394952336947	0.0007496518255989	0.00021543543747	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.012351180300405282	-0.0276914369683556	False	False
sjogren_APC	NCK1	ENSG00000158092	10025.0	30	30	3	-0.0003536144795361	-0.0339189209043979	0.3902758657932281	-0.0003519614537556	0.0009555606347079	-0.0347963768911237	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0017299015054186258	0.0008774559867257975	False	False
IBD_epithelial	LIMS1	ENSG00000169756	12433.0	30	30	1	3.17692756652832e-05	0.0027587516233325	0.2227809131145477	3.3262372016906736e-05	0.000420476322694	0.0191505964331251	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.003550964159069017	-0.0163918448097926	False	False
psoriasis_dendritic	SDC4	ENSG00000124145	5402.0	30	30	2	1.671910285949707e-05	0.0164165329188108	0.3231756091117859	2.798686424891154e-05	0.0005768823810909	0.0081759001904477	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.01953216419629047	0.008240632728363098	False	False
sjogren_duct	AQR	ENSG00000021776	412.0	30	30	4	-0.0003503412008285	-0.021267956122756	0.512513279914856	-0.0003366167346636	0.0006512644042422	-0.018529529243824	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.021073570235839213	-0.0027384268789320022	False	False
psoriasis_keratinocyte	NCK1	ENSG00000158092	10025.0	30	30	1	-0.0001633763313293	-0.0157100483775138	0.2846571505069732	-0.0001394952336947	0.0007496518255989	0.00021543543747	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.03185625222151804	-0.0159254838149838	False	False
IBD_epithelial	TRIQK	ENSG00000205133	17305.0	30	30	1	1.2993812561035156e-05	0.0387687385082244	0.3089019656181335	3.3262372016906736e-05	0.000420476322694	0.0191505964331251	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.04820380687790105	0.019618142075099296	False	False
t1d_acinar	ABHD2	ENSG00000140526	7876.0	30	30	5	1.513957977294922e-05	0.0341166444122791	0.4630683958530426	4.045218229293823e-05	0.0005052500018657	0.0045492238714359	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.050099163634871845	0.0295674205408432	False	False
t1d_stellate	MMADHC	ENSG00000168288	12108.0	30	30	7	-0.000148722101585	0.0196370482444763	0.4497389197349548	-0.0001132403810818	0.0006984609678555	-0.0076460063884345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.05079986160449352	0.0272830546329108	False	False
psoriasis_keratinocyte	BIRC3	ENSG00000023445	429.0	30	30	1	-0.0001814365386962	-0.021324573084712	0.2461726814508438	-0.0001394952336947	0.0007496518255989	0.00021543543747	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.05594771275050644	-0.021540008522182002	False	False
IBD_stromal	ABHD2	ENSG00000140526	7876.0	30	30	1	-0.0001497268676757	0.0248740781098604	0.283942312002182	-0.0001160343488057	0.0005381963510569	-0.0027426778251538	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.06260265199463959	0.027616755935014198	False	False
psoriasis_macrophage	ABHD2	ENSG00000140526	7876.0	30	30	1	-0.00027596950531	0.0272554103285074	0.3222878873348236	-0.0002051999171574	0.0007931550690155	0.0015801784737656	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.08922541242842008	0.025675231854741798	False	False
psoriasis_dendritic	PLEK2	ENSG00000100558	2320.0	30	30	2	-2.485513687133789e-05	-0.0002339570783078	0.3444784283638	2.798686424891154e-05	0.0005768823810909	0.0081759001904477	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.09159926330272698	-0.0084098572687555	False	False
sjogren_APC	AQR	ENSG00000021776	412.0	30	30	3	-0.0004411935806274	-0.0229148790240287	0.3658969104290008	-0.0003519614537556	0.0009555606347079	-0.0347963768911237	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.09338196199247664	0.011881497867095001	False	False
IBD_epithelial	DAP	ENSG00000112977	4090.0	30	30	6	-1.2010335922241213e-05	0.0303037259727716	0.3110204339027405	3.3262372016906736e-05	0.000420476322694	0.0191505964331251	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1076700529748853	0.011153129539646499	False	False
psoriasis_dendritic	LIMS1	ENSG00000169756	12433.0	30	30	7	-4.739420910482295e-05	-0.0070211174897849	0.4707500338554382	2.798686424891154e-05	0.0005768823810909	0.0081759001904477	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.13066974451739516	-0.0151970176802326	False	False
t1d_ductal	SEL1L3	ENSG00000091490	1920.0	30	30	5	3.720521999639459e-05	0.0103666353970766	0.3528233170509338	0.0001291652520497	0.0006635048576484	0.0136916387573971	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.13859737572868872	-0.003325003360320501	False	False
sjogren_APC	BIRC3	ENSG00000023445	429.0	30	30	3	-0.0004860560002271	-0.0531454794108867	0.5069621205329895	-0.0003519614537556	0.0009555606347079	-0.0347963768911237	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.14033075620835989	-0.018349102519763003	False	False
t1d_stellate	TNFAIP8L1	ENSG00000185361	15268.0	30	30	2	-0.0002122819423675	-0.0122962761670351	0.3204385638236999	-0.0001132403810818	0.0006984609678555	-0.0076460063884345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.14179970799197195	-0.004650269778600599	False	False
t1d_stellate	DAP	ENSG00000112977	4090.0	30	30	2	-0.0002124905586242	-0.0282515697181224	0.4011849164962768	-0.0001132403810818	0.0006984609678555	-0.0076460063884345	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1420983878986538	-0.0206055633296879	False	False
t1d_endothelial	ABHD2	ENSG00000140526	7876.0	30	30	1	-0.0005737543106079	-0.0602232441306114	0.4647583365440368	-0.0004437923431396	0.000838016573079	-0.0209745090551829	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.15508281296967671	-0.039248735075428504	False	False
psoriasis_macrophage	LIMS1	ENSG00000169756	12433.0	30	30	3	-0.0003303885459899	0.0025418687146157	0.3746989667415619	-0.0002051999171574	0.0007931550690155	0.0015801784737656	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.15783625891452696	0.0009616902408501001	False	False
