context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation
IBD_myeloid	SLC15A4	ENSG00000139370	7709	24	24	2	0.000516057014465332	-0.021521154791116714	0.3077453374862671	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	TASL	ENSG00000120280	4986	24	24	1	0.00038051605224609375	0.028653711080551147	0.3301272392272949	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	IRF5	ENSG00000128604	5969	24	24	1	0.00034362077713012695	0.03144539147615433	0.26502442359924316	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	TLR7	ENSG00000196664	16292	24	24	0				-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	token_not_detected_in_selected_disease_cells
IBD_myeloid	TLR8	ENSG00000101916	2573	24	24	1	0.00017696619033813477	-0.031097374856472015	0.3073967397212982	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	TLR9	ENSG00000239732	18265	24	24	0				-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	token_not_detected_in_selected_disease_cells
IBD_myeloid	UNC93B1	ENSG00000110057	3702	24	24	0				-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	token_not_detected_in_selected_disease_cells
IBD_myeloid	PTPN2	ENSG00000175354	13567	24	24	3	0.00012952089309692383	0.01678176410496235	0.34673047065734863	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	TNFAIP3	ENSG00000118503	4776	24	24	9	0.0010636448860168457	0.09294465184211731	0.8731001019477844	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CLEC16A	ENSG00000038532	553	24	24	0				-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	token_not_detected_in_selected_disease_cells
IBD_myeloid	SH2B3	ENSG00000111252	3833	24	24	4	0.0003409534692764282	0.00858241319656372	0.3223963677883148	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	GPR65	ENSG00000140030	7803	24	24	1	-0.0009253621101379395	-0.04942305386066437	0.5230397582054138	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	GSK3B	ENSG00000082701	1571	24	24	1	0.00037550926208496094	0.005588497035205364	0.2088584005832672	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CIITA	ENSG00000179583	14233	24	24	2	-0.00010970234870910645	-0.0032071731984615326	0.293428897857666	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	RFX5	ENSG00000143390	8272	24	24	0				-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	token_not_detected_in_selected_disease_cells
IBD_myeloid	CD74	ENSG00000019582	395	24	24	17	-0.001124329399317503	-0.05104663968086243	1.4408457279205322	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_myeloid	CTSS	ENSG00000163131	10748	24	24	16	0.0002980045974254608	0.07955515384674072	1.0345326662063599	-9.63235894838969e-05	0.0006722670872527731	-0.00038770405161711905	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	SLC15A4	ENSG00000139370	7709	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	TASL	ENSG00000120280	4986	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	IRF5	ENSG00000128604	5969	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	TLR7	ENSG00000196664	16292	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	TLR8	ENSG00000101916	2573	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	TLR9	ENSG00000239732	18265	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	UNC93B1	ENSG00000110057	3702	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	PTPN2	ENSG00000175354	13567	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	TNFAIP3	ENSG00000118503	4776	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	CLEC16A	ENSG00000038532	553	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	SH2B3	ENSG00000111252	3833	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	GPR65	ENSG00000140030	7803	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	GSK3B	ENSG00000082701	1571	24	24	1	-0.0002466440200805664	0.05383443459868431	0.29482898116111755	6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CIITA	ENSG00000179583	14233	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	RFX5	ENSG00000143390	8272	24	24	0				6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	token_not_detected_in_selected_disease_cells
IBD_epithelial	CD74	ENSG00000019582	395	24	24	2	0.0009830594062805176	0.05833234637975693	0.6346296072006226	6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CTSS	ENSG00000163131	10748	24	24	5	0.0001035571112879552	-0.00927492044866085	0.3175896108150482	6.919354200363159e-05	0.0004183589180177735	0.014435871387831867	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	SLC15A4	ENSG00000139370	7709	24	24	4	-0.0005046576261520386	-0.012399749830365181	0.28480300307273865	-6.812479760911729e-05	0.0005145067452711672	-0.006825503272314866	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_macrophage	TASL	ENSG00000120280	4986	24	24	0				-6.812479760911729e-05	0.0005145067452711672	-0.006825503272314866	token_not_detected_in_selected_disease_cells
