source	dataset	system	pathway	perturbation	perturbation_type	condition	n_cell_types	target_module_effect	target_module_median_effect	target_negative_fraction	target_sig_negative_fdr10_total	target_n_genes	target_genes_present	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10_total	generic_ifn_n_genes	generic_ifn_genes_present	stress_module_effect	stress_module_median_effect	stress_positive_fraction	stress_sig_positive_fdr10_total	stress_n_genes	stress_genes_present	effect_scale	provenance	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score	evidence_call	control_class
mouse_macrophage_RNAseq	GSE162464	primary mouse macrophage RNA-seq, triplicates		IFNG_positive_control	cytokine_stimulation	NTC_IFNg_vs_NTC_US		4.8664536832096985	4.9747031904479675	0.0	0	11	Cd74,Ciita,Ctss,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-DMb2,H2-Eb1,Ifi30,Rfx5	5.838806268926412	5.484513500134794	0.0	0	6	Cxcl10,Gbp2,Ifit1,Irf1,Isg15,Stat1	0.4659062525422969	0.2927874912436579	0.9230769230769231	3	13	Atf4,Bax,Casp3,Ddit3,Dnajb1,Fos,Gadd45a,Hmox1,Hsp90aa1,Hspa1a,Hspa1b,Jun,Klf6	mean_log2FC_across_readout_genes	data/raw_v3/wave14_gsk3b_ciita/GSE162464_Normalized_Gene_Counts_Matrix.txt.gz	0.0	0.0	0.0	0.0	0.4659062525422969	0.4659062525422969	-0.2096578136440336	null_or_wrong_direction	candidate_or_other_control
mouse_macrophage_RNAseq	GSE162464	primary mouse macrophage RNA-seq, triplicates		Gsk3b_KO	gene_knockout	Gsk3b_IFNg_vs_NTC_IFNg		-1.6223580114004137	-1.5205634854218104	1.0	9	11	Cd74,Ciita,Ctss,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-DMb2,H2-Eb1,Ifi30,Rfx5	-0.7952007387801626	-0.7508426789188727	1.0	3	6	Cxcl10,Gbp2,Ifit1,Irf1,Isg15,Stat1	-0.49200890576953366	-0.40579843335593857	0.15384615384615385	0	13	Atf4,Bax,Casp3,Ddit3,Dnajb1,Fos,Gadd45a,Hmox1,Hsp90aa1,Hspa1a,Hspa1b,Jun,Klf6	mean_log2FC_across_readout_genes	data/raw_v3/wave14_gsk3b_ciita/GSE162464_Normalized_Gene_Counts_Matrix.txt.gz	1.6223580114004137	0.7952007387801626	0.8271572726202511	2.0401867506927998	0.0	0.49200890576953366	0.7779563820432978	selective_target_suppression	candidate_or_other_control
mouse_macrophage_RNAseq	GSE162464	primary mouse macrophage RNA-seq, triplicates		Med16_KO	gene_knockout	Med16_IFNg_vs_NTC_IFNg		-3.1395014536170534	-3.3427175736895443	1.0	8	11	Cd74,Ciita,Ctss,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-DMb2,H2-Eb1,Ifi30,Rfx5	-0.797854931783739	-0.9354101171160094	0.8333333333333334	3	6	Cxcl10,Gbp2,Ifit1,Irf1,Isg15,Stat1	-0.3652912317130771	-0.285571727714494	0.23076923076923078	0	13	Atf4,Bax,Casp3,Ddit3,Dnajb1,Fos,Gadd45a,Hmox1,Hsp90aa1,Hspa1a,Hspa1b,Jun,Klf6	mean_log2FC_across_readout_genes	data/raw_v3/wave14_gsk3b_ciita/GSE162464_Normalized_Gene_Counts_Matrix.txt.gz	3.1395014536170534	0.797854931783739	2.3416465218333142	3.9349276773888824	0.0	0.3652912317130771	2.3051173986620066	selective_target_suppression	candidate_or_other_control
mouse_macrophage_RNAseq	GSE162464	primary mouse macrophage RNA-seq, triplicates		Gsk3b_KO_unstimulated	gene_knockout	Gsk3b_US_vs_NTC_US		-0.2667613312426131	-0.62482303930538	0.8181818181818182	4	11	Cd74,Ciita,Ctss,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-DMb2,H2-Eb1,Ifi30,Rfx5	-0.4713951094410252	-0.3952750026813052	0.6666666666666666	1	6	Cxcl10,Gbp2,Ifit1,Irf1,Isg15,Stat1	0.005899992651684043	-0.061819682002210996	0.46153846153846156	2	13	Atf4,Bax,Casp3,Ddit3,Dnajb1,Fos,Gadd45a,Hmox1,Hsp90aa1,Hspa1a,Hspa1b,Jun,Klf6	mean_log2FC_across_readout_genes	data/raw_v3/wave14_gsk3b_ciita/GSE162464_Normalized_Gene_Counts_Matrix.txt.gz	0.2667613312426131	0.4713951094410252	-0.2046337781984121	0.5658975366947179	0.005899992651684043	0.005899992651684043	-0.2072887748916699	target_suppression_not_selective	candidate_or_other_control
mouse_macrophage_RNAseq	GSE162464	primary mouse macrophage RNA-seq, triplicates		Med16_KO_unstimulated	gene_knockout	Med16_US_vs_NTC_US		0.07955828735493102	-0.09404483500944494	0.6363636363636364	0	11	Cd74,Ciita,Ctss,H2-Aa,H2-Ab1,H2-DMa,H2-DMb1,H2-DMb2,H2-Eb1,Ifi30,Rfx5	-0.17453475245550684	-0.15695905983756653	0.6666666666666666	0	6	Cxcl10,Gbp2,Ifit1,Irf1,Isg15,Stat1	0.051488993092276496	0.06729861893090927	0.5384615384615384	0	13	Atf4,Bax,Casp3,Ddit3,Dnajb1,Fos,Gadd45a,Hmox1,Hsp90aa1,Hspa1a,Hspa1b,Jun,Klf6	mean_log2FC_across_readout_genes	data/raw_v3/wave14_gsk3b_ciita/GSE162464_Normalized_Gene_Counts_Matrix.txt.gz	0.0	0.17453475245550684	-0.17453475245550684	0.0	0.051488993092276496	0.051488993092276496	-0.19770479934703128	null_or_wrong_direction	candidate_or_other_control
