contrast	group_a	group_b	module	n_a	n_b	donors_a	donors_b	shared_donors_removed	mean_a	sd_a	mean_b	sd_b	difference_a_minus_b	hedges_g	welch_t	bootstrap_ci_low	bootstrap_ci_high	exact_permutation_p	max_t_fwer_p	n_exact_assignments	leave_one_out_sign_stable	verdict
brl_vs_active	BRL_RIM	active_center	receptor_cd44_cxcr4	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	0.40444895275419696	0.7431715047258619	0.6618107257584407	0.3436152025308532	-0.25736177300424373	-0.39254577791536677	-0.7567339036466929	-0.8332158961235179	0.37048115184998986	0.4393939393939394	0.987012987012987	462	True	not_supported
brl_vs_active	BRL_RIM	active_center	hla_regulatory	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	0.009195684139151172	0.9375228298143328	0.15663776431322768	0.2508638531532034	-0.1474420801740765	-0.187612940481587	-0.36967180525573273	-0.8078861214096102	0.58698944573225	0.6774891774891775	1.0	462	False	not_supported
brl_vs_active	BRL_RIM	active_center	mif_ligand	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	0.1855223670232021	0.8483407237998944	0.20292035555933738	0.37077287257194375	-0.017397988536135278	-0.023429722789282254	-0.04530948931940604	-0.7374778326981913	0.621307994767664	0.9718614718614719	1.0	462	False	not_supported
brl_vs_active	BRL_RIM	active_center	lysosomal_unique	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	-0.05820009632300494	0.24915410005489225	0.5863885813665052	0.3306832596381581	-0.6445886776895101	-2.0445358399153575	-3.591227923469552	-0.9686614313360116	-0.3398239916870578	0.0021645021645021645	0.02813852813852814	462	True	secondary_contrast_gate_pass
brl_vs_active	BRL_RIM	active_center	oxphos	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	-0.10341980873731564	0.39495338111751693	0.06777218653851903	0.1487310944473607	-0.17119199527583467	-0.503872409950489	-0.9814948540159596	-0.4551913188193666	0.16117832679658362	0.3528138528138528	0.9415584415584416	462	True	not_supported
brl_vs_active	BRL_RIM	active_center	lipid_repair	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	-0.15117408611740024	0.28630911612964494	0.3908827336644232	0.20200705763818788	-0.5420568197818234	-1.9639745034275167	-3.669293006150028	-0.8138616681506162	-0.2942233128014644	0.004329004329004329	0.023809523809523808	462	True	secondary_contrast_gate_pass
brl_vs_active	BRL_RIM	active_center	resolution_efferocytosis_proxy	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	0.16991440282736206	0.2143111887090485	0.19039405924194935	0.16567742406832736	-0.020479656414587294	-0.09641459241804312	-0.1786272090314669	-0.2193866278402839	0.18877491425091814	0.8658008658008658	1.0	462	False	not_supported
brl_vs_active	BRL_RIM	active_center	mocci_inflammatory_switch	6	5	MS16;MS17;MS21;MS3;MS4;MS9	MS1;MS13;MS27;MS28;MS8	MS2;MS5	0.5851279154580761	0.5874238180183794	0.4703660122502288	1.1657628145615193	0.1147619032078473	0.11762607842522123	0.19998349491709988	-0.9798749800676292	1.002227944691797	0.8528138528138528	1.0	462	False	not_supported
