analysis	disease_name	compartment	role	gene	scope	n_donors	spearman_rho	spearman_p	pearson_r	pearson_p
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ACTG1	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.7107157771073855	0.11342361502079461
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ACTR3	all_donors	12	0.9020979020979022	5.997857446537692e-05	0.8732691646271562	0.0002073259108899922
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ACTR3	case_donors	6	0.942857142857143	0.004804664723032055	0.8720620679851101	0.023505120315624028
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ACTR3C	all_donors	12	0.6739944389781376	0.016241865419372187	0.3109398188777093	0.3252442800812855
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ACTR3C	case_donors	6	0.17393131069573456	0.7417339277316278	-0.008125594869606179	0.9878118759429776
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADAM19	all_donors	12	0.7552447552447553	0.004508435484294224	0.47600379007557514	0.11775338964256632
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADAM19	case_donors	6	0.6	0.208	0.0815210767508771	0.8779892666110688
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADCY3	all_donors	12	-0.18881118881118883	0.5567370561768314	-0.46028895490206667	0.1321310313583097
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADCY3	case_donors	6	-0.5428571428571429	0.26570262390670546	-0.38399851536798746	0.45231345057244127
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADGRL2	all_donors	12	-0.07525794130770143	0.8161864090383132	-0.21094869574174283	0.5104621384686265
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADGRL2	case_donors	6	-0.6546536707079772	0.15830242337545788	-0.4570769999518635	0.36213062268117746
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADORA2A-AS1	all_donors	12	0.9353967811175282	7.946506999457259e-06	0.9574440116710111	1.0232903268536092e-06
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ADORA2A-AS1	case_donors	6	0.8285714285714287	0.04156268221574335	0.953472475417932	0.003196854177707838
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AFF3	all_donors	12	0.17162898474289487	0.5937868060168403	0.05184835920569149	0.8728606688792115
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AFF3	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.46052357600591654	0.3580490082381329
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AGER	all_donors	12	0.7174157195694242	0.008624186134002398	0.3386982712945948	0.2815155998158883
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AGER	case_donors	6	0.028571428571428574	0.9571545189504373	0.031179049106034168	0.9532465814338291
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AGRN	all_donors	12	0.1619758474969197	0.6150064874069349	0.22368532089626975	0.4846338290954795
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AGRN	case_donors	6	0.2	0.7040000000000001	0.13013893340302587	0.8058936256225545
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AHR	all_donors	12	-0.10489510489510491	0.7456094809807079	-0.1415333627789376	0.6608319623324488
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AHR	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.4657736167113151	0.3518632180163958
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AK4	all_donors	12	0.914421033335119	3.1268895575016354e-05	0.8839200753988026	0.00013617844730386936
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	AK4	case_donors	6	0.8285714285714287	0.04156268221574335	0.7550749339340531	0.08263611428186306
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ANPEP	all_donors	12	0.6783216783216784	0.015317329053281715	0.7621205557183841	0.003959346150409558
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ANPEP	case_donors	6	0.7142857142857143	0.11078717201166179	0.5491830384380262	0.25904279638819405
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ANXA3	all_donors	12	0.6942135191850292	0.01225171022636555	0.8678418947783461	0.0002532680730418638
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ANXA3	case_donors	6	0.5428571428571429	0.26570262390670546	0.8082237375222407	0.051640615653695515
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APBB1IP	all_donors	12	0.43356643356643365	0.15910576941219534	0.14810615514547268	0.6459717837665
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APBB1IP	case_donors	6	-0.48571428571428577	0.3287230320699708	-0.6452756647134067	0.166426664080282
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APEH	all_donors	12	-0.14685314685314685	0.6487957097846665	-0.28679611223237716	0.3661068488682523
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APEH	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.496893153823819	0.31600242632366965
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APOBEC3A	all_donors	12	0.8043978137140955	0.0016070404695964723	0.6047553763359468	0.03723428766783482
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APOBEC3A	case_donors	6	0.4285714285714286	0.3965014577259473	0.14029475378420664	0.7909385533425065
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APOL2	all_donors	12	0.6993006993006995	0.011374198642690932	0.36209048736443394	0.24742779281456695
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	APOL2	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.1990674380965759	0.7053431496369307
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ARHGAP31	all_donors	12	0.5314685314685316	0.07536233505348361	0.40166586496458717	0.19558272692621964
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ARHGAP31	case_donors	6	0.3142857142857143	0.5440932944606415	0.14071933301516693	0.7903142577163986
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ARHGEF3	all_donors	12	0.3380365512979194	0.28251685272908306	0.3761504411741146	0.2281687316769993
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ARHGEF3	case_donors	6	0.7714285714285715	0.07239650145772594	0.28938917450518664	0.578033844793984
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ARID5B	all_donors	12	0.5664335664335665	0.054842119775407906	0.5728422040835008	0.051558015882292654
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ARID5B	case_donors	6	0.6	0.208	0.5584075136894997	0.24944975213663365
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ASAP2	all_donors	12	0.5594405594405596	0.05858947538856764	0.3910477737854131	0.20877307210393706
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ASAP2	case_donors	6	-0.2571428571428572	0.6227871720116619	0.10199724524021726	0.8475346931500538
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATG16L1	all_donors	12	0.1328671328671329	0.6805975082860817	-0.028932284176233863	0.9288788641882477
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATG16L1	case_donors	6	0.028571428571428574	0.9571545189504373	-0.12822834651622814	0.8087116780868829
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATG5	all_donors	12	-0.027972027972027972	0.9312343512018807	-0.2795483093458552	0.37887423903196915
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATG5	case_donors	6	-0.48571428571428577	0.3287230320699708	-0.8003889970264769	0.0557901232175577
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATG7	all_donors	12	0.2447552447552448	0.44326193645018325	0.5214373154216163	0.08210244023466948
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATG7	case_donors	6	0.028571428571428574	0.9571545189504373	0.7473330388707962	0.08769568552329003
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATP2B1	all_donors	12	0.6923076923076924	0.012593030496094112	0.5838816567903466	0.04622850669192029
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ATP2B1	case_donors	6	0.5428571428571429	0.26570262390670546	0.27778455613399505	0.5940406856038936
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	B3GNT2	all_donors	12	0.18181818181818185	0.5717012385276553	0.07488867334024055	0.8170748401716529
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	B3GNT2	case_donors	6	-0.3714285714285715	0.4684781341107872	-0.05761845203035289	0.9136679653010035
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BBIP1	all_donors	12	0.3916083916083916	0.20806346369535322	0.5433054291043226	0.06790843382545982
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BBIP1	case_donors	6	0.5428571428571429	0.26570262390670546	0.43550182146400673	0.3880463054326356
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCKDK	all_donors	12	0.6363636363636365	0.026096891052703144	0.4703123024259588	0.12283556413700035
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCKDK	case_donors	6	0.2571428571428572	0.6227871720116619	0.009693284007727648	0.985460529377703
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL10	all_donors	12	0.3916083916083916	0.20806346369535322	0.4170075609867432	0.17745257553424099
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL10	case_donors	6	0.48571428571428577	0.3287230320699708	0.22361283355366968	0.670171372310741
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL2A1	all_donors	12	0.5664335664335665	0.054842119775407906	0.8962349341012842	7.941081152417148e-05
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL2A1	case_donors	6	1.0	0.0	0.9942965951924891	4.8700477065075484e-05
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL2L11	all_donors	12	0.25874125874125875	0.41677476889913817	-0.070015084402844	0.8288184926411625
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL2L11	case_donors	6	-0.5428571428571429	0.26570262390670546	-0.5273721734078375	0.2822784859311595
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL2L14	all_donors	12	0.8310065219407186	0.0008113159245983249	0.41543885483232856	0.1792562428111803
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BCL2L14	case_donors	6	0.08571428571428573	0.8717434402332361	0.05131838237224118	0.9230900018812014
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BEST1	all_donors	12	0.6713286713286714	0.016831456186893416	0.8851962288258689	0.00012914258992382008
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BEST1	case_donors	6	0.48571428571428577	0.3287230320699708	0.9211195449448537	0.009087787211933117
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BTLA	all_donors	12	0.6906362769775978	0.012898119186596429	0.43077728080855315	0.16210784486256008
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	BTLA	case_donors	6	0.2898855178262242	0.5773517870348749	0.036945991150378374	0.9446062290290719
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	C2ORF74	all_donors	12	-0.43356643356643365	0.15910576941219534	-0.3998793479081818	0.19776518057169074
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	C2ORF74	case_donors	6	-0.4285714285714286	0.3965014577259473	-0.40033206318554415	0.43158166656409763
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	C4ORF3	all_donors	12	0.3916083916083916	0.20806346369535322	0.13983665944492177	0.6646865560731671
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	C4ORF3	case_donors	6	-0.14285714285714288	0.7871720116618076	-0.3771885883343268	0.46104865992124167
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	C4ORF46	all_donors	12	0.5604211746706771	0.058053549658140725	0.32180423148165915	0.3077097391313175
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	C4ORF46	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.15553362586374123	0.7685807955283301
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CA2	all_donors	12	0.44755244755244755	0.1445863013033476	0.7433623819004319	0.005590787176834407
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CA2	case_donors	6	0.08571428571428573	0.8717434402332361	0.6717893353724197	0.14390556650854608
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CARD16	all_donors	12	0.8461538461538463	0.0005211337004810047	0.7786216131249226	0.002848311778422669
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CARD16	case_donors	6	0.6	0.208	0.606322006778863	0.2019669708232878
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CASP10	all_donors	12	0.1328671328671329	0.6805975082860817	-0.06782573892163636	0.8341046843680329
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CASP10	case_donors	6	0.2571428571428572	0.6227871720116619	-0.2722001026833015	0.601783892911198
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CASP4	all_donors	12	0.7552447552447553	0.004508435484294224	0.8047155478368666	0.0015949420042023926
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CASP4	case_donors	6	0.48571428571428577	0.3287230320699708	0.5964008200823301	0.21146684809537367
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CASP8	all_donors	12	0.16083916083916086	0.6175234895401425	0.0064262968932658066	0.9841861557633967
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CASP8	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.3571895352141151	0.4870015970295737
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CBX3	all_donors	12	-0.027972027972027972	0.9312343512018807	-0.16353484147240582	0.6115605480371333
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CBX3	case_donors	6	-0.3142857142857143	0.5440932944606415	-0.4613888411945201	0.3570268886699203
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL19	all_donors	12	0.5438353378590279	0.06758713970187623	0.3891921874055463	0.21113229280252258
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL19	case_donors	6	0.028571428571428574	0.9571545189504373	-0.15465250240849956	0.7698706889972551
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL20	all_donors	12	0.7535398122682787	0.0046530767010300456	0.7442815998558887	0.005500692977621955
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL20	case_donors	6	0.3142857142857143	0.5440932944606415	0.516919872868749	0.29368227652442885
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL22	all_donors	12	0.45884483676161686	0.13350686946394802	0.48055248146675983	0.11379269967144774
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL22	case_donors	6	0.3142857142857143	0.5440932944606415	0.28727075867883617	0.580947298234164
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL5	all_donors	12	0.6573426573426573	0.0201854985098541	0.8652063316531616	0.00027825936060565183
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCL5	case_donors	6	0.7714285714285715	0.07239650145772594	0.8311901972214095	0.04033985893856293
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCR2	all_donors	12	0.31690926684179943	0.31554360361640543	0.02186617968314867	0.9462229887274607
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCR2	case_donors	6	-0.2571428571428572	0.6227871720116619	-0.37179551792649435	0.46800372486670205
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCRL2	all_donors	12	0.8951048951048951	8.366586429091719e-05	0.974888965219316	7.538938787230021e-08
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CCRL2	case_donors	6	0.942857142857143	0.004804664723032055	0.9615681232714188	0.002187131606552901
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD1C	all_donors	12	0.5281821114029991	0.07752720045353495	0.1882142525725094	0.5580081297514502
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD1C	case_donors	6	-0.028571428571428574	0.9571545189504373	-0.28180184853614015	0.5884864911050546
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD2	all_donors	12	0.3416911067104122	0.2770124343824629	0.17769506918499167	0.5805986643014313
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD2	case_donors	6	0.028571428571428574	0.9571545189504373	-0.171667016839126	0.7450289508685726
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD200	all_donors	12	0.7572036289754386	0.004346478990400153	0.6143469610823976	0.03355197560497276
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD200	case_donors	6	0.40583972495671394	0.4246625075613642	0.2700447213225849	0.6047793091027907
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD244	all_donors	12	-0.06338185336835989	0.8448536815870231	-0.21201431040098112	0.5082783260112473
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD244	case_donors	6	0.028988551782622423	0.9565293523898406	-0.3238448716331956	0.5312143891106873
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD274	all_donors	12	0.8041958041958043	0.0016147689860699312	0.5724625449350951	0.05174862805602665
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD274	case_donors	6	0.2571428571428572	0.6227871720116619	0.0005048795309454124	0.9992426807679295
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD28	all_donors	12	-0.17915187591871717	0.5774487415802784	-0.25214782298853683	0.42916235794484237
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD28	case_donors	6	-0.5768179036829705	0.23073225195460048	-0.34723208166252084	0.5000847841289408
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD40	all_donors	12	0.7972027972027973	0.0019003677255282697	0.4363467470443815	0.15614859316130758
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD40	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.31936148929163066	0.5372438863816333
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD58	all_donors	12	0.5804195804195805	0.04785597684206059	0.4856900670921528	0.10942628410924124
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD58	case_donors	6	0.5428571428571429	0.26570262390670546	0.29730524768615807	0.5671815948846812
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD70	all_donors	12	0.8031936860396814	0.0016535307435289702	0.8484527796138702	0.0004853127597875405
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD70	case_donors	6	0.6571428571428573	0.1561749271137024	0.6802493719819998	0.1370149698715823
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD80	all_donors	12	0.5664335664335665	0.054842119775407906	0.4505106630058504	0.14162863290092742
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CD80	case_donors	6	0.6	0.208	0.1284311031423133	0.8084125518006002
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CEACAM1	all_donors	12	0.6691450839745573	0.01732599075441456	0.5686859375036708	0.05367169534562853
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CEACAM1	case_donors	6	0.2571428571428572	0.6227871720116619	0.12885013671981752	0.8077944029521396
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CFP	all_donors	12	0.7832167832167832	0.00258621483336259	0.40540634670525977	0.1910614665023974
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CFP	case_donors	6	0.14285714285714288	0.7871720116618076	-0.1952039334539076	0.7109131813424964
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CHD1L	all_donors	12	-0.08391608391608392	0.7954145018538978	-0.36966629982040433	0.23693557139423543
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CHD1L	case_donors	6	-0.08571428571428573	0.8717434402332361	-0.6570866239793157	0.15622285465733274
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CHI3L1	all_donors	12	0.5337232970078449	0.07390122120246546	0.712209160201198	0.009357149887638815
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CHI3L1	case_donors	6	0.20291986247835697	0.699797968157019	0.5838135908039466	0.22377263226827587
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CISH	all_donors	12	0.9300699300699302	1.1702227928659685e-05	0.9735206243165184	9.806761677276379e-08
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CISH	case_donors	6	0.942857142857143	0.004804664723032055	0.9779217771566482	0.0007257908939366273
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CLEC4D	all_donors	12	0.7251137838120374	0.007620174327212591	0.7321082275821647	0.0067863027252729
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CLEC4D	case_donors	6	0.48571428571428577	0.3287230320699708	0.5704139444465777	0.237177465695892
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CLEC6A	all_donors	12	0.79539568908784	0.001980090458787309	0.8698704203594039	0.0002352537196468459
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CLEC6A	case_donors	6	0.6	0.208	0.7224346280729737	0.10487163350256994
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	COCH	all_donors	12	0.5415579638642454	0.0689754169864724	0.22410045967290265	0.4838021531075651
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	COCH	case_donors	6	0.030358837035945815	0.9544757346935634	-0.16543553863538926	0.7541105878464894
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	COX4I1	all_donors	12	-0.6083916083916086	0.035805997052029234	-0.8386923783321845	0.0006517001656122312
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	COX4I1	case_donors	6	-0.8285714285714287	0.04156268221574335	-0.8908505170930127	0.01722023226356676
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	COX4I2	all_donors	12				
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	COX4I2	case_donors	6				
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CRADD	all_donors	12	0.5043790572036093	0.09448453562735723	0.4611599306915734	0.131305710380114
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CRADD	case_donors	6	0.5428571428571429	0.26570262390670546	0.15089873581796182	0.7753699107082453
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CRTAP	all_donors	12	-0.4545454545454546	0.13765791634772948	-0.7594528539232972	0.004165990645693544
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CRTAP	case_donors	6	-0.6	0.208	-0.7859712122393308	0.06381033317298507
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CTLA4	all_donors	12	0.24190052563189743	0.4487654089673469	-0.033581011127739056	0.9174833613173051
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CTLA4	case_donors	6	-0.50709255283711	0.3045587846805348	-0.4658219114733835	0.3518064934681226
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL2	all_donors	12	0.49650349650349657	0.10060263183225476	0.6722891845002874	0.016617236945097112
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL2	case_donors	6	0.48571428571428577	0.3287230320699708	0.6106781336333876	0.19785222076999964
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL3	all_donors	12	0.4685314685314686	0.12445479118883407	0.5658409088446097	0.05515302881005327
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL3	case_donors	6	0.5428571428571429	0.26570262390670546	0.44093032108995	0.3814672552404298
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL9	all_donors	12	0.37762237762237766	0.22620604493502647	0.1612886702590081	0.6165276729282738
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL9	case_donors	6	-0.3714285714285715	0.4684781341107872	-0.6068055171486856	0.20150854469353663
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCR2	all_donors	12	0.6606225424502696	0.019358618257771524	0.9019728394148971	6.034957982566242e-05
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCR2	case_donors	6	0.8285714285714287	0.04156268221574335	0.8178398460880982	0.04675123409823873
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CYTOR	all_donors	12	0.8461538461538463	0.0005211337004810047	0.6898523377982682	0.013043082739850543
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CYTOR	case_donors	6	0.48571428571428577	0.3287230320699708	0.4367728327079153	0.3865024383934259
