gene	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	fdr	ms_expression_anchor
SEL1L3	7.906246349384385	6.983744666246361	0.922501683138024	1.11834180243498	2.6253593868320984	0.0181382735511015	0.8372898579012464	True
CD58	8.870514888327918	8.690758445451921	0.1797564428759965	0.4488166643344587	1.048010912366965	0.3110884246237163	0.9095100064215184	False
IFI30	12.17303677267371	11.9628744025758	0.21016237009791	0.3729738390500611	0.8992631635122216	0.379946954952182	0.9141270983319502	False
SPNS1	9.177579194641307	9.282078114027115	-0.1044989193858096	-0.3036219395843364	-0.7161309629650146	0.4834570887940685	0.926038761164836	False
P4HB	11.998933066567975	12.10675291656865	-0.1078198500006752	-0.2766885154398827	-0.656980853521394	0.5193269228408691	0.9352591033176444	False
