seed	n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	visit_interval_years	attendance_mechanism	analysis_route	achieved_missing_visit_probability	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_analyzed_events	median_latent_events	median_unconfirmed_latent_events	median_detection_delay
54941	120	0.15	1.0	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.20096875000000003	400	296	0.74	28	0.07	0.04887162669974449	0.09930894642775051	0.0075	0.0625	-0.42351411329780186	-0.1322010465769301	108.0	11.0	16.0	4.5	0.14450934471860585
54941	120	0.15	1.0	0.25	joint_score_progression_risk_20pct	detected_visit_time	0.20096875000000003	400	296	0.74	27	0.0675	0.04680146916375965	0.09642666543540682	0.0075	0.06	-0.443990296891897	-0.13031651214059242	108.0	11.0	16.0	4.5	0.14450934471860585
54941	120	0.15	1.0	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	0.20096875000000003	400	296	0.74	27	0.0675	0.04680146916375965	0.09642666543540682	0.0075	0.06	-0.434089470413458	-0.13013440892732447	108.0	11.0	16.0	4.5	0.14450934471860585
54941	120	0.15	1.0	0.5	complete	full_latent_time_oracle	0.0	400	391	0.9775	18	0.045	0.028651458653886006	0.07000472919032381	0.0175	0.0275	-0.015032146333640797	-0.004228349221506414	108.0	16.0	16.0	4.0	0.254210453368211
54941	120	0.15	1.0	0.5	complete	ascertained_latent_time_oracle	0.0	400	341	0.8525	20	0.05	0.03259742983714726	0.07596363506371961	0.0275	0.0225	-0.06756887465953361	-0.021330526206010326	108.0	12.0	16.0	4.0	0.254210453368211
54941	120	0.15	1.0	0.5	complete	detected_visit_time	0.0	400	341	0.8525	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	-0.08574850305068568	-0.025650621011177068	108.0	12.0	16.0	4.0	0.254210453368211
54941	120	0.15	1.0	0.5	complete	midpoint_imputed_time	0.0	400	341	0.8525	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	-0.08574850305068568	-0.025650621011177068	108.0	12.0	16.0	4.0	0.254210453368211
54941	120	0.15	1.0	0.5	independent_20pct	full_latent_time_oracle	0.199171875	400	386	0.965	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	0.0496322462246635	0.013918376997902028	108.0	16.0	16.0	5.0	0.28976110562036156
54941	120	0.15	1.0	0.5	independent_20pct	ascertained_latent_time_oracle	0.199171875	400	266	0.665	9	0.0225	0.011881583530495034	0.04220265755875813	0.0075	0.015	-0.021045412206638723	-0.005615924093217185	108.0	10.0	16.0	5.0	0.28976110562036156
54941	120	0.15	1.0	0.5	independent_20pct	detected_visit_time	0.199171875	400	266	0.665	9	0.0225	0.011881583530495034	0.04220265755875813	0.0075	0.015	-0.0214329619929186	-0.0060443076385396964	108.0	10.0	16.0	5.0	0.28976110562036156
54941	120	0.15	1.0	0.5	independent_20pct	midpoint_imputed_time	0.199171875	400	266	0.665	10	0.025	0.013635091745936023	0.045401587871645666	0.01	0.015	-0.02007616838223455	-0.006072822657278267	108.0	10.0	16.0	5.0	0.28976110562036156
54941	120	0.15	1.0	0.5	score_dependent_20pct	full_latent_time_oracle	0.1998385416666667	400	384	0.96	12	0.03	0.017243020965143054	0.05169853570909567	0.015	0.015	0.04307713316818886	0.011620429595064196	108.0	16.0	16.0	6.0	0.2901164928518345
54941	120	0.15	1.0	0.5	score_dependent_20pct	ascertained_latent_time_oracle	0.1998385416666667	400	209	0.5225	12	0.03	0.017243020965143054	0.05169853570909567	0.0025	0.0275	-0.46146952807909813	-0.16679061269755754	108.0	10.0	16.0	6.0	0.2901164928518345
54941	120	0.15	1.0	0.5	score_dependent_20pct	detected_visit_time	0.1998385416666667	400	209	0.5225	11	0.0275	0.015423636260295411	0.048565481885614784	0.0025	0.025	-0.46651032267563725	-0.14870471595678364	108.0	10.0	16.0	6.0	0.2901164928518345
54941	120	0.15	1.0	0.5	score_dependent_20pct	midpoint_imputed_time	0.1998385416666667	400	209	0.5225	11	0.0275	0.015423636260295411	0.048565481885614784	0.0025	0.025	-0.4871521831556262	-0.16414305920818598	108.0	10.0	16.0	6.0	0.2901164928518345
54941	120	0.15	1.0	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19974999999999998	400	386	0.965	21	0.0525	0.034591528357920405	0.07892197507127496	0.0275	0.025	-0.06931630401606514	-0.017639858737246942	108.0	16.0	16.0	7.0	0.276469332519179
54941	120	0.15	1.0	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19974999999999998	400	159	0.3975	10	0.025	0.013635091745936023	0.045401587871645666	0.0025	0.0225	-0.7154962550322626	-0.24264987499986096	108.0	9.0	16.0	7.0	0.276469332519179
54941	120	0.15	1.0	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.19974999999999998	400	159	0.3975	10	0.025	0.013635091745936023	0.045401587871645666	0.0025	0.0225	-0.6949868509091286	-0.2388764502849752	108.0	9.0	16.0	7.0	0.276469332519179
54941	120	0.15	1.0	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19974999999999998	400	159	0.3975	11	0.0275	0.015423636260295411	0.048565481885614784	0.0025	0.025	-0.7420070316145305	-0.24738980575329278	108.0	9.0	16.0	7.0	0.276469332519179
54941	120	0.15	1.0	1.0	complete	full_latent_time_oracle	0.0	400	390	0.975	17	0.0425	0.026701694991131116	0.06700205432475019	0.0125	0.03	0.0361678924732462	0.008825811773393068	108.0	16.0	16.0	7.0	0.5143456180211256
54941	120	0.15	1.0	1.0	complete	ascertained_latent_time_oracle	0.0	400	154	0.385	8	0.02	0.010168386791664645	0.03896341576926	0.01	0.01	0.033377585720994606	0.010982925737007132	108.0	9.0	16.0	7.0	0.5143456180211256
54941	120	0.15	1.0	1.0	complete	detected_visit_time	0.0	400	154	0.385	5	0.0125	0.005350750779971611	0.028923736195967484	0.0075	0.005	0.014808121347727965	0.004198074505526309	108.0	9.0	16.0	7.0	0.5143456180211256
54941	120	0.15	1.0	1.0	complete	midpoint_imputed_time	0.0	400	154	0.385	5	0.0125	0.005350750779971611	0.028923736195967484	0.0075	0.005	0.014808121347727965	0.004198074505526309	108.0	9.0	16.0	7.0	0.5143456180211256
54941	120	0.15	1.0	1.0	independent_20pct	full_latent_time_oracle	0.20110416666666664	400	391	0.9775	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.04478393747479652	0.011664138971375207	109.0	16.0	16.0	10.0	0.5115434504400629
54941	120	0.15	1.0	1.0	independent_20pct	ascertained_latent_time_oracle	0.20110416666666664	400	19	0.0475	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.025726083585977028	-0.009932010208507256	109.0	5.0	16.0	10.0	0.5115434504400629
54941	120	0.15	1.0	1.0	independent_20pct	detected_visit_time	0.20110416666666664	400	19	0.0475	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.03343780521039664	-0.011436381231701865	109.0	5.0	16.0	10.0	0.5115434504400629
54941	120	0.15	1.0	1.0	independent_20pct	midpoint_imputed_time	0.20110416666666664	400	19	0.0475	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.03343780521039665	-0.011436381231701874	109.0	5.0	16.0	10.0	0.5115434504400629
54941	120	0.15	1.0	1.0	score_dependent_20pct	full_latent_time_oracle	0.19963541666666662	400	390	0.975	20	0.05	0.03259742983714726	0.07596363506371961	0.0275	0.0225	0.013778012166116557	0.0036841635946584708	108.0	16.0	16.0	11.0	0.49578061950416386
54941	120	0.15	1.0	1.0	score_dependent_20pct	ascertained_latent_time_oracle	0.19963541666666662	400	14	0.035	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.5173440386096761	-0.18972492692815324	108.0	5.0	16.0	11.0	0.49578061950416386
54941	120	0.15	1.0	1.0	score_dependent_20pct	detected_visit_time	0.19963541666666662	400	14	0.035	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.5418380566339399	-0.19994449165304623	108.0	5.0	16.0	11.0	0.49578061950416386
54941	120	0.15	1.0	1.0	score_dependent_20pct	midpoint_imputed_time	0.19963541666666662	400	14	0.035	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.54183805663394	-0.19994449165304626	108.0	5.0	16.0	11.0	0.49578061950416386
54941	120	0.15	1.0	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19932291666666668	400	389	0.9725	22	0.055	0.03659849414955068	0.08186744780797323	0.0275	0.0275	0.12742974521395622	0.03553763504128964	108.0	16.0	16.0	11.0	0.4999701241631057
54941	120	0.15	1.0	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19932291666666668	400	12	0.03	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.13886350998455899	-0.04654758109021166	108.0	5.0	16.0	11.0	0.4999701241631057
54941	120	0.15	1.0	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.19932291666666668	400	12	0.03	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.11204007428867888	-0.03733531933460238	108.0	5.0	16.0	11.0	0.4999701241631057
54941	120	0.15	1.0	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19932291666666668	400	12	0.03	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.11204007428867888	-0.03733531933460237	108.0	5.0	16.0	11.0	0.4999701241631057
54941	120	0.15	1.7	0.25	complete	full_latent_time_oracle	0.0	400	394	0.985	100	0.25	0.2100790142364741	0.2946771329306741	0.25	0.0	1.2536707133922205	0.3557876447529794	108.0	16.0	16.0	2.0	0.12465949188724387
54941	120	0.15	1.7	0.25	complete	ascertained_latent_time_oracle	0.0	400	373	0.9325	89	0.2225	0.18448827447183322	0.2657910488837013	0.2225	0.0	1.2386103663829533	0.35996078712188584	108.0	14.0	16.0	2.0	0.12465949188724387
54941	120	0.15	1.7	0.25	complete	detected_visit_time	0.0	400	373	0.9325	84	0.21	0.1729377251738417	0.25257940554005026	0.21	0.0	1.2345263186922426	0.35508850680851356	108.0	14.0	16.0	2.0	0.12465949188724387
54941	120	0.15	1.7	0.25	complete	midpoint_imputed_time	0.0	400	373	0.9325	84	0.21	0.1729377251738417	0.25257940554005026	0.21	0.0	1.2345263186922426	0.35508850680851356	108.0	14.0	16.0	2.0	0.12465949188724387
54941	120	0.15	1.7	0.25	independent_20pct	full_latent_time_oracle	0.1999895833333334	400	388	0.97	106	0.265	0.22413371758035427	0.31033706075676515	0.265	0.0	1.3410901599038594	0.3737477095605285	108.0	16.0	16.0	3.0	0.15316505084038043
54941	120	0.15	1.7	0.25	independent_20pct	ascertained_latent_time_oracle	0.1999895833333334	400	363	0.9075	95	0.2375	0.19841751180740802	0.2815764427180976	0.2375	0.0	1.260669651902357	0.36455524745606194	108.0	14.0	16.0	3.0	0.15316505084038043
54941	120	0.15	1.7	0.25	independent_20pct	detected_visit_time	0.1999895833333334	400	363	0.9075	93	0.2325	0.19376640712110382	0.2763226703477448	0.2325	0.0	1.25707087131993	0.36223556392329986	108.0	14.0	16.0	3.0	0.15316505084038043
54941	120	0.15	1.7	0.25	independent_20pct	midpoint_imputed_time	0.1999895833333334	400	363	0.9075	92	0.23	0.19144383051896455	0.27369280842155563	0.23	0.0	1.2713437109342656	0.3652266234593189	108.0	14.0	16.0	3.0	0.15316505084038043
54941	120	0.15	1.7	0.25	score_dependent_20pct	full_latent_time_oracle	0.20032552083333333	400	388	0.97	119	0.2975	0.25479754409145056	0.34405493511393953	0.2975	0.0	1.452223864157782	0.41354839432510115	108.0	16.0	16.0	4.0	0.16488008337102145
54941	120	0.15	1.7	0.25	score_dependent_20pct	ascertained_latent_time_oracle	0.20032552083333333	400	318	0.795	41	0.1025	0.07645885298219338	0.1361034210135723	0.1	0.0025	0.9285060596017345	0.29200188577481434	108.0	12.0	16.0	4.0	0.16488008337102145
54941	120	0.15	1.7	0.25	score_dependent_20pct	detected_visit_time	0.20032552083333333	400	318	0.795	39	0.0975	0.07214511778538757	0.1305122791537211	0.095	0.0025	0.9324318035366966	0.2868378088452401	108.0	12.0	16.0	4.0	0.16488008337102145
54941	120	0.15	1.7	0.25	score_dependent_20pct	midpoint_imputed_time	0.20032552083333333	400	318	0.795	40	0.1	0.07429925914003437	0.13331057632740284	0.0975	0.0025	0.9207951987230976	0.294920773164608	108.0	12.0	16.0	4.0	0.16488008337102145
54941	120	0.15	1.7	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19955468750000005	400	388	0.97	105	0.2625	0.22178679994488373	0.30773153986390706	0.2625	0.0	1.3938696609065158	0.3874779839790977	108.0	16.0	16.0	5.0	0.15750173918813648
54941	120	0.15	1.7	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19955468750000005	400	269	0.6725	30	0.075	0.05303774392284765	0.10504770626130436	0.0725	0.0025	0.7496048504006929	0.24085154750033175	108.0	11.0	16.0	5.0	0.15750173918813648
54941	120	0.15	1.7	0.25	joint_score_progression_risk_20pct	detected_visit_time	0.19955468750000005	400	269	0.6725	30	0.075	0.05303774392284765	0.10504770626130436	0.0725	0.0025	0.7178014641600703	0.22505269806858208	108.0	11.0	16.0	5.0	0.15750173918813648
54941	120	0.15	1.7	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19955468750000005	400	269	0.6725	29	0.0725	0.05095051840227673	0.10218249325354675	0.07	0.0025	0.7224489482660826	0.23053486035369794	108.0	11.0	16.0	5.0	0.15750173918813648
54941	120	0.15	1.7	0.5	complete	full_latent_time_oracle	0.0	400	387	0.9675	117	0.2925	0.2500620261568489	0.33888557599188407	0.2925	0.0	1.4228360571546905	0.38258028924190746	108.0	16.0	16.0	3.0	0.2512626965392333
54941	120	0.15	1.7	0.5	complete	ascertained_latent_time_oracle	0.0	400	327	0.8175	86	0.215	0.17755148423753886	0.25787052353301015	0.215	0.0	1.2684590037705359	0.37664793934312296	108.0	13.0	16.0	3.0	0.2512626965392333
54941	120	0.15	1.7	0.5	complete	detected_visit_time	0.0	400	327	0.8175	79	0.1975	0.1614426641926397	0.23931227387960974	0.1975	0.0	1.231872122928505	0.3662571609719091	108.0	13.0	16.0	3.0	0.2512626965392333
54941	120	0.15	1.7	0.5	complete	midpoint_imputed_time	0.0	400	327	0.8175	79	0.1975	0.1614426641926397	0.23931227387960974	0.1975	0.0	1.231872122928505	0.3662571609719091	108.0	13.0	16.0	3.0	0.2512626965392333
54941	120	0.15	1.7	0.5	independent_20pct	full_latent_time_oracle	0.20085937499999995	400	393	0.9825	95	0.2375	0.19841751180740802	0.2815764427180976	0.235	0.0025	1.3209346423827772	0.36029811997115774	109.0	16.0	16.0	5.0	0.28836102273804753
54941	120	0.15	1.7	0.5	independent_20pct	ascertained_latent_time_oracle	0.20085937499999995	400	261	0.6525	46	0.115	0.0873329226216324	0.1499915440157759	0.115	0.0	1.0025326862573785	0.318713067793487	109.0	11.0	16.0	5.0	0.28836102273804753
54941	120	0.15	1.7	0.5	independent_20pct	detected_visit_time	0.20085937499999995	400	261	0.6525	41	0.1025	0.07645885298219338	0.1361034210135723	0.1025	0.0	0.9706565843233539	0.3188667833589085	109.0	11.0	16.0	5.0	0.28836102273804753
54941	120	0.15	1.7	0.5	independent_20pct	midpoint_imputed_time	0.20085937499999995	400	261	0.6525	44	0.11	0.08296867911910685	0.1444509104616444	0.11	0.0	0.9879203688886677	0.3180529592861394	109.0	11.0	16.0	5.0	0.28836102273804753
54941	120	0.15	1.7	0.5	score_dependent_20pct	full_latent_time_oracle	0.20128124999999997	400	391	0.9775	117	0.2925	0.2500620261568489	0.33888557599188407	0.2925	0.0	1.403849724229596	0.38962755434704116	108.0	16.0	16.0	7.0	0.29112433241014246
54941	120	0.15	1.7	0.5	score_dependent_20pct	ascertained_latent_time_oracle	0.20128124999999997	400	165	0.4125	9	0.0225	0.011881583530495034	0.04220265755875813	0.02	0.0025	0.4669386600345927	0.1522120145834174	108.0	9.0	16.0	7.0	0.29112433241014246
54941	120	0.15	1.7	0.5	score_dependent_20pct	detected_visit_time	0.20128124999999997	400	165	0.4125	8	0.02	0.010168386791664645	0.03896341576926	0.0175	0.0025	0.45109641973222186	0.15699691177890834	108.0	9.0	16.0	7.0	0.29112433241014246
54941	120	0.15	1.7	0.5	score_dependent_20pct	midpoint_imputed_time	0.20128124999999997	400	165	0.4125	8	0.02	0.010168386791664645	0.03896341576926	0.0175	0.0025	0.3819633204844254	0.14637932977494997	108.0	9.0	16.0	7.0	0.29112433241014246
54941	120	0.15	1.7	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19962500000000005	400	390	0.975	115	0.2875	0.24533290309016223	0.33370982200191374	0.2875	0.0	1.3713266946174938	0.37410990852418724	108.0	16.0	16.0	8.0	0.2727760066957091
54941	120	0.15	1.7	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19962500000000005	400	113	0.2825	12	0.03	0.017243020965143054	0.05169853570909567	0.025	0.005	0.5701787025044023	0.20055553712471114	108.0	8.0	16.0	8.0	0.2727760066957091
54941	120	0.15	1.7	0.5	joint_score_progression_risk_20pct	detected_visit_time	0.19962500000000005	400	113	0.2825	12	0.03	0.017243020965143054	0.05169853570909567	0.025	0.005	0.529477862047702	0.1905629199444598	108.0	8.0	16.0	8.0	0.2727760066957091
54941	120	0.15	1.7	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19962500000000005	400	113	0.2825	12	0.03	0.017243020965143054	0.05169853570909567	0.025	0.005	0.5326276983595291	0.204306563967778	108.0	8.0	16.0	8.0	0.2727760066957091
54941	120	0.15	1.7	1.0	complete	full_latent_time_oracle	0.0	400	392	0.98	109	0.2725	0.23118490254462754	0.3181431913774774	0.2725	0.0	1.37156885902129	0.3737951177432743	108.0	16.0	16.0	7.0	0.533164362306138
54941	120	0.15	1.7	1.0	complete	ascertained_latent_time_oracle	0.0	400	168	0.42	38	0.095	0.06999661149327467	0.12770834691750552	0.095	0.0	1.0537031030228556	0.33910290568464824	108.0	9.0	16.0	7.0	0.533164362306138
54941	120	0.15	1.7	1.0	complete	detected_visit_time	0.0	400	168	0.42	34	0.085	0.0614630200239382	0.11643218427352792	0.085	0.0	1.0126389109623903	0.32687506749917694	108.0	9.0	16.0	7.0	0.533164362306138
54941	120	0.15	1.7	1.0	complete	midpoint_imputed_time	0.0	400	168	0.42	34	0.085	0.0614630200239382	0.11643218427352792	0.085	0.0	1.0126389109623903	0.32687506749917694	108.0	9.0	16.0	7.0	0.533164362306138
54941	120	0.15	1.7	1.0	independent_20pct	full_latent_time_oracle	0.19911458333333332	400	393	0.9825	110	0.275	0.23353872471100914	0.3207418077394244	0.275	0.0	1.3478118326219055	0.362698948029104	108.0	16.0	16.0	10.0	0.54881220878859
54941	120	0.15	1.7	1.0	independent_20pct	ascertained_latent_time_oracle	0.19911458333333332	400	25	0.0625	4	0.01	0.003895483794990993	0.025426564652619582	0.01	0.0	1.1876394304542224	0.39775740429870143	108.0	6.0	16.0	10.0	0.54881220878859
54941	120	0.15	1.7	1.0	independent_20pct	detected_visit_time	0.19911458333333332	400	25	0.0625	3	0.0075	0.0025538891952499396	0.021815720724032123	0.0075	0.0	1.1876517939123186	0.4105407796115321	108.0	6.0	16.0	10.0	0.54881220878859
54941	120	0.15	1.7	1.0	independent_20pct	midpoint_imputed_time	0.19911458333333332	400	25	0.0625	3	0.0075	0.0025538891952499396	0.021815720724032123	0.0075	0.0	1.1876517939123186	0.410540779611532	108.0	6.0	16.0	10.0	0.54881220878859
54941	120	0.15	1.7	1.0	score_dependent_20pct	full_latent_time_oracle	0.19976041666666666	400	394	0.985	122	0.305	0.2619126095600189	0.3517971852303568	0.305	0.0	1.4255925034391965	0.3987009317070729	108.0	16.0	16.0	11.0	0.5225246209105577
54941	120	0.15	1.7	1.0	score_dependent_20pct	ascertained_latent_time_oracle	0.19976041666666666	400	7	0.0175	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.2416140613892891	-0.07723121072049137	108.0	4.0	16.0	11.0	0.5225246209105577
54941	120	0.15	1.7	1.0	score_dependent_20pct	detected_visit_time	0.19976041666666666	400	7	0.0175	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.2545657312951751	-0.08268304361111938	108.0	4.0	16.0	11.0	0.5225246209105577
54941	120	0.15	1.7	1.0	score_dependent_20pct	midpoint_imputed_time	0.19976041666666666	400	7	0.0175	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	-0.2545657312951751	-0.08268304361111938	108.0	4.0	16.0	11.0	0.5225246209105577
54941	120	0.15	1.7	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	0.19884374999999999	400	391	0.9775	118	0.295	0.25242899167233757	0.341471049004724	0.295	0.0	1.4541167238560782	0.3983967308815048	108.0	16.0	16.0	12.0	0.5016289217435498
54941	120	0.15	1.7	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	0.19884374999999999	400	7	0.0175	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	0.2572537540677532	0.08955502926356167	108.0	4.0	16.0	12.0	0.5016289217435498
54941	120	0.15	1.7	1.0	joint_score_progression_risk_20pct	detected_visit_time	0.19884374999999999	400	7	0.0175	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	0.3001264079782223	0.091352237961394	108.0	4.0	16.0	12.0	0.5016289217435498
54941	120	0.15	1.7	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	0.19884374999999999	400	7	0.0175	0	0.0	8.673617379884035e-19	0.009512294334296508	0.0	0.0	0.30012640797822254	0.091352237961394	108.0	4.0	16.0	12.0	0.5016289217435498
54941	120	0.3	1.0	0.25	complete	full_latent_time_oracle	0.0	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.035	0.02	0.010031057783586254	0.0019672308874571845	108.0	32.0	32.0	3.0	0.12597970158375627
54941	120	0.3	1.0	0.25	complete	ascertained_latent_time_oracle	0.0	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.035	0.0275	-0.047131658702703715	-0.00954024699125849	108.0	29.0	32.0	3.0	0.12597970158375627
54941	120	0.3	1.0	0.25	complete	detected_visit_time	0.0	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.025	0.0275	-0.039826751447710584	-0.008951515546211593	108.0	29.0	32.0	3.0	0.12597970158375627
54941	120	0.3	1.0	0.25	complete	midpoint_imputed_time	0.0	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.025	0.0275	-0.039826751447710584	-0.008951515546211593	108.0	29.0	32.0	3.0	0.12597970158375627
54941	120	0.3	1.0	0.25	independent_20pct	full_latent_time_oracle	0.2004166666666667	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.02	0.0375	-0.05662011221972378	-0.01084718122657947	108.0	32.0	32.0	5.0	0.1547044123205954
54941	120	0.3	1.0	0.25	independent_20pct	ascertained_latent_time_oracle	0.2004166666666667	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.025	0.0325	-0.06851520018643696	-0.013923727646972181	108.0	27.0	32.0	5.0	0.1547044123205954
54941	120	0.3	1.0	0.25	independent_20pct	detected_visit_time	0.2004166666666667	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.025	0.03	-0.05532818211488474	-0.011134424413611482	108.0	27.0	32.0	5.0	0.1547044123205954
54941	120	0.3	1.0	0.25	independent_20pct	midpoint_imputed_time	0.2004166666666667	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.025	0.0325	-0.0638911113717176	-0.013796475146637743	108.0	27.0	32.0	5.0	0.1547044123205954
