n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	visit_interval_years	attendance_mechanism	analysis_route	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_probability	maximum_seed_probability	positive_call_probability	negative_call_probability	median_score_z_across_seeds	median_one_step_log_hr_across_seeds	median_usable_n_across_seeds	median_analyzed_events_across_seeds	median_latent_events_across_seeds	median_unconfirmed_latent_events_across_seeds	median_detection_delay_across_seeds	achieved_missing_visit_probability
120	0.15	1.7	0.5	score_dependent_20pct	full_latent_time_oracle	1200	1175	0.9791666666666666	346	0.28833333333333333	0.2634110926933986	0.31460643089509244	0.2625	0.31	0.28833333333333333	0.0	1.403849724229596	0.38962755434704116	108.0	16.0	16.0	7.0	0.29284366330918304	0.2012743055555555
120	0.15	1.7	0.5	score_dependent_20pct	midpoint_imputed_time	1200	499	0.41583333333333333	34	0.028333333333333332	0.02034551348630239	0.039331330415610884	0.02	0.045	0.025833333333333333	0.0025	0.5610980409257689	0.18978656160620985	108.0	9.0	16.0	7.0	0.29284366330918304	0.2012743055555555
120	0.15	1.7	1.0	complete	ascertained_latent_time_oracle	1200	477	0.3975	105	0.0875	0.07280023118617167	0.10483234431108461	0.0825	0.095	0.0875	0.0	1.1406828143462453	0.40010070311829227	108.0	9.0	16.0	7.0	0.5279495716212523	0.0
120	0.15	1.7	1.0	complete	detected_visit_time	1200	477	0.3975	85	0.07083333333333333	0.05764621629135312	0.08675939255932767	0.06	0.085	0.07083333333333333	0.0	1.0485357648510076	0.36368418914270684	108.0	9.0	16.0	7.0	0.5279495716212523	0.0
120	0.15	1.7	1.0	complete	full_latent_time_oracle	1200	1180	0.9833333333333333	345	0.2875	0.26260238954283155	0.3137537857133307	0.2725	0.305	0.28583333333333333	0.0016666666666666668	1.4280682135090865	0.39084874189029684	108.0	16.0	16.0	7.0	0.5279495716212523	0.0
120	0.15	1.7	1.0	complete	midpoint_imputed_time	1200	477	0.3975	85	0.07083333333333333	0.05764621629135312	0.08675939255932767	0.06	0.085	0.07083333333333333	0.0	1.0485357648510076	0.36368418914270684	108.0	9.0	16.0	7.0	0.5279495716212523	0.0
120	0.15	1.7	1.0	independent_20pct	ascertained_latent_time_oracle	1200	56	0.04666666666666667	8	0.006666666666666667	0.003381911675911539	0.013099875585453582	0.0025	0.01	0.006666666666666667	0.0	1.0551441399302277	0.3485432545646607	108.0	6.0	16.0	10.0	0.5311210730053268	0.1998472222222222
120	0.15	1.7	1.0	independent_20pct	detected_visit_time	1200	56	0.04666666666666667	6	0.005	0.0022934991777249147	0.010865591418982658	0.0025	0.0075	0.005	0.0	1.0880010017385153	0.35517109751028714	108.0	6.0	16.0	10.0	0.5311210730053268	0.1998472222222222
120	0.15	1.7	1.0	independent_20pct	full_latent_time_oracle	1200	1177	0.9808333333333333	321	0.2675	0.24322577182145605	0.2932580434588156	0.2375	0.29	0.26666666666666666	0.0008333333333333334	1.3822023804901946	0.36755753919920375	108.0	16.0	16.0	10.0	0.5311210730053268	0.1998472222222222
120	0.15	1.7	1.0	independent_20pct	midpoint_imputed_time	1200	56	0.04666666666666667	6	0.005	0.0022934991777249147	0.010865591418982658	0.0025	0.0075	0.005	0.0	1.0880010017385153	0.35517109751028714	108.0	6.0	16.0	10.0	0.5311210730053268	0.1998472222222222
120	0.15	1.7	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	20	0.016666666666666666	1	0.0008333333333333334	0.00014711894493048142	0.0047052299901332185	0.0	0.0025	0.0008333333333333334	0.0	0.2572537540677532	0.08955502926356167	108.0	4.0	16.0	12.0	0.5036009983816543	0.19930208333333332
120	0.15	1.7	1.0	joint_score_progression_risk_20pct	detected_visit_time	1200	20	0.016666666666666666	1	0.0008333333333333334	0.00014711894493048142	0.0047052299901332185	0.0	0.0025	0.0008333333333333334	0.0	0.3001264079782223	0.091352237961394	108.0	4.0	16.0	12.0	0.5036009983816543	0.19930208333333332
120	0.15	1.7	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1170	0.975	321	0.2675	0.24322577182145605	0.2932580434588156	0.25	0.295	0.2675	0.0	1.3694899643272398	0.3718110890450062	108.0	16.0	16.0	12.0	0.5036009983816543	0.19930208333333332
120	0.15	1.7	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	20	0.016666666666666666	1	0.0008333333333333334	0.00014711894493048142	0.0047052299901332185	0.0	0.0025	0.0008333333333333334	0.0	0.30012640797822254	0.091352237961394	108.0	4.0	16.0	12.0	0.5036009983816543	0.19930208333333332
120	0.15	1.7	1.0	score_dependent_20pct	ascertained_latent_time_oracle	1200	22	0.018333333333333333	0	0.0	2.168404344971009e-19	0.003191000602734924	0.0	0.0	0.0	0.0	-0.04216316869174655	-0.018358474426706684	108.0	4.0	16.0	11.0	0.5063999775220738	0.1996458333333333
120	0.15	1.7	1.0	score_dependent_20pct	detected_visit_time	1200	22	0.018333333333333333	0	0.0	2.168404344971009e-19	0.003191000602734924	0.0	0.0	0.0	0.0	-0.08620176342386171	-0.03480050237977815	108.0	4.0	16.0	11.0	0.5063999775220738	0.1996458333333333
120	0.15	1.7	1.0	score_dependent_20pct	full_latent_time_oracle	1200	1177	0.9808333333333333	351	0.2925	0.2674561790229269	0.318868086227208	0.265	0.3075	0.2916666666666667	0.0008333333333333334	1.3888043157221985	0.3926165961687901	108.0	16.0	16.0	11.0	0.5063999775220738	0.1996458333333333
120	0.15	1.7	1.0	score_dependent_20pct	midpoint_imputed_time	1200	22	0.018333333333333333	0	0.0	2.168404344971009e-19	0.003191000602734924	0.0	0.0	0.0	0.0	-0.0862017634238615	-0.03480050237977807	108.0	4.0	16.0	11.0	0.5063999775220738	0.1996458333333333
120	0.3	1.0	0.25	complete	ascertained_latent_time_oracle	1200	1200	1.0	57	0.0475	0.03684195434139706	0.06104590120407803	0.0275	0.0625	0.025833333333333333	0.021666666666666667	-0.04241778375989025	-0.00813622845288272	108.0	29.0	32.0	3.0	0.12597970158375627	0.0
120	0.3	1.0	0.25	complete	detected_visit_time	1200	1200	1.0	52	0.043333333333333335	0.03319710174469772	0.0563840121391335	0.0275	0.0525	0.0225	0.020833333333333332	-0.03175646142507603	-0.006355666312719221	108.0	29.0	32.0	3.0	0.12597970158375627	0.0
120	0.3	1.0	0.25	complete	full_latent_time_oracle	1200	1200	1.0	50	0.041666666666666664	0.03174687775074607	0.0545115394684276	0.0275	0.055	0.024166666666666666	0.0175	-0.0062078020982964215	-0.0012477643804214027	108.0	32.0	32.0	3.0	0.12597970158375627	0.0
120	0.3	1.0	0.25	complete	midpoint_imputed_time	1200	1200	1.0	52	0.043333333333333335	0.03319710174469772	0.0563840121391335	0.0275	0.0525	0.0225	0.020833333333333332	-0.03175646142507603	-0.006355666312719221	108.0	29.0	32.0	3.0	0.12597970158375627	0.0
120	0.3	1.0	0.25	independent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.04	0.0625	0.021666666666666667	0.03166666666666667	-0.06851520018643696	-0.013923727646972181	108.0	27.0	32.0	5.0	0.1533871903339729	0.20036631944444447
120	0.3	1.0	0.25	independent_20pct	detected_visit_time	1200	1200	1.0	55	0.04583333333333333	0.035380848837991884	0.05918431004282566	0.0325	0.055	0.02	0.025833333333333333	-0.05532818211488474	-0.011134424413611482	108.0	27.0	32.0	5.0	0.1533871903339729	0.20036631944444447
120	0.3	1.0	0.25	independent_20pct	full_latent_time_oracle	1200	1200	1.0	61	0.050833333333333335	0.0397759124281339	0.0647573364466563	0.045	0.0575	0.019166666666666665	0.03166666666666667	-0.02723257928114879	-0.005469770008581759	108.0	32.0	32.0	5.0	0.1533871903339729	0.20036631944444447
120	0.3	1.0	0.25	independent_20pct	midpoint_imputed_time	1200	1200	1.0	59	0.049166666666666664	0.03830703804746354	0.06290351416266911	0.035	0.0575	0.02	0.029166666666666667	-0.0638911113717176	-0.013796475146637743	108.0	27.0	32.0	5.0	0.1533871903339729	0.20036631944444447
120	0.3	1.0	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1199	0.9991666666666666	98	0.08166666666666667	0.06747423319116715	0.09852890397978771	0.06	0.1075	0.004166666666666667	0.0775	-0.5381275281716978	-0.1286701258996435	108.0	24.0	32.0	8.0	0.15015780835766254	0.19913194444444446
120	0.3	1.0	0.25	joint_score_progression_risk_20pct	detected_visit_time	1200	1199	0.9991666666666666	93	0.0775	0.06368395571862093	0.09401243979069007	0.0625	0.095	0.0033333333333333335	0.07416666666666667	-0.5217547660060642	-0.12557215253766582	108.0	24.0	32.0	8.0	0.15015780835766254	0.19913194444444446
120	0.3	1.0	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	60	0.05	0.039041012521836546	0.06383088802062488	0.045	0.06	0.02666666666666667	0.023333333333333334	0.04290174866146905	0.008232890232562436	108.0	32.0	32.0	8.0	0.15015780835766254	0.19913194444444446
120	0.3	1.0	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1199	0.9991666666666666	95	0.07916666666666666	0.06519860055431884	0.0958204916196497	0.06	0.1	0.004166666666666667	0.075	-0.5275165972039491	-0.1241955077829067	108.0	24.0	32.0	8.0	0.15015780835766254	0.19913194444444446
120	0.3	1.0	0.25	score_dependent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	84	0.07	0.05689397841972531	0.08585028209862673	0.065	0.075	0.0075	0.0625	-0.35967880587788914	-0.07852739486145197	108.0	27.0	32.0	6.0	0.15280890892032767	0.1999592013888889
120	0.3	1.0	0.25	score_dependent_20pct	detected_visit_time	1200	1200	1.0	79	0.06583333333333333	0.053141695581076766	0.08129582327563135	0.0625	0.0725	0.005833333333333334	0.06	-0.3805296363694815	-0.08112123088467879	108.0	27.0	32.0	6.0	0.15280890892032767	0.1999592013888889
120	0.3	1.0	0.25	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.045	0.0675	0.0225	0.030833333333333334	-0.05570599437156292	-0.010890791532912633	108.0	32.0	32.0	6.0	0.15280890892032767	0.1999592013888889
120	0.3	1.0	0.25	score_dependent_20pct	midpoint_imputed_time	1200	1200	1.0	79	0.06583333333333333	0.053141695581076766	0.08129582327563135	0.065	0.0675	0.0075	0.058333333333333334	-0.36498287175914956	-0.07840425611634227	108.0	27.0	32.0	6.0	0.15280890892032767	0.1999592013888889
120	0.3	1.0	0.5	complete	ascertained_latent_time_oracle	1200	1200	1.0	76	0.06333333333333334	0.050897824447329904	0.07855564941239193	0.055	0.0725	0.0325	0.030833333333333334	0.0017755001216080645	0.0006307300052448204	108.0	26.0	32.0	6.0	0.261968002907628	0.0
120	0.3	1.0	0.5	complete	detected_visit_time	1200	1200	1.0	65	0.05416666666666667	0.04272435599457301	0.06845428620953228	0.0425	0.06	0.028333333333333332	0.025833333333333333	-0.007949276237611049	-0.0015330731559446721	108.0	26.0	32.0	6.0	0.261968002907628	0.0
120	0.3	1.0	0.5	complete	full_latent_time_oracle	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0475	0.065	0.029166666666666667	0.024166666666666666	0.03330626706165387	0.006663667905778218	108.0	32.0	32.0	6.0	0.261968002907628	0.0
120	0.3	1.0	0.5	complete	midpoint_imputed_time	1200	1200	1.0	65	0.05416666666666667	0.04272435599457301	0.06845428620953228	0.0425	0.06	0.028333333333333332	0.025833333333333333	-0.007949276237611049	-0.0015330731559446721	108.0	26.0	32.0	6.0	0.261968002907628	0.0
120	0.3	1.0	0.5	independent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	55	0.04583333333333333	0.035380848837991884	0.05918431004282566	0.0425	0.0475	0.023333333333333334	0.0225	0.04896524436892878	0.012456825273203973	108.0	22.0	32.0	10.0	0.2952184594256465	0.20005034722222223
120	0.3	1.0	0.5	independent_20pct	detected_visit_time	1200	1200	1.0	45	0.0375	0.02814286611101863	0.04980880944651117	0.0325	0.0425	0.016666666666666666	0.020833333333333332	0.0669429350483172	0.016893903182863504	108.0	22.0	32.0	10.0	0.2952184594256465	0.20005034722222223
120	0.3	1.0	0.5	independent_20pct	full_latent_time_oracle	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0425	0.0625	0.025833333333333333	0.0275	0.055704047631805975	0.009975526775211688	108.0	32.0	32.0	10.0	0.2952184594256465	0.20005034722222223
120	0.3	1.0	0.5	independent_20pct	midpoint_imputed_time	1200	1200	1.0	47	0.03916666666666667	0.029580595279676058	0.05169377694251129	0.035	0.0425	0.0175	0.021666666666666667	0.03817389105719038	0.009475573934404761	108.0	22.0	32.0	10.0	0.2952184594256465	0.20005034722222223
120	0.3	1.0	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1197	0.9975	131	0.10916666666666666	0.09275374884720605	0.12807388329059838	0.1025	0.115	0.006666666666666667	0.1025	-0.643922422841837	-0.16402717017884133	108.0	19.0	32.0	13.0	0.28372067539483736	0.20043576388888887
120	0.3	1.0	0.5	joint_score_progression_risk_20pct	detected_visit_time	1200	1197	0.9975	108	0.09	0.07508935143138	0.10752726906286263	0.0725	0.1025	0.005833333333333334	0.08416666666666667	-0.6350135963801573	-0.1662715985004483	108.0	19.0	32.0	13.0	0.28372067539483736	0.20043576388888887
120	0.3	1.0	0.5	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.0425	0.065	0.025833333333333333	0.025833333333333333	0.04833921266538422	0.00937447757115037	108.0	32.0	32.0	13.0	0.28372067539483736	0.20043576388888887
120	0.3	1.0	0.5	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1197	0.9975	110	0.09166666666666666	0.07661750558495797	0.10932181157394219	0.0775	0.1025	0.006666666666666667	0.085	-0.6323888487074898	-0.16627075459210755	108.0	19.0	32.0	13.0	0.28372067539483736	0.20043576388888887
120	0.3	1.0	0.5	score_dependent_20pct	ascertained_latent_time_oracle	1200	1199	0.9991666666666666	91	0.07583333333333334	0.06217133249020407	0.0922023663544494	0.06	0.085	0.005833333333333334	0.07	-0.5363131059447438	-0.12845965829157	108.0	21.0	32.0	11.0	0.29101580193815446	0.2007065972222222
120	0.3	1.0	0.5	score_dependent_20pct	detected_visit_time	1200	1199	0.9991666666666666	81	0.0675	0.0546407874953228	0.0831194280260429	0.0525	0.0775	0.004166666666666667	0.06333333333333334	-0.5248242002456995	-0.129509963798494	108.0	21.0	32.0	11.0	0.29101580193815446	0.2007065972222222
120	0.3	1.0	0.5	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	64	0.05333333333333334	0.04198595756592827	0.06753133630584826	0.0425	0.07	0.030833333333333334	0.0225	-0.01241092109861875	-0.002204118009729439	108.0	32.0	32.0	11.0	0.29101580193815446	0.2007065972222222
120	0.3	1.0	0.5	score_dependent_20pct	midpoint_imputed_time	1200	1199	0.9991666666666666	79	0.06583333333333333	0.053141695581076766	0.08129582327563135	0.0525	0.075	0.0033333333333333335	0.0625	-0.5306929602446671	-0.1335791033232057	108.0	21.0	32.0	11.0	0.29101580193815446	0.2007065972222222
120	0.3	1.0	1.0	complete	ascertained_latent_time_oracle	1200	1192	0.9933333333333333	62	0.051666666666666666	0.04051171663917239	0.06568288056794659	0.045	0.065	0.019166666666666665	0.0325	0.004395022384555463	0.0010866078108715906	108.0	19.0	33.0	14.0	0.5361535193427288	0.0
120	0.3	1.0	1.0	complete	detected_visit_time	1200	1192	0.9933333333333333	34	0.028333333333333332	0.02034551348630239	0.039331330415610884	0.02	0.035	0.010833333333333334	0.0175	0.006080308951842932	0.0014426070408797942	108.0	19.0	33.0	14.0	0.5361535193427288	0.0
120	0.3	1.0	1.0	complete	full_latent_time_oracle	1200	1200	1.0	58	0.04833333333333333	0.037574011009416555	0.06197519286838732	0.035	0.07	0.016666666666666666	0.03166666666666667	-0.028342572529897962	-0.00526602764142702	108.0	33.0	33.0	14.0	0.5361535193427288	0.0
120	0.3	1.0	1.0	complete	midpoint_imputed_time	1200	1192	0.9933333333333333	34	0.028333333333333332	0.02034551348630239	0.039331330415610884	0.02	0.035	0.010833333333333334	0.0175	0.006080308951842932	0.0014426070408797942	108.0	19.0	33.0	14.0	0.5361535193427288	0.0
120	0.3	1.0	1.0	independent_20pct	ascertained_latent_time_oracle	1200	929	0.7741666666666667	54	0.045	0.034651851044372725	0.058251959504116047	0.0375	0.0575	0.024166666666666666	0.020833333333333332	-0.05468429899309911	-0.014841797029829925	108.0	12.0	32.0	20.0	0.5439157544589721	0.19976736111111112
120	0.3	1.0	1.0	independent_20pct	detected_visit_time	1200	929	0.7741666666666667	45	0.0375	0.02814286611101863	0.04980880944651117	0.0325	0.0475	0.02	0.0175	-0.020933176555845222	-0.006798605692082843	108.0	12.0	32.0	20.0	0.5439157544589721	0.19976736111111112
120	0.3	1.0	1.0	independent_20pct	full_latent_time_oracle	1200	1200	1.0	69	0.0575	0.04568605530313232	0.07213798023028808	0.05	0.0625	0.03	0.0275	0.022203737640397268	0.004752051712848587	108.0	32.0	32.0	20.0	0.5439157544589721	0.19976736111111112
120	0.3	1.0	1.0	independent_20pct	midpoint_imputed_time	1200	929	0.7741666666666667	45	0.0375	0.02814286611101863	0.04980880944651117	0.0325	0.0475	0.02	0.0175	-0.02093317655584508	-0.0067986056920827966	108.0	12.0	32.0	20.0	0.5439157544589721	0.19976736111111112
120	0.3	1.0	1.0	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	850	0.7083333333333334	102	0.085	0.0705149720866054	0.10213355841366459	0.07	0.0975	0.005833333333333334	0.07916666666666666	-0.7394582612185898	-0.23465122604246316	108.0	11.0	32.0	21.0	0.5368787642562409	0.2003194444444444
120	0.3	1.0	1.0	joint_score_progression_risk_20pct	detected_visit_time	1200	850	0.7083333333333334	74	0.06166666666666667	0.04940522288254483	0.07672555431251947	0.045	0.075	0.0033333333333333335	0.058333333333333334	-0.6890953957389503	-0.22735845152940135	108.0	11.0	32.0	21.0	0.5368787642562409	0.2003194444444444
120	0.3	1.0	1.0	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	65	0.05416666666666667	0.04272435599457301	0.06845428620953228	0.045	0.065	0.03	0.024166666666666666	-0.09897417052837576	-0.019769635271061712	108.0	32.0	32.0	21.0	0.5368787642562409	0.2003194444444444
120	0.3	1.0	1.0	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	850	0.7083333333333334	74	0.06166666666666667	0.04940522288254483	0.07672555431251947	0.045	0.075	0.0033333333333333335	0.058333333333333334	-0.6890953957389502	-0.2273584515294014	108.0	11.0	32.0	21.0	0.5368787642562409	0.2003194444444444
120	0.3	1.0	1.0	score_dependent_20pct	ascertained_latent_time_oracle	1200	907	0.7558333333333334	83	0.06916666666666667	0.056142321206953394	0.08494059097906986	0.065	0.075	0.0008333333333333334	0.06833333333333333	-0.7328594289524968	-0.2336439006078096	108.0	12.0	32.0	20.0	0.5390161052720919	0.20013541666666668
120	0.3	1.0	1.0	score_dependent_20pct	detected_visit_time	1200	907	0.7558333333333334	65	0.05416666666666667	0.04272435599457301	0.06845428620953228	0.0475	0.0575	0.0008333333333333334	0.05333333333333334	-0.6999675967660159	-0.2182561259088484	108.0	12.0	32.0	20.0	0.5390161052720919	0.20013541666666668
120	0.3	1.0	1.0	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	63	0.0525	0.041248404856606004	0.06660754068284175	0.04	0.06	0.028333333333333332	0.024166666666666666	-0.018131558702496497	-0.0033492120341090397	108.0	32.0	32.0	20.0	0.5390161052720919	0.20013541666666668
120	0.3	1.0	1.0	score_dependent_20pct	midpoint_imputed_time	1200	907	0.7558333333333334	65	0.05416666666666667	0.04272435599457301	0.06845428620953228	0.0475	0.0575	0.0008333333333333334	0.05333333333333334	-0.6999675967660159	-0.21825612590884844	108.0	12.0	32.0	20.0	0.5390161052720919	0.20013541666666668
120	0.3	1.7	0.25	complete	ascertained_latent_time_oracle	1200	1200	1.0	520	0.43333333333333335	0.4055529750363869	0.4615391583773111	0.42	0.45	0.43333333333333335	0.0	1.7927228931331645	0.3708689223830524	108.0	30.0	32.0	3.0	0.12730201165864652	0.0
120	0.3	1.7	0.25	complete	detected_visit_time	1200	1200	1.0	494	0.4116666666666667	0.38414690293543063	0.4397501738377191	0.39	0.435	0.4116666666666667	0.0	1.737972739298285	0.36254871585746695	108.0	30.0	32.0	3.0	0.12730201165864652	0.0
120	0.3	1.7	0.25	complete	full_latent_time_oracle	1200	1200	1.0	546	0.455	0.42701338006180495	0.48327380999244113	0.4425	0.4625	0.455	0.0	1.8495852147066028	0.36585309568013924	108.0	32.0	32.0	3.0	0.12730201165864652	0.0
120	0.3	1.7	0.25	complete	midpoint_imputed_time	1200	1200	1.0	494	0.4116666666666667	0.38414690293543063	0.4397501738377191	0.39	0.435	0.4116666666666667	0.0	1.737972739298285	0.36254871585746695	108.0	30.0	32.0	3.0	0.12730201165864652	0.0
120	0.3	1.7	0.25	independent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	512	0.4266666666666667	0.39896065874449904	0.45484068801056865	0.4	0.445	0.42583333333333334	0.0008333333333333334	1.8226799311739397	0.3820216660301572	108.0	28.0	32.0	4.0	0.15538728752174433	0.20010069444444442
120	0.3	1.7	0.25	independent_20pct	detected_visit_time	1200	1200	1.0	488	0.4066666666666667	0.3792148683356429	0.43471411844353425	0.385	0.43	0.4058333333333333	0.0008333333333333334	1.7654923740419015	0.369651374341205	108.0	28.0	32.0	4.0	0.15538728752174433	0.20010069444444442
120	0.3	1.7	0.25	independent_20pct	full_latent_time_oracle	1200	1200	1.0	574	0.47833333333333333	0.4501844467082737	0.506620496651178	0.45	0.5125	0.47833333333333333	0.0	1.8672302468015642	0.37261378447103266	108.0	32.0	32.0	4.0	0.15538728752174433	0.20010069444444442
120	0.3	1.7	0.25	independent_20pct	midpoint_imputed_time	1200	1200	1.0	497	0.4141666666666667	0.38661402831306974	0.44226709345706633	0.3975	0.435	0.41333333333333333	0.0008333333333333334	1.790496263595307	0.3760507798498299	108.0	28.0	32.0	4.0	0.15538728752174433	0.20010069444444442
120	0.3	1.7	0.25	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1199	0.9991666666666666	196	0.16333333333333333	0.1434977806234804	0.18531749311569445	0.145	0.2	0.16083333333333333	0.0025	0.9996158399503466	0.24348122229250227	108.0	23.0	32.0	9.0	0.1526004550746416	0.20006944444444444
120	0.3	1.7	0.25	joint_score_progression_risk_20pct	detected_visit_time	1200	1199	0.9991666666666666	176	0.14666666666666667	0.12777809299790138	0.16781021409469798	0.125	0.175	0.14416666666666667	0.0025	0.9660510205973141	0.23234293559143956	108.0	23.0	32.0	9.0	0.1526004550746416	0.20006944444444444
120	0.3	1.7	0.25	joint_score_progression_risk_20pct	full_latent_time_oracle	1200	1200	1.0	550	0.4583333333333333	0.43031974844031107	0.48661283494325	0.455	0.46	0.4583333333333333	0.0	1.8458734578163516	0.3629354793937746	108.0	32.0	32.0	9.0	0.1526004550746416	0.20006944444444444
120	0.3	1.7	0.25	joint_score_progression_risk_20pct	midpoint_imputed_time	1200	1199	0.9991666666666666	182	0.15166666666666667	0.13248529214456123	0.17307110494201078	0.1325	0.185	0.14916666666666667	0.0025	0.9732587706469709	0.2363782383720296	108.0	23.0	32.0	9.0	0.1526004550746416	0.20006944444444444
120	0.3	1.7	0.25	score_dependent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	269	0.22416666666666665	0.20147269785156857	0.24862100414760685	0.205	0.235	0.22416666666666665	0.0	1.2615793629342864	0.27748100909687357	108.0	26.0	32.0	6.0	0.16303599571560512	0.20017187500000003
120	0.3	1.7	0.25	score_dependent_20pct	detected_visit_time	1200	1200	1.0	242	0.20166666666666666	0.17993278281254632	0.22530451421375214	0.185	0.2125	0.20166666666666666	0.0	1.1725045055242878	0.26726628825375287	108.0	26.0	32.0	6.0	0.16303599571560512	0.20017187500000003
120	0.3	1.7	0.25	score_dependent_20pct	full_latent_time_oracle	1200	1200	1.0	556	0.4633333333333333	0.4352816711641747	0.4916190022133591	0.4275	0.4875	0.4633333333333333	0.0	1.8652272672839745	0.36931264470360026	108.0	32.0	32.0	6.0	0.16303599571560512	0.20017187500000003
120	0.3	1.7	0.25	score_dependent_20pct	midpoint_imputed_time	1200	1200	1.0	252	0.21	0.1878983767564332	0.23395240359315303	0.1925	0.22	0.21	0.0	1.2213975224007037	0.26830167940062266	108.0	26.0	32.0	6.0	0.16303599571560512	0.20017187500000003
120	0.3	1.7	0.5	complete	ascertained_latent_time_oracle	1200	1200	1.0	471	0.3925	0.3652569523555855	0.42042911277400247	0.38	0.4175	0.39166666666666666	0.0008333333333333334	1.6543556755935094	0.36503199248139684	108.0	26.0	32.0	6.0	0.26455784613370464	0.0
120	0.3	1.7	0.5	complete	detected_visit_time	1200	1200	1.0	417	0.3475	0.32108353763314845	0.37488971755068556	0.3325	0.36	0.3466666666666667	0.0008333333333333334	1.5685183423411835	0.346947706063406	108.0	26.0	32.0	6.0	0.26455784613370464	0.0
120	0.3	1.7	0.5	complete	full_latent_time_oracle	1200	1200	1.0	537	0.4475	0.4195786859616125	0.4757563691016745	0.435	0.455	0.4475	0.0	1.8356356621708643	0.3648259795416784	108.0	32.0	32.0	6.0	0.26455784613370464	0.0
120	0.3	1.7	0.5	complete	midpoint_imputed_time	1200	1200	1.0	417	0.3475	0.32108353763314845	0.37488971755068556	0.3325	0.36	0.3466666666666667	0.0008333333333333334	1.5685183423411835	0.346947706063406	108.0	26.0	32.0	6.0	0.26455784613370464	0.0
120	0.3	1.7	0.5	independent_20pct	ascertained_latent_time_oracle	1200	1200	1.0	435	0.3625	0.3357797344680409	0.3900977906977111	0.315	0.4125	0.3625	0.0	1.5921831792214856	0.3711832224096352	108.0	22.0	32.0	10.0	0.29922600430592755	0.19978298611111112
120	0.3	1.7	0.5	independent_20pct	detected_visit_time	1200	1200	1.0	382	0.31833333333333336	0.2925924254535968	0.34523363809873014	0.2725	0.365	0.31833333333333336	0.0	1.5011021059076026	0.3501274550763888	108.0	22.0	32.0	10.0	0.29922600430592755	0.19978298611111112
120	0.3	1.7	0.5	independent_20pct	full_latent_time_oracle	1200	1200	1.0	573	0.4775	0.4493558470331762	0.5057877479939467	0.4375	0.5025	0.4775	0.0	1.947457405221678	0.3753653284094586	108.0	32.0	32.0	10.0	0.29922600430592755	0.19978298611111112
120	0.3	1.7	0.5	independent_20pct	midpoint_imputed_time	1200	1200	1.0	388	0.3233333333333333	0.29746843165119763	0.3503257218951019	0.275	0.3675	0.3233333333333333	0.0	1.5096142728541784	0.35245313382913	108.0	22.0	32.0	10.0	0.29922600430592755	0.19978298611111112
120	0.3	1.7	0.5	joint_score_progression_risk_20pct	ascertained_latent_time_oracle	1200	1190	0.9916666666666667	127	0.10583333333333333	0.0896682943309961	0.12451394447749325	0.09	0.1275	0.10083333333333333	0.005	0.6979496216769105	0.19427697290399634	108.0	18.0	32.0	14.0	0.28294309016581887	0.19969444444444442
120	0.3	1.7	0.5	joint_score_progression_risk_20pct	detected_visit_time	1200	1190	0.9916666666666667	107	0.08916666666666667	0.07432589137278318	0.10662938078913066	0.0775	0.11	0.085	0.004166666666666667	0.6820178235721326	0.187287129445796	108.0	18.0	32.0	14.0	0.28294309016581887	0.19969444444444442
