module	n_pre	n_month9	mean_pre	mean_month9	delta_month9_minus_pre	hedges_g	welch_p
mif_cd74_receptor_state	8	9	11.151123537733632	11.27307160859193	0.12194807085829851	0.6524448023335351	0.20974913196132225
hla_ii_only	8	9	11.43294109496875	11.534667672694447	0.10172657772569593	0.34479641188020244	0.4898578270285561
ifn_apc	8	9	9.101746620136904	9.737609626439152	0.6358630063022481	1.0723962239804705	0.03686721892111262
lysosomal_apc	8	9	9.629352491543155	9.855031584125662	0.2256790925825065	0.8003164431988316	0.10817209971275203
hif_nampt_metabolic	8	9	8.45429271375625	8.734152141672222	0.27985942791597296	0.9556739592685641	0.05686234197712875
