study_id	feature_id	analysis_id	analysis_summary	metabolite_name	refmet_name	feature_label	units	metabolite_class
ST002470	ME583608	AN004032	Reversed phase NEGATIVE ION MODE	15S-15-methyl PGE2 [iSTD]	Standard	Standard	Abundance	unclassified
ST002470	ME583609	AN004032	Reversed phase NEGATIVE ION MODE	17-Methylstearate	Xi-17-Methyloctadecanoic acid	Xi-17-Methyloctadecanoic acid	Abundance	unclassified
ST002470	ME583689	AN004032	Reversed phase NEGATIVE ION MODE	2-Aminooctanoic acid	2-Aminocaprylic acid	2-Aminocaprylic acid	Abundance	unclassified
ST002470	ME583683	AN004032	Reversed phase NEGATIVE ION MODE	2-Hydroxyibuprofen	2-Hydroxyibuprofen	2-Hydroxyibuprofen	Abundance	unclassified
ST002470	ME583611	AN004032	Reversed phase NEGATIVE ION MODE	2-Hydroxymyristic acid	2-Hydroxymyristic acid	2-Hydroxymyristic acid	Abundance	unclassified
ST002470	ME583684	AN004032	Reversed phase NEGATIVE ION MODE	2-Hydroxyoctanoic acid	2-Hydroxyoctanoic acid	2-Hydroxyoctanoic acid	Abundance	unclassified
ST002470	ME583610	AN004032	Reversed phase NEGATIVE ION MODE	2-Hydroxy palmitic acid	2-Hydroxypalmitic acid	2-Hydroxypalmitic acid	Abundance	fatty_acid
ST002470	ME583690	AN004032	Reversed phase NEGATIVE ION MODE	3-Hydroxydecanoic acid	3-Hydroxydecanoic acid	3-Hydroxydecanoic acid	Abundance	unclassified
ST002470	ME583691	AN004032	Reversed phase NEGATIVE ION MODE	3-Hydroxyoctanoic acid	3-Hydroxyoctanoic acid	3-Hydroxyoctanoic acid	Abundance	unclassified
ST002470	ME583612	AN004032	Reversed phase NEGATIVE ION MODE	3-Methyladipic acid	3-Methyladipic acid	3-Methyladipic acid	Abundance	unclassified
ST002470	ME583613	AN004032	Reversed phase NEGATIVE ION MODE	3S-Hydroxyhexanoic acid	3S-Hydroxyhexanoic acid	3S-Hydroxyhexanoic acid	Abundance	unclassified
ST002470	ME583614	AN004032	Reversed phase NEGATIVE ION MODE	4,7,10,13,16-Docosapentaenoic acid	4,7,10,13,16-Docosapentaenoic acid	4,7,10,13,16-Docosapentaenoic acid	Abundance	unclassified
ST002470	ME583615	AN004032	Reversed phase NEGATIVE ION MODE	5-Dodecenoic acid	5-Dodecenoic acid	5-Dodecenoic acid	Abundance	unclassified
ST002470	ME583616	AN004032	Reversed phase NEGATIVE ION MODE	7-Ketodeoxycholic acid	7-Ketodeoxycholic acid	7-Ketodeoxycholic acid	Abundance	bile_acid
ST002470	ME583617	AN004032	Reversed phase NEGATIVE ION MODE	9,10-DiHOME	9,10-DiHOME	9,10-DiHOME	Abundance	unclassified
ST002470	ME583618	AN004032	Reversed phase NEGATIVE ION MODE	9-cis-Retinoic acid	9-cis-Retinoic acid	9-cis-Retinoic acid	Abundance	unclassified
ST002470	ME583619	AN004032	Reversed phase NEGATIVE ION MODE	Acesulfame	Acesulfame	Acesulfame	Abundance	unclassified
ST002470	ME583620	AN004032	Reversed phase NEGATIVE ION MODE	Adrenic acid	Adrenic acid	Adrenic acid	Abundance	unclassified
ST002470	ME583621	AN004032	Reversed phase NEGATIVE ION MODE	alpha-Linolenic acid	alpha-Linolenic acid	alpha-Linolenic acid	Abundance	fatty_acid
ST002470	ME583622	AN004032	Reversed phase NEGATIVE ION MODE	alpha-N-Phenylacetylglutamine	alpha-N-Phenylacetylglutamine	alpha-N-Phenylacetylglutamine	Abundance	amino_acid
ST002470	ME583623	AN004032	Reversed phase NEGATIVE ION MODE	Arachidic acid	Arachidic acid	Arachidic acid	Abundance	unclassified
ST002470	ME583624	AN004032	Reversed phase NEGATIVE ION MODE	Arachidonic acid	Arachidonic acid	Arachidonic acid	Abundance	fatty_acid
ST002470	ME583625	AN004032	Reversed phase NEGATIVE ION MODE	Azelaic acid	Azelaic acid	Azelaic acid	Abundance	unclassified
ST002470	ME583626	AN004032	Reversed phase NEGATIVE ION MODE	Capric acid	Capric acid	Capric acid	Abundance	unclassified
ST002470	ME583627	AN004032	Reversed phase NEGATIVE ION MODE	Caprylic acid	Caprylic acid	Caprylic acid	Abundance	unclassified
ST002470	ME583628	AN004032	Reversed phase NEGATIVE ION MODE	Chenodeoxycholic acid	Chenodeoxycholic acid	Chenodeoxycholic acid	Abundance	bile_acid
ST002470	ME583629	AN004032	Reversed phase NEGATIVE ION MODE	Cholic acid	Cholic acid	Cholic acid	Abundance	bile_acid
ST002470	ME583685	AN004032	Reversed phase NEGATIVE ION MODE	Cinnamoylglycine	Cinnamoylglycine	Cinnamoylglycine	Abundance	amino_acid
ST002470	ME583630	AN004032	Reversed phase NEGATIVE ION MODE	cis-Erucic acid	cis-Erucic acid	cis-Erucic acid	Abundance	unclassified
ST002470	ME583686	AN004032	Reversed phase NEGATIVE ION MODE	Dehydroepiandrosterone sulfate	Dehydroepiandrosterone sulfate	Dehydroepiandrosterone sulfate	Abundance	steroid
ST002470	ME583631	AN004032	Reversed phase NEGATIVE ION MODE	Deoxycholic acid	Deoxycholic acid	Deoxycholic acid	Abundance	bile_acid
ST002470	ME583632	AN004032	Reversed phase NEGATIVE ION MODE	Docosahexaenoic acid	Docosahexaenoic acid	Docosahexaenoic acid	Abundance	fatty_acid
ST002470	ME583633	AN004032	Reversed phase NEGATIVE ION MODE	Dodecanedioic acid	Dodecanedioic acid	Dodecanedioic acid	Abundance	unclassified
ST002470	ME583634	AN004032	Reversed phase NEGATIVE ION MODE	Eicosadienoic acid	Eicosadienoic acid	Eicosadienoic acid	Abundance	eicosanoid_oxylipin
ST002470	ME583635	AN004032	Reversed phase NEGATIVE ION MODE	Eicosanedioic acid	Eicosanedioic acid	Eicosanedioic acid	Abundance	eicosanoid_oxylipin
ST002470	ME583636	AN004032	Reversed phase NEGATIVE ION MODE	Eicosapentaenoic acid	Eicosapentaenoic acid	Eicosapentaenoic acid	Abundance	eicosanoid_oxylipin
ST002470	ME583637	AN004032	Reversed phase NEGATIVE ION MODE	Eicosatrienoic acid	Eicosatrienoic acid	Eicosatrienoic acid	Abundance	eicosanoid_oxylipin
ST002470	ME583638	AN004032	Reversed phase NEGATIVE ION MODE	Eicosenoic acid	Eicosenoic acid	Eicosenoic acid	Abundance	eicosanoid_oxylipin
ST002470	ME583639	AN004032	Reversed phase NEGATIVE ION MODE	Glycochenodeoxycholic acid	Glycochenodeoxycholic acid	Glycochenodeoxycholic acid	Abundance	bile_acid
ST002470	ME583640	AN004032	Reversed phase NEGATIVE ION MODE	Glycocholic acid	Glycocholic acid	Glycocholic acid	Abundance	bile_acid
ST002470	ME583641	AN004032	Reversed phase NEGATIVE ION MODE	Glycodeoxycholic acid	Glycodeoxycholic acid	Glycodeoxycholic acid	Abundance	bile_acid
ST002470	ME583642	AN004032	Reversed phase NEGATIVE ION MODE	Glycolithocholic acid	Glycolithocholic acid	Glycolithocholic acid	Abundance	bile_acid
ST002470	ME583643	AN004032	Reversed phase NEGATIVE ION MODE	Glycoursodeoxycholic acid	Glycoursodeoxycholic acid	Glycoursodeoxycholic acid	Abundance	bile_acid
ST002470	ME583644	AN004032	Reversed phase NEGATIVE ION MODE	Hexadecanedioic acid	Hexadecanedioic acid	Hexadecanedioic acid	Abundance	unclassified
ST002470	ME583645	AN004032	Reversed phase NEGATIVE ION MODE	Hexose	Hexose	Hexose	Abundance	unclassified
ST002470	ME583693	AN004032	Reversed phase NEGATIVE ION MODE	Hydrocinnamic acid	Hydrocinnamic acid	Hydrocinnamic acid	Abundance	unclassified
ST002470	ME583646	AN004032	Reversed phase NEGATIVE ION MODE	Hyodeoxycholic acid	Hyodeoxycholic acid	Hyodeoxycholic acid	Abundance	bile_acid
ST002470	ME583687	AN004032	Reversed phase NEGATIVE ION MODE	Ibuprofen	Ibuprofen	Ibuprofen	Abundance	unclassified
ST002470	ME583647	AN004032	Reversed phase NEGATIVE ION MODE	Indoleacetic acid	Indoleacetic acid	Indoleacetic acid	Abundance	unclassified
ST002470	ME583648	AN004032	Reversed phase NEGATIVE ION MODE	Juniperic acid	Juniperic acid	Juniperic acid	Abundance	unclassified
ST002470	ME583649	AN004032	Reversed phase NEGATIVE ION MODE	Lauric acid	Lauric acid	Lauric acid	Abundance	purine
ST002470	ME583650	AN004032	Reversed phase NEGATIVE ION MODE	Levulinic acid	Levulinic acid	Levulinic acid	Abundance	unclassified
ST002470	ME583651	AN004032	Reversed phase NEGATIVE ION MODE	Linoleic acid	Linoleic acid	Linoleic acid	Abundance	fatty_acid
ST002470	ME583694	AN004032	Reversed phase NEGATIVE ION MODE	Mandelic acid	Mandelic acid	Mandelic acid	Abundance	unclassified
ST002470	ME583652	AN004032	Reversed phase NEGATIVE ION MODE	Margaric acid	Margaric acid	Margaric acid	Abundance	unclassified
ST002470	ME583653	AN004032	Reversed phase NEGATIVE ION MODE	Methyl dodecanoate	Methyl dodecanoate	Methyl dodecanoate	Abundance	unclassified
ST002470	ME583654	AN004032	Reversed phase NEGATIVE ION MODE	Myristic acid	Myristic acid	Myristic acid	Abundance	unclassified
ST002470	ME583655	AN004032	Reversed phase NEGATIVE ION MODE	Myristoleic acid	Myristoleic acid	Myristoleic acid	Abundance	fatty_acid
ST002470	ME583656	AN004032	Reversed phase NEGATIVE ION MODE	N-Acetylalanine	N-Acetylalanine	N-Acetylalanine	Abundance	amino_acid
ST002470	ME583657	AN004032	Reversed phase NEGATIVE ION MODE	Nervonic acid	Nervonic acid	Nervonic acid	Abundance	unclassified
ST002470	ME583692	AN004032	Reversed phase NEGATIVE ION MODE	N-Formylmethionine	N-Formylmethionine	N-Formylmethionine	Abundance	amino_acid
ST002470	ME583658	AN004032	Reversed phase NEGATIVE ION MODE	Nonadeca-10Z-enoic acid	Nonadeca-10Z-enoic acid	Nonadeca-10Z-enoic acid	Abundance	nicotinamide_nad
ST002470	ME583659	AN004032	Reversed phase NEGATIVE ION MODE	Nonadecylic acid	Nonadecylic acid	Nonadecylic acid	Abundance	nicotinamide_nad
ST002470	ME583660	AN004032	Reversed phase NEGATIVE ION MODE	Oleic acid	Oleic acid	Oleic acid	Abundance	fatty_acid
ST002470	ME583661	AN004032	Reversed phase NEGATIVE ION MODE	Oxypurinol	Oxypurinol	Oxypurinol	Abundance	unclassified
ST002470	ME583662	AN004032	Reversed phase NEGATIVE ION MODE	Palmitic acid	Palmitic acid	Palmitic acid	Abundance	fatty_acid
ST002470	ME583663	AN004032	Reversed phase NEGATIVE ION MODE	Palmitoleic acid	Palmitoleic acid	Palmitoleic acid	Abundance	fatty_acid
ST002470	ME583664	AN004032	Reversed phase NEGATIVE ION MODE	Palmitoyl-EA	Palmitoyl-EA	Palmitoyl-EA	Abundance	unclassified
ST002470	ME583695	AN004032	Reversed phase NEGATIVE ION MODE	Pantoprazole	Pantoprazole	Pantoprazole	Abundance	unclassified
ST002470	ME583665	AN004032	Reversed phase NEGATIVE ION MODE	Pentadecylic acid	Pentadecylic acid	Pentadecylic acid	Abundance	unclassified
ST002470	ME583666	AN004032	Reversed phase NEGATIVE ION MODE	Phenyllactic acid	Phenyllactic acid	Phenyllactic acid	Abundance	unclassified
ST002470	ME583667	AN004032	Reversed phase NEGATIVE ION MODE	p-Hydroxyphenylacetic acid	4-Hydroxyphenylacetic acid	4-Hydroxyphenylacetic acid	Abundance	unclassified
ST002470	ME583668	AN004032	Reversed phase NEGATIVE ION MODE	Phytanic acid	Phytanic acid	Phytanic acid	Abundance	unclassified
ST002470	ME583669	AN004032	Reversed phase NEGATIVE ION MODE	Ribothymidine	Ribothymidine	Ribothymidine	Abundance	pyrimidine
ST002470	ME583670	AN004032	Reversed phase NEGATIVE ION MODE	Saccharin	Saccharin	Saccharin	Abundance	unclassified
ST002470	ME583671	AN004032	Reversed phase NEGATIVE ION MODE	Salicylic acid	Salicylic acid	Salicylic acid	Abundance	unclassified
ST002470	ME583696	AN004032	Reversed phase NEGATIVE ION MODE	Salicyluric acid	Salicyluric acid	Salicyluric acid	Abundance	purine
ST002470	ME583672	AN004032	Reversed phase NEGATIVE ION MODE	Sebacic acid	Sebacic acid	Sebacic acid	Abundance	unclassified
ST002470	ME583697	AN004032	Reversed phase NEGATIVE ION MODE	Sphingosine 1-phosphate	Sphingosine 1-phosphate	Sphingosine 1-phosphate	Abundance	unclassified
ST002470	ME583673	AN004032	Reversed phase NEGATIVE ION MODE	Stearic acid	Stearic acid	Stearic acid	Abundance	fatty_acid
ST002470	ME583674	AN004032	Reversed phase NEGATIVE ION MODE	Taurochenodeoxycholic acid	Taurochenodeoxycholic acid	Taurochenodeoxycholic acid	Abundance	bile_acid
ST002470	ME583675	AN004032	Reversed phase NEGATIVE ION MODE	Taurocholic acid	Taurocholic acid	Taurocholic acid	Abundance	bile_acid
ST002470	ME583676	AN004032	Reversed phase NEGATIVE ION MODE	Taurodeoxycholic acid	Taurodeoxycholic acid	Taurodeoxycholic acid	Abundance	bile_acid
ST002470	ME583698	AN004032	Reversed phase NEGATIVE ION MODE	Taurohyodeoxycholic acid	Taurohyodeoxycholic acid	Taurohyodeoxycholic acid	Abundance	bile_acid
ST002470	ME583677	AN004032	Reversed phase NEGATIVE ION MODE	Taurolithocholic acid	Taurolithocholic acid	Taurolithocholic acid	Abundance	bile_acid
ST002470	ME583678	AN004032	Reversed phase NEGATIVE ION MODE	Tetradecanedioic acid	Tetradecanedioic acid	Tetradecanedioic acid	Abundance	unclassified
ST002470	ME583688	AN004032	Reversed phase NEGATIVE ION MODE	Theophylline	Theophylline	Theophylline	Abundance	unclassified
ST002470	ME583679	AN004032	Reversed phase NEGATIVE ION MODE	Tridecylic acid	Tridecylic acid	Tridecylic acid	Abundance	unclassified
ST002470	ME583680	AN004032	Reversed phase NEGATIVE ION MODE	undecanedionate	Undecanedioic acid	Undecanedioic acid	Abundance	unclassified
