path	status	observed_column_count	expected_column_count	observed_columns	expected_columns	data_rows
analysis/received_package_intake/20260710_synthetic_monitoring_manifest/route_classification.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	1
analysis/v52_package_intake_combined_smoke_suite/synthetic_route_classification.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	1
analysis/v52_package_route_classifier/empty_fields_route_classification.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	1
analysis/v52_package_route_classifier/manifest_template_smoke_output.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	1
analysis/v52_package_route_classifier/synthetic_route_classification.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	6
analysis/v52_received_package_dry_run_replay/replayed_route_classification.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	1
analysis/v52_route_classifier_examples_regression/examples_route_classification.tsv	PASS	9	9	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	package_id;expected_route;assigned_route;status;matched_required_count;required_count;missing_required_fields;candidate_full_routes;expected_matches_assigned	10
