analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	gene	mean_log_norm	mean_z_vs_controls	detection_fraction
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CFB	0.0	-0.05818640168794879	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CHUK	0.20358155967892086	0.30139356670275563	0.18947368421052632
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CIITA	1.1395691265930405	0.5924508484346772	0.7157894736842105
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CSF1	0.0	-0.19063251193165598	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CSF2	0.0	0.0	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CSF3	0.0	-0.15512070919866655	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL1	0.09691357473629324	-0.2208976841173624	0.07368421052631578
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL10	0.021814948846403965	-0.0005017152974042512	0.021052631578947368
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL11	0.004131078614019189	-0.017381787030656383	0.010526315789473684
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL12	0.08394550769710944	-0.33991646240574175	0.07368421052631578
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL13	0.004084968200348321	-0.05492282626175807	0.010526315789473684
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL2	0.5772077726373941	-0.7014504020990187	0.25263157894736843
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL3	0.3587533403597623	-0.6764776130543363	0.14736842105263157
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL8	0.6368383478195448	-0.9371790372440398	0.23157894736842105
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCL9	0.13385415257930675	1.1985585742223397	0.06315789473684211
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCR3	0.01303484549167672	0.5176292570396199	0.010526315789473684
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	CXCR4	0.7101887191689852	0.08155485544811357	0.3684210526315789
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	EGF	0.0	-0.04372694694466253	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	EREG	0.09905903238968318	-0.10529178957637693	0.05263157894736842
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	FCER1G	1.4302335637485666	-0.17644468731456853	0.6421052631578947
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	FPR2	0.02043737263233867	-0.010734296898994033	0.021052631578947368
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	GAS6	0.5867902442622142	0.19815777498529033	0.45263157894736844
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	GPR65	0.005640946772669747	-0.006872475158211609	0.010526315789473684
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	HBEGF	0.20851081166909097	-0.10855662961584402	0.14736842105263157
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	HIF1A	0.5658917937067798	-0.31425253843501727	0.45263157894736844
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	HMGB1	1.5537995750661833	0.24757909514967402	0.8631578947368421
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	ICAM1	0.35267600896477497	-0.4630618373142537	0.30526315789473685
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IFI30	0.07055316901455144	0.059625456590164064	0.08421052631578947
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IFNG	0.0	0.0	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IFNGR1	1.32624470413476	0.7043911635179647	0.7157894736842105
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL10	0.19456973716828663	-0.007058092319124501	0.1368421052631579
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL12B	0.0	-0.043726946944662504	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL18	0.22546307053931303	0.0023896490304180108	0.24210526315789474
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL1A	0.020110394083354934	-0.2206858493524257	0.021052631578947368
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL1B	0.35509630140961945	-0.5374097570650542	0.17894736842105263
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL23A	0.0693565536733414	-0.1868590195889747	0.06315789473684211
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL33	0.01289553477412694	-0.01190017484264184	0.010526315789473684
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL34	0.0	-0.17028806759402976	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL6	0.0	-0.1840428079462247	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IL6ST	0.457682327639407	0.1139267006423048	0.3684210526315789
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IRF1	0.2985514171713498	0.08479862452289062	0.24210526315789474
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	IRF5	0.1736694847525624	0.1393958176844349	0.18947368421052632
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	ITGAM	0.25553181357607085	-0.4430960842502701	0.21052631578947367
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	ITGAV	0.23547843581326652	-0.1502477083470307	0.21052631578947367
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	ITGB1	0.4289499391544229	-0.16406752956504256	0.4105263157894737
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	ITGB2	0.9756191448680391	0.4943693911862238	0.6210526315789474
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	ITGB3	0.0	0.0	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	JAK1	0.4299354035669003	-0.15185077744591274	0.4105263157894737
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	JAK2	0.8043808499578395	0.8968033513615932	0.5473684210526316
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	LGALS1	1.671748644439712	0.2138461357612564	0.7789473684210526
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	LGALS3	0.8568381109676388	-0.3566342891689162	0.5684210526315789
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	LIF	0.027019069817290475	-0.07704922339425932	0.021052631578947368
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	LIPA	0.1716246804515465	-0.055613685711464696	0.18947368421052632
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	LRP1	0.18015363167485152	-0.16938896003773005	0.16842105263157894
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MARCO	0.051083237411545156	-0.2654842705865984	0.042105263157894736
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MERTK	0.06674141184772144	-0.17269251820085926	0.05263157894736842
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MMP12	0.252784698502861	0.5420531932387029	0.11578947368421053
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MMP14	0.16060600188223154	-0.0009292374495091191	0.14736842105263157
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MMP3	0.020321942997824267	0.6178080229269826	0.021052631578947368
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MMP9	0.270276593073574	-0.36444073277146827	0.15789473684210525
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MSR1	0.30253169786800327	-0.3561589828501261	0.28421052631578947
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	MYD88	0.2438440753635306	0.35964425657668625	0.23157894736842105
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	NAMPT	1.66523801533548	-0.3240175703341178	0.5684210526315789
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	NFKB1	1.203704532369061	-0.7543848034259687	0.6526315789473685
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	NFKBIA	1.5250996522909872	-0.9708190194108307	0.6526315789473685
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	NPC1	0.22429665145853134	0.11875844499830612	0.2
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	NPC2	1.0971622349320003	-0.44373023239207326	0.6105263157894737
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	OSM	0.061125398443748674	-0.07608335345875925	0.07368421052631578
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	OSMR	0.04866518543896159	0.06595862298832028	0.042105263157894736
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	P2RX7	0.2208689724896951	-0.2455067318408465	0.18947368421052632
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PDCD1	0.0	-0.11679449136060412	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PDCD1LG2	0.09917840284599956	0.5291536240735845	0.10526315789473684
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PLA2G7	0.09392664725931545	0.4706854768738842	0.09473684210526316
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PROS1	0.06401762433242121	-0.10017476327655729	0.07368421052631578
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PTGER4	0.20456424316494365	-0.09630105057158543	0.21052631578947367
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PTGS2	0.39599917241613586	-0.26632282287636094	0.23157894736842105
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	PTPN2	0.7324341787838321	0.4520294296641686	0.5684210526315789
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	RELA	0.09510584570962133	-0.03514638169598198	0.14736842105263157
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	S100A12	0.014121506283671682	0.031355232608408695	0.021052631578947368
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	S100A8	1.9457040369145175	3.949954895040528	0.9157894736842105
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	S100A9	1.5701503703414963	2.76282722836375	0.7894736842105263
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SCARB1	0.28567861865615407	0.12836162898666156	0.22105263157894736
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SCARB2	0.16466265473114589	-0.09843227039817312	0.16842105263157894
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SEMA4D	0.23000502694991945	0.26920155055125466	0.24210526315789474
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SEMA7A	0.03286992538554701	-0.15359530855491155	0.042105263157894736
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SERPINE1	0.043523666204629455	-0.12336064757565186	0.031578947368421054
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SIGLEC10	0.15095696835195796	0.6239834318255455	0.12631578947368421
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SLC15A4	0.13041510943688311	-0.059637429899429946	0.18947368421052632
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SOCS3	0.5590071345614923	-0.3585245937053866	0.3894736842105263
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SPP1	0.0	-0.09315577884254013	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	STAT1	0.8024679093232308	2.09699123188873	0.5263157894736842
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	STAT3	0.5473221755519576	0.021175013808331727	0.43157894736842106
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	SYK	0.7909287039416127	0.2433684605430669	0.5578947368421052
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TBXAS1	0.4117715874365852	0.050204912974598524	0.3684210526315789
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TGFB1	0.39117885763926535	-0.3784182953176001	0.3263157894736842
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TGFB2	0.11351767242882312	-0.14045927696622068	0.11578947368421053
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TGFB3	0.0	-0.06168873864897435	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TIMP1	0.6426525898644644	-0.4104916423881847	0.43157894736842106
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TLR7	0.06480704276155375	-0.1020227359754433	0.07368421052631578
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TLR9	0.0	0.0	0.0
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TNFRSF1A	0.5003977165737507	0.1166711818803697	0.4105263157894737
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TNFRSF1B	0.703877623702367	-0.33407471694648744	0.5157894736842106
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TNFSF10	0.17609663945235365	0.45731367939390594	0.21052631578947367
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TNFSF13B	0.5646879524785998	0.29379530434198764	0.4631578947368421
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	Psor2	psoriasis	case	95	Langerhans cell,dendritic cell, human,macrophage,monocyte	TNFSF14	0.018779690347149453	-0.15138563422665569	0.031578947368421054
