lead	synthetic	n	n_responders	n_nonresponders	b_plasma_auc	b_plasma_hedges_g	b_plasma_auc_ci_low	b_plasma_auc_ci_high	t_cell_auc	t_cell_hedges_g	t_cell_auc_ci_low	t_cell_auc_ci_high	b_plasma_residual_auc	t_cell_residual_auc	coverage_flag	batch_guard_flag	missing_strongly_required_fields	b_plasma_pass	raw_pass	composition_adjusted_pass	small_n_directional_pass	adequate_power_fail	guarded_clean_pass	interpretation
tb_compartment	True	52	26	26	0.46597633136094674	-0.030783572837749795	0.3009370314842579	0.6331249999999999	0.47781065088757396	-0.048228272000296356	0.32835102513227515	0.6282926587301586	0.5192307692307693	0.5133136094674556	False	False		False	False	False	False	True	False	FAIL
