context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation
IBD_epithelial	CHI3L1	ENSG00000133048	6605	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
IBD_epithelial	C15ORF48			24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	not_in_geneformer_token_dictionary
IBD_epithelial	SNX10	ENSG00000086300	1685	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
IBD_epithelial	CBX3	ENSG00000122565	5228	24	24	4	0.00037747621536254883	0.034619420766830444	0.2962425947189331	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	FMNL2	ENSG00000157827	9991	24	24	1	0.00031381845474243164	0.06671581417322159	0.29928237199783325	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	TNFAIP8L1	ENSG00000185361	15268	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
IBD_epithelial	HIF1A	ENSG00000100644	2347	24	24	2	1.5109777450561523e-05	0.007684960495680571	0.2567055821418762	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	TGM2	ENSG00000198959	16955	24	24	1	0.00046509504318237305	0.06741194427013397	0.2592735290527344	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	STAT1	ENSG00000115415	4387	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
IBD_epithelial	IFITM2	ENSG00000185201	15228	24	24	2	-0.00010016560554504395	0.10290437191724777	0.3604809045791626	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	IFITM3	ENSG00000142089	8085	24	24	3	0.0011638602009043097	0.09597256779670715	0.5048062205314636	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	CFB	ENSG00000243649	18408	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
IBD_epithelial	MMP7	ENSG00000137673	7398	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
IBD_epithelial	SERPINA1	ENSG00000197249	16438	24	24	3	0.00036128362989984453	0.004469017963856459	0.5743845105171204	0.00023412538899315728	0.0004921053348315983	0.03436329448595643	positive_shift_means_deleted_embedding_moved_toward_control_centroid
IBD_epithelial	LIPA	ENSG00000107798	3422	24	24	0				0.00023412538899315728	0.0004921053348315983	0.03436329448595643	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	LTA4H	ENSG00000111144	3815	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	CHI3L1	ENSG00000133048	6605	24	24	3	-0.0002753734588623047	-0.003944121301174164	0.48797711730003357	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	C15ORF48			24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	not_in_geneformer_token_dictionary
psoriasis_keratinocyte	SNX10	ENSG00000086300	1685	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	CBX3	ENSG00000122565	5228	24	24	3	-0.0005620519514195621	-0.02719387412071228	0.40032801032066345	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	FMNL2	ENSG00000157827	9991	24	24	4	-9.781122207641602e-05	0.026249680668115616	0.6053847074508667	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	TNFAIP8L1	ENSG00000185361	15268	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	HIF1A	ENSG00000100644	2347	24	24	6	-0.0003059506416320801	-0.040908169001340866	0.4608316421508789	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	TGM2	ENSG00000198959	16955	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	STAT1	ENSG00000115415	4387	24	24	5	9.256601333618164e-05	0.0067683919332921505	0.37321826815605164	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	IFITM2	ENSG00000185201	15228	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	IFITM3	ENSG00000142089	8085	24	24	9	0.00021549065422732383	0.011948526836931705	0.5340775847434998	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	CFB	ENSG00000243649	18408	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	MMP7	ENSG00000137673	7398	24	24	1	0.0055081844329833984	0.2123439759016037	0.9732382893562317	-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	positive_shift_means_deleted_embedding_moved_toward_control_centroid
psoriasis_keratinocyte	SERPINA1	ENSG00000197249	16438	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
psoriasis_keratinocyte	LIPA	ENSG00000107798	3422	24	24	0				-0.0002539091640048557	0.0014850351148484543	-0.0029382349166553468	token_not_detected_in_selected_disease_cells
t1d_acinar	LTA4H	ENSG00000111144	3815	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	CHI3L1	ENSG00000133048	6605	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	C15ORF48			24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	not_in_geneformer_token_dictionary
t1d_acinar	SNX10	ENSG00000086300	1685	24	24	4	-0.00016407668590545654	-0.04255320876836777	0.4066505432128906	-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	CBX3	ENSG00000122565	5228	24	24	3	-0.0001629789621802047	0.004464434459805489	0.40505075454711914	-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	FMNL2	ENSG00000157827	9991	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	TNFAIP8L1	ENSG00000185361	15268	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	HIF1A	ENSG00000100644	2347	24	24	5	0.00018227100372314453	0.004888749681413174	0.44150394201278687	-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	TGM2	ENSG00000198959	16955	24	24	1	0.0004813671112060547	0.04347120225429535	0.5251993536949158	-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	STAT1	ENSG00000115415	4387	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	IFITM2	ENSG00000185201	15228	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	IFITM3	ENSG00000142089	8085	24	24	1	-0.00026917457580566406	0.013090962544083595	0.528658926486969	-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	CFB	ENSG00000243649	18408	24	24	4	0.0001856088638305664	-0.03860824555158615	0.4741963744163513	-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_acinar	MMP7	ENSG00000137673	7398	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	SERPINA1	ENSG00000197249	16438	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_acinar	LIPA	ENSG00000107798	3422	24	24	0				-0.00029695282379786175	0.0004624611944916619	-0.045525662898499936	token_not_detected_in_selected_disease_cells
t1d_stellate	LTA4H	ENSG00000111144	3815	24	24	1	-0.0005869269371032715	-0.030994679778814316	0.3477829396724701	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	CHI3L1	ENSG00000133048	6605	24	24	8	-0.00036475807428359985	-0.004304036498069763	0.4949296712875366	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	C15ORF48			24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	not_in_geneformer_token_dictionary
t1d_stellate	SNX10	ENSG00000086300	1685	24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	token_not_detected_in_selected_disease_cells
t1d_stellate	CBX3	ENSG00000122565	5228	24	24	7	-0.0009177838219329715	-0.04420562833547592	0.4982742369174957	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	FMNL2	ENSG00000157827	9991	24	24	1	2.9742717742919922e-05	-0.015847016125917435	0.3193839192390442	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	TNFAIP8L1	ENSG00000185361	15268	24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	token_not_detected_in_selected_disease_cells
t1d_stellate	HIF1A	ENSG00000100644	2347	24	24	1	0.001028895378112793	0.06549207121133804	0.5906820297241211	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	TGM2	ENSG00000198959	16955	24	24	1	0.0008646845817565918	0.057692378759384155	0.5642297863960266	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	STAT1	ENSG00000115415	4387	24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	token_not_detected_in_selected_disease_cells
t1d_stellate	IFITM2	ENSG00000185201	15228	24	24	1	0.0013522505760192871	-0.07141871750354767	0.6258528828620911	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	IFITM3	ENSG00000142089	8085	24	24	4	-8.296966552734375e-05	-0.016543112695217133	0.6115851402282715	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	CFB	ENSG00000243649	18408	24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	token_not_detected_in_selected_disease_cells
t1d_stellate	MMP7	ENSG00000137673	7398	24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	token_not_detected_in_selected_disease_cells
t1d_stellate	SERPINA1	ENSG00000197249	16438	24	24	1	-0.0008429884910583496	-0.0044906893745064735	0.5381660461425781	-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_stellate	LIPA	ENSG00000107798	3422	24	24	0				-0.00025064001480738324	0.0008182684087674265	-0.006527457744798287	token_not_detected_in_selected_disease_cells
t1d_endothelial	LTA4H	ENSG00000111144	3815	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	CHI3L1	ENSG00000133048	6605	24	24	1	-0.0004210472106933594	0.022670835256576538	0.4117584228515625	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	C15ORF48			24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	not_in_geneformer_token_dictionary
t1d_endothelial	SNX10	ENSG00000086300	1685	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	CBX3	ENSG00000122565	5228	24	24	4	-0.00047482550144195557	0.016766319051384926	0.5406402945518494	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	FMNL2	ENSG00000157827	9991	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	TNFAIP8L1	ENSG00000185361	15268	24	24	6	0.00020213921379763633	0.03319258987903595	0.46084320545196533	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	HIF1A	ENSG00000100644	2347	24	24	2	0.0007194578647613525	0.009269642643630505	0.4661772549152374	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	TGM2	ENSG00000198959	16955	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	STAT1	ENSG00000115415	4387	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	IFITM2	ENSG00000185201	15228	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	IFITM3	ENSG00000142089	8085	24	24	2	0.00038883090019226074	0.014300593174993992	0.3448600769042969	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	CFB	ENSG00000243649	18408	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
t1d_endothelial	MMP7	ENSG00000137673	7398	24	24	4	8.600950241088867e-05	0.014668047428131104	0.4147590100765228	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	SERPINA1	ENSG00000197249	16438	24	24	1	-2.4378299713134766e-05	0.03580845147371292	0.4797138571739197	-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	positive_shift_means_deleted_embedding_moved_toward_control_centroid
t1d_endothelial	LIPA	ENSG00000107798	3422	24	24	0				-1.505100064807468e-05	0.0009627516515886634	0.01373572222655639	token_not_detected_in_selected_disease_cells
sjogren_APC	LTA4H	ENSG00000111144	3815	24	24	3	-0.0010270079365000129	-0.04433851316571236	0.4435279369354248	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	CHI3L1	ENSG00000133048	6605	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	C15ORF48			24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	not_in_geneformer_token_dictionary
sjogren_APC	SNX10	ENSG00000086300	1685	24	24	2	-0.0009612441062927246	-0.1286861002445221	0.5430530309677124	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	CBX3	ENSG00000122565	5228	24	24	3	0.0012442469596862793	0.1058424711227417	0.6254176497459412	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	FMNL2	ENSG00000157827	9991	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	TNFAIP8L1	ENSG00000185361	15268	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	HIF1A	ENSG00000100644	2347	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	TGM2	ENSG00000198959	16955	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	STAT1	ENSG00000115415	4387	24	24	3	-0.0010679563274607062	-0.07864447683095932	0.40079084038734436	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	IFITM2	ENSG00000185201	15228	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	IFITM3	ENSG00000142089	8085	24	24	1	-0.0001755356788635254	-0.023463115096092224	0.4074613153934479	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	CFB	ENSG00000243649	18408	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	MMP7	ENSG00000137673	7398	24	24	0				-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	token_not_detected_in_selected_disease_cells
sjogren_APC	SERPINA1	ENSG00000197249	16438	24	24	1	-0.0007706284523010254	-0.11493311822414398	0.44240856170654297	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
sjogren_APC	LIPA	ENSG00000107798	3422	24	24	3	0.0007624427671544254	-0.02433084137737751	0.5290048718452454	-0.0002525664038128323	0.000757218643766695	-0.025560828119826812	positive_shift_means_deleted_embedding_moved_toward_control_centroid
