accession	title	status	pubmed_id	summary	overall_design	types	sample_count	contact_name	contact_institute	supplementary_files	platforms	relations
GSE228330	Adaptive and Innate Immune Responses in Multiple Sclerosis with  2 Anti-CD20 Therapy: Gene Expression and Protein Profiles	Public on Apr 05 2023	37168665	Transcriptome analysis of RNA samples from human PBMCs of anti-CD20 therapy in multiple sclerosis patients. Anti-CD20 is a highly effective therapy for multiple sclerosis (MS), a disease with multiple abnormalities in function of B and T cells and innate immune cells. Anti-CD20 therapy depletes B cells, which alters antibody production and has diverse effects on B cell immunity. These changes potentially affect immunity beyond B cells in MS. We determined if anti-CD20 therapy effects non-B-cell, as well as B-cell, gene expression and serum protein levels. We found anti-CD20 therapy reduced expression of 413 total genes and 185 B-cell-regulated genes at 2 weeks vs. pre-therapy. Expression of 19 (15%) of these B cell genes returned towards baseline by 6 months, including genes for the B cell activation protein, CD79A, and for immunoglobulin A, D, and G heavy chains. Expression pathways for Th17 and CD4 regulatory T cell (Treg) development, differentiation, and proliferation also quieted. In contrast, expression increased in Th1 and myeloid cell antiviral, pro-inflammatory, and toll-like receptor (TLR) gene pathways.	Samples were collected from 10 healthy controls and from clinically stable relapsing-remitting MS - 10 untreated, 9 interferon-β-treated, and 15 ocrelizumab-treated patients were studied before, and 2 weeks and 6 months after, the first anti-CD20 infusion. Peripheral blood mononuclear cells (PBMC) were analyzed with sensitive, 135,000-transcript RNA expression microarrays, using stringent criteria. Gene expression was compared to 43 MS-relevant serum immune and neurotrophic proteins, using multiplex protein assays.	Expression profiling by array	44	Anthony,,Reder	University of Chicago Medicine	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE228nnn/GSE228330/suppl/GSE228330_Clariom_S_Human.hg38.main.probes.tab.gz; ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE228nnn/GSE228330/suppl/GSE228330_RAW.tar	GPL24539	BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA949281
