physical_dataset	hla_ii_apc	ifn_apc	lysosomal_apc	mif_cd74_receptor_state
data/raw_v3/cell_state/ibd_human_10x.h5ad	0.0869133200051838	0.5019721138451299	0.0857717691565982	0.3593857461598289
data/raw_v3/cell_state/psoriasis_skin.h5ad	0.21540102018634566	0.5253170817209075	0.1637732036428587	0.09469131380671085
data/raw_v3/cell_state/ra_binvignat_blood.h5ad	-0.0199871993214265	-0.0375132737156163	-0.0150461195357343	0.0595424669542667
data/raw_v3/cell_state/sjogren_salivary.h5ad	-0.0902840006255837	0.0368974522042714	-0.05983248382792365	-0.003309076986966449
data/raw_v3/cell_state/t1d_hpap_islet.h5ad	0.12971744368537638	0.25744012282466006	0.15737521532212892	0.11848425709859679
GSE111972	-0.1169645296654235	0.4608789682928579	0.4151027841886308	0.5053840746100279
GSE248205	0.1066189102671586	0.23969818435774848	0.37406577337852426	0.3079160174539846
GSE315138	0.16989447872105418	0.03946985909922317	0.01840661357246544	0.13787384169864542
