n_requested	event_probability	allocation	effect_pattern	n_simulated_cohorts	n_valid_fits	median_minimum_site_events	median_widest_site_ci_half_width	median_minimum_site_z	global_positive_count	global_positive_probability	global_positive_ci_low	global_positive_ci_high	all_site_sign_count	all_site_sign_probability	all_site_sign_ci_low	all_site_sign_ci_high	all_site_ci_positive_count	all_site_ci_positive_probability	all_site_ci_positive_ci_low	all_site_ci_positive_ci_high	all_leave_site_out_ci_positive_count	all_leave_site_out_ci_positive_probability	all_leave_site_out_ci_positive_ci_low	all_leave_site_out_ci_positive_ci_high	sign_transport_count	sign_transport_probability	sign_transport_ci_low	sign_transport_ci_high	strict_precision_count	strict_precision_probability	strict_precision_ci_low	strict_precision_ci_high	seed
3000	0.3	balanced	null	400	400	168.0	0.1515765302913732	-0.7796821013636436	6	0.015	0.006892291919440893	0.03233463358482672	37	0.0925	0.06785393449857381	0.12489858538387784	0	0.0	8.673617379884035e-19	0.009512294334296508	2	0.005	0.0013722529547103846	0.018044918436243156	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.3	imbalanced_60_30_10	null	400	400	140.5	0.16654432058846586	-0.8056262689883029	5	0.0125	0.005350750779971611	0.028923736195967484	47	0.1175	0.08952194095010377	0.15275496421563303	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.15	balanced	homogeneous_hr13	400	400	46.0	0.28812756572548237	1.02420665973869	360	0.9	0.8666894236725972	0.9257007408599657	358	0.895	0.8611090149132419	0.921376272562664	34	0.085	0.0614630200239382	0.11643218427352792	200	0.5	0.451234504169709	0.548765495830291	192	0.48	0.43146340667729527	0.5289170850960765	34	0.085	0.0614630200239382	0.11643218427352792	55431
1800	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	46.0	0.2896761796538051	0.9626194517554442	358	0.895	0.8611090149132419	0.921376272562664	338	0.845	0.8062691036268745	0.8771674132824607	31	0.0775	0.05513293467684451	0.10790495403563602	199	0.4975	0.44875888867958347	0.5462886727920879	198	0.495	0.44628448078239025	0.5438106421609528	31	0.0775	0.05513293467684451	0.10790495403563602	55431
1800	0.3	balanced	homogeneous_hr13	400	400	102.0	0.1946413489882537	1.6146594885390295	400	1.0	0.9904877056657034	0.9999999999999999	388	0.97	0.9483014642909042	0.9827569790348569	134	0.335	0.29050908143055376	0.3826299756997641	347	0.8675	0.8307536803033191	0.897254783360973	329	0.8225	0.782040489241534	0.8568240809128447	132	0.33	0.28572827595866784	0.377505904114993	55431
1800	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	83.0	0.21708662555550057	1.4815221178690834	395	0.9875	0.9710762638040326	0.9946492492200284	374	0.935	0.9064647858253625	0.9552595181037997	107	0.2675	0.22648238411831478	0.31294083274713314	333	0.8325	0.7927798983351753	0.8658944259325176	317	0.7925	0.7500694660392275	0.829365841775209	106	0.265	0.22413371758035427	0.31033706075676515	55431
2100	0.15	balanced	homogeneous_hr13	400	400	54.0	0.2666515127433322	1.0380620151940625	367	0.9175	0.8864031104605777	0.9406541237702847	360	0.9	0.8666894236725972	0.9257007408599657	33	0.0825	0.05934587622971528	0.1135968895394223	237	0.5925	0.5436883047891221	0.639551920759033	226	0.565	0.516026076233405	0.6127373255031363	32	0.08	0.05723575041013351	0.11075457683067555	55431
2100	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	54.0	0.2682487541870502	0.9888976453646252	376	0.94	0.9122771510995438	0.9593520298862752	367	0.9175	0.8864031104605777	0.9406541237702847	37	0.0925	0.06785393449857381	0.12489858538387784	221	0.5525	0.50350210232178	0.6004991067731187	215	0.5375	0.4885138311983594	0.5857727467265683	37	0.0925	0.06785393449857381	0.12489858538387784	55431
2100	0.3	balanced	homogeneous_hr13	400	400	117.0	0.18164345299934365	1.822973149571601	399	0.9975	0.9859767149241766	0.9995585522131983	394	0.985	0.9676653664151732	0.9931077080805591	169	0.4225	0.3750554237475196	0.47141898187429637	364	0.91	0.8779172124152713	0.9342827062306055	348	0.87	0.8334921544792615	0.8994687477133592	167	0.4175	0.37018126768159904	0.46638826088355984	55431
2100	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	97.0	0.20093281869292093	1.532066992565495	400	1.0	0.9904877056657034	0.9999999999999999	391	0.9775	0.9577973424412419	0.988118416469505	131	0.3275	0.2833400429179013	0.37494169862743104	349	0.8725	0.836234529877535	0.9016788108434143	326	0.815	0.7740142283989209	0.8499930261704722	128	0.32	0.2761841236239046	0.36724030233644217	55431
3000	0.15	balanced	homogeneous_hr13	400	400	78.0	0.2226077811437855	1.4448658914905996	399	0.9975	0.9859767149241766	0.9995585522131983	389	0.9725	0.9514345181143852	0.9845763637397046	113	0.2825	0.24061027235147464	0.32852757568394425	330	0.825	0.7847212102757525	0.8590957984069546	321	0.8025	0.7606877261203903	0.8385573358073602	113	0.2825	0.24061027235147464	0.32852757568394425	55431
3000	0.15	imbalanced_60_30_10	homogeneous_hr13	400	400	77.0	0.22503872582753476	1.4159455140192594	397	0.9925	0.9781842792759678	0.9974461108047501	386	0.965	0.9421148604670819	0.9790387058020222	101	0.2525	0.21241694139207157	0.29729164430340527	325	0.8125	0.7713439706023679	0.8477108454386968	318	0.795	0.7527205845205713	0.8316671618221938	100	0.25	0.2100790142364741	0.2946771329306741	55431
3000	0.3	balanced	homogeneous_hr13	400	400	168.5	0.1515607640969156	2.3456459061097146	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	269	0.6725	0.6250583013725689	0.7166599570820987	393	0.9825	0.964322927074442	0.991497708892962	372	0.93	0.9006910535722495	0.9511283733002555	261	0.6525	0.6045847907403059	0.6975139594877335	55431
3000	0.3	imbalanced_60_30_10	homogeneous_hr13	400	400	138.0	0.1683335138823863	2.05008847468934	400	1.0	0.9904877056657034	0.9999999999999999	394	0.985	0.9676653664151732	0.9931077080805591	215	0.5375	0.4885138311983594	0.5857727467265683	391	0.9775	0.9577973424412419	0.988118416469505	373	0.9325	0.9035733345645931	0.9531985308362403	213	0.5325	0.48352749876023604	0.5808542021080347	55431
1800	0.15	balanced	homogeneous_hr15	400	400	47.0	0.2865341309723927	1.791769693210393	400	1.0	0.9904877056657034	0.9999999999999999	396	0.99	0.9745734353473804	0.996104516205009	170	0.425	0.3774943812405543	0.4739324629095902	359	0.8975	0.8638965789864277	0.9235411470178065	342	0.855	0.8171167606818923	0.8861295103407572	168	0.42	0.3726177182254857	0.4689042488680017	55431
1800	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	46.0	0.29384792008894045	1.7562162514341306	398	0.995	0.9819550815637568	0.9986277470452896	386	0.965	0.9421148604670819	0.9790387058020222	162	0.405	0.3580179525239347	0.4537893833995817	372	0.93	0.9006910535722495	0.9511283733002555	354	0.885	0.850008455984224	0.9126670773783676	159	0.3975	0.3507352396832797	0.4462147806552511	55431
1800	0.3	balanced	homogeneous_hr15	400	400	102.0	0.195063457523998	2.899895028630911	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	346	0.865	0.8280190157519688	0.8950370093839947	399	0.9975	0.9859767149241766	0.9995585522131983	376	0.94	0.9122771510995438	0.9593520298862752	333	0.8325	0.7927798983351753	0.8658944259325176	55431
1800	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	83.0	0.21934171464361296	2.4955411735475987	400	1.0	0.9904877056657034	0.9999999999999999	395	0.9875	0.9710762638040326	0.9946492492200284	285	0.7125	0.6662901779980862	0.7546670969098378	399	0.9975	0.9859767149241766	0.9995585522131983	379	0.9475	0.921078024928725	0.9654084716420795	278	0.695	0.6482028147696431	0.7380873904399811	55431
2100	0.15	balanced	homogeneous_hr15	400	400	55.0	0.2660115714562924	2.116745490716162	400	1.0	0.9904877056657034	0.9999999999999999	396	0.99	0.9745734353473804	0.996104516205009	227	0.5675	0.5185345773355028	0.6151812629293671	385	0.9625	0.9390561575554867	0.9771449701852891	364	0.91	0.8779172124152713	0.9342827062306055	221	0.5525	0.50350210232178	0.6004991067731187	55431
2100	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	54.0	0.26856534156781064	1.9106725242312876	400	1.0	0.9904877056657034	0.9999999999999999	387	0.9675	0.9451958471762332	0.9809101576211996	190	0.475	0.4265327259812066	0.5239428887355082	378	0.945	0.9181325521920267	0.9634015058504493	359	0.8975	0.8638965789864277	0.9235411470178065	186	0.465	0.41668591738620475	0.5139799432171961	55431
2100	0.3	balanced	homogeneous_hr15	400	400	119.0	0.180965771721799	3.098988527907288	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	364	0.91	0.8779172124152713	0.9342827062306055	400	1.0	0.9904877056657034	0.9999999999999999	375	0.9375	0.9093658838696931	0.9573108585877975	349	0.8725	0.836234529877535	0.9016788108434143	55431
2100	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	96.0	0.20307006588073687	2.722506544837097	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	328	0.82	0.7793624469518832	0.8545496846741669	399	0.9975	0.9859767149241766	0.9995585522131983	378	0.945	0.9181325521920267	0.9634015058504493	315	0.7875	0.7447739406814162	0.8247564900763633	55431
3000	0.15	balanced	homogeneous_hr15	400	400	77.0	0.22323236476794628	2.648980627649813	400	1.0	0.9904877056657034	0.9999999999999999	399	0.9975	0.9859767149241766	0.9995585522131983	309	0.7725	0.7289390669951599	0.8108767325926485	397	0.9925	0.9781842792759678	0.9974461108047501	380	0.95	0.9240363649362803	0.9674025701628527	303	0.7575	0.7131775779269679	0.7969235904908692	55431
3000	0.15	imbalanced_60_30_10	homogeneous_hr15	400	400	77.0	0.2256257584575601	2.557869013068659	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	309	0.7725	0.7289390669951599	0.8108767325926485	398	0.995	0.9819550815637568	0.9986277470452896	381	0.9525	0.9270084505901734	0.9693829230372881	304	0.76	0.715799603858965	0.7992540030872007	55431
3000	0.3	balanced	homogeneous_hr15	400	400	171.0	0.15099184061804777	3.8837986086696397	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	394	0.985	0.9676653664151732	0.9931077080805591	400	1.0	0.9904877056657034	0.9999999999999999	377	0.9425	0.9151991622718807	0.9613824572422669	374	0.935	0.9064647858253625	0.9552595181037997	55431
3000	0.3	imbalanced_60_30_10	homogeneous_hr15	400	400	137.0	0.17016973835975818	3.2501380955051657	400	1.0	0.9904877056657034	0.9999999999999999	400	1.0	0.9904877056657034	0.9999999999999999	370	0.925	0.8949522937386957	0.9469622560771523	400	1.0	0.9904877056657034	0.9999999999999999	376	0.94	0.9122771510995438	0.9593520298862752	353	0.8825	0.8472450357843669	0.9104780590498961	55431
1800	0.15	balanced	one_site_only_hr15	400	400	48.0	0.28550718224527516	-0.5439298615732491	66	0.165	0.13184503236772813	0.2045282048362506	96	0.24	0.20074599691279923	0.284200396141035	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	45.0	0.2917678452424409	-0.5989008879312638	260	0.65	0.6020319607074738	0.6951143509922373	93	0.2325	0.19376640712110382	0.2763226703477448	1	0.0025	0.0004414477868016362	0.01402328507582339	11	0.0275	0.015423636260295411	0.048565481885614784	10	0.025	0.013635091745936023	0.045401587871645666	1	0.0025	0.0004414477868016362	0.01402328507582339	55431
1800	0.3	balanced	one_site_only_hr15	400	400	105.0	0.19280015578911652	-0.5373894426766509	129	0.3225	0.27856795807266865	0.3698089064160066	109	0.2725	0.23118490254462754	0.3181431913774774	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	6	0.015	0.006892291919440893	0.03233463358482672	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	82.0	0.2184429327188841	-0.5022642850830425	365	0.9125	0.8807392673857086	0.9364130897884968	104	0.26	0.21944164704726868	0.30512425423319367	0	0.0	8.673617379884035e-19	0.009512294334296508	14	0.035	0.02096129419797776	0.057885139532918004	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.15	balanced	one_site_only_hr15	400	400	57.0	0.26087493012889906	-0.5549658017420999	86	0.215	0.17755148423753886	0.25787052353301015	101	0.2525	0.21241694139207157	0.29729164430340527	0	0.0	8.673617379884035e-19	0.009512294334296508	6	0.015	0.006892291919440893	0.03233463358482672	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	53.0	0.2698662122792732	-0.45496928989376834	301	0.7525	0.7079392288053334	0.7922570625558467	108	0.27	0.22883278412268437	0.31554287127109204	0	0.0	8.673617379884035e-19	0.009512294334296508	14	0.035	0.02096129419797776	0.057885139532918004	13	0.0325	0.01908984237880045	0.0548041528237668	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.3	balanced	one_site_only_hr15	400	400	121.0	0.1789858268815266	-0.6142576028737952	141	0.3525	0.30728664659675226	0.4005194802318652	106	0.265	0.22413371758035427	0.31033706075676515	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	96.0	0.20129404882306356	-0.5707959576909529	375	0.9375	0.9093658838696931	0.9573108585877975	100	0.25	0.2100790142364741	0.2946771329306741	0	0.0	8.673617379884035e-19	0.009512294334296508	4	0.01	0.003895483794990993	0.025426564652619582	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.15	balanced	one_site_only_hr15	400	400	81.0	0.21804829609307486	-0.5705865364962526	94	0.235	0.1960909748126292	0.278950541184548	97	0.2425	0.2030764095091307	0.286822422073032	1	0.0025	0.0004414477868016362	0.01402328507582339	12	0.03	0.017243020965143054	0.05169853570909567	10	0.025	0.013635091745936023	0.045401587871645666	1	0.0025	0.0004414477868016362	0.01402328507582339	55431
3000	0.15	imbalanced_60_30_10	one_site_only_hr15	400	400	75.0	0.2262246384103011	-0.5599810399239485	337	0.8425	0.8035652075632727	0.8749188708177342	101	0.2525	0.21241694139207157	0.29729164430340527	0	0.0	8.673617379884035e-19	0.009512294334296508	11	0.0275	0.015423636260295411	0.048565481885614784	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.3	balanced	one_site_only_hr15	400	400	174.5	0.14920240817735356	-0.5764150153823773	177	0.4425	0.39460190844340914	0.491492005405035	101	0.2525	0.21241694139207157	0.29729164430340527	0	0.0	8.673617379884035e-19	0.009512294334296508	8	0.02	0.010168386791664645	0.03896341576926	3	0.0075	0.0025538891952499396	0.021815720724032123	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.3	imbalanced_60_30_10	one_site_only_hr15	400	400	138.0	0.1677030066688904	-0.6071045140865996	396	0.99	0.9745734353473804	0.996104516205009	101	0.2525	0.21241694139207157	0.29729164430340527	0	0.0	8.673617379884035e-19	0.009512294334296508	4	0.01	0.003895483794990993	0.025426564652619582	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.15	balanced	one_site_reversed_hr15	400	400	48.0	0.28429039212074503	-3.477657710610907	12	0.03	0.017243020965143054	0.05169853570909567	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	45.5	0.29404530205059554	-1.9718142171427466	349	0.8725	0.836234529877535	0.9016788108434143	9	0.0225	0.011881583530495034	0.04220265755875813	0	0.0	8.673617379884035e-19	0.009512294334296508	56	0.14	0.10940962137459034	0.1774392305461032	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.3	balanced	one_site_reversed_hr15	400	400	103.0	0.19507184624634943	-4.4084104768985775	29	0.0725	0.05095051840227673	0.10218249325354675	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	82.0	0.21992834376593717	-2.683413827445068	398	0.995	0.9819550815637568	0.9986277470452896	2	0.005	0.0013722529547103846	0.018044918436243156	0	0.0	8.673617379884035e-19	0.009512294334296508	127	0.3175	0.27380177308238884	0.36467021434962943	1	0.0025	0.0004414477868016362	0.01402328507582339	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.15	balanced	one_site_reversed_hr15	400	400	55.0	0.2657026514403037	-3.648160469648766	16	0.04	0.024769063069711758	0.06398224771784103	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	54.0	0.26977216115369473	-2.3221584988924198	384	0.96	0.9360177522821589	0.9752309369302883	5	0.0125	0.005350750779971611	0.028923736195967484	0	0.0	8.673617379884035e-19	0.009512294334296508	63	0.1575	0.1250811291822658	0.19643479243672732	4	0.01	0.003895483794990993	0.025426564652619582	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.3	balanced	one_site_reversed_hr15	400	400	120.0	0.18025982396927906	-4.765723593744029	34	0.085	0.0614630200239382	0.11643218427352792	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
2100	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	95.0	0.20398606453528786	-2.8183797953024685	399	0.9975	0.9859767149241766	0.9995585522131983	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	169	0.4225	0.3750554237475196	0.47141898187429637	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.15	balanced	one_site_reversed_hr15	400	400	79.0	0.221734386021105	-4.540310121780823	8	0.02	0.010168386791664645	0.03896341576926	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.15	imbalanced_60_30_10	one_site_reversed_hr15	400	400	76.0	0.22604340822204272	-2.63050923110659	396	0.99	0.9745734353473804	0.996104516205009	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	102	0.255	0.21475670087938903	0.2999043233444163	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.3	balanced	one_site_reversed_hr15	400	400	171.0	0.1507643691001866	-5.760091481829632	42	0.105	0.07862372743733602	0.1388909850867582	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
3000	0.3	imbalanced_60_30_10	one_site_reversed_hr15	400	400	137.0	0.1703652386887854	-3.3145108551715436	400	1.0	0.9904877056657034	0.9999999999999999	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	247	0.6175	0.5689692933715043	0.6637953174599363	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55431
1800	0.15	balanced	null	400	400	46.0	0.2885483708158799	-0.8390524670512467	6	0.015	0.006892291919440893	0.03233463358482672	47	0.1175	0.08952194095010377	0.15275496421563303	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.15	imbalanced_60_30_10	null	400	400	46.5	0.2873708937104633	-0.8306031459396899	3	0.0075	0.0025538891952499396	0.021815720724032123	39	0.0975	0.07214511778538757	0.1305122791537211	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.3	balanced	null	400	400	102.0	0.19464326571764984	-0.8252688751651633	9	0.0225	0.011881583530495034	0.04220265755875813	50	0.125	0.09611512323676381	0.1610190975139586	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
1800	0.3	imbalanced_60_30_10	null	400	400	83.0	0.21648467067128463	-0.7322196370309364	13	0.0325	0.01908984237880045	0.0548041528237668	53	0.1325	0.10274521663902703	0.1692463196966809	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
2100	0.15	balanced	null	400	400	54.0	0.2678106436992701	-0.8287568311718418	13	0.0325	0.01908984237880045	0.0548041528237668	52	0.13	0.10053125228664084	0.1665078455207386	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	0	0.0	8.673617379884035e-19	0.009512294334296508	55433
