gene	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	fdr
ETS2	13.029345655004551	13.09010616482799	-0.0607605098234369	-0.0756317771357967	-0.1739241496673958	0.8649092339386921	0.9801638168834976
