design	analysis_route	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	minimum_seed_probability	maximum_seed_probability	median_interaction_estimate_across_seeds	median_interaction_se_across_seeds	maximum_design_condition
paired	composition_adjusted	80	160	320	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.22266666666666668	0.19434747845753841	0.25381234993557183	0.196	0.248	0.15121422146002914	0.12151128265853864	10.386103753293634
paired	composition_adjusted	80	160	320	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.04933333333333333	0.036000821007074746	0.06725890013172933	0.036	0.06	0.015573416752102942	0.10310582851608796	9.394120871153477
paired	composition_adjusted	80	160	320	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.42	0.38517254441254056	0.45564279070085656	0.372	0.46	0.4104308281791116	0.23411368517422976	10.2234966071372
paired	composition_adjusted	80	160	320	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.4093333333333333	0.3746914468976919	0.4448992662308248	0.372	0.444	0.39059269966602084	0.22369488712302127	7.4962786682096905
paired	composition_adjusted	80	160	320	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.6573333333333333	0.6226426138533305	0.6904205604236551	0.632	0.68	0.5660344349163147	0.2366850808511237	10.959177310555464
paired	composition_adjusted	80	160	320	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.46266666666666667	0.42726344537009625	0.49845037768282247	0.44	0.488	0.4193661963732832	0.22928148742282217	9.467089971541995
paired	composition_adjusted	80	160	320	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.6373333333333333	0.6023065323519035	0.6709604757034313	0.604	0.66	0.3931614757879364	0.1704908300470538	10.504105237304847
paired	composition_adjusted	80	160	320	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.7	0.6662521580284647	0.7317095041880423	0.684	0.712	0.40522248274182415	0.15868671063346568	7.880066456336591
paired	composition_adjusted	80	160	320	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.8933333333333333	0.8692021778072523	0.9134557578852116	0.876	0.904	0.5543173578159175	0.1731992649051797	10.442711013138814
paired	composition_adjusted	80	160	320	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.736	0.7033078704722394	0.7662868909432389	0.724	0.744	0.43548253083626787	0.16357137487724804	9.464483410514138
paired	composition_adjusted	80	160	320	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.9133333333333333	0.8910329720079132	0.9314211299062015	0.908	0.916	0.3951658279075242	0.11956379491512226	9.72525833123757
paired	composition_adjusted	80	160	320	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.968	0.9528270091860187	0.9784032804006078	0.956	0.976	0.4014942206098568	0.10034187712613188	7.728888774983322
paired	composition_adjusted	80	160	320	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.9866666666666667	0.9756316347370195	0.9927417433231478	0.984	0.992	0.5611218587511602	0.12103104228866007	10.640096393614026
paired	composition_adjusted	80	160	320	0.4	0.8	0.5	1.0	0.05	750	750	1.0	0.98	0.9672650931870856	0.9878428961325314	0.968	0.988	0.41969950708906467	0.10320766838647501	9.394057793790275
paired	composition_adjusted	80	160	320	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.8426666666666667	0.8148695036208488	0.8669714776434335	0.84	0.848	0.6880065331071574	0.2338649097768254	10.162654026481382
paired	composition_adjusted	80	160	320	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.868	0.8418888443754131	0.8903606141029599	0.856	0.876	0.6848831586725961	0.22431442417788794	7.762472789456215
paired	composition_adjusted	80	160	320	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.96	0.9434722879681942	0.9718395351297721	0.956	0.964	0.8570720276544793	0.23701031675111037	10.388225600454879
paired	composition_adjusted	80	160	320	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.88	0.8547854584615644	0.9013416997497992	0.868	0.896	0.7037189476538811	0.23052118630876453	9.609667121551576
paired	composition_adjusted	80	160	320	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.984	0.9722431834949075	0.9908240390690397	0.98	0.988	0.7030183627003204	0.17010900468026266	9.283505127542567
paired	composition_adjusted	80	160	320	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.992	0.9826571697100339	0.9963285193425735	0.988	1.0	0.7069181729069958	0.15917456849801165	7.96539233531185
paired	composition_adjusted	80	160	320	0.7	0.5	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.861448104063549	0.17351767554348446	10.217798164719609
paired	composition_adjusted	80	160	320	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.988	0.9773523230915897	0.9936741327166876	0.98	0.996	0.7221264604137303	0.1622358109516185	9.235907911844857
paired	composition_adjusted	80	160	320	0.7	0.8	0.0	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.6949826058300355	0.12015658215320116	9.303840109150377
paired	composition_adjusted	80	160	320	0.7	0.8	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.6971781678060551	0.10045635693428845	7.550971336549915
paired	composition_adjusted	80	160	320	0.7	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.8491528557084795	0.12188282947100032	10.290023671197677
paired	composition_adjusted	80	160	320	0.7	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.7017427382326448	0.1031315009513597	9.18233347029119
paired	composition_adjusted	80	160	320	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.988	0.9773523230915897	0.9936741327166876	0.98	0.992	1.0232108578648265	0.2329769125359514	9.426667207051882
paired	composition_adjusted	80	160	320	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.9946666666666667	0.9863677702394021	0.9979240743094254	0.988	1.0	0.9924975957118212	0.22295589398743987	7.426974405076789
paired	composition_adjusted	80	160	320	1.0	0.0	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.1343645715092936	0.2363686973381406	10.682113794971034
paired	composition_adjusted	80	160	320	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.984	0.9722431834949075	0.9908240390690397	0.976	0.988	1.0094535158137927	0.22985452128585032	8.923385906413747
paired	composition_adjusted	80	160	320	1.0	0.5	0.0	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.9988591723761039	0.16980827678921054	9.42609428332075
paired	composition_adjusted	80	160	320	1.0	0.5	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0159605658844215	0.15841090136125635	7.405117434997768
paired	composition_adjusted	80	160	320	1.0	0.5	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.1445505820322703	0.1737706251734037	10.32655006409466
paired	composition_adjusted	80	160	320	1.0	0.5	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0167082736741815	0.16310227744658592	9.033932048939981
paired	composition_adjusted	80	160	320	1.0	0.8	0.0	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	0.9996053100033977	0.11934720407461527	9.485960187698849
paired	composition_adjusted	80	160	320	1.0	0.8	0.0	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0025939501877619	0.09998790503508839	7.720760576340096
paired	composition_adjusted	80	160	320	1.0	0.8	0.5	0.7	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.1318132782140355	0.12159695860994141	10.093203450640356
paired	composition_adjusted	80	160	320	1.0	0.8	0.5	1.0	0.05	750	750	1.0	1.0	0.9949041555412677	1.0	1.0	1.0	1.0202916115162795	0.10312055598211323	9.303306796391068
paired	unadjusted	10	20	40	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.05466666666666667	0.040550225604286796	0.07332180652695748	0.04	0.076	-0.025607298632486813	0.6728166899322434	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.04533333333333334	0.03262003557583651	0.06268045231863743	0.028	0.056	0.00022015221812285782	0.6749207287862178	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.07866666666666666	0.061475991861580294	0.10015143973564483	0.068	0.092	0.3557972226486593	0.6738319814046483	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.064	0.048609354814637365	0.08383422155337723	0.06	0.068	0.278262613137973	0.6649218627048896	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.5	0.0	0.7	0.05	750	750	1.0	0.048	0.03487072634594164	0.06573591704475239	0.028	0.064	0.03651298479572802	0.5124732315591884	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.5	0.0	1.0	0.05	750	750	1.0	0.050666666666666665	0.03713392397865151	0.06877887490826262	0.048	0.056	0.03664197661086477	0.5066110410878576	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.5	0.5	0.7	0.05	750	750	1.0	0.08266666666666667	0.0650207424573	0.10456592238425527	0.068	0.1	0.33362672004674215	0.5188033022190583	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.5	0.5	1.0	0.05	750	750	1.0	0.08133333333333333	0.06383762924562317	0.10309595784782202	0.072	0.088	0.3100921226234743	0.5107161300751678	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.8	0.0	0.7	0.05	750	750	1.0	0.042666666666666665	0.030382884716889838	0.059611447681364005	0.028	0.072	-0.004230448783452375	0.3799576501078258	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.8	0.0	1.0	0.05	750	750	1.0	0.03866666666666667	0.027055203217622517	0.05497989593630119	0.028	0.052	0.047317455910668854	0.38593999014440183	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.1	0.08052599662299802	0.12355067894398787	0.092	0.108	0.29571902092544233	0.38207054909841115	6.854101966249687
paired	unadjusted	10	20	40	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.124	0.10231090654353786	0.14952116848942887	0.116	0.128	0.312735131611899	0.3854491524325536	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.08533333333333333	0.06739139382418796	0.10750142651358738	0.064	0.1	0.4358525758803184	0.6824656172283031	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.084	0.06620534116381135	0.10603440142585396	0.068	0.1	0.40712138994520564	0.6669737188273674	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.17866666666666667	0.15290941617827786	0.20769884652720083	0.16	0.208	0.7463976635247932	0.6643126245038292	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.144	0.12068594510635994	0.17094229614825746	0.124	0.16	0.6879843289170711	0.67503229881136	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.09866666666666667	0.07932573006837584	0.1220978677505	0.088	0.112	0.430330788493852	0.5057797035675307	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.108	0.08775114295975707	0.13224399909588908	0.092	0.14	0.3778669895726371	0.5116234510822049	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.236	0.20700373113734755	0.26768687473686315	0.228	0.244	0.6454198805512297	0.5107884991051723	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.26	0.22988714127470466	0.2925588640654868	0.224	0.3	0.718351603314345	0.5144529222989576	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.13733333333333334	0.11454131948354163	0.1638215330305256	0.124	0.16	0.39484488371182835	0.3889952983563697	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.16133333333333333	0.13674428172718017	0.18937397025286784	0.132	0.204	0.4005032808734763	0.385804378183051	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.356	0.32254561433250495	0.3909219888716099	0.328	0.38	0.6647420524100643	0.38508696872434844	6.854101966249687
paired	unadjusted	10	20	40	0.4	0.8	0.5	1.0	0.05	750	750	1.0	0.4013333333333333	0.36684176233929305	0.4368304843005634	0.388	0.424	0.728737493330179	0.38835540124506923	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.196	0.16916915472553712	0.2259291187053722	0.188	0.2	0.7495099687202814	0.6683204504111562	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.15866666666666668	0.13426646806300435	0.18654562842082362	0.148	0.18	0.716390521421572	0.6787414945181585	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.2733333333333333	0.24265315763336429	0.30632362518792766	0.248	0.316	0.9909768301138012	0.6752789637001313	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.25866666666666666	0.22861256258300638	0.291180365009075	0.236	0.272	0.9921353463284514	0.6700261752383533	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.252	0.22224533280728487	0.28428220604424637	0.24	0.272	0.7541247257769682	0.5136623643971325	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.2733333333333333	0.24265315763336429	0.30632362518792766	0.248	0.308	0.7131085543827657	0.5053723417717657	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.5	0.5	0.7	0.05	750	750	1.0	0.43733333333333335	0.40224008836166186	0.47306525747716593	0.428	0.448	0.9847706117032833	0.5030295788890495	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.44133333333333336	0.40618498040138534	0.4770795986817726	0.404	0.484	1.0035712773818464	0.5194312643220222	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.8	0.0	0.7	0.05	750	750	1.0	0.404	0.3694572566481753	0.43952114548790133	0.388	0.416	0.7042218679034005	0.3829801460126898	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.8	0.0	1.0	0.05	750	750	1.0	0.38266666666666665	0.3485635191991635	0.41796563896715233	0.328	0.432	0.7130070179249475	0.3855275289960631	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.8	0.5	0.7	0.05	750	750	1.0	0.6746666666666666	0.6403208447269266	0.7072323402754894	0.652	0.7	0.9895716375309828	0.38315466366917783	6.854101966249687
paired	unadjusted	10	20	40	0.7	0.8	0.5	1.0	0.05	750	750	1.0	0.616	0.5806851026965564	0.6501326613890178	0.584	0.648	0.9538779684697533	0.38523127167501203	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.30133333333333334	0.26957588990305487	0.3351155256285481	0.264	0.324	0.9747373582277843	0.6753558403489004	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.2786666666666667	0.247769623248016	0.31181947056571613	0.256	0.32	1.0542630494486454	0.6760658246977315	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.43333333333333335	0.3982975233856314	0.4690485892088663	0.408	0.476	1.2839238404807714	0.6692315847513484	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.45466666666666666	0.41935134296494175	0.4904440135993166	0.388	0.524	1.333352762380656	0.685208883934224	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.5	0.0	0.7	0.05	750	750	1.0	0.44	0.40486975825723104	0.4757417430778168	0.42	0.476	0.9735799926541633	0.5110872692902177	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.5	0.0	1.0	0.05	750	750	1.0	0.444	0.40881619784705164	0.47975453673232643	0.428	0.456	0.9926427436760077	0.5108905204918903	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.5	0.5	0.7	0.05	750	750	1.0	0.6213333333333333	0.5860837869889507	0.6553462880890636	0.6	0.632	1.2490790321498437	0.5135963051191081	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.5	0.5	1.0	0.05	750	750	1.0	0.7026666666666667	0.6689885091729514	0.7342793085397757	0.672	0.724	1.3712161748258818	0.5098351271734312	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.8	0.0	0.7	0.05	750	750	1.0	0.6493333333333333	0.6145003623447913	0.682644345443534	0.612	0.672	0.9892989730244444	0.38183704954875025	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.8	0.0	1.0	0.05	750	750	1.0	0.68	0.6457706315012287	0.7123948644936279	0.648	0.704	1.0011598266056296	0.38175641974659613	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.8	0.5	0.7	0.05	750	750	1.0	0.888	0.8634236624215091	0.9086219622785147	0.868	0.912	1.2872957654188661	0.3796759885756342	6.854101966249687
paired	unadjusted	10	20	40	1.0	0.8	0.5	1.0	0.05	750	750	1.0	0.896	0.8720977290634145	0.9158663621252695	0.892	0.9	1.3235368891929786	0.37902992837990723	6.854101966249687
paired	unadjusted	15	30	60	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.05333333333333334	0.039408725494952175	0.07181022888818206	0.048	0.056	0.051804014777122084	0.5484565124279086	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.0	0.0	1.0	0.05	750	750	1.0	0.058666666666666666	0.04399005168763517	0.07784121368793924	0.052	0.068	0.017366834753914887	0.5510474229643599	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.0	0.5	0.7	0.05	750	750	1.0	0.06133333333333333	0.046295245145196444	0.08084217572659802	0.048	0.08	0.24322696084592588	0.5555707349881871	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.0	0.5	1.0	0.05	750	750	1.0	0.08266666666666667	0.0650207424573	0.10456592238425527	0.064	0.1	0.2842929723175583	0.5550153639197801	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.5	0.0	0.7	0.05	750	750	1.0	0.042666666666666665	0.030382884716889838	0.059611447681364005	0.04	0.048	-0.00827275633584303	0.41914521088192347	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.5	0.0	1.0	0.05	750	750	1.0	0.056	0.04169433607579553	0.07483077380355879	0.036	0.072	0.010800028683607105	0.4180168533245925	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.5	0.5	0.7	0.05	750	750	1.0	0.10133333333333333	0.08172741660079268	0.12500233671430325	0.096	0.108	0.265254001304817	0.42539336712448916	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.5	0.5	1.0	0.05	750	750	1.0	0.10533333333333333	0.0853384012404204	0.12935058531900567	0.092	0.12	0.29033936000976457	0.41847253067083945	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.8	0.0	0.7	0.05	750	750	1.0	0.05733333333333333	0.04284097160939368	0.07633721601807068	0.04	0.068	0.005006330967908756	0.31189191751865775	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.8	0.0	1.0	0.05	750	750	1.0	0.050666666666666665	0.03713392397865151	0.06877887490826262	0.04	0.06	0.015125782016416539	0.31435809096394657	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.8	0.5	0.7	0.05	750	750	1.0	0.152	0.12808330226976739	0.1794634054735103	0.148	0.156	0.30473948699587583	0.3147503617243322	6.854101966249684
paired	unadjusted	15	30	60	0.0	0.8	0.5	1.0	0.05	750	750	1.0	0.136	0.1133146609275765	0.16239511383838065	0.112	0.16	0.32158754324613203	0.31355236272944176	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.0	0.0	0.7	0.05	750	750	1.0	0.11466666666666667	0.09380096864700341	0.139459562149193	0.08	0.136	0.4232124566509099	0.5573484923696759	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.0	0.0	1.0	0.05	750	750	1.0	0.11733333333333333	0.09622776035389392	0.14233892593852257	0.088	0.136	0.43571161402626146	0.5575303540292338	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.0	0.5	0.7	0.05	750	750	1.0	0.21866666666666668	0.19055900020573757	0.24964159494304256	0.18	0.244	0.6775450364415749	0.5447693102972968	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.0	0.5	1.0	0.05	750	750	1.0	0.25066666666666665	0.22097303318445904	0.2829014279189621	0.24	0.256	0.7534711036077514	0.5508090783577202	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.5	0.0	0.7	0.05	750	750	1.0	0.15466666666666667	0.13055458610687307	0.18229827713262478	0.12	0.18	0.4085605135466044	0.42120787311466	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.5	0.0	1.0	0.05	750	750	1.0	0.16	0.13550505666859278	0.1879601175633452	0.152	0.168	0.40892879753516276	0.4252211010133676	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.5	0.5	0.7	0.05	750	750	1.0	0.324	0.29147656626136165	0.3583171709881121	0.308	0.336	0.6812171427584248	0.42505018835184094	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.5	0.5	1.0	0.05	750	750	1.0	0.3293333333333333	0.29664277607368056	0.3637632721682334	0.312	0.348	0.6779552757013249	0.42188072056744985	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.8	0.0	0.7	0.05	750	750	1.0	0.21733333333333332	0.18929706107579586	0.24825045632487414	0.192	0.26	0.4092745625797159	0.3169761114958563	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.8	0.0	1.0	0.05	750	750	1.0	0.22933333333333333	0.2006703103027771	0.26075490683088337	0.208	0.252	0.3994257126796893	0.31492967930108184	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.8	0.5	0.7	0.05	750	750	1.0	0.5506666666666666	0.5148986732503121	0.5859182811778697	0.532	0.568	0.7103353784252686	0.31866609919238886	6.854101966249684
paired	unadjusted	15	30	60	0.4	0.8	0.5	1.0	0.05	750	750	1.0	0.5626666666666666	0.5269347425228341	0.5977599116383381	0.52	0.584	0.6895627277482266	0.31696341141751266	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.0	0.0	0.7	0.05	750	750	1.0	0.24666666666666667	0.2171584631903454	0.27875676466874566	0.22	0.268	0.673088281090011	0.5492222719500557	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.0	0.0	1.0	0.05	750	750	1.0	0.22133333333333333	0.1930842117635745	0.2524225388814257	0.184	0.24	0.7074669397561456	0.5587545582626742	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.0	0.5	0.7	0.05	750	750	1.0	0.42533333333333334	0.39041940440000106	0.46100824170583626	0.412	0.44	1.0206181044626974	0.5567450317623702	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.0	0.5	1.0	0.05	750	750	1.0	0.4266666666666667	0.39173177311714624	0.46234895073680127	0.396	0.452	1.0295919669212161	0.5534983887832037	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.5	0.0	0.7	0.05	750	750	1.0	0.3586666666666667	0.3251423212171672	0.3936314374831678	0.332	0.392	0.6720328199215566	0.41938916860787734	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.5	0.0	1.0	0.05	750	750	1.0	0.3293333333333333	0.29664277607368056	0.3637632721682334	0.308	0.348	0.6709083327944476	0.42144049130004674	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.5	0.5	0.7	0.05	750	750	1.0	0.6173333333333333	0.5820343610328477	0.6514364808008365	0.572	0.644	1.0130170940807657	0.41760087316889827	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.5	0.5	1.0	0.05	750	750	1.0	0.6306666666666667	0.595542150885447	0.6644594684293377	0.608	0.672	0.9937349528847197	0.4220023449965601	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.8	0.0	0.7	0.05	750	750	1.0	0.5826666666666667	0.5470415083752785	0.6174493120075445	0.58	0.588	0.7136675467167353	0.31611314971680193	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.8	0.0	1.0	0.05	750	750	1.0	0.56	0.5242582569221832	0.5951302417427691	0.528	0.588	0.7099436799766564	0.31549834607867555	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.8	0.5	0.7	0.05	750	750	1.0	0.864	0.8376048861616193	0.8866853390724235	0.852	0.876	1.027067915916525	0.3119846838533328	6.854101966249684
paired	unadjusted	15	30	60	0.7	0.8	0.5	1.0	0.05	750	750	1.0	0.848	0.8205365945264897	0.8719166977302326	0.84	0.852	0.9911396115147355	0.3137340226530506	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.0	0.0	0.7	0.05	750	750	1.0	0.388	0.35378044024672195	0.4233610289120341	0.34	0.444	1.0157015986929159	0.5535276582491789	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.0	0.0	1.0	0.05	750	750	1.0	0.37866666666666665	0.3446537119109364	0.4139162130110493	0.372	0.384	0.9581009437046846	0.5563988962781179	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.0	0.5	0.7	0.05	750	750	1.0	0.6146666666666667	0.5793361186131039	0.6488285677243604	0.596	0.644	1.2743416691325224	0.5594682349545073	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.0	0.5	1.0	0.05	750	750	1.0	0.5866666666666667	0.5510699317844284	0.6213801218427247	0.556	0.604	1.294980226082728	0.5595808345718722	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.5	0.0	0.7	0.05	750	750	1.0	0.624	0.5887847856530871	0.6579514449211473	0.616	0.636	1.0147711205783765	0.4234836777589639	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.5	0.0	1.0	0.05	750	750	1.0	0.6213333333333333	0.5860837869889507	0.6553462880890636	0.596	0.644	0.99142845040628	0.41709496828152237	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.5	0.5	0.7	0.05	750	750	1.0	0.836	0.8078002085968686	0.8607753839268631	0.828	0.844	1.2605180145211365	0.424781956153511	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.5	0.5	1.0	0.05	750	750	1.0	0.86	0.83332792208402	0.8830030699056928	0.828	0.884	1.334627125895119	0.42276724110745023	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.8	0.0	0.7	0.05	750	750	1.0	0.8533333333333334	0.8262145244578474	0.8768510787913153	0.832	0.876	1.0087566348560977	0.3150578108900518	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.8	0.0	1.0	0.05	750	750	1.0	0.8493333333333334	0.8219550426382507	0.8731513273665819	0.812	0.88	0.9847369926372287	0.3130088543886409	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.8	0.5	0.7	0.05	750	750	1.0	0.9786666666666667	0.9656283085209563	0.9868266030505508	0.976	0.984	1.3046479557684538	0.3141012449591837	6.854101966249684
paired	unadjusted	15	30	60	1.0	0.8	0.5	1.0	0.05	750	750	1.0	0.98	0.9672650931870856	0.9878428961325314	0.968	1.0	1.29558117172393	0.3126808015370764	6.854101966249684
paired	unadjusted	20	40	80	0.0	0.0	0.0	0.7	0.05	750	750	1.0	0.044	0.03149969729595624	0.06114771285040764	0.036	0.056	0.008701542242693844	0.48127627564321596	6.854101966249687
