module	n_rapid	n_slow	mean_rapid	sd_rapid	mean_slow	sd_slow	difference_rapid_minus_slow	hedges_g	bootstrap_ci_low	bootstrap_ci_high	exact_permutation_p	max_t_fwer_p	n_exact_assignments	leave_one_out_sign_stable	verdict
receptor_cd44_cxcr4	10	10	-0.3013092370132255	0.7794746364750055	0.30130923701323115	0.8026519610849623	-0.6026184740264566	-0.7295165906358305	-1.2759703970476428	0.053242363767595426	0.10570698651194008	0.6101344475957479	184756	True	not_supported
hla_regulatory	10	10	0.12137671400328112	1.018373038199297	-0.12137671400328234	0.9677950529978767	0.24275342800656347	0.23403950044419974	-0.5990721125004254	1.0543553849031904	0.594026716317738	0.9954859382103964	184756	True	not_supported
ifn_apc_unique	10	10	0.1200311069468288	0.44745050102496936	-0.12003110694682562	0.9838432000212263	0.2400622138936544	0.30084189525863114	-0.3667754089804834	0.8853979344013594	0.49431682868215376	0.995962242092273	184756	True	not_supported
mif_ligand	10	10	0.06873208557378943	1.1016193005167314	-0.06873208557379315	0.9990791459480627	0.13746417114758258	0.1251957517889277	-0.7364462191686305	0.9689390536103686	0.7708220571997662	0.9999566996471021	184756	False	not_supported
lysosomal_unique	10	10	-0.28332607339171784	0.659146148687336	0.2833260733917135	0.689705503220503	-0.5666521467834313	-0.8044915369100968	-1.1131541714370394	0.006478355709028808	0.07719370412868864	0.6725194310333629	184756	True	not_supported
oxphos	10	10	-0.051482538817611376	0.6941293398048016	0.05148253881761087	0.6070485671696714	-0.10296507763522225	-0.15123886917521112	-0.663782417478735	0.41771020477418935	0.7249994587455888	1.0	184756	False	not_supported
lipid_repair	10	10	-0.10630021100898268	0.4435004287448497	0.10630021100898354	0.7824117444342972	-0.21260042201796622	-0.32017896643161314	-0.7632406751045483	0.27622986060286375	0.49547511312217196	0.9983545865898807	184756	True	not_supported
resolution_efferocytosis_proxy	10	10	-0.0008810847549774403	0.3664000802485207	0.0008810847549772475	0.34735672650799293	-0.001762169509954688	-0.004727412059906145	-0.3035993735444612	0.29160999866766146	0.9915239559202408	1.0	184756	False	not_supported
mocci_inflammatory_switch	10	10	0.01577738512766056	0.9619386792262432	-0.015777385127658906	1.7354245168775435	0.03155477025531947	0.02154004161209245	-1.100753803705761	1.1983535370824592	0.9607698802745243	1.0	184756	False	not_supported
