dataset	endpoint	raw_model	adjusted_model	raw_coef	adjusted_coef	abs_coef_ratio	attenuation_fraction	raw_p	adjusted_p
GSE198520_RA_synovium_antiTNF	baseline	M0_clinical	M2_full_mixture	0.9104019298750734	0.540226391415028	0.5933932845344019	0.4066067154655981	0.002977517998379064	0.08459358127296267
GSE198520_RA_synovium_antiTNF	delta	M0_clinical	M2_full_mixture	0.743266690583279	0.5708476676618155	0.7680253600680563	0.23197463993194367	0.08006225428813406	0.06242120555406452
GSE282122_IBD_myeloid_antiTNF	baseline	M0_clinical	M2_full_mixture	-0.2098930872997785	-0.08316525773075442	0.3962267590641237	0.6037732409358763	0.4211906911825196	0.7903372161866677
GSE282122_IBD_myeloid_antiTNF	delta	M0_clinical	M2_full_mixture	-0.20549383511322092	-0.3186803159456322	1.5508023185710116	-0.5508023185710116	0.35213367834254256	0.37961930978324665
