module	n_genes	n_edges	edge_concordance	gene_label_permutation_p	n_gene_label_permutations	null_q95	bootstrap_min_ci_low	primary_module_pass
IFN_APC	7	21	0.015022237109938209	0.46706349206349207	5040	0.41459258615385675	-0.32235760453895423	False
HLAII	6	15	-0.44525268076383223	0.9916666666666667	720	0.6409653721384897	-0.46259899334772714	False
UNION_EXPLORATORY	12	66	0.1668338270156302	0.13248	200000	0.26085455766537774	-0.2138965583747814	not_applicable
