context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag	candidate_strong_support_flag
IBD_myeloid	GALC	ENSG00000054983	739	24	24	3	0.0008011062745936	-0.0388281233608722	0.4325105249881744	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.2767979884541334	-0.039924054403349396	False	False
IBD_myeloid	LIPA	ENSG00000107798	3422	24	24	1	0.0006150007247924	0.0234437491744756	0.3883343935012817	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.0424090148838072	0.0223478181319984	False	False
IBD_myeloid	CTSD	ENSG00000117984	4727	24	24	4	-1.0728836059570312e-05	-0.0017994120717048	0.3898345232009887	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.25433950455822857	-0.002895343114182	False	False
IBD_myeloid	CTSB	ENSG00000164733	11238	24	24	5	0.0003075957356486	0.0426086075603961	0.6163809299468994	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.6552505451187753	0.0415126765179189	True	True
IBD_myeloid	CTSS	ENSG00000163131	10748	24	24	8	-0.0001154392957687	0.0250441078096628	0.8007825613021851	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.12246285069424129	0.0239481767671856	True	False
IBD_myeloid	SMPD1	ENSG00000166311	11620	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	GBA1	ENSG00000177628	13937	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	GLA	ENSG00000102393	2653	24	24	6	-0.000414103269577	-0.0243600960820913	0.3737218081951141	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.2536868253263867	-0.0254560271245685	False	False
IBD_myeloid	HEXA	ENSG00000213614	17576	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	HEXB	ENSG00000049860	670	24	24	1	-0.000405728816986	-0.0066766375675797	0.2366803288459777	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.24313969575870523	-0.0077725686100569005	False	False
IBD_myeloid	PSAP	ENSG00000197746	16557	24	24	11	-0.0001667954638833	0.0217634327709674	0.7173805236816406	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.05778278315329688	0.0206675017284902	True	False
IBD_myeloid	ASAH1	ENSG00000104763	2938	24	24	8	0.0001063644886016	0.0022911829873919	0.4463562965393066	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.40181164716002704	0.0011952519449147001	True	False
IBD_myeloid	SP140	ENSG00000079263	1450	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	IL7R	ENSG00000168685	12195	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	CCL20	ENSG00000115009	4317	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	PTPN2	ENSG00000175354	13567	24	24	2	-1.0520219802856444e-05	-0.0029269873630255	0.2629176378250122	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.25460224444069574	-0.0040229184055027	False	False
IBD_myeloid	DAP	ENSG00000112977	4090	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	PARK7	ENSG00000116288	4524	24	24	3	0.0001297394483117	0.0121053485199809	0.2898057401180267	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.4312510315284708	0.0110094174775037	True	False
IBD_myeloid	CARMIL1	ENSG00000079691	1468	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	CCDC88B	ENSG00000168071	12062	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	TRIB2	ENSG00000071575	1156	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	CXCR2	ENSG00000180871	14411	24	24	3	0.0007376869325526	0.0299055930227041	0.3832938373088836	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.196925064184147	0.0288096619802269	True	True
IBD_myeloid	PRKCB	ENSG00000166501	11676	24	24	2	-0.0008210241794586	0.0122237782925367	0.3105221390724182	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.7661797332129866	0.0111278472500595	False	False
IBD_myeloid	HDAC7	ENSG00000061273	824	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	STAT4	ENSG00000138378	7543	24	24	0				-0.0002126751674546	0.0007940030069092	0.0010959310424772	token_not_detected_in_selected_disease_cells			False	False
IBD_myeloid	CD40	ENSG00000101017	2409	24	24	2	6.145238876342773e-05	0.0080459807068109	0.2585802376270294	-0.0002126751674546	0.0007940030069092	0.0010959310424772	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.3452475038918539	0.006950049664333699	False	False
IBD_epithelial	GALC	ENSG00000054983	739	24	24	0				-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	LIPA	ENSG00000107798	3422	24	24	0				-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CTSD	ENSG00000117984	4727	24	24	14	0.0001292484084842	0.0214525796473026	0.4744820892810821	-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.23221861784864326	0.0245587734259768	True	False
IBD_epithelial	CTSB	ENSG00000164733	11238	24	24	0				-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	token_not_detected_in_selected_disease_cells			False	False
IBD_epithelial	CTSS	ENSG00000163131	10748	24	24	5	8.890628669178113e-05	0.0144852325320243	0.28587406873703	-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.16215275692768674	0.017591426310698502	True	False
IBD_epithelial	SMPD1	ENSG00000166311	11620	24	24	2	-0.0003349184989929	-0.021304028108716	0.3498353958129883	-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.5739425987265496	-0.018197834330041802	False	False
IBD_epithelial	GBA1	ENSG00000177628	13937	24	24	5	-3.9649010432185605e-05	-0.0042221411131322	0.285687118768692	-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.061121011747335356	-0.0011159473344580003	False	False
IBD_epithelial	GLA	ENSG00000102393	2653	24	24	1	-6.520748138427734e-05	0.0350244641304016	0.3196439445018768	-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.10551075109461212	0.0381306579090758	False	False
IBD_epithelial	HEXA	ENSG00000213614	17576	24	24	1	0.000286042690277	-0.0068660099059343	0.3685089945793152	-4.457102881537543e-06	0.0005757742966711	-0.0031061937786742	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.5045376197549852	-0.0037598161272601	False	False
