seed	regime	rmse_ratio_dopt_to_random	spearman_gain	top10_recall_gain
5731	descriptor_aligned	0.6372173765964554	0.07437788071242579	0.09999999999999998
5731	mixed	0.8329363337247826	0.13870379861777993	0.0
5731	idiosyncratic	0.8164627569809585	0.0061638989435478814	0.0
5732	descriptor_aligned	0.6351555344767154	0.07691919733997965	0.09999999999999998
5732	mixed	0.8386042673323715	0.13676099947219722	0.0
5732	idiosyncratic	0.8273680123279088	0.00560157090656463	0.0
5733	descriptor_aligned	0.5084854915437185	0.09899360546317593	0.20000000000000007
5733	mixed	0.8059944155816213	0.17727476744788773	0.0
5733	idiosyncratic	0.8035950840287802	-0.006296981459985669	0.0
