truth	scenario	severity	replicate	seed	feature	metadata_auc	spearman_with_locked	residualized_auc	auc_attenuation	response_p	corr_p	existing_effect_flag	response_q	corr_q	calibrated_q10_flag	calibrated_q20_flag
planted	batch_only	0.0	2	48247	batch	0.5333333333333333	0.06365897399760928	0.6933333333333334	0.0033333333333332993	0.6862745098039216	0.5686274509803921	False	0.6862745098039216	0.6753812636165577	False	False
planted	batch_only	0.0	2	48247	lane	0.5833333333333333	-0.2466442711319033	0.6855555555555556	0.011111111111111072	0.19607843137254902	0.0784313725490196	False	0.5882352941176471	0.5882352941176471	False	False
planted	batch_only	0.0	2	48247	sequencing_depth	0.59	-0.11380939149763826	0.7111111111111111	-0.014444444444444482	0.23529411764705882	0.39215686274509803	False	0.5882352941176471	0.6535947712418301	False	False
planted	batch_only	0.0	2	48247	rin	0.5555555555555556	0.05257015837732705	0.7088888888888889	-0.012222222222222245	0.5294117647058824	0.6078431372549019	False	0.6753812636165577	0.6753812636165577	False	False
planted	batch_only	0.0	2	48247	steroid_exposure	0.6011111111111112	-0.1338705195887747	0.6966666666666667	0.0	0.1568627450980392	0.3333333333333333	True	0.5882352941176471	0.6535947712418301	False	False
planted	batch_only	0.0	3	48248	batch	0.5333333333333333	-0.1041692301779061	0.8577777777777778	-0.004444444444444362	0.8235294117647058	0.45098039215686275	False	0.8627450980392158	0.8627450980392158	False	False
planted	batch_only	0.0	3	48248	lane	0.5166666666666667	0.11458738791795342	0.8544444444444445	-0.0011111111111110628	0.8627450980392157	0.4117647058823529	False	0.8627450980392158	0.8627450980392158	False	False
planted	batch_only	0.0	3	48248	sequencing_depth	0.5355555555555556	-0.0377882745207002	0.8566666666666667	-0.0033333333333332993	0.6078431372549019	0.8235294117647058	False	0.8627450980392158	0.8627450980392158	False	False
planted	batch_only	0.0	3	48248	rin	0.5611111111111111	0.18210614059460964	0.8488888888888889	0.004444444444444473	0.47058823529411764	0.13725490196078433	False	0.8627450980392158	0.8627450980392158	False	False
planted	batch_only	0.0	3	48248	steroid_exposure	0.5133333333333333	0.05646012781328148	0.8511111111111112	0.0022222222222222365	0.8627450980392157	0.6078431372549019	False	0.8627450980392158	0.8627450980392158	False	False
planted	batch_only	0.0	4	48249	batch	0.5833333333333334	-0.10736280037506378	0.8711111111111111	-0.005555555555555536	0.19607843137254902	0.4117647058823529	False	0.6535947712418301	1.0	False	False
planted	batch_only	0.0	4	48249	lane	0.5166666666666666	0.0009760356428697191	0.86	0.005555555555555536	1.0	1.0	False	1.0	1.0	False	False
planted	batch_only	0.0	4	48249	sequencing_depth	0.6288888888888889	0.07568769102528482	0.8588888888888889	0.006666666666666599	0.11764705882352941	0.5490196078431373	True	0.5882352941176471	1.0	False	False
planted	batch_only	0.0	4	48249	rin	0.5033333333333333	-0.008057793831619897	0.8655555555555555	0.0	1.0	0.9411764705882353	False	1.0	1.0	False	False
planted	batch_only	0.0	4	48249	steroid_exposure	0.5055555555555555	-0.2116143373159211	0.8777777777777778	-0.012222222222222245	0.9215686274509803	0.11764705882352941	False	1.0	0.5882352941176471	False	False
planted	batch_only	0.0	5	48250	batch	0.55	0.04782574650061623	0.7788888888888889	-0.004444444444444362	0.45098039215686275	0.7254901960784313	False	0.9068627450980392	0.9068627450980392	False	False
planted	batch_only	0.0	5	48250	lane	0.5333333333333333	0.05966781558845056	0.78	-0.005555555555555536	0.9019607843137255	0.6470588235294118	False	0.9215686274509803	0.9068627450980392	False	False
planted	batch_only	0.0	5	48250	sequencing_depth	0.6	0.15304251180883582	0.7622222222222222	0.012222222222222245	0.2549019607843137	0.2549019607843137	True	0.8496732026143791	0.8496732026143791	False	False
planted	batch_only	0.0	5	48250	rin	0.5055555555555555	-0.10686301750486248	0.7822222222222223	-0.007777777777777772	0.9215686274509803	0.5490196078431373	False	0.9215686274509803	0.9068627450980392	False	False
planted	batch_only	0.0	5	48250	steroid_exposure	0.5355555555555556	0.1969435954431787	0.7788888888888889	-0.004444444444444362	0.7058823529411765	0.19607843137254902	False	0.9068627450980392	0.8496732026143791	False	False
planted	batch_only	0.0	6	48251	batch	0.5166666666666667	-0.13637977344940536	0.8111111111111111	-0.014444444444444482	0.803921568627451	0.4117647058823529	False	0.8235294117647058	0.588235294117647	False	False
planted	batch_only	0.0	6	48251	lane	0.6166666666666667	0.13637977344940536	0.7833333333333333	0.013333333333333308	0.0784313725490196	0.39215686274509803	True	0.39215686274509803	0.588235294117647	False	False
planted	batch_only	0.0	6	48251	sequencing_depth	0.5700000000000001	0.11180883578771883	0.7966666666666666	0.0	0.4117647058823529	0.27450980392156865	False	0.588235294117647	0.588235294117647	False	False
planted	batch_only	0.0	6	48251	rin	0.6877777777777778	-0.1899416504584607	0.7666666666666667	0.029999999999999916	0.0196078431372549	0.1568627450980392	True	0.19607843137254902	0.5228758169934641	False	True
planted	batch_only	0.0	6	48251	steroid_exposure	0.5244444444444445	0.03389830508474576	0.7988888888888889	-0.0022222222222222365	0.8235294117647058	0.7647058823529411	False	0.8235294117647058	0.8235294117647058	False	False
planted	batch_only	0.0	7	48252	batch	0.5666666666666667	-0.00964529909054686	0.7688888888888888	0.0	0.49019607843137253	0.9803921568627451	False	0.7563025210084033	0.980392156862745	False	False
planted	batch_only	0.0	7	48252	lane	0.5333333333333333	-0.06603170088388799	0.77	-0.0011111111111111738	0.8431372549019608	0.5294117647058824	False	0.9368191721132898	0.7563025210084033	False	False
planted	batch_only	0.0	7	48252	sequencing_depth	0.5222222222222223	-0.06696304529035844	0.7666666666666667	0.0022222222222221255	0.7843137254901961	0.43137254901960786	False	0.9368191721132898	0.7563025210084033	False	False
planted	batch_only	0.0	7	48252	rin	0.6366666666666667	0.12831342039455407	0.7944444444444444	-0.025555555555555554	0.058823529411764705	0.3137254901960784	True	0.5882352941176471	0.7563025210084033	False	False
planted	batch_only	0.0	7	48252	steroid_exposure	0.5522222222222222	0.10313976104473467	0.7788888888888889	-0.010000000000000009	0.47058823529411764	0.4117647058823529	False	0.7563025210084033	0.7563025210084033	False	False
planted	batch_only	0.0	8	48253	batch	0.5	0.07716239272437488	0.8044444444444444	0.005555555555555647	1.0	0.6470588235294118	False	1.0	1.0	False	False
planted	batch_only	0.0	8	48253	lane	0.55	-0.1118364486014375	0.8122222222222222	-0.0022222222222221255	0.47058823529411764	0.3333333333333333	False	1.0	1.0	False	False
planted	batch_only	0.0	8	48253	sequencing_depth	0.5411111111111111	-0.02995276465684913	0.8066666666666666	0.0033333333333334103	0.6078431372549019	0.7254901960784313	False	1.0	1.0	False	False
planted	batch_only	0.0	8	48253	rin	0.5966666666666667	-0.05468185607113087	0.8155555555555556	-0.005555555555555536	0.11764705882352941	0.6862745098039216	False	1.0	1.0	False	False
planted	batch_only	0.0	8	48253	steroid_exposure	0.528888888888889	0.021617115865518205	0.8122222222222222	-0.0022222222222221255	0.9019607843137255	0.9411764705882353	False	1.0	1.0	False	False
planted	batch_only	0.0	9	48254	batch	0.5	-0.1929059818109372	0.7211111111111111	-0.008888888888888946	1.0	0.19607843137254902	False	1.0	0.9586056644880175	False	False
planted	batch_only	0.0	9	48254	lane	0.6166666666666667	-0.07905888707244725	0.7144444444444444	-0.0022222222222222365	0.0784313725490196	0.5098039215686274	True	0.7843137254901961	0.9586056644880175	False	False
planted	batch_only	0.0	9	48254	sequencing_depth	0.5122222222222222	-0.07418727424284524	0.7155555555555555	-0.0033333333333332993	0.8627450980392157	0.5490196078431373	False	0.9586056644880175	0.9586056644880175	False	False
planted	batch_only	0.0	9	48254	rin	0.5255555555555556	-0.045623784384551266	0.7133333333333334	-0.0011111111111111738	0.7254901960784313	0.5882352941176471	False	0.9586056644880175	0.9586056644880175	False	False
planted	batch_only	0.0	9	48254	steroid_exposure	0.5277777777777778	-0.12331203111975553	0.7288888888888889	-0.01666666666666672	0.8431372549019608	0.3137254901960784	False	0.9586056644880175	0.9586056644880175	False	False
planted	batch_only	0.0	10	48255	batch	0.5333333333333333	0.165899144357406	0.7344444444444445	0.015555555555555545	0.8431372549019608	0.23529411764705882	False	0.9215686274509803	0.5322128851540616	False	False
planted	batch_only	0.0	10	48255	lane	0.5666666666666667	0.14177394601540658	0.7544444444444445	-0.004444444444444473	0.43137254901960786	0.35294117647058826	False	0.5392156862745099	0.5322128851540616	False	False
planted	batch_only	0.0	10	48255	sequencing_depth	0.6433333333333333	-0.1878299527646569	0.7066666666666667	0.043333333333333335	0.0784313725490196	0.11764705882352941	True	0.39215686274509803	0.39215686274509803	False	False
planted	batch_only	0.0	10	48255	rin	0.5077777777777778	0.14087246457349267	0.7544444444444445	-0.004444444444444473	0.9215686274509803	0.37254901960784315	False	0.9215686274509803	0.5322128851540616	False	False
planted	batch_only	0.0	10	48255	steroid_exposure	0.6333333333333333	-0.1449847179772159	0.7166666666666667	0.033333333333333326	0.11764705882352941	0.27450980392156865	True	0.39215686274509803	0.5322128851540616	False	False
planted	batch_only	0.0	11	48256	batch	0.55	0.10053167121558106	0.8166666666666667	-0.007777777777777772	0.43137254901960786	0.39215686274509803	False	0.5664488017429193	0.5664488017429193	False	False
planted	batch_only	0.0	11	48256	lane	0.5666666666666667	0.12965425200323114	0.7966666666666666	0.012222222222222245	0.47058823529411764	0.3137254901960784	False	0.5664488017429193	0.5664488017429193	False	False
planted	batch_only	0.0	11	48256	sequencing_depth	0.5588888888888889	0.02956376771325369	0.8188888888888889	-0.010000000000000009	0.43137254901960786	0.803921568627451	False	0.5664488017429193	0.803921568627451	False	False
planted	batch_only	0.0	11	48256	rin	0.5455555555555556	0.14076132258960825	0.83	-0.02111111111111108	0.5098039215686274	0.3333333333333333	False	0.5664488017429193	0.5664488017429193	False	False
planted	batch_only	0.0	11	48256	steroid_exposure	0.5688888888888889	0.16437899416504587	0.8077777777777778	0.0011111111111110628	0.29411764705882354	0.19607843137254902	False	0.5664488017429193	0.5664488017429193	False	False
planted	batch_only	0.0	12	48257	batch	0.5166666666666666	-0.26405445497650826	0.84	-0.013333333333333308	1.0	0.058823529411764705	False	1.0	0.39215686274509803	False	False
planted	batch_only	0.0	12	48257	lane	0.5833333333333333	-0.04525720363146059	0.8255555555555556	0.0011111111111110628	0.35294117647058826	0.803921568627451	False	0.5882352941176471	0.8932461873638344	False	False
planted	batch_only	0.0	12	48257	sequencing_depth	0.5533333333333333	0.13381494859683246	0.8288888888888889	-0.0022222222222222365	0.5098039215686274	0.19607843137254902	False	0.6862745098039216	0.49019607843137253	False	False
planted	batch_only	0.0	12	48257	rin	0.5577777777777778	0.24629063628785777	0.8322222222222222	-0.005555555555555536	0.5490196078431373	0.11764705882352941	False	0.6862745098039216	0.39215686274509803	False	False
planted	batch_only	0.0	12	48257	steroid_exposure	0.5977777777777777	0.16026674076132263	0.8266666666666667	0.0	0.11764705882352941	0.35294117647058826	False	0.39215686274509803	0.5882352941176471	False	False
planted	batch_only	0.0	13	48258	batch	0.6166666666666667	-0.15378995729401027	0.7866666666666666	0.015555555555555545	0.09803921568627451	0.17647058823529413	True	0.8496732026143791	0.8496732026143791	False	False
planted	batch_only	0.0	13	48258	lane	0.55	-0.13769744934678435	0.8188888888888889	-0.01666666666666672	0.47058823529411764	0.2549019607843137	False	0.9411764705882353	0.8496732026143791	False	False
planted	batch_only	0.0	13	48258	sequencing_depth	0.5055555555555555	0.01511530980828008	0.8033333333333333	-0.0011111111111111738	0.9411764705882353	0.9215686274509803	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	13	48258	rin	0.5155555555555555	-0.010558488469019174	0.8055555555555556	-0.0033333333333334103	0.7450980392156863	0.9019607843137255	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	13	48258	steroid_exposure	0.5822222222222222	-0.022950819672131154	0.8011111111111111	0.0011111111111110628	0.37254901960784315	0.8823529411764706	False	0.9313725490196079	0.9411764705882353	False	False
planted	batch_only	0.0	14	48259	batch	0.5833333333333334	0.18642280778811635	0.7344444444444445	0.011111111111111072	0.2549019607843137	0.1568627450980392	False	0.6372549019607843	0.6372549019607843	False	False
planted	batch_only	0.0	14	48259	lane	0.55	-0.05296055744107091	0.7433333333333333	0.0022222222222222365	0.39215686274509803	0.6274509803921569	False	0.7843137254901961	0.896358543417367	False	False
planted	batch_only	0.0	14	48259	sequencing_depth	0.5833333333333334	0.0035009724923589893	0.7444444444444445	0.0011111111111110628	0.23529411764705882	1.0	False	0.6372549019607843	1.0	False	False
planted	batch_only	0.0	14	48259	rin	0.5355555555555556	0.022283967768824676	0.7388888888888889	0.006666666666666599	0.6078431372549019	0.8431372549019608	False	0.896358543417367	0.9368191721132898	False	False
planted	batch_only	0.0	14	48259	steroid_exposure	0.5155555555555555	-0.23795498749652688	0.7577777777777778	-0.012222222222222245	0.8431372549019608	0.11764705882352941	False	0.9368191721132898	0.6372549019607843	False	False
planted	batch_only	0.0	15	48260	batch	0.5166666666666667	0.1317648117874121	0.7622222222222222	-0.004444444444444473	0.7843137254901961	0.27450980392156865	False	0.980392156862745	0.9150326797385621	False	False
planted	batch_only	0.0	15	48260	lane	0.5333333333333333	0.10778702170816874	0.7666666666666667	-0.008888888888888946	0.6862745098039216	0.43137254901960786	False	0.980392156862745	0.980392156862745	False	False
planted	batch_only	0.0	15	48260	sequencing_depth	0.5211111111111111	0.21544873575993334	0.7488888888888889	0.008888888888888835	0.8235294117647058	0.1568627450980392	False	0.980392156862745	0.9150326797385621	False	False
planted	batch_only	0.0	15	48260	rin	0.5033333333333333	0.010002778549597111	0.7566666666666667	0.0011111111111110628	0.9803921568627451	0.9215686274509803	False	0.980392156862745	0.980392156862745	False	False
planted	batch_only	0.0	15	48260	steroid_exposure	0.5966666666666667	-0.020283412058905256	0.7577777777777778	0.0	0.2549019607843137	0.8627450980392157	False	0.9150326797385621	0.980392156862745	False	False
planted	batch_only	0.0	16	48261	batch	0.5333333333333333	-0.0019247682447887274	0.8177777777777778	0.005555555555555536	0.7450980392156863	1.0	False	0.8278867102396514	1.0	False	False
planted	batch_only	0.0	16	48261	lane	0.6333333333333333	0.2932584362784437	0.7833333333333333	0.040000000000000036	0.09803921568627451	0.0392156862745098	True	0.32679738562091504	0.32679738562091504	False	False
planted	batch_only	0.0	16	48261	sequencing_depth	0.57	0.09441511530980831	0.8155555555555556	0.007777777777777772	0.27450980392156865	0.5882352941176471	False	0.5490196078431373	0.7352941176470589	False	False
planted	batch_only	0.0	16	48261	rin	0.5455555555555556	-0.2293970547374271	0.8211111111111111	0.0022222222222222365	0.49019607843137253	0.09803921568627451	False	0.7002801120448179	0.32679738562091504	False	False
planted	batch_only	0.0	16	48261	steroid_exposure	0.5744444444444444	-0.18049458182828568	0.8055555555555556	0.01777777777777778	0.4117647058823529	0.17647058823529413	False	0.6862745098039215	0.44117647058823534	False	False
planted	batch_only	0.0	17	48262	batch	0.65	-0.14738138207332757	0.8177777777777778	0.028888888888888853	0.058823529411764705	0.17647058823529413	True	0.29411764705882354	0.39215686274509803	False	False
planted	batch_only	0.0	17	48262	lane	0.65	-0.1847413952399746	0.8177777777777778	0.028888888888888853	0.09803921568627451	0.19607843137254902	True	0.32679738562091504	0.39215686274509803	False	False
planted	batch_only	0.0	17	48262	sequencing_depth	0.5222222222222223	0.09146985273687136	0.8455555555555555	0.0011111111111111738	0.803921568627451	0.5490196078431373	False	0.8932461873638344	0.7843137254901961	False	False
planted	batch_only	0.0	17	48262	rin	0.5044444444444445	0.2941372603500973	0.8466666666666667	0.0	0.9803921568627451	0.0196078431372549	False	0.980392156862745	0.19607843137254902	False	False
planted	batch_only	0.0	17	48262	steroid_exposure	0.5555555555555556	-0.060016671297582674	0.84	0.00666666666666671	0.47058823529411764	0.7058823529411765	False	0.7843137254901961	0.8823529411764707	False	False
planted	batch_only	0.0	18	48263	batch	0.5166666666666666	-0.12864191396291424	0.7944444444444444	-0.0033333333333332993	1.0	0.3333333333333333	False	1.0	1.0	False	False
planted	batch_only	0.0	18	48263	lane	0.5	-0.03690006814099622	0.7922222222222223	-0.0011111111111111738	1.0	0.8627450980392157	False	1.0	1.0	False	False
planted	batch_only	0.0	18	48263	sequencing_depth	0.5444444444444445	0.03967768824673521	0.7955555555555556	-0.004444444444444473	0.6078431372549019	0.803921568627451	False	1.0	1.0	False	False
planted	batch_only	0.0	18	48263	rin	0.54	0.13364823562100586	0.7922222222222223	-0.0011111111111111738	0.6078431372549019	0.29411764705882354	False	1.0	1.0	False	False
planted	batch_only	0.0	18	48263	steroid_exposure	0.5477777777777778	0.06624062239510976	0.7933333333333333	-0.0022222222222222365	0.47058823529411764	0.5490196078431373	False	1.0	1.0	False	False
planted	batch_only	0.0	19	48264	batch	0.5333333333333333	-0.06929165681239419	0.8177777777777778	0.0022222222222221255	0.803921568627451	0.5686274509803921	False	0.8932461873638344	0.7598039215686274	False	False
planted	batch_only	0.0	19	48264	lane	0.5666666666666667	0.0796264628305708	0.8288888888888889	-0.008888888888888946	0.4117647058823529	0.5686274509803921	False	0.7598039215686274	0.7598039215686274	False	False
planted	batch_only	0.0	19	48264	sequencing_depth	0.5588888888888889	-0.18988607946651853	0.8077777777777778	0.012222222222222134	0.37254901960784315	0.13725490196078433	False	0.7598039215686274	0.45751633986928103	False	False
planted	batch_only	0.0	19	48264	rin	0.6611111111111111	0.22561822728535708	0.7922222222222223	0.02777777777777768	0.058823529411764705	0.0784313725490196	True	0.39215686274509803	0.39215686274509803	False	False
planted	batch_only	0.0	19	48264	steroid_exposure	0.5077777777777778	0.07051958877465964	0.8188888888888889	0.0011111111111110628	0.9607843137254902	0.6078431372549019	False	0.9607843137254901	0.7598039215686274	False	False
planted	batch_only	0.0	20	48265	batch	0.5833333333333334	0.15695583387081016	0.8566666666666667	0.011111111111111072	0.1568627450980392	0.17647058823529413	False	0.6274509803921569	0.6274509803921569	False	False
planted	batch_only	0.0	20	48265	lane	0.5166666666666667	0.1024837425013205	0.87	-0.0022222222222222365	0.803921568627451	0.49019607843137253	False	0.803921568627451	0.7002801120448179	False	False
planted	batch_only	0.0	20	48265	sequencing_depth	0.5711111111111111	0.1060294526257294	0.8688888888888889	-0.0011111111111111738	0.3137254901960784	0.5686274509803921	False	0.6274509803921569	0.7107843137254901	False	False
planted	batch_only	0.0	20	48265	rin	0.5255555555555556	-0.09413726035009726	0.8688888888888889	-0.0011111111111111738	0.7647058823529411	0.49019607843137253	False	0.803921568627451	0.7002801120448179	False	False
planted	batch_only	0.0	20	48265	steroid_exposure	0.5866666666666667	0.17138093914976385	0.8533333333333334	0.014444444444444371	0.2549019607843137	0.19607843137254902	False	0.6274509803921569	0.6274509803921569	False	False
planted	batch_only	0.0	21	48266	batch	0.5166666666666666	0.03385313525339849	0.7844444444444445	-0.004444444444444473	1.0	0.803921568627451	False	1.0	1.0	False	False
planted	batch_only	0.0	21	48266	lane	0.5166666666666666	-0.039656529868266795	0.78	0.0	1.0	0.803921568627451	False	1.0	1.0	False	False
planted	batch_only	0.0	21	48266	sequencing_depth	0.56	-0.11141983884412338	0.7844444444444445	-0.004444444444444473	0.5294117647058824	0.39215686274509803	False	1.0	1.0	False	False
planted	batch_only	0.0	21	48266	rin	0.5588888888888889	-0.093525979438733	0.7933333333333333	-0.013333333333333308	0.37254901960784315	0.49019607843137253	False	1.0	1.0	False	False
planted	batch_only	0.0	21	48266	steroid_exposure	0.5277777777777778	-0.1358155043067519	0.7844444444444445	-0.004444444444444473	0.8235294117647058	0.35294117647058826	False	1.0	1.0	False	False
planted	batch_only	0.0	22	48267	batch	0.5666666666666667	0.2790913954943655	0.7622222222222222	0.005555555555555536	0.49019607843137253	0.058823529411764705	False	0.7002801120448179	0.39215686274509803	False	False
planted	batch_only	0.0	22	48267	lane	0.5166666666666666	-0.13191993398957663	0.7588888888888888	0.008888888888888946	1.0	0.37254901960784315	False	1.0	0.7002801120448179	False	False
planted	batch_only	0.0	22	48267	sequencing_depth	0.5688888888888889	0.24767991108641293	0.7588888888888888	0.008888888888888946	0.35294117647058826	0.0784313725490196	False	0.7002801120448179	0.39215686274509803	False	False
planted	batch_only	0.0	22	48267	rin	0.5533333333333333	-0.060016671297582674	0.7577777777777778	0.010000000000000009	0.5882352941176471	0.6470588235294118	False	0.7189542483660131	0.7189542483660131	False	False
planted	batch_only	0.0	22	48267	steroid_exposure	0.5677777777777778	-0.0962489580439011	0.7666666666666667	0.0011111111111110628	0.43137254901960786	0.45098039215686275	False	0.7002801120448179	0.7002801120448179	False	False
planted	batch_only	0.0	23	48268	batch	0.5166666666666666	-0.10155940576019547	0.8	0.0011111111111110628	1.0	0.43137254901960786	False	1.0	1.0	False	False
planted	batch_only	0.0	23	48268	lane	0.65	-0.23503748190216667	0.7588888888888888	0.04222222222222227	0.058823529411764705	0.11764705882352941	True	0.5882352941176471	0.5882352941176471	False	False
planted	batch_only	0.0	23	48268	sequencing_depth	0.5422222222222223	0.036065573770491806	0.7944444444444444	0.00666666666666671	0.7254901960784313	0.803921568627451	False	1.0	1.0	False	False
planted	batch_only	0.0	23	48268	rin	0.5177777777777778	-0.002445123645457072	0.8011111111111111	0.0	0.8431372549019608	1.0	False	1.0	1.0	False	False
planted	batch_only	0.0	23	48268	steroid_exposure	0.5833333333333334	-0.006335093081411504	0.8055555555555556	-0.004444444444444473	0.21568627450980393	1.0	False	0.7189542483660132	1.0	False	False
planted	batch_only	0.0	24	48269	batch	0.55	-0.08491510092966556	0.7911111111111111	-0.0022222222222222365	0.5294117647058824	0.6666666666666666	False	0.7107843137254901	0.7407407407407407	False	False
planted	batch_only	0.0	24	48269	lane	0.5666666666666667	-0.11574358908656235	0.7766666666666666	0.012222222222222245	0.49019607843137253	0.3137254901960784	False	0.7107843137254901	0.7058823529411765	False	False
planted	batch_only	0.0	24	48269	sequencing_depth	0.5277777777777778	-0.08285634898582941	0.7977777777777778	-0.008888888888888946	0.7450980392156863	0.5686274509803921	False	0.7450980392156863	0.7107843137254901	False	False
planted	batch_only	0.0	24	48269	rin	0.5755555555555556	-0.1697693803834399	0.7833333333333333	0.005555555555555536	0.35294117647058826	0.21568627450980393	False	0.7058823529411765	0.7058823529411765	False	False
planted	batch_only	0.0	24	48269	steroid_exposure	0.5766666666666667	0.1897193664906919	0.7877777777777778	0.0011111111111110628	0.3333333333333333	0.1568627450980392	False	0.7058823529411765	0.7058823529411765	False	False
planted	batch_only	0.0	25	48270	batch	0.5333333333333333	0.05243693893720517	0.8466666666666667	-0.005555555555555536	0.7843137254901961	0.5686274509803921	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	25	48270	lane	0.5166666666666667	-0.07607061886990185	0.8488888888888889	-0.007777777777777772	0.803921568627451	0.5686274509803921	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	25	48270	sequencing_depth	0.5322222222222222	-0.005723812170047237	0.84	0.0011111111111111738	0.6470588235294118	0.9411764705882353	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	25	48270	rin	0.5155555555555555	0.01806057238121701	0.8422222222222222	-0.0011111111111110628	0.9215686274509803	0.9215686274509803	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	25	48270	steroid_exposure	0.5111111111111111	0.02528480133370381	0.8422222222222222	-0.0011111111111110628	0.7647058823529411	0.9019607843137255	False	0.9411764705882353	0.9411764705882353	False	False
planted	batch_only	0.0	26	48271	batch	0.5833333333333333	-0.21665682589529012	0.7611111111111111	0.011111111111111183	0.3137254901960784	0.13725490196078433	False	0.4481792717086835	0.3431372549019608	False	False
planted	batch_only	0.0	26	48271	lane	0.5333333333333333	0.07137521327004677	0.7722222222222223	0.0	0.803921568627451	0.5490196078431373	False	0.803921568627451	0.6318082788671023	False	False
planted	batch_only	0.0	26	48271	sequencing_depth	0.5866666666666667	0.17671575437621564	0.7666666666666667	0.005555555555555536	0.3137254901960784	0.13725490196078433	False	0.4481792717086835	0.3431372549019608	False	False
planted	batch_only	0.0	26	48271	rin	0.63	0.18760766879688806	0.7677777777777778	0.004444444444444473	0.0784313725490196	0.2549019607843137	True	0.3431372549019608	0.4481792717086835	False	False
planted	batch_only	0.0	26	48271	steroid_exposure	0.6288888888888889	0.07957766046123924	0.7666666666666667	0.005555555555555536	0.11764705882352941	0.5686274509803921	True	0.3431372549019608	0.6318082788671023	False	False
planted	batch_only	0.0	27	48272	batch	0.5666666666666667	0.0893370070782014	0.8555555555555555	0.010000000000000009	0.35294117647058826	0.5490196078431373	False	0.9019607843137255	0.9150326797385621	False	False
planted	batch_only	0.0	27	48272	lane	0.5333333333333333	-0.10008794872901382	0.8655555555555555	0.0	0.7450980392156863	0.43137254901960786	False	0.980392156862745	0.9019607843137255	False	False
planted	batch_only	0.0	27	48272	sequencing_depth	0.5011111111111111	-0.01722700750208392	0.8655555555555555	0.0	0.9803921568627451	0.9215686274509803	False	0.980392156862745	0.980392156862745	False	False
planted	batch_only	0.0	27	48272	rin	0.5122222222222222	0.09002500694637401	0.8677777777777778	-0.0022222222222222365	0.8823529411764706	0.45098039215686275	False	0.980392156862745	0.9019607843137255	False	False
planted	batch_only	0.0	27	48272	steroid_exposure	0.5722222222222222	-0.23623228674631847	0.86	0.005555555555555536	0.3137254901960784	0.0784313725490196	False	0.9019607843137255	0.7843137254901961	False	False
planted	batch_only	0.0	28	48273	batch	0.5833333333333334	0.23784104887171842	0.76	0.010000000000000009	0.29411764705882354	0.0784313725490196	False	1.0	0.7843137254901961	False	False
planted	batch_only	0.0	28	48273	lane	0.5333333333333333	0.0	0.77	0.0	0.8627450980392157	1.0	False	1.0	1.0	False	False
