feature_type	feature	contrast	n_case	n_control	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	ols_beta_disease_ms	ols_p_disease_ms	ols_note	fdr
gene	MERTK	MS_GM_vs_CON_GM	5	5	11.98652428532835	12.017365106832349	-0.030840821503998583	-0.05964852547912513	-0.10441752119862992	0.9194234601606247	0.14486090390794887	0.7116372361641496	HC3 robust SE; covariates disease, region, age, sex	0.9993887364362221
gene	TPP1	MS_GM_vs_CON_GM	5	5	12.624147633298392	12.654754189165269	-0.03060655586687666	-0.05742684683433114	-0.10052836928538597	0.9224376329885665	0.07521978597361922	0.6891743017844254	HC3 robust SE; covariates disease, region, age, sex	0.9993887364362221
gene	APOE	MS_GM_vs_CON_GM	5	5	13.438218863105908	13.48689588561055	-0.04867702250464312	-0.05729674392106377	-0.10030061807787533	0.922777198461336	0.3712452225528191	0.15844357514521634	HC3 robust SE; covariates disease, region, age, sex	0.9993887364362221
gene	MIF	MS_GM_vs_CON_GM	5	5	9.639630155043694	9.602693593294967	0.036936561748726504	0.03163365239939145	0.055376181447427696	0.9577291438447323	0.37575337868789555	0.3489233313200467	HC3 robust SE; covariates disease, region, age, sex	0.9993887364362221
gene	CD44	MS_GM_vs_CON_GM	5	5	8.5872602903794	8.624437116515566	-0.03717682613616624	-0.017954808718297292	-0.031430728671009066	0.9758187009849585	1.4375730391223258	0.02003528874946113	HC3 robust SE; covariates disease, region, age, sex	0.9993887364362221
gene	NFKBIA	MS_GM_vs_CON_GM	5	5	12.056222888778844	12.041822738885003	0.01440014989384153	0.017558867118979134	0.03073761446561781	0.9766753560626715	0.1327363363072107	0.6391959400667557	HC3 robust SE; covariates disease, region, age, sex	0.9993887364362221
gene	IFI44L	MS_GM_vs_CON_GM	5	5	10.879414438171285	10.87893911656251	0.0004753216087749479	0.00043542961181246536	0.0007622398098985859	0.9994132526418998	-0.8166828388346223	0.20808543488092768	HC3 robust SE; covariates disease, region, age, sex	0.9994132526418998
gene	GPNMB	MS_WM_vs_CON_WM	10	11	13.820465540970579	12.386507107555524	1.4339584334150555	1.3559119980959509	3.2080095098690995	0.00490974255015048	1.74392937874374	0.0005916771537326594	HC3 robust SE; covariates disease, region, age, sex	0.19734050413406645
gene	C1QA	MS_WM_vs_CON_WM	10	11	12.97799922971745	13.597673489884597	-0.6196742601671481	-1.1811559166432954	-2.8303857301789495	0.010691054729754648	-0.5691993380992809	0.02854748498640868	HC3 robust SE; covariates disease, region, age, sex	0.19734050413406645
gene	HLA-DPA1	MS_WM_vs_CON_WM	10	11	15.029225076402629	14.464559475973426	0.564665600429203	1.1896638011859288	2.784467829131773	0.013455034372777256	0.5106684291580474	0.031114942470352822	HC3 robust SE; covariates disease, region, age, sex	0.19734050413406645
gene	C1QB	MS_WM_vs_CON_WM	10	11	13.68795089299164	14.307353688154922	-0.6194027951632819	-1.0162821663895538	-2.409369943283993	0.026781894434756204	-0.5922204365711006	0.08698989249664744	HC3 robust SE; covariates disease, region, age, sex	0.20847817976549413
gene	IRF7	MS_WM_vs_CON_WM	10	11	9.64049410253897	10.116291880888713	-0.4757977783497438	-0.9699872410744145	-2.364666000487354	0.030297545887010988	-0.398676681558214	0.12340802868350217	HC3 robust SE; covariates disease, region, age, sex	0.20847817976549413
gene	MSR1	MS_WM_vs_CON_WM	10	11	12.552008335648832	11.986077743293247	0.5659305923555848	1.0246413650870072	2.385173400162991	0.03131406948785953	0.4725231605769467	0.022408940891210885	HC3 robust SE; covariates disease, region, age, sex	0.20847817976549413
gene	CD44	MS_WM_vs_CON_WM	10	11	10.120508235862705	8.775854450662507	1.3446537852001974	0.9541987285932503	2.299144581618782	0.03316698314451043	1.4375730391223258	0.02003528874946113	HC3 robust SE; covariates disease, region, age, sex	0.20847817976549413
gene	HLA-DPB1	MS_WM_vs_CON_WM	10	11	13.775057422721698	13.278981750478795	0.4960756722429025	0.9478883118254369	2.2294994729886586	0.03976611380406722	0.42760547315124864	0.14092006500866217	HC3 robust SE; covariates disease, region, age, sex	0.2187136259223697
gene	CTSD	MS_WM_vs_CON_WM	10	11	14.094390501012455	13.601254126987515	0.4931363740249406	0.9402214690667554	2.1767410987896842	0.04832001763881175	0.3176077987952846	0.17500702572506066	HC3 robust SE; covariates disease, region, age, sex	0.2362311973453019
gene	HLA-DRB1	MS_WM_vs_CON_WM	10	11	14.397496173279924	13.850628434494496	0.5468677387854282	0.8375223417578668	2.023008448915905	0.05776567476261802	0.7217594638926945	0.03319929693511385	HC3 robust SE; covariates disease, region, age, sex	0.2541689689555193
gene	GBP1	MS_WM_vs_CON_WM	10	11	10.027485791432223	9.53605728924966	0.49142850218256307	0.8000728439177743	1.941672516094299	0.06818483072204742	0.36147659955799766	0.25333389914896365	HC3 robust SE; covariates disease, region, age, sex	0.2727393228881897
gene	DDT	MS_WM_vs_CON_WM	10	11	8.325828797234795	7.975435932590468	0.35039286464432706	0.7429394313280557	1.7745778895414601	0.0920548867284566	0.60522467088295	0.13193036836559963	HC3 robust SE; covariates disease, region, age, sex	0.3041381514381535
gene	CXCL10	MS_WM_vs_CON_WM	10	11	9.492508461603729	8.409190885407105	1.0833175761966238	0.7361200117292042	1.7520621445206943	0.09617284993826129	0.5981807429310829	0.3131279518563127	HC3 robust SE; covariates disease, region, age, sex	0.3041381514381535
gene	HLA-DRA	MS_WM_vs_CON_WM	10	11	16.14379257445295	15.854660936548958	0.2891316379039903	0.7323559303695486	1.7476619949187118	0.09677123000304884	0.29010466945572766	0.1415569693341505	HC3 robust SE; covariates disease, region, age, sex	0.3041381514381535
gene	PLIN2	MS_WM_vs_CON_WM	10	11	12.305267902218805	11.65765749941312	0.6476104028056859	0.7408816807123307	1.7186123102867448	0.10837564676288632	0.7642350224222756	0.08706910576778627	HC3 robust SE; covariates disease, region, age, sex	0.3177363070402549
gene	APOE	MS_WM_vs_CON_WM	10	11	14.92274987618067	14.549824329380527	0.37292554680014334	0.6955020632543474	1.6367316647311294	0.12020866325645703	0.3712452225528191	0.15844357514521634	HC3 robust SE; covariates disease, region, age, sex	0.3177363070402549
gene	C1QC	MS_WM_vs_CON_WM	10	11	13.3152273411857	13.82434134229531	-0.5091140011096105	-0.7024433059007789	-1.6373378370850606	0.12276175499282575	-0.5320372550633462	0.19082843209900768	HC3 robust SE; covariates disease, region, age, sex	0.3177363070402549
gene	STAT1	MS_WM_vs_CON_WM	10	11	10.769226205105904	10.231326595237705	0.5378996098681981	0.6835132062150272	1.5844640618362924	0.1363451431707629	0.36559100257967514	0.2571928193649411	HC3 robust SE; covariates disease, region, age, sex	0.325868427526688
gene	CTSS	MS_WM_vs_CON_WM	10	11	13.078209620035372	12.888336197394699	0.18987342264067308	0.6388917205212462	1.5378385276560829	0.14071591188652435	0.289290238283167	0.024131589004829774	HC3 robust SE; covariates disease, region, age, sex	0.325868427526688
gene	PFKFB3	MS_WM_vs_CON_WM	10	11	14.056614405528117	14.511327795052006	-0.4547133895238886	-0.612146913331305	-1.47855891600027	0.15607678385937396	-0.37088434105459456	0.22095191060854946	HC3 robust SE; covariates disease, region, age, sex	0.34336892449062273
gene	IFI44L	MS_WM_vs_CON_WM	10	11	8.973503202779245	9.776016954105263	-0.8025137513260177	-0.5754803931113993	-1.3182214034338837	0.21456308805973523	-0.8166828388346223	0.20808543488092768	HC3 robust SE; covariates disease, region, age, sex	0.4374321458700838
gene	CD74	MS_WM_vs_CON_WM	10	11	16.914341471134943	16.65895076923426	0.2553907019006836	0.5415320486815584	1.2765617875849604	0.2187160729350419	0.17723691796878221	0.4155103391539091	HC3 robust SE; covariates disease, region, age, sex	0.4374321458700838
gene	LAMP1	MS_WM_vs_CON_WM	10	11	12.261967336437134	12.099707777238866	0.16225955919826873	0.49935684843165407	1.173918915191457	0.25694907984155396	0.020902963734722557	0.9036707728334518	HC3 robust SE; covariates disease, region, age, sex	0.47965368085259735
gene	IL1B	MS_WM_vs_CON_WM	10	11	14.051536551548645	14.495403666427194	-0.44386711487854846	-0.4828107808113894	-1.1380811583231172	0.27069281333843215	-0.4253823578240298	0.2854157080989562	HC3 robust SE; covariates disease, region, age, sex	0.47965368085259735
gene	LIPA	MS_WM_vs_CON_WM	10	11	13.295731184610577	12.837720090433242	0.4580110941773352	0.49282436048263906	1.143446371858932	0.27253050048443034	0.4401522058727343	0.2881147809927064	HC3 robust SE; covariates disease, region, age, sex	0.47965368085259735
gene	LAMP2	MS_WM_vs_CON_WM	10	11	12.146416208135033	12.011577929606728	0.13483827852830466	0.4676148239106621	1.099040973851178	0.2874373653306042	0.07972932439293101	0.5308787018897763	HC3 robust SE; covariates disease, region, age, sex	0.48643246440563787
gene	NFKBIA	MS_WM_vs_CON_WM	10	11	14.496566111534369	14.206238981518515	0.29032713001585364	0.4388326789978334	1.0447920971079492	0.3094393661733699	0.1327363363072107	0.6391959400667557	HC3 robust SE; covariates disease, region, age, sex	0.49922060510314037
gene	CXCR4	MS_WM_vs_CON_WM	10	11	14.061004342843294	13.74891749718671	0.31208684565658373	0.4215814445672457	1.0312234107056786	0.3176858396110893	0.9729067248667964	0.04471452220120355	HC3 robust SE; covariates disease, region, age, sex	0.49922060510314037
gene	SLC2A1	MS_WM_vs_CON_WM	10	11	10.740466558722268	11.279410521388785	-0.5389439626665169	-0.40668516920094994	-0.9521784360225547	0.355394038224428	0.05594900074583886	0.9284629258006946	HC3 robust SE; covariates disease, region, age, sex	0.5392185407543045
gene	IFI30	MS_WM_vs_CON_WM	10	11	12.17303677267371	11.9628744025758	0.21016237009791006	0.37297383905006115	0.8992631635122216	0.37994695495218206	0.2280738350360041	0.44025102457379717	HC3 robust SE; covariates disease, region, age, sex	0.557255533929867
gene	MERTK	MS_WM_vs_CON_WM	10	11	11.589972030228427	11.34286112674897	0.24711090347945763	0.34078643587681007	0.8083489904779568	0.42929401081314744	0.14486090390794887	0.7116372361641496	HC3 robust SE; covariates disease, region, age, sex	0.6055779837409737
gene	HK2	MS_WM_vs_CON_WM	10	11	12.610535379530994	12.778069468546205	-0.16753408901521105	-0.3255612418423427	-0.7888794814638345	0.44042035181161726	0.037476892452212196	0.8597478233247815	HC3 robust SE; covariates disease, region, age, sex	0.6055779837409737
gene	NAMPT	MS_WM_vs_CON_WM	10	11	13.344766113184445	13.559135008083446	-0.21436889489900146	-0.2689486342108687	-0.6234700102705771	0.5434156214094958	0.09190394942414892	0.8217014762647445	HC3 robust SE; covariates disease, region, age, sex	0.7245541618793278
gene	TREM2	MS_WM_vs_CON_WM	10	11	12.796665988454226	12.60670764110672	0.18995834734750616	0.22221950612151656	0.5173835535414163	0.612719290366184	0.061653945176500524	0.846685753799952	HC3 robust SE; covariates disease, region, age, sex	0.7929308463562381
gene	MIF	MS_WM_vs_CON_WM	10	11	9.882750092317957	9.72038788565523	0.16236220666272771	0.17477686619279778	0.41265413955423225	0.6848691966813713	0.37575337868789555	0.3489233313200467	HC3 robust SE; covariates disease, region, age, sex	0.8609784186851525
gene	HIF1A	MS_WM_vs_CON_WM	10	11	13.562807268987271	13.685980886457997	-0.12317361747072653	-0.15090741292924378	-0.35363261453125555	0.7282461776522897	0.2789419976216334	0.29845168910702824	HC3 robust SE; covariates disease, region, age, sex	0.8900786615750207
gene	ISG15	MS_WM_vs_CON_WM	10	11	7.587212347582499	7.729468372855448	-0.14225602527294878	-0.13400801237107435	-0.31971538830577834	0.7526984486437367	0.25059648922383376	0.5302053957972068	HC3 robust SE; covariates disease, region, age, sex	0.8951008578466058
gene	CTSB	MS_WM_vs_CON_WM	10	11	15.357356554454594	15.417352018533546	-0.059995464078951954	-0.10333131757203128	-0.23978583967802997	0.8140537383462653	-0.2068212743451191	0.4611398973967805	HC3 robust SE; covariates disease, region, age, sex	0.9425885391377808
gene	TPP1	MS_WM_vs_CON_WM	10	11	12.897872662031386	12.85829620178058	0.03957646025080486	0.08459407119522987	0.19677087286265524	0.8467904199312795	0.07521978597361922	0.6891743017844254	HC3 robust SE; covariates disease, region, age, sex	0.9553532942814436
gene	TNF	MS_WM_vs_CON_WM	10	11	12.2589551606057	12.191886482358283	0.06706867824741636	0.06701647439006013	0.16323015881353461	0.8722537108638305	-0.20902920030611394	0.6543410190174439	HC3 robust SE; covariates disease, region, age, sex	0.9594790819502136
gene	IRF1	MS_WM_vs_CON_WM	10	11	10.364342633214994	10.39474080718185	-0.030398173966856845	-0.041879168293785296	-0.09895076892311558	0.9222930745319915	0.10218247138732617	0.7556017443510519	HC3 robust SE; covariates disease, region, age, sex	0.9897779336440885
gene	ACSL1	MS_WM_vs_CON_WM	10	11	12.996942618181379	12.963396277942115	0.03354634023926373	0.022570476752493275	0.052556333180496295	0.9588038259244677	0.32548778620352925	0.5747694338972671	HC3 robust SE; covariates disease, region, age, sex	0.9989163197567034
gene	SPP1	MS_WM_vs_CON_WM	10	11	16.985757523795826	16.98384633635321	0.0019111874426158693	0.002743707930290071	0.00661443515816961	0.994792495277153	0.1178591520111053	0.7829567934927926	HC3 robust SE; covariates disease, region, age, sex	0.9989163197567034
gene	LDHA	MS_WM_vs_CON_WM	10	11	12.777081021480619	12.777557791320465	-0.00047676983984601407	-0.0005925356371990816	-0.0013813844841634082	0.9989163197567034	0.18475665445871203	0.6142480363609647	HC3 robust SE; covariates disease, region, age, sex	0.9989163197567034
gene	HLA-DPA1	MS_all_vs_CON_all	15	16	14.945473127646927	14.296790298766084	0.6486828288808439	1.166685729216913	3.3245558226937635	0.002450010736371536	0.5106684291580474	0.031114942470352822	HC3 robust SE; covariates disease, region, age, sex	0.10780047240034758
gene	GPNMB	MS_all_vs_CON_all	15	16	13.111381840688995	11.4943031818789	1.6170786588100956	1.008361919848059	2.897115745195101	0.007137024405025206	1.74392937874374	0.0005916771537326594	HC3 robust SE; covariates disease, region, age, sex	0.15701453691055453
gene	C1QA	MS_all_vs_CON_all	15	16	13.19578304317979	13.713853051756367	-0.5180700085765775	-0.9204002205471752	-2.627736803055759	0.013637429776757888	-0.5691993380992809	0.02854748498640868	HC3 robust SE; covariates disease, region, age, sex	0.20001563672578238
gene	C1QB	MS_all_vs_CON_all	15	16	13.897703304883093	14.451311982105906	-0.5536086772228135	-0.8346972749666031	-2.3807995840483085	0.024157822353262852	-0.5922204365711006	0.08698989249664744	HC3 robust SE; covariates disease, region, age, sex	0.26573604588589134
gene	MSR1	MS_all_vs_CON_all	15	16	12.294500000837694	11.821387373554638	0.47311262728305614	0.8181566745936099	2.3015385633751717	0.030860348643921936	0.4725231605769467	0.022408940891210885	HC3 robust SE; covariates disease, region, age, sex	0.27157106806651304
gene	HLA-DPB1	MS_all_vs_CON_all	15	16	13.568226506486543	13.033801842777953	0.5344246637085899	0.775592592327893	2.194876550081854	0.03735287266232015	0.42760547315124864	0.14092006500866217	HC3 robust SE; covariates disease, region, age, sex	0.2739210661903478
gene	HLA-DRB1	MS_all_vs_CON_all	15	16	14.203797632239283	13.598442405062823	0.6053552271764602	0.6966495746357184	1.997580091501836	0.055237494011834185	0.7217594638926945	0.03319929693511385	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	STAT1	MS_all_vs_CON_all	15	16	10.898847491094113	10.33719882437511	0.5616486667190035	0.6968119806037836	1.954008309542348	0.06411777919649668	0.36559100257967514	0.2571928193649411	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	CD74	MS_all_vs_CON_all	15	16	16.881926528207547	16.588262816688133	0.2936637115194145	0.6516545692580615	1.855230844298802	0.07405579530988594	0.17723691796878221	0.4155103391539091	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	GBP1	MS_all_vs_CON_all	15	16	9.785949051084334	9.299726115837071	0.48622293524726246	0.6427021903380521	1.8360097873665637	0.07667868251133096	0.36147659955799766	0.25333389914896365	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	CXCL10	MS_all_vs_CON_all	15	16	8.822016990666159	7.673255079341806	1.1487619113243523	0.6312983648266413	1.801572663552534	0.08212387578135658	0.5981807429310829	0.3131279518563127	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	IRF7	MS_all_vs_CON_all	15	16	9.79025641660916	10.197783380346467	-0.4075269637373058	-0.6296877398624511	-1.788993789472501	0.08463388561759978	-0.398676681558214	0.12340802868350217	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	HLA-DRA	MS_all_vs_CON_all	15	16	15.959228400606772	15.612801836282634	0.34642656432413865	0.6223795516940456	1.7834810011086992	0.08498390790710428	0.29010466945572766	0.1415569693341505	HC3 robust SE; covariates disease, region, age, sex	0.2876378421471222
gene	C1QC	MS_all_vs_CON_all	15	16	13.575513557310282	14.022292921528203	-0.44677936421792097	-0.5945731528072292	-1.6842633712934092	0.10395996702568312	-0.5320372550633462	0.19082843209900768	HC3 robust SE; covariates disease, region, age, sex	0.3267313249378612
gene	DDT	MS_all_vs_CON_all	15	16	8.146837008045614	7.6378667680674015	0.5089702399782121	0.5679486606019432	1.6385206614503764	0.11268025045963687	0.60522467088295	0.13193036836559963	HC3 robust SE; covariates disease, region, age, sex	0.3305287346816015
gene	CD44	MS_all_vs_CON_all	15	16	9.60942558736827	8.72853653374159	0.8808890536266798	0.5495740164569483	1.577747196554375	0.12553873121619108	1.4375730391223258	0.02003528874946113	HC3 robust SE; covariates disease, region, age, sex	0.3434172405034232
gene	LIPA	MS_all_vs_CON_all	15	16	13.267819485097254	12.788852013882384	0.4789674712148706	0.5498666705600247	1.553923613927874	0.13268393383086804	0.4401522058727343	0.2881147809927064	HC3 robust SE; covariates disease, region, age, sex	0.3434172405034232
gene	CTSS	MS_all_vs_CON_all	15	16	13.0054243797618	12.827102854581018	0.17832152518078281	0.4963137506248155	1.4121088641706887	0.16893969467487693	0.289290238283167	0.024131589004829774	HC3 robust SE; covariates disease, region, age, sex	0.40514635386210346
gene	CXCR4	MS_all_vs_CON_all	15	16	13.42489310769191	12.52963800610212	0.8952551015897896	0.48102410787497235	1.3972962464049168	0.17494956189499922	0.9729067248667964	0.04471452220120355	HC3 robust SE; covariates disease, region, age, sex	0.40514635386210346
