feature	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage
BMP(16:0_20:3)	29	20	15	14	-7.089265479854321	-8.049979169071033	0.9607136892167123	0.9632735158764238	0.15554534983609314	5.907511544073442e-10	ok	lipidomics	2.085351575057925e-08	True
Cholesterol_2	28	19	14	14	-0.8983484456498402	-0.3433149558554698	-0.5550334897943704	-0.7359803255398158	0.12216231487306868	1.6951769515581188e-09	ok	lipidomics	5.699023465714437e-08	True
7_HDoHE	29	20	15	14	-6.684937957938811	-7.316387605077632	0.6314496471388216	0.9429726630580035	0.16821735665562176	2.074389738966578e-08	ok	lipidomics	6.656905253229108e-07	True
16_HDoHE	27	18	14	13	-4.834803727522465	-5.8281289599334105	0.9933252324109452	1.0776866302946455	0.1935337879348213	2.5698938163534604e-08	ok	lipidomics	7.888456671067578e-07	True
BMP(18:0_18:1)	28	19	15	13	-4.074571485037578	-5.181006904897818	1.1064354198602402	1.062525978891634	0.1910664871695779	2.681910135812429e-08	ok	lipidomics	7.889285649514895e-07	True
8_9_DiHETrE	28	19	15	13	-7.731963559599424	-8.53294464918045	0.8009810895810263	0.3893254020343796	0.07216034927251198	6.841617993776961e-08	ok	lipidomics	1.932072921442614e-06	True
BMP(22:5_22:6)	29	20	15	14	-6.304065063578331	-7.046269399598303	0.7422043360199719	0.7207225382863158	0.13760513973532817	1.6266626061136985e-07	ok	lipidomics	4.417014615062581e-06	True
19_20_EpDPE	28	19	14	14	-5.964697631700602	-7.098559446660981	1.1338618149603787	1.178210179249043	0.22531041815093275	1.7017589830450472e-07	ok	lipidomics	4.449784600110383e-06	True
14_HDoHE	27	18	14	13	-6.0426924501986665	-7.041679403848873	0.9989869536502063	1.0179940082494163	0.19837818562330858	2.873163750053067e-07	ok	lipidomics	7.244477169776662e-06	True
BMP(18:2_22:6)	29	20	15	14	-6.978272940109118	-7.702624354373887	0.7243514142647687	0.7902021019680744	0.15704668671443803	4.863064570954443e-07	ok	lipidomics	1.1839046852047715e-05	True
BMP(22:6_22:6)	29	20	15	14	-5.010361622751984	-6.366229234605106	1.3558676118531219	1.3818223633287376	0.2750034547426142	5.041006556746694e-07	ok	lipidomics	1.1863168763543885e-05	True
BMP(18:1_20:3)	29	20	15	14	-3.715819926006431	-4.569328927216094	0.8535090012096629	0.8485416055774454	0.16934980199778035	5.426477671990906e-07	ok	lipidomics	1.2358365278792193e-05	True
15_HETrE	28	19	15	13	-1.7223984279146474	-3.0695956253989722	1.3471971974843249	1.1860167522814005	0.2376399859171822	6.012565728180484e-07	ok	lipidomics	1.3265223137798192e-05	True
BMP(16:0_20:4)	29	20	15	14	-6.997960552441671	-7.693297598659959	0.6953370462182882	1.3195107504415842	0.26562243775668465	6.778038384706631e-07	ok	lipidomics	1.4500894241220852e-05	True
BMP(16:0_18:1)	29	20	15	14	-3.856840857016391	-4.789608309340878	0.9327674523244869	0.9295011682857118	0.19084386854580954	1.1132769614551368e-06	ok	lipidomics	2.3116868670215485e-05	True
8_HETrE	29	20	15	14	-1.2380709780083954	-2.502186091921515	1.2641151139131195	3.498325750599504	0.72776663814689	1.5326302900924426e-06	ok	lipidomics	3.0915342423007556e-05	True
11_12_DiHETrE	28	19	14	14	-5.966027552563743	-6.844338096312128	0.8783105437483849	0.7027533227447363	0.14667119202205378	1.6566112086196577e-06	ok	lipidomics	3.248798648015218e-05	True
PS(18:0_20:1)	29	20	15	14	4.337914990663863	5.1497174630221085	-0.8118024723582451	-0.9045979876127782	0.19203337777977972	2.46953495611685e-06	ok	lipidomics	4.712139673022962e-05	True
BMP(16:0_22:6)	29	20	15	14	-7.951804217338777	-9.516085416921594	1.5642811995828172	1.535673763709201	0.32799033688661233	2.839922636646316e-06	ok	lipidomics	5.2762773196639446e-05	True
BMP(20:3_20:4)	29	20	15	14	-5.88434354623159	-6.466242892665171	0.5818993464335813	0.6284209683511216	0.13466633807107334	3.0636809258861732e-06	ok	lipidomics	5.54604803506574e-05	True
BMP(20:4_20:4)	29	20	15	14	-5.555778412318897	-6.066708851395473	0.5109304390765752	0.5577361524331127	0.12595760074383913	9.512526557752587e-06	ok	lipidomics	0.00016789609374433316	True
PS(18:1_22:5)	29	20	15	14	-1.0393912470625735	-0.5100808119179373	-0.5293104351446362	-0.6632741101373699	0.15196732884595796	1.2736513906598843e-05	ok	lipidomics	0.00021931655653801912	True
PC(O-44:5)_FA(20:4)	29	20	15	14	-5.598608073015075	-6.444902848866247	0.8462947758511721	0.8897775124121665	0.20473888832543888	1.3869718039598919e-05	ok	lipidomics	0.00023314335561801992	True
10_HDoHE	27	18	14	13	-5.34160700226023	-6.287630386295098	0.9460233840348682	0.6789049534854106	0.15758102146030462	1.6452056817184666e-05	ok	lipidomics	0.0002701198165798226	True
11b_PGF2a	25	18	12	13	-3.519530902225361	-4.828409345916136	1.3088784436907752	1.341363441212392	0.3128153882473302	1.8026041476826676e-05	ok	lipidomics	0.0002892360291509008	True
15_KETE	28	19	15	13	-4.9818375692896755	-5.951159187213076	0.9693216179234003	0.9470456693742275	0.22977665463531358	3.762628111330711e-05	ok	lipidomics	0.0005903145436887738	True
8_HDoHE	29	20	15	14	-5.665835387724818	-6.527362864676443	0.8615274769516255	0.8746063589741611	0.21419074902296917	4.4399506883875e-05	ok	lipidomics	0.0006814359100003424	True
(16:1,18:1)-N16:0_1	29	20	15	14	-9.517489283744805	-8.880272765553745	-0.6372165181910603	-0.7188008331671426	0.1764794239679916	4.641126695998872e-05	ok	lipidomics	0.0006971564781649369	True
BMP(18:1_18:1)	29	20	15	14	-0.5181521156124047	-1.3751832106024167	0.857031094990012	0.8705059795699815	0.2157118321429555	5.44851918252135e-05	ok	lipidomics	0.0008013863630958485	True
PC(O-38:5)_FA(20:4)	29	20	15	14	-2.9393763730168114	-3.524384508428122	0.5850081354113104	0.5627672459849185	0.14061040139661105	6.272547021590605e-05	ok	lipidomics	0.0008881999096987352	True
FA22.5_w3	29	20	15	14	-5.087456857638764	-6.1122773562539345	1.0248204986151705	1.0667354678199117	0.26657425044586897	6.290367632427302e-05	ok	lipidomics	0.0008881999096987352	True
PE(18:1_22:6)	29	20	15	14	-0.8498550588597013	-1.4113932155941753	0.561538156734474	0.6441056568795903	0.16142376919234058	6.603048016454955e-05	ok	lipidomics	0.0009140689999249408	True
(16:0,20:3)-N18:1_1	29	20	15	14	-9.239718025826923	-8.469344517911269	-0.7703735079156537	-0.7946607184306307	0.2033571880611574	9.317542400897211e-05	ok	lipidomics	0.0012650355644295058	True
11_HETE	29	20	15	14	-4.923594364751137	-5.759200457988733	0.8356060932375957	0.8492724553390651	0.21979461886285565	0.00011157422748139079	ok	lipidomics	0.0014862529170162622	True
13_HDoHE	28	19	15	13	-6.414402962154432	-7.484240064282752	1.0698371021283206	1.083330094580238	0.2841760507249906	0.00013774682113740425	ok	lipidomics	0.0018009121430186555	True
(16:0,20:4)-N18:1_1	29	20	15	14	-9.969333672758362	-9.145253373598349	-0.8240802991600127	-0.8419669039586366	0.2242074974256655	0.00017313246275318974	ok	lipidomics	0.0022223912491591267	True
LPC(20:3)	29	20	15	14	-4.520258371662288	-5.182528055733491	0.6622696840712035	0.37828753923897107	0.1021048355798602	0.0002114795886177462	ok	lipidomics	0.0026661533850737286	True
BMP(16:0_16:0)	29	20	15	14	-6.456969083113808	-7.315293969376469	0.8583248862626611	0.8512934944405977	0.23822754634618631	0.00035231267167673157	ok	lipidomics	0.004363732389539868	True
BMP(20:3_20:3)	29	20	15	14	-6.186075712548377	-6.909335284315462	0.7232595717670849	0.7350672426588976	0.20722134835185346	0.00038926563264636343	ok	lipidomics	0.004738302356005734	True
(16:1,18:1)-N18:1_1&(16:1,18:0)-N18:2_1	29	20	15	14	-9.906608393906435	-9.24403469694001	-0.6625736969664242	-0.6998266799491731	0.19884924716722058	0.00043255161142219823	ok	lipidomics	0.00517595657057749	True
PC(O-36:3)_FA(20:4)	29	20	15	14	-3.4796366982478983	-3.939803591219875	0.46016689297197644	0.4576082570271635	0.13192586327445574	0.000523027137419093	ok	lipidomics	0.00608362031473321	True
p16:0-18:2-N16:0_2	29	20	15	14	-5.584945621502782	-4.6182982114171365	-0.9666474100856455	-1.0136292362806405	0.29233635520588475	0.0005256385824344557	ok	lipidomics	0.00608362031473321	True
(16:0,18:1)-N18:1_1	29	20	15	14	-6.835547741703007	-6.06237665643315	-0.7731710852698566	-0.8272424483389653	0.24311041581608264	0.0006671281752039702	ok	lipidomics	0.007596653091838757	True
12_HHTrE	29	20	15	14	-2.4423761569050244	-3.7439787755860285	1.3016026186810041	1.4214482329869567	0.41830081749531123	0.0006784361992242688	ok	lipidomics	0.007602792962735457	True
DAG(18:2_22:4)	27	20	13	14	-7.010137844149098	-5.929948490828029	-1.0801893533210682	-1.1025723335392335	0.32783248511151825	0.0007703931482654676	ok	lipidomics	0.00849839941680344	True
FA20.3_w6	29	20	15	14	-5.078529237250825	-6.136119592083925	1.0575903548331	0.9162207659080003	0.2732126909247033	0.0007979429580387879	ok	lipidomics	0.008666888128852065	True
PS(18:0_20:2)	29	20	15	14	3.634876762706948	4.23568100984274	-0.6008042471357924	-0.6870897376899584	0.2065128144470787	0.0008775342277861971	ok	lipidomics	0.009386957042682654	True
PC(O-38:4)_FA(20:4)	29	20	15	14	-4.064179129469042	-4.411941430109442	0.34776230064040003	0.5140004221535511	0.1551920638438391	0.0009262235767560787	ok	lipidomics	0.009759908137161068	True
SM d32:1	29	20	15	14	-0.7246995303670897	-0.06001560380985227	-0.6646839265572374	-0.7394793488726924	0.22672069877587092	0.0011077308197237619	ok	lipidomics	0.011500852334190821	True
DHEA	29	20	15	14	-6.1932029479978485	-6.739441205784956	0.5462382577871079	0.5773436537817024	0.17785238146747268	0.0011695836838251218	ok	lipidomics	0.011967044648993275	True
PE(18:1_20:4)	29	20	15	14	1.9744360352661914	2.1634383244216866	-0.18900228915549522	-0.3080047114782062	0.09525388176841705	0.0012227756195308975	ok	lipidomics	0.012332565534125909	True
DAG(18:1_22:5)	29	20	15	14	-3.319082395145533	-2.211704858306357	-1.1073775368391758	-1.014685855871361	0.31860644444659914	0.0014487285333526993	ok	lipidomics	0.014405666824605716	True
BMP(16:0_18:0)	29	20	15	14	-7.670062339642951	-8.474648453845848	0.8045861142028974	0.8485173221623411	0.2673995878675561	0.0015075901275913902	ok	lipidomics	0.014782758751104467	True
p16:0-18:2-N18:1_2&p18:1-18:2-N16:0_2	29	20	15	14	-5.517625456827904	-4.61442637866123	-0.9031990781666739	-0.9370264709073878	0.29641869113160946	0.0015714295305319088	ok	lipidomics	0.015197660939116817	True
FA22.6_w3	29	20	15	14	2.732543370627715	2.027233452429275	0.7053099181984397	0.6780373663243887	0.21486065012526798	0.0016010933209028757	ok	lipidomics	0.01522978362471601	True
20_HDoHE	28	19	15	13	-5.052210468859228	-5.739162120988203	0.6869516521289745	0.7529248896062892	0.23882201455268956	0.001617894860982579	ok	lipidomics	0.01522978362471601	True
PE(17:0_22:6)	29	20	15	14	-3.795855019821393	-3.982571434416361	0.18671641459496824	0.5729432556682812	0.18304292709016493	0.001747448890093771	ok	lipidomics	0.016232880479028978	True
PGE1	29	20	15	14	-0.5322630554271778	-1.6584758520551472	1.1262127966279696	1.1134726514444058	0.3605084978754705	0.002010905397968473	ok	lipidomics	0.018437652090464184	True
9_HETE	29	20	15	14	-5.077643090709941	-5.938622689877485	0.8609795991675444	0.8868754959635362	0.2879517846511032	0.002070392185406433	ok	lipidomics	0.01873970362688387	True
BMP(18:1_18:3)	29	20	15	14	-7.5638641206350625	-8.231413491113072	0.6675493704780093	0.689005525423077	0.22404405106324904	0.0021028192743240324	ok	lipidomics	0.01879228364142743	True
(16:0,18:1)-N16:0_2	29	20	15	14	-5.8036943247961155	-5.040878494648091	-0.7628158301480248	-0.7208901456114303	0.23609729128413878	0.0022629390014932502	ok	lipidomics	0.019970436688177932	True
PGF2a	29	20	15	14	-4.021594467195239	-5.1178970162760224	1.0963025490807832	1.324188638727677	0.4419492938711867	0.002733261726851976	ok	lipidomics	0.02382324418712957	True
thromboxane_B2	29	20	15	14	-0.06636191539790307	-1.5622325899878884	1.4958706745899852	1.5488627851721979	0.5210728598700333	0.002954337633700588	ok	lipidomics	0.02528677991591366	True
BMP(16:1_20:3)	29	20	15	14	-6.995276902135452	-7.4902335092418015	0.49495660710634937	0.5171023557758214	0.17407713830472993	0.002972808403712229	ok	lipidomics	0.02528677991591366	True
OOVPE	28	19	14	14	3.085883217652338	3.498626372192867	-0.4127431545405291	-0.45804263277038854	0.15446625215081844	0.0030236335758772473	ok	lipidomics	0.025412920292492102	True
OOBPG	28	19	14	14	-8.860539561812226	-9.389028303038137	0.5284887412259103	0.6271433267600802	0.21265782055655458	0.003187292136971791	ok	lipidomics	0.026285477378661402	True
(16:0,18:1)-N16:0_1	29	20	15	14	-6.792084736911552	-5.9873029082284885	-0.8047818286830637	-0.8640109454670043	0.2931177995110311	0.0032019136750210775	ok	lipidomics	0.026285477378661402	True
18:1-18:1-N16:0	29	20	15	14	-2.1656278620167813	-1.4601131862732495	-0.7055146757435318	-0.7325556094751359	0.24884889308956282	0.003242336916149838	ok	lipidomics	0.026311377733353857	True
PC(O-38:7)_FA(20:2)	29	20	15	14	-4.918749087464594	-4.615282284731291	-0.3034668027333032	-0.3815914902301458	0.13120475518541733	0.003633224798510619	ok	lipidomics	0.028823258710563217	True
PG(18:0_22:5)	29	20	15	14	-8.358724560068925	-9.154607854161513	0.7958832940925884	0.7946881031524883	0.27375496072009303	0.003697038549232061	ok	lipidomics	0.028823258710563217	True
LCER_d18:1_22:0	29	20	15	14	1.5241459579387981	1.0950194331245804	0.42912652481421776	0.4292887690593246	0.14791264974716534	0.0037041853284884964	ok	lipidomics	0.028823258710563217	True
(18:1,18:1)-N16:0&(16:0,18:1)-N18:1_2	29	20	15	14	-4.184876599611581	-3.497386381432728	-0.6874902181788527	-0.6847959038615286	0.23602385228932032	0.003715179238896959	ok	lipidomics	0.028823258710563217	True
PS(17:0_22:6)	29	20	15	14	-0.7126690684398743	-1.4899060459006235	0.7772369774607492	0.832333013651975	0.2890437756762441	0.003981688277675979	ok	lipidomics	0.030372914363465384	True
PE(18:2_22:6)	29	20	15	14	-4.393154436708361	-5.041981413352679	0.648826976644318	0.6355680369648775	0.22083013118706651	0.004000964639946573	ok	lipidomics	0.030372914363465384	True
15keto_PGF2a	27	18	15	12	-4.974949515748823	-5.9767207314807385	1.0017712157319156	1.2361258549352157	0.43579139247699883	0.004560980822497786	ok	lipidomics	0.03425587724131316	True
p16:0-20:4-N18:0_1	29	20	15	14	-5.644371063761351	-4.933557421015778	-0.7108136427455731	-0.765765861307748	0.27180388811222783	0.0048422183301236685	ok	lipidomics	0.035985327800708525	True
HCER_d18:1_15:0	29	20	15	14	-2.935583892896895	-2.7325080564862665	-0.20307583641062843	-0.5403136656920732	0.19390906997632992	0.0053292452453843195	ok	lipidomics	0.03919215774209718	True
SM d44:1	29	20	15	14	-1.4345190789756428	-1.128873745399193	-0.30564533357644974	-0.40909758116053413	0.14759551856031355	0.005575618471569141	ok	lipidomics	0.0405813055765754	True
(18:1,20:4)-N18:1_2&(18:0,20:4)-N18:2_2	29	20	15	14	-7.140059669205447	-6.832407385259602	-0.30765228394584554	-0.35765314481369953	0.12921329326197584	0.005641384699075396	ok	lipidomics	0.040640995893339076	True
(16:0,18:1)-N18:2_1&(16:0,18:2)-N18:1_1	29	20	15	14	-10.290481641967288	-9.469242235957717	-0.8212394060095711	-0.8760215034830429	0.3211566333849177	0.006377604418908695	ok	lipidomics	0.04548069413888423	True
(16:0,18:2)-N18:1_2&(18:2,18:1)-N16:0_1	29	20	15	14	-9.81165530518229	-9.201003731586933	-0.6106515735953568	-0.6263839796765954	0.23097240405707298	0.006689010685533928	ok	lipidomics	0.04722441543986953	True
p16:0-20:4-N18:1&p18:1-20:4-N16:0	29	20	15	14	-1.4077211566804049	-0.8113362790687358	-0.596384877611669	-0.6186880325251464	0.22843636430369352	0.006761652525483918	ok	lipidomics	0.047264620623679664	True
DAG(16:0_20:4)	29	20	15	14	0.8322841201862005	1.75806332287497	-0.9257792026887696	-0.6488110324102535	0.24055304208956052	0.006993279572122868	ok	lipidomics	0.04840446448939946	True
HCER_d18:1_14:0	29	20	15	14	0.09367397310023917	0.675350152367345	-0.5816761792671058	-0.7215489309765493	0.2719367419206227	0.007969234169586285	ok	lipidomics	0.054112514218877604	True
(18:0,18:2)-N18:1_1	29	20	15	14	-9.914857720149739	-9.539347076266514	-0.3755106438832243	-0.36519976213581695	0.13764059782505556	0.007971248553489052	ok	lipidomics	0.054112514218877604	True
BMP(18:1_20:2)	29	20	15	14	-5.839911596794539	-6.392082336364871	0.5521707395703324	0.5264958152900562	0.19951836683402183	0.008319174853993212	ok	lipidomics	0.05593654711351626	True
BMP(16:1_18:1)	29	20	15	14	-3.62291976864661	-4.108750665274017	0.48583089662740697	0.576335854638203	0.2196044120382563	0.008679477264831563	ok	lipidomics	0.057808593858217766	True
LPG(20:3)	29	20	15	14	-0.6019634233617263	-1.364642631095558	0.7626792077338317	0.7741232238375485	0.2955683210460805	0.008816189423614128	ok	lipidomics	0.05817037133711752	True
p16:0-18:1-N16:0_2	29	20	15	14	1.658754628008085	2.312830456482235	-0.6540758284741501	-0.6936366953058455	0.2662941945754494	0.009193437438001053	ok	lipidomics	0.05966657059962017	True
BMP(16:0_16:1)	29	20	15	14	-7.603558477928762	-8.258225590044209	0.6546671121154466	0.7898188633220645	0.303299898143436	0.009211977613822376	ok	lipidomics	0.05966657059962017	True
LPC(18:0)	29	20	15	14	-1.6452452421136623	-1.7406071203196478	0.09536187820598552	0.20296477143235198	0.07861423969124587	0.009829186001019551	ok	lipidomics	0.06272321922855321	True
12_HEPE	21	15	15	6	-8.281440193995696	-9.35239743441399	1.070957240418295	1.116977917244062	0.4328289074733876	0.009861582626585562	ok	lipidomics	0.06272321922855321	True
15_HETE	29	20	15	14	-2.4107467122379362	-3.1594251000760005	0.7486783878380643	0.7292028634077369	0.28338970350352255	0.01007789092206196	ok	lipidomics	0.06313368999307487	True
PC(18:0_20:2)	29	20	15	14	-4.774709920459964	-4.4781105453942	-0.29659937506576384	-0.37665431874902877	0.14645083590861524	0.010114726025608386	ok	lipidomics	0.06313368999307487	True
PE(14:0_18:1)	29	20	15	14	-1.4510407513779922	-0.7297660034406324	-0.7212747479373598	-0.7331346523099764	0.2853591208300998	0.010194391868570163	ok	lipidomics	0.06313368999307487	True
BMP(18:1_22:5)	29	20	15	14	-4.755691627393384	-5.330689601942566	0.5749979745491816	0.5671927523323732	0.22123817216960132	0.010355701406113329	ok	lipidomics	0.06357500167579139	True
SM d44:2	29	20	15	14	0.017034440158414835	0.4674599361932044	-0.4504254960347896	-0.56298885160751	0.22000687469506316	0.010498573886426305	ok	lipidomics	0.06389649279152562	True
LPC(20:4)	29	20	15	14	-3.684753256753372	-4.264058667775172	0.5793054110218003	0.5182248796529502	0.20432949115854757	0.011205578419730971	ok	lipidomics	0.0676165672164963	True
SM d43:1	29	20	15	14	-0.6474731555197667	-0.185704143715738	-0.4617690118040287	-0.6029493639797616	0.23802159332351153	0.011303584071060623	ok	lipidomics	0.06762991825566779	True
SM d44:3	29	20	15	14	-3.1102402477187256	-2.5313287319791784	-0.5789115157395472	-0.6322647821411485	0.25369130753690317	0.012693296368399337	ok	lipidomics	0.07530644736210027	True
PI(18:1_18:2)	29	20	15	14	-1.7485478164780643	-1.3988758102706516	-0.3496720062074128	-0.6273297315028341	0.2536270379537609	0.013382153063799553	ok	lipidomics	0.07840158547554661	True
BMP(18:0_22:5)	29	20	15	14	-8.342008852611183	-8.998430445376004	0.6564215927648203	0.663239775044734	0.268304192993854	0.013437098927112097	ok	lipidomics	0.07840158547554661	True
LPG(20:1)	29	20	15	14	-2.7178492204939597	-3.2292117460898515	0.5113625255958918	0.5343551153401839	0.21656416388578087	0.01360899848699823	ok	lipidomics	0.0787537125559078	True
(18:0,20:4)-N18:1_1	29	20	15	14	-7.392319353396995	-6.809064980961208	-0.5832543724357873	-0.5871131086889588	0.23912550105349203	0.014078627652124564	ok	lipidomics	0.08080903351544669	True
PE(18:1_20:1)	29	20	15	14	0.07108160636100272	0.7717389291014926	-0.7006573227404899	-0.7481238957869507	0.3054092647111462	0.014302362457942983	ok	lipidomics	0.08143119270409473	True
PC(16:0_19:0)	29	20	15	14	-5.811630336068914	-5.490132333547974	-0.32149800252093996	-0.47889143320992344	0.19629063978944203	0.014699223091737148	ok	lipidomics	0.0830212120221314	True
PC(18:0_20:1)	29	20	15	14	-3.93421145987775	-3.3780291153154036	-0.5561823445623464	-0.580862200390022	0.23931517333727587	0.015216494111430334	ok	lipidomics	0.08526067335452235	True
(16:0,18:2)-N20:4_1	29	20	15	14	-9.731929569134957	-9.294386962005612	-0.4375426071293447	-0.41501279844274724	0.17147947550289988	0.015512427699692273	ok	lipidomics	0.08623444059828933	True
PE(18:1_18:2)	29	20	15	14	-0.773876796613142	-0.37039809799712675	-0.40347869861601526	-0.44037100896546444	0.18299023540984963	0.01610499742737409	ok	lipidomics	0.08882912643536021	True
(18:1,18:1)-N18:0&(18:0,18:1)-N18:1_1	29	20	15	14	-4.78007014627359	-4.347216763287717	-0.43285338298587295	-0.4767216621035546	0.19934632787542753	0.016783142378844713	ok	lipidomics	0.09153016856971094	True
PC(18:1_20:3)	29	20	15	14	-3.0831398061923325	-3.3633226105356626	0.2801828043433301	0.26971515000085994	0.11290804064728528	0.01690332929535116	ok	lipidomics	0.09153016856971094	True
p16:0-18:2-N18:0orp18:0-18:2-N16:0	29	20	15	14	-5.987538437393551	-5.452725105586896	-0.5348133318066557	-0.581489611433091	0.24360058421952785	0.016983643176532767	ok	lipidomics	0.09153016856971094	True
TAG52:1-FA18:1	28	19	14	14	-4.257657141601782	-4.921014902832895	0.6633577612311132	0.5987146145006955	0.25186544754707346	0.01744836906464752	ok	lipidomics	0.093322337573039	True
p18:0-OH-PE-18:0	22	17	11	11	-2.1883981437495885	-3.3729173245104693	1.1845191807608808	2.1741079716411216	0.9180628759057363	0.017877424564891883	ok	lipidomics	0.09489820859258398	True
PE(16:0_22:6)	29	20	15	14	-1.0684329806117399	-1.3644212487279783	0.29598826811623846	0.5098200645379678	0.2169428707467602	0.018772407147630208	ok	lipidomics	0.09890536900169349	True
PE(16:0_20:0)	29	20	15	14	-5.7632228136097154	-5.0902741924266595	-0.672948621183056	-0.6001948366193157	0.2588726009750995	0.020422433206917764	ok	lipidomics	0.1068017618080292	True
5_HETE	29	20	15	14	-1.1975219346372916	-1.8567876655950564	0.6592657309577648	0.5666176134527449	0.24602923469857826	0.02127603359192034	ok	lipidomics	0.10979632645791132	True
PS(18:1_20:2)	29	20	15	14	2.8447849468374447	3.3042354173454127	-0.45945047050796806	-0.46874618129238166	0.2035799821796402	0.021306086012370894	ok	lipidomics	0.10979632645791132	True
PE(P-16:0/22:6)	29	20	15	14	-0.5532218758845596	-0.9615650132241739	0.40834313733961425	0.39188899653162884	0.17066457584231243	0.021661435719858818	ok	lipidomics	0.11076540675467057	True
LPC(17:1)	29	20	15	14	-5.590973189143963	-6.104724886689062	0.5137516975450991	0.3733188383482382	0.16275858102070517	0.021807920026769418	ok	lipidomics	0.11076540675467057	True
p16:0-18:1-N18:1_1	29	20	15	14	-5.272453597362893	-4.78688202269553	-0.4855715746673628	-0.5197561526684256	0.22864295447307176	0.023012816135914382	ok	lipidomics	0.11532950913788456	True
BMP(18:1_20:1)	29	20	15	14	-6.710385517171494	-7.139247036717807	0.428861519546313	0.4038056262610699	0.1779819917835527	0.023280462508810006	ok	lipidomics	0.11532950913788456	True
PC(16:0_17:0)	29	20	15	14	-3.213357914810756	-3.003187368492539	-0.21017054631821663	-0.30193050664501675	0.1330876777801404	0.02328909418517247	ok	lipidomics	0.11532950913788456	True
