module_a	module_b	n_test_contexts	original_spearman	globally_unique_gene_spearman	rho_delta_unique_minus_original	paired_bootstrap_delta_ci_low	paired_bootstrap_delta_ci_high	unique_global_permutation_p	unique_dataset_endpoint_stratified_p	original_dataset_endpoint_stratified_p	unique_global_q_bh_six_pairs	unique_dataset_endpoint_stratified_q_bh_six_pairs	original_dataset_endpoint_stratified_q_bh_six_pairs	survives_deoverlap_gate
hla_ii_apc	ifn_apc	20	0.3578947368421052	-0.1789473684210526	-0.5368421052631578	-1.0578900405385288	0.14000342726580345	0.45017749112544375	0.03844807759612019	0.0711464426778661	0.5402129893505325	0.05767211639418029	0.0904154792260387	False
hla_ii_apc	lysosomal_apc	20	0.060150375939849614	-0.21353383458646616	-0.27368421052631575	-0.893842247452795	0.41469663730531525	0.3648317584120794	0.10924453777311134	0.7780110994450278	0.5402129893505325	0.13109344532773362	0.7780110994450279	False
hla_ii_apc	mif_cd74_receptor_state	20	0.8781954887218045	-0.05864661654135337	-0.9368421052631579	-1.361093249439444	-0.4114910158195956	0.8068096595170241	0.6706664666766662	9.99950002499875e-05	0.8068096595170241	0.6706664666766663	0.0002999850007499625	False
ifn_apc	lysosomal_apc	20	0.9112781954887217	0.9067669172932331	-0.004511278195488577	-0.22582238454750467	0.20303415121648624	4.999750012499375e-05	0.00014999250037498125	4.999750012499375e-05	0.00014999250037498125	0.00044997750112494374	0.0002999850007499625	True
ifn_apc	mif_cd74_receptor_state	20	0.5293233082706766	0.7037593984962407	0.17443609022556406	-0.17630417565164974	0.6691974529468838	0.0006499675016249188	4.999750012499375e-05	0.028448577571121444	0.0012999350032498376	0.0002999850007499625	0.05689715514224289	True
lysosomal_apc	mif_cd74_receptor_state	20	0.29473684210526313	0.8511278195488721	0.5563909774436089	0.06435315371926799	1.0477164502164489	4.999750012499375e-05	0.00039998000099995	0.07534623268836559	0.00014999250037498125	0.0007999600019999	0.0904154792260387	True
