analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	positive_trend	negative_trend
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD300LG	5	17	1.1117723645147537	0.6411587814559733	0.4706135830587802	0.3641271606881186	0.8119362303999895	0.4417019417078027	0.003438459960199	0.0049886906634311	0.3181818181818182	0.7481164139693323	False	0.7598431526418127	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CD300LG	3	3	0.2466013498832953	0.1836229121547819	0.0629784377285133	0.4945677024659387	0.7571490714388497	0.4918408733710694	0.0023320525685923	0.0016754740240351	1.0	0.2151121310190386	False	0.744639201366673	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	CD300LG	3	3	3.5300857527986698	3.6522685300438416	-0.1221827772451717	-0.1634466247504327	-0.2502255192616975	0.8161173299425618	0.0389909815994558	0.0353033458534773	1.0	3.5911771414212557	False	0.9426929474196686	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD300LG	6	6	0.6258820818635523	0.5860036097805231	0.0398784720830291	0.0301391791468992	0.0565528053792539	0.9563766268059058	0.0045662100456621	0.0030968640123569	0.3333333333333333	0.6059428458220377	False	0.9912795208755204	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	CD300LG	6	6	0.5753015211881204	0.5860036097805231	-0.0107020885924027	-0.0125859695237737	-0.0236161669008304	0.9816237303070716	0.0056517556517556	0.0030968640123569	0.5	0.5806525654843219	False	0.9949095956962384	False	False	False	False	False	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CD300LG	4	17	0.5271666181749859	0.524294747849903	0.0028718703250828	0.0024583022495394	0.0068112704009969	0.9947088623812702	0.0022734035035519	0.0056516724336793	0.238095238095238	0.5248417707689664	False	0.9982160237457064	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	CHI3L1	6	6	8.712801760954637	2.777109025287833	5.935692735666803	2.64880963376181	4.970195604024479	0.0005617189029733	0.3135954079329386	0.0275103394727867	1.0	5.744955393121235	True	0.0626560483677375	True	False	True	False	True	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CHI3L1	6	6	7.473952075683176	2.777109025287833	4.6968430503953424	1.695167960467416	3.1807934544668472	0.0112138587298784	0.2127878583764351	0.0275103394727867	1.0	5.125530550485505	True	0.5183164950749184	True	False	False	False	True	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CHI3L1	5	17	3.4036156125893777	0.6916942814228824	2.7119213311664954	1.7083534579251516	2.787174573342908	0.0377599553757009	0.0241043759911684	0.0050400174481747	0.3636363636363636	1.308040038506177	True	0.3866852266657735	True	False	False	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CHI3L1	4	17	7.02440223159882	5.495684200035813	1.5287180315630078	0.698756316905158	2.216925228626061	0.0433688295010065	0.2797365865784243	0.1691007543954654	0.9523809523809524	5.786868587000194	True	0.4400304462668978	True	False	False	False	True	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	CHI3L1	3	3	2.5090837675430753	0.4986029988977096	2.010480768645366	2.4854841102386653	3.805104896175115	0.0551342163046695	0.0223091221558431	0.0027505654428184	1.0	1.5038433832203923	True	0.5811996315360111	False	False	False	False	True	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CHI3L1	3	3	6.260406733046623	3.313718996231305	2.946687736815318	2.102861024041537	3.219335318055172	0.06494156900316	0.2307669114945528	0.0555440187739005	1.0	4.787062864638964	True	0.4179462800265871	False	False	False	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CHI3L1	5	18	2.064184583811705	0.407503683458918	1.6566809003527871	2.004126305214243	2.4389556946084263	0.0674309627641652	0.0230097314490977	0.0017193095364176	0.5652173913043478	0.7676517052747414	True	0.5763703232506251	False	False	False	False	True	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CHI3L1	6	6	0.3371596633886177	0.0	0.3371596633886177	1.1656156330857843	2.1871476234845693	0.0803851798928677	0.0017250626968417	0.0	0.3333333333333333	0.1685798316943088	True	0.34560469371018	False	False	False	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CHI3L1	5	19	5.507167291111522	3.834373467974983	1.6727938231365391	1.2689451895490835	1.9691391538761411	0.1080202134419865	0.2083738435487464	0.0672409746358238	1.0	4.182872181128428	True	0.5244543087524359	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CHI3L1	3	19	1.881238706576356	0.4262276577117607	1.455011048864595	1.4190040325879818	1.419134881799528	0.2831193711681046	0.0214860309779349	0.0021580199055216	0.4090909090909091	0.6246382552842055	True	0.8418696283881719	False	False	False	False	False	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CHI3L1	6	6	2.007367398690634	0.8174847993300096	1.1898825993606246	0.5868840670256372	1.1012224407611504	0.3033616431209353	0.0106335983909677	0.0028526908785808	0.5	1.412426099010322	True	0.674802216179881	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CHI3L1	3	3	1.4949084443050422	2.238440007572079	-0.743531563267037	-0.8885174541343508	-1.3602589938661969	0.3048163606016131	0.0143884015594541	0.0112601156069364	1.0	1.866674225938561	True	0.7469196108151829	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	CHI3L1	6	6	0.5632242428789944	0.8174847993300096	-0.2542605564510152	-0.2037960405361714	-0.3824005213058501	0.7107150724424911	0.0029081766670419	0.0028526908785808	0.3333333333333333	0.690354521104502	True	0.897535367651118	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	CHI3L1	11	14	2.2513911487186533	2.3871281908669757	-0.1357370421483223	-0.14336345149237	-0.3439098286174435	0.735797435242933	0.0131414973564276	0.0152629525193837	0.96	2.3274038923217137	True	0.9175383217281824	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CHI3L1	9	13	1.0403280021947998	0.9162381748875896	0.1240898273072103	0.0604495411785348	0.1427764106889455	0.8882017453884699	0.0038107835726883	0.0036860918879559	0.2272727272727272	0.9670021951496302	True	0.9971430440168678	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CHI3L1	10	14	1.7211694535810724	1.6738111264524749	0.0473583271285977	0.0309339609463421	0.0761158033432748	0.9401509586647142	0.0042900618696185	0.003378961107309	0.6666666666666666	1.6935437627560574	True	0.9956978682109932	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	NRCAM	6	6	2.9258651968268645	0.0	2.9258651968268645	2.065973036842883	3.876567789119178	0.0116823782091635	0.0641967823364829	0.0	0.4166666666666667	1.4629325984134325	False	0.2247148482463899	True	False	False	False	True	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	NRCAM	6	6	3.1005603437118165	0.0	3.1005603437118165	1.950102661741221	3.659149964287024	0.0146078719695999	0.0513026592374166	0.0	0.4166666666666667	1.550280171855908	False	0.5183164950749184	True	False	False	False	True	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	NRCAM	3	3	4.6520810318061345	3.3009814816791994	1.3510995501269352	2.620730185480191	4.012157317459991	0.0175496984420605	0.1447625802176331	0.0676769255910773	1.0	3.976531256742667	False	0.5451381590650369	True	False	False	False	True	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	NRCAM	3	19	5.601052529644161	6.1579210983976065	-0.5568685687534458	-1.7514988787232857	-2.01862348927157	0.1671454781195769	0.1841707088069869	0.3293525763396903	1.0	6.081984475385775	False	0.7839623521308126	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	NRCAM	6	6	0.0	0.5846014632443491	-0.5846014632443491	-0.8279382895053194	-1.553533781534457	0.1810070991141332	0.0	0.0021026234567901	0.1666666666666666	0.2923007316221745	False	0.5704314213079748	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	NRCAM	5	18	4.020138512850428	4.879945918891604	-0.8598074060411758	-1.2310866072941018	-1.3804149851963017	0.2374781587758675	0.0792419068172181	0.1189930088105253	1.0	4.693031265404391	False	0.6463141697376279	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NRCAM	10	14	0.7700687329793411	0.4230417839243296	0.3470269490550114	0.3972044577041329	1.012963168226157	0.3227302965968194	0.0023746202921789	0.0007904516710627	0.375	0.5676363460305844	False	0.8834808135177435	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	NRCAM	6	6	1.3658018829930612	0.8700196614309362	0.4957822215621249	0.5142285071578508	0.9648923928558352	0.3573862091434984	0.0048281557527499	0.0033340533363496	0.8333333333333334	1.1179107722119983	False	0.6291456294956433	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	NRCAM	3	3	2.832496361880479	3.39195513106907	-0.5594587691885913	-0.6389164946719417	-0.97813712512119	0.3833923640447746	0.0493299220272904	0.0390404624277456	1.0	3.1122257464747745	False	0.783765844268798	False	False	False	False	False	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	NRCAM	6	6	0.9350781972925456	0.5846014632443491	0.3504767340481965	0.3273198172866223	0.6141791000199742	0.5530406338818304	0.0060435132957292	0.0021026234567901	0.4166666666666667	0.7598398302684476	False	0.8308390733239237	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	NRCAM	11	14	0.24539711210258	0.3346598398880088	-0.0892627277854287	-0.1798083394062881	-0.4873031432125025	0.6308462493389395	0.0003957947842972	0.0008242490043186	0.44	0.2953842396624201	False	0.8793629583128976	False	False	False	False	False	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	NRCAM	4	17	1.167032268702059	0.9233652886753476	0.2436669800267111	0.1902493038840713	0.4714960747660113	0.6515246893851164	0.0072402909207704	0.007402925822813	0.4285714285714285	0.9697780467756736	False	0.890073014488851	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	NRCAM	5	17	2.075866072017462	2.476588047502622	-0.4007219754851592	-0.2237432214744316	-0.4614856639149773	0.6591685549424138	0.0207024800133905	0.0201298868479887	0.7727272727272727	2.385514871255994	False	0.8728256876081536	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	NRCAM	3	3	2.4806910574524625	2.5863315116145738	-0.1056404541621112	-0.2205483566810872	-0.3376443359237556	0.7543512097660073	0.0574326014402608	0.0560033625924438	1.0	2.5335112845335184	False	0.8918458088834716	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	NRCAM	6	6	1.069289126199072	0.8700196614309362	0.1992694647681357	0.1462721335594065	0.2744633309777588	0.7905741014923766	0.0041373185579467	0.0033340533363496	0.5833333333333334	0.969654393815004	False	0.9179342215058576	False	False	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	NRCAM	5	19	2.1699567689643637	2.2598495862302523	-0.0898928172658886	-0.0666451932983856	-0.2336736353335079	0.8175355282792299	0.0155936621707966	0.0246211879604141	0.875	2.241121915966526	False	0.922335438793297	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	PLEK2	6	6	5.297009736174063	4.02812353867414	1.2688861974999233	2.03000698732933	3.809081511922082	0.0035862606451553	0.1007782682283955	0.0432444814277946	1.0	4.662566637424102	False	0.1257467403941624	True	False	False	False	True	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	PLEK2	6	6	5.043141057686872	4.02812353867414	1.0150175190127315	1.7527762155612368	3.288888914621224	0.0081682344587381	0.0839130034245333	0.0432444814277946	1.0	4.535632298180507	False	0.15637232143481	True	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	PLEK2	6	6	2.075443074133252	0.4648393869754187	1.610603687157833	1.5405743163979266	2.8907157379066413	0.0185627759003668	0.0169027353792509	0.0029761904761904	0.5833333333333334	1.2701412305543354	False	0.2822996256621614	True	False	False	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	PLEK2	4	17	2.278657636696208	0.7522279690121259	1.5264296676840825	1.3639428686177886	2.957695350383004	0.0281691955861697	0.0360400466720338	0.0094907356806539	0.4761904761904761	1.0429764771424272	False	0.3820975013284508	True	False	False	False	True	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	PLEK2	9	13	5.672320267180677	4.438297302881525	1.234022964299152	0.7607435387491833	1.984500520346029	0.0611961886694461	0.0795000871358165	0.0727495986241461	0.9545454545454546	4.943124879185723	False	0.941417255008202	False	False	False	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	PLEK2	5	19	5.211265785600323	4.775733274531716	0.4355325110686063	0.5804020272573657	1.925600078811042	0.0700181380148289	0.1723446903701297	0.140717625240424	1.0	4.866469214337676	False	0.4862443460896327	False	False	False	False	True	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	PLEK2	6	6	1.4533076613721578	0.4648393869754187	0.988468274396739	0.932514652406864	1.7497596531687127	0.1145192902614443	0.007920145178311	0.0029761904761904	0.5	0.9590735241737884	False	0.5077678956314512	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	PLEK2	5	17	1.7876413224346817	0.633555401421788	1.1540859210128938	0.6745456190177586	1.3683403051951628	0.2166860405002232	0.0147179429788125	0.005500132562928	0.3636363636363636	0.8958476561974457	False	0.6144659698334859	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	PLEK2	5	18	4.600504795274292	3.865157981201531	0.7353468140727606	0.7787266294309575	1.394326435110497	0.2171102741896792	0.085974350260938	0.057645236832684	1.0	4.0250159842608255	False	0.6417732336995818	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	PLEK2	3	3	4.781602871373884	5.1655343419175415	-0.3839314705436578	-0.8571892933996138	-1.3122977386286965	0.2607449946813878	0.2203282762642978	0.256603567176199	1.0	4.9735686066457125	False	0.5966781934490474	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	PLEK2	3	19	1.4892844324172572	0.521779929283169	0.9675045031340882	1.1588481751202917	1.2906077813295391	0.3149811243800883	0.0161182384720862	0.0053665783242306	0.5909090909090909	0.6537123615287265	False	0.8483689694214673	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	PLEK2	3	3	4.608432229815776	5.279367223574458	-0.6709349937586824	-0.7402105465387088	-1.133211338279061	0.3420993472188336	0.1062987329434697	0.1689749518304431	1.0	4.9438997266951175	False	0.7665471798484628	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	PLEK2	10	14	0.6118342633620041	0.3147018856555825	0.2971323777064215	0.3836054313095396	0.914069335334326	0.3743071804208287	0.0013358824577917	0.0012237615840406	0.375	0.4385070430332581	False	0.898254039755736	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	PLEK2	6	6	0.8073423703143737	0.4132295909997437	0.39411277931463	0.4069066465733386	0.7635149012860363	0.4664934592277278	0.010800482184276	0.0023478835978835	0.4166666666666667	0.6102859806570587	False	0.8258170371343646	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	PLEK2	6	6	0.7395263738778363	0.4132295909997437	0.3262967828780925	0.3936046005241681	0.7385550967174366	0.4783555769815223	0.0071198527720266	0.0023478835978835	0.4166666666666667	0.57637798243879	False	0.7918674964762409	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	PLEK2	3	3	1.0470793928396367	1.2014012382902408	-0.1543218454506041	-0.3536915442287845	-0.5414773810609691	0.6205042471958907	0.010809723375115	0.0114180318932482	1.0	1.124240315564939	False	0.8727137264946587	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	PLEK2	11	14	3.782350945271931	3.9906486782757504	-0.2082977330038193	-0.2031882148701579	-0.4783690939151795	0.640370222999275	0.0412285984590578	0.0555861359921662	0.96	3.898997675754069	False	0.8830869263110497	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	ROMO1	3	19	9.091468661563384	8.375942755245438	0.7155259063179464	1.2503655973668184	5.090789345117534	5.5843759745480903e-05	0.8101855095314153	0.7346835364833703	1.0	8.473514469743343	False	0.022900027624409	True	False	True	False	True	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	ROMO1	3	3	7.378707433624633	6.4903041206736525	0.888403312950981	3.659060718791331	5.6017698118126305	0.0081923070345154	0.5788483637210827	0.493398648570194	1.0	6.934505777149142	False	0.3849693710143581	True	False	False	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	ROMO1	5	18	9.002999028633266	8.236277703564658	0.7667213250686071	1.244973037396364	3.114824091408918	0.0123856247391052	0.792096767601617	0.6574423727729841	1.0	8.402956252492617	False	0.4310656518331447	True	False	False	False	True	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ROMO1	10	14	7.8219654044427696	7.290700301026396	0.5312651034163736	0.7893976789983446	2.086243017015475	0.0487694536321874	0.3006137717459699	0.2737016100255512	1.0	7.512060760783219	False	0.8414957034907469	True	False	False	False	True	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	ROMO1	3	3	6.707910791702744	6.03354092251184	0.6743698691909046	1.4591186231879985	2.233810063126822	0.0947832593249908	0.4243055555555555	0.3268439306358381	1.0	6.370725857107292	False	0.7297013371935511	False	False	False	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	ROMO1	5	19	8.648526090191016	8.353871024283753	0.2946550659072624	0.561711000994398	1.7676648347998134	0.0967822618042704	0.7993837644978172	0.7386335195666959	1.0	8.415257496347765	False	0.5157284389013619	False	False	False	False	False	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	ROMO1	4	17	8.334784225456355	7.968014662465693	0.3667695629906617	0.5637746741472256	1.608405413775414	0.1383426119175761	0.7556077426562411	0.6549149070839446	1.0	8.03787553160677	False	0.6009164616121399	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	ROMO1	5	17	8.23876120011592	7.904662815552663	0.3340983845632577	0.5102238015222781	1.4930588678428924	0.1570513055081805	0.5440463500758825	0.4470031435959251	1.0	7.980594266589767	False	0.5698377812537377	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	ROMO1	11	14	8.357434025179641	8.094255627229176	0.2631783979504654	0.4425187274963328	1.1873797762781015	0.247359179385484	0.3417923303721961	0.3960042543478846	1.0	8.210054122327382	False	0.8441184433525579	False	False	False	False	False	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	ROMO1	6	6	7.085296998885743	7.356721212601457	-0.2714242137157141	-0.641705337089803	-1.204088434604956	0.2607905968307795	0.311971932061817	0.3813568635382955	1.0	7.2210091057436	False	0.6482015490540207	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	ROMO1	6	6	7.740013286613827	7.548118946167265	0.191894340446562	0.6195414729094673	1.1625004175148594	0.2732336498743624	0.6057908754042954	0.5526455022156388	1.0	7.644066116390547	False	0.7490190665345288	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	ROMO1	9	13	7.240222572687721	6.9298880775107286	0.3103344951769928	0.3815628120066524	0.8841748421822191	0.3903408225937332	0.2119304952789939	0.2392909963974034	1.0	7.0568430982649515	False	0.9621803366179228	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	ROMO1	6	6	7.731946123230043	7.548118946167265	0.1838271770627777	0.4406492506903939	0.8268291313889938	0.433633203646888	0.5834095828486157	0.5526455022156388	1.0	7.640032534698655	False	0.7666748383089921	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	ROMO1	3	3	6.962578932563555	6.720565925568505	0.2420130069950499	0.5560242911540085	0.8512348737000195	0.4428086423943912	0.5303724308751742	0.4912761525467887	1.0	6.841572429066029	False	0.7921203674536679	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	ROMO1	6	6	7.143744312130117	7.356721212601457	-0.2129769004713395	-0.333615123347462	-0.6259915391287589	0.5527990745695761	0.3693827183602186	0.3813568635382955	1.0	7.250232762365787	False	0.824968623308248	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	ROMO1	6	6	8.197884075068835	8.29984116612688	-0.1019570910580451	-0.1799003721695653	-0.3375629669730903	0.7470083399263903	0.4104825706109662	0.4401941278950024	1.0	8.248862620597857	False	0.9021243813645174	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	ROMO1	6	6	8.29371818078668	8.29984116612688	-0.0061229853402	-0.0133619934688703	-0.0250722892100275	0.9807222478475324	0.47084551523411	0.4401941278950024	1.0	8.296779673456781	False	0.9929993017188288	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	SEL1L3	6	6	3.548461114207442	1.4557269242045567	2.092734190002885	2.432603184646858	4.564508336334065	0.0010368895881306	0.0659198125051719	0.0117028238927145	0.9166666666666666	2.5020940192059995	False	0.0851932372069878	True	False	True	False	True	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	SEL1L3	6	6	2.9155618825342127	1.4557269242045567	1.459834958329656	1.807884168162816	3.39229283624551	0.0069648342298441	0.0380059644454815	0.0117028238927145	0.9166666666666666	2.1856444033693845	False	0.4983710846652981	True	False	False	False	True	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SEL1L3	5	17	3.897045366154889	2.3431192863704005	1.5539260797844885	1.004221771739827	3.054328159221576	0.0075684144615089	0.0497352051904964	0.0194063177705562	0.7727272727272727	2.696284304503239	False	0.2326150904699183	True	False	False	False	True	False
