gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score	has_ms_anchor	broad_pool_reason	uniprot_status	uniprot_accession	protein_name	sequence_length	uniprot_locations	uniprot_keywords	uniprot_accessible	uniprot_enzymatic_or_catalytic	uniprot_transmembrane_feature_count	uniprot_active_or_binding_features	function_excerpt	family	n_delta_fdr10_positive_diseases	n_delta_trend_or_better_diseases	n_delta_negative_trend_diseases	n_state_resid_non_ifn_r_ge_0_35_diseases	n_confounder_dominant_diseases	rank_score	go_no_go	demotion_or_support_reason	chembl_status	chembl_target_chembl_id	chembl_target_pref_name	chembl_target_type	chembl_target_organism	chembl_target_accessions	chembl_search_hit_count	chembl_url	chembl_activity_count	chembl_activity_values_nM_count	chembl_unique_molecules_returned	chembl_best_standard_value_nM_returned	chembl_median_standard_value_nM_returned	europepmc_query	europepmc_hit_count	europepmc_examples_json	europepmc_url	clinicaltrials_query	clinicaltrials_hit_count	clinicaltrials_examples_json	clinicaltrials_url	prior_flags	google_patents_url	wave39_call	wave39_reason	wave39_score
C15ORF48	17	4	0	2	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		2.9480144785423246e-05	0.0287473526150427	4.446094548919012	2.192391202215459			ibd_uc_myeloid:4.45,p=2.9e-05;ibd_crohn_myeloid:3.88,p=0.00061;t1d_endothelial_cell:3.21,p=0.0014;t1d_stellate_cell:3.09,p=0.015	False	1.223015588579818	1.4379284490095372	0.0037534871126623	0.8344760564031432															True	True	0.0	24.0	True	positive_disease_count>=3_with_MS_anchor	found	Q9C002	Cytochrome c oxidase associated subunit FA4L3	83.0	Mitochondrion inner membrane	Membrane;Mitochondrion;Mitochondrion inner membrane;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix	True	False	1.0		Mitochondrial small peptide that orchestrates a two-pronged immunoregulatory mechanism in response to inflammatory stimuli. Replaces the canonical cytochrome c oxidase subunit COXFA4 in mitochondrial complex IV and targets it to degradation, attenuating mitochondrial respiration, reducing membrane potential as well as ROS generation and modulates innate immune signaling (PubMed:33837217, PubMed:34878835). Additionally, initiates stress-independent autophagy by lowering ATP levels, activating AMPK-ULK1 signaling, boosting glutathione production, and thereby mitigating oxidative stress and supporting immune tolerance (PubMed:38296961)																																https://patents.google.com/?q=C15ORF48+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; reachable protein class by UniProt location/features	10.0
SEL1L3	17	3	0	1	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0010368895881306	0.0851932372069878	2.092734190002885	1.807884168162816			ibd_uc_stromal:2.09,p=0.001;ibd_crohn_stromal:1.46,p=0.007;t1d_endothelial_cell:1.55,p=0.0076	False	0.922501683138024	1.11834180243498	0.0181382735511015	0.8372898579012464															True	True	0.0	21.0	True	positive_disease_count>=3_with_MS_anchor	found	Q68CR1	Protein sel-1 homolog 3	1132.0	Membrane	Alternative splicing;Glycoprotein;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Repeat;Transmembrane;Transmembrane helix	True	False	1.0																																		https://patents.google.com/?q=SEL1L3+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; reachable protein class by UniProt location/features	10.0
PLEK2	17	4	0	0	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0035862606451553	0.1257467403941624	1.610603687157833	1.6466752659795816			ibd_uc_epithelial:1.27,p=0.0036;ibd_crohn_epithelial:1.02,p=0.0082;ibd_crohn_myeloid:1.61,p=0.019;t1d_stellate_cell:1.53,p=0.028	False	3.0459958234208124	1.3647899640433525	0.0073786076112192	0.8344760564031432															True	True	0.0	20.0	True	positive_disease_count>=3_with_MS_anchor	found	Q9NYT0	Pleckstrin-2	353.0	Cell projection, lamellipodium membrane;Cytoplasm, cytoskeleton	3D-structure;Acetylation;Cell membrane;Cell projection;Cytoplasm;Cytoskeleton;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Repeat	True	False	0.0		May help orchestrate cytoskeletal arrangement. Contribute to lamellipodia formation																																https://patents.google.com/?q=PLEK2+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; reachable protein class by UniProt location/features	10.0
ROMO1	17	4	0	1	0	3	0	Sjogren syndrome;psoriasis;type 1 diabetes mellitus		5.5843759745480903e-05	0.022900027624409	0.888403312950981	1.2476693173815911			t1d_beta_cell:0.716,p=5.6e-05;psoriasis_keratinocyte:0.888,p=0.0082;t1d_acinar_cell:0.767,p=0.012;sjogren_gland_stromal:0.531,p=0.049	False	0.4378196442775728	0.8060766004973745	0.0660650677266765	0.8989378106274888															False	True	0.0	17.0	True	positive_disease_count>=3_with_MS_anchor	found	P60602	Reactive oxygen species modulator 1	79.0	Mitochondrion inner membrane	Alternative splicing;Antibiotic;Antimicrobial;Membrane;Mitochondrion;Mitochondrion inner membrane;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix	True	False	1.0		Induces production of reactive oxygen species (ROS) which are necessary for cell proliferation. May play a role in inducing oxidative DNA damage and replicative senescence. May play a role in the coordination of mitochondrial morphology and cell proliferation Has antibacterial activity against a variety of bacteria including S.aureus, P.aeruginosa and M.tuberculosis. Acts by inducing bacterial membrane breakage																																https://patents.google.com/?q=ROMO1+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; reachable protein class by UniProt location/features	10.0
NRCAM	16	3	0	0	0	3	0	Crohn disease;psoriasis;ulcerative colitis		0.0116823782091635	0.2247148482463899	3.1005603437118165	2.065973036842883			ibd_uc_stromal:2.93,p=0.012;ibd_crohn_stromal:3.1,p=0.015;psoriasis_skin_stromal:1.35,p=0.018	False	1.2982290374792624	0.7616213365350446	0.0812547813304489	0.8989378106274888							1.3125944439296318	-0.1874055560703682	1.5	0.0	0.0				False	True	0.0	14.065629722196482	True	positive_disease_count>=3_with_MS_anchor	found	Q92823	Neuronal cell adhesion molecule	1304.0	Cell membrane;Cell projection, axon;Secreted	3D-structure;Alternative splicing;Cell adhesion;Cell membrane;Cell projection;Disease variant;Disulfide bond;Glycoprotein;Immunoglobulin domain;Intellectual disability;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Repeat;Secreted;Signal;Transmembrane;Transmembrane helix	True	False	1.0		Cell adhesion protein that is required for normal responses to cell-cell contacts in brain and in the peripheral nervous system. Plays a role in neurite outgrowth in response to contactin binding. Plays a role in mediating cell-cell contacts between Schwann cells and axons. Plays a role in the formation and maintenance of the nodes of Ranvier on myelinated axons. Nodes of Ranvier contain clustered sodium channels that are crucial for the saltatory propagation of action potentials along myelinated axons. During development, nodes of Ranvier are formed by the fusion of two heminodes. Required for normal clustering of sodium channels at heminodes; not required for the formation of mature nodes 																																https://patents.google.com/?q=NRCAM+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; reachable protein class by UniProt location/features	10.0
CHI3L1	16	4	0	1	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0005617189029733	0.0626560483677375	5.935692735666803	1.7017607091962836			ibd_uc_stromal:5.94,p=0.00056;ibd_crohn_stromal:4.7,p=0.011;t1d_endothelial_cell:2.71,p=0.038;t1d_stellate_cell:1.53,p=0.043	True	2.006853151074319	1.3467454734949036	0.0046126032857275	0.8344760564031432							4.938511651385653	1.7192558256928263	3.2192558256928265	1.0	0.0	MS			True	True	0.0	23.246925582569283	True	positive_disease_count>=3_with_MS_anchor	found	P36222	Chitinase-3-like protein 1	383.0	Cytoplasm;Cytoplasm, perinuclear region;Endoplasmic reticulum;Secreted, extracellular space	3D-structure;Antimicrobial;Apoptosis;Asthma;Cytoplasm;Direct protein sequencing;Disulfide bond;Endoplasmic reticulum;Glycoprotein;Inflammatory response;Lectin;Proteomics identification;Reference proteome;Schizophrenia;Secreted;Signal	True	False	0.0	Binding site;Binding site;Binding site;Binding site;Binding site;Binding site	Carbohydrate-binding lectin with a preference for chitin. Has no chitinase activity. May play a role in tissue remodeling and in the capacity of cells to respond to and cope with changes in their environment. Plays a role in T-helper cell type 2 (Th2) inflammatory response and IL-13-induced inflammation, regulating allergen sensitization, inflammatory cell apoptosis, dendritic cell accumulation and M2 macrophage differentiation. Facilitates invasion of pathogenic enteric bacteria into colonic mucosa and lymphoid organs. Mediates activation of AKT1 signaling pathway and subsequent IL8 production in colonic epithelial cells. Regulates antibacterial responses in lung by contributing to macropha																															secreted biomarker-dominated route; prior Wave18 parked | Wave18 accessible-target rescue: PARK; local recurrence below promotion threshold (3<4 disease union); state-coupled support below threshold (0<4 disease union); prior-art saturation high (EuropePMC=1833, ClinicalTrials=9)	https://patents.google.com/?q=CHI3L1+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; prior_demoted_or_class_blocked; reachable protein class by UniProt location/features	7.0
CD200	17	4	0	0	0	3	0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0190851289907581	0.3202498069060335	2.2207972497357824	1.1109489774715031			t1d_endothelial_cell:2.22,p=0.019;ibd_crohn_myeloid:2.18,p=0.026;ibd_uc_stromal:1.91,p=0.043;t1d_stellate_cell:1.16,p=0.048	False	1.8384397244159705	0.7376907573992674	0.0908591902171466	0.8989378106274888															False	True	0.0	15.0	True	positive_disease_count>=3_with_MS_anchor	found	P41217	OX-2 membrane glycoprotein	278.0	Cell membrane	Alternative splicing;Cell membrane;Disulfide bond;Glycoprotein;Immunoglobulin domain;Membrane;Proteomics identification;Reference proteome;Signal;Transmembrane;Transmembrane helix	True	False	1.0		Costimulates T-cell proliferation. May regulate myeloid cell activity in a variety of tissues																															Wave34 genetics/druggability: NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY; nan	https://patents.google.com/?q=CD200+autoimmune+antibody+inhibitor+agonist	NO_GO_SURFACEOME_RESCUE	insufficient_breadth; prior_demoted_or_class_blocked; reachable protein class by UniProt location/features	7.0
