lead	synthetic	n	n_responders	n_nonresponders	b_plasma_auc	b_plasma_hedges_g	b_plasma_auc_ci_low	b_plasma_auc_ci_high	t_cell_auc	t_cell_hedges_g	t_cell_auc_ci_low	t_cell_auc_ci_high	b_plasma_residual_auc	t_cell_residual_auc	coverage_flag	batch_guard_flag	missing_strongly_required_fields	b_plasma_pass	raw_pass	composition_adjusted_pass	small_n_directional_pass	adequate_power_fail	guarded_clean_pass	interpretation
tb_compartment	True	60	30	30	0.41555555555555557	-0.19666290234344966	0.2717741935483871	0.5748325892857142	0.4677777777777778	-0.07474431853882574	0.33572706814155645	0.612017334074898	0.5655555555555556	0.5388888888888889	False	True		False	False	False	False	True	False	FAIL
