analysis	disease_name	compartment	role	module	module_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	c1q_phagocytic_myeloid	target	mean_score	6	6	0.05680968453250012	0.0030697393610466923	0.053739945171453425	1.4981359657364541	2.811084910076956	0.026336942283091254	0.14689336822681884
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	c1q_phagocytic_myeloid	target	high_fraction	6	6	0.25196628994142717	0.22377724010598576	0.028189049835441404	0.33678160898517145	0.6319330959685381	0.5417433048755987	0.7423195457810973
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	complement_effector	target	mean_score	6	6	0.1672551099478147	0.004424074734207337	0.16283103521360737	2.7083466830244207	5.081910231134683	0.002802969837500261	0.06529270915588845
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	complement_effector	target	high_fraction	6	6	0.44212457917134634	0.2490734513821337	0.19305112778921266	2.7125236569088216	5.089747856373492	0.001754963744471089	0.06417772943005821
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	hif_nampt_metabolic	covariate	mean_score	6	6	0.25615260465569584	0.008670607828053062	0.24748199682764277	2.2282857321854035	4.181129443753096	0.003502473771238685	0.06604664825764378
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	hif_nampt_metabolic	covariate	high_fraction	6	6	0.4309120773113336	0.2614245698232509	0.16948750748808267	2.0145348504016423	3.7800497740566286	0.0038202958149435758	0.06876532466898437
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	hla_ii_apc	covariate	mean_score	6	6	0.4082563659763015	-0.04211714344836903	0.4503735094246705	1.324328180007214	2.4849540014733593	0.036137007248432426	0.17066487914463477
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	hla_ii_apc	covariate	high_fraction	6	6	0.626821040245991	0.21674450427626477	0.41007653596972615	2.048914352989762	3.8445590730466632	0.0034291869188342043	0.06604664825764378
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ifn_apc	covariate	mean_score	6	6	0.3375688354484862	-0.03611196636635227	0.3736808018148385	1.553769953622447	2.9154758781936843	0.015862038374618078	0.11632161474719925
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	ifn_apc	covariate	high_fraction	6	6	0.5954811233141286	0.22017988113660417	0.3753012421775245	1.9019082506140987	3.5687185315145644	0.005119359590203948	0.07797178452772166
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	inflammatory_nfkb	covariate	mean_score	6	6	0.13581942337696998	0.008333110696175284	0.1274863126807947	1.2156536073826154	2.2810382967570013	0.06574978058095882	0.23180552523559309
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	inflammatory_nfkb	covariate	high_fraction	6	6	0.3252621648856021	0.26868941277580016	0.05657275210980195	0.5942216542599906	1.1149906041472586	0.2922512260865238	0.5424677449675017
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	lipid_loader_repair	covariate	mean_score	6	6	0.06767826510301893	0.0021160744801332417	0.06556219062288568	1.5216593281904311	2.855223873923364	0.03255582116783587	0.16742993743458445
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	lipid_loader_repair	covariate	high_fraction	6	6	0.26169700092061216	0.24000911644120582	0.02168788447940634	0.2943102569895621	0.5522403448191227	0.59674889781023	0.7672485828988671
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	lysosomal_apc	covariate	mean_score	6	6	0.047517918531987086	0.0048955424560349625	0.04262237607595212	0.4819720160313554	0.9043666878921016	0.3883878792754042	0.6152064007722403
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	lysosomal_apc	covariate	high_fraction	6	6	0.28237352539051086	0.2483795660694439	0.03399395932106697	0.4120442818224301	0.7731551003417345	0.45941461811455836	0.6670068572620081
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	osm_ligand_inflammatory_myeloid	target	mean_score	6	6	0.13581942337696998	0.008333110696175297	0.1274863126807947	1.2156536073826154	2.2810382967570013	0.06574978058095882	0.23180552523559309
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	osm_ligand_inflammatory_myeloid	target	high_fraction	6	6	0.3252621648856021	0.26868941277580016	0.05657275210980195	0.5942216542599906	1.1149906041472586	0.2922512260865238	0.5424677449675017
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	osmr_receptor_core	target	mean_score	6	6	0.03316476604474463	-0.0024606375356159733	0.03562540358036061	1.3037394211566427	2.446321493713222	0.034510961765604184	0.17066487914463477
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	osmr_receptor_core	target	high_fraction	6	6	0.1285130584041722	0.07426727594874043	0.05424578245543178	1.0087630995716201	1.8928313530302674	0.09875326910727246	0.31537334327806366
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	osmr_signal_response	target	mean_score	6	6	0.21116420576887565	0.010601999751437033	0.20056220601743863	2.0470681729337667	3.841094922251683	0.007209590897236131	0.08524883304682028
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	osmr_signal_response	target	high_fraction	6	6	0.4710433334520637	0.2714272083544849	0.19961612509757876	2.1386604504218028	4.012957606957761	0.0024738228561151394	0.06529270915588845
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	c1q_phagocytic_myeloid	target	mean_score	6	6	-0.08024486380595998	0.025682239270033408	-0.10592710307599339	-0.5195784318084967	-0.9749309292767174	0.3529634773508122	0.5848265147737307
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	c1q_phagocytic_myeloid	target	high_fraction	6	6	0.16938964360755068	0.2610968508672797	-0.091707207259729	-0.7338540060377847	-1.3769951257783506	0.20148913964259615	0.4538259615768509
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	complement_effector	target	mean_score	6	6	0.07954452262715972	0.015555652061941922	0.06398887056521779	0.5652299796379228	1.0605909629185044	0.315223809737833	0.5548669825165677
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	complement_effector	target	high_fraction	6	6	0.285541344897361	0.25883901816749716	0.026702326729863834	0.22495919873882808	0.422110825332771	0.6818795314099871	0.8157833668832475
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	mean_score	6	6	0.4876949463759593	-0.013313771804476045	0.5010087181804354	1.6440103921207727	3.0848019879347786	0.020724846388442957	0.13077606273534992
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hif_nampt_metabolic	covariate	high_fraction	6	6	0.5443848065638318	0.23967782015718908	0.30470698640664273	1.6535586513317364	3.1027182305184406	0.014259177340139888	0.11071831817049796
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hla_ii_apc	covariate	mean_score	6	6	0.13809266379169063	0.029057126557000202	0.10903553723469044	0.3683679920304546	0.6912014179187809	0.5064324196310747	0.716240136335377
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	hla_ii_apc	covariate	high_fraction	6	6	0.2969857515598234	0.2608543518090443	0.03613139975077906	0.30546650863771213	0.5731738057187943	0.5827824230104308	0.7633205844967028
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ifn_apc	covariate	mean_score	6	6	0.619146042741957	0.03407899581022665	0.5850670469317303	2.087057130599901	3.916129737539436	0.004431575791272133	0.07530830135981982
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	ifn_apc	covariate	high_fraction	6	6	0.5373489342225258	0.27853050461464696	0.2588184296078789	1.6563237144217553	3.107906562756324	0.012269067531304688	0.10337342005099269
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	inflammatory_nfkb	covariate	mean_score	6	6	0.7396755216716806	0.0020303291005169624	0.7376451925711637	1.2310172883735013	2.3098665291634535	0.06614652614045959	0.23180552523559309
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	inflammatory_nfkb	covariate	high_fraction	6	6	0.48445538235233804	0.26102368217153815	0.22343170018079989	1.1228355633734175	2.1068755980003147	0.07186054007617429	0.24531701612211224
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lipid_loader_repair	covariate	mean_score	6	6	0.08475905166045768	0.01659372498121618	0.0681653266792415	0.5903550621208374	1.107735375607002	0.303479285281998	0.5433278765579632
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lipid_loader_repair	covariate	high_fraction	6	6	0.3566679414315968	0.26339012816561364	0.09327781326598317	0.7872678274054917	1.4772201992499008	0.1791094849660539	0.4247147068656128
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lysosomal_apc	covariate	mean_score	6	6	0.15263904299712974	0.020131586810617778	0.13250745618651197	0.9273840960129995	1.74013273679467	0.1265103763298201	0.3584765142969651
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	lysosomal_apc	covariate	high_fraction	6	6	0.3152329583078914	0.2564378820568141	0.05879507625107727	0.5899126504950821	1.106905239575529	0.30236992040542937	0.5433278765579632
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osm_ligand_inflammatory_myeloid	target	mean_score	6	6	0.7396755216716806	0.0020303291005169875	0.7376451925711636	1.231017288373501	2.309866529163453	0.06614652614045964	0.23180552523559309
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osm_ligand_inflammatory_myeloid	target	high_fraction	6	6	0.48445538235233804	0.26102368217153815	0.22343170018079989	1.1228355633734175	2.1068755980003147	0.07186054007617429	0.24531701612211224
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osmr_receptor_core	target	mean_score	6	6	0.05038978259019176	-0.0019744702971744646	0.05236425288736622	0.5576660058258774	1.0463980103897896	0.33308870643293326	0.5710092110278856
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osmr_receptor_core	target	high_fraction	6	6	0.1636197916793531	0.1525718523655417	0.0110479393138114	0.11088804189792328	0.20806903272894864	0.8395868294469946	0.9230331181396375
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osmr_signal_response	target	mean_score	6	6	0.20813944089555922	0.021219311862459882	0.18692012903309935	0.8236599569318904	1.5455059680298633	0.16841288040388086	0.41032370053298234
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	osmr_signal_response	target	high_fraction	6	6	0.4370210831042207	0.27115044048903275	0.16587064261518797	0.9253665960258538	1.7363471232724967	0.11997902879134226	0.35342902834841344
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	c1q_phagocytic_myeloid	target	mean_score	6	6	-0.011564669302261263	0.015254315019476638	-0.0268189843217379	-0.5071786518874268	-0.9516641263819214	0.3637470843156749	0.5952225016074679
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	c1q_phagocytic_myeloid	target	high_fraction	6	6	0.21687330805046154	0.2887028360664594	-0.07182952801599787	-0.6884607250245679	-1.2918197009881125	0.22809179761274753	0.48208021402798207
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	complement_effector	target	mean_score	6	6	0.024551506978664372	-0.0065092620780375365	0.03106076905670191	0.23071397233873592	0.43290901561562534	0.6755078468704543	0.8149467904726476
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	complement_effector	target	high_fraction	6	6	0.32582331310564416	0.26261513538493947	0.0632081777207047	0.43825685242050394	0.8223400630873221	0.4331449860495281	0.6444524313875412
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hif_nampt_metabolic	covariate	mean_score	6	6	0.37532137026337886	-0.03870088973277353	0.4140222599961524	0.5811306619216599	1.0904268183081511	0.3199370685650319	0.5581281019900998
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hif_nampt_metabolic	covariate	high_fraction	6	6	0.3666539958506525	0.23495855880123415	0.13169543704941836	0.6818671408999857	1.2794475763880433	0.23129700159979621	0.48208021402798207
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hla_ii_apc	covariate	mean_score	6	6	0.2844314947110332	0.03589836077811462	0.24853313393291857	0.8286282720455834	1.554828456751869	0.15408866894750148	0.3936716961497457
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	hla_ii_apc	covariate	high_fraction	6	6	0.3516640023547384	0.27722910941524653	0.07443489293949185	0.44237763776174877	0.8300722567969534	0.4266703840387188	0.6432978586204977
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	ifn_apc	covariate	mean_score	6	6	0.19783461433815377	0.0009050426293988044	0.19692957170875497	0.6319951527577267	1.1858683576064395	0.2630872132129403	0.5032972774508424
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	ifn_apc	covariate	high_fraction	6	6	0.44235862878189325	0.2570459772169395	0.18531265156495375	0.793926857595009	1.4897151260853945	0.1673770749101283	0.41032370053298234
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	inflammatory_nfkb	covariate	mean_score	6	6	0.7221051799021447	-0.0024043924177124232	0.7245095723198571	0.5585636186759299	1.0480822807067585	0.3423754939107658	0.5720704455217859
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	inflammatory_nfkb	covariate	high_fraction	6	6	0.29120715597381486	0.23727315610492847	0.05393399986888639	0.30018018822952885	0.5632546155590606	0.5879110562411474	0.7633205844967028
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lipid_loader_repair	covariate	mean_score	6	6	0.08542429107810111	0.004575865361437355	0.08084842571666376	0.8306335695214057	1.5585911736236508	0.15107799658441803	0.39257434180787787
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lipid_loader_repair	covariate	high_fraction	6	6	0.33054310637895495	0.2582182852107604	0.07232482116819455	0.6558875981150362	1.230699864322023	0.246619015242404	0.4869501637649222
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	lysosomal_apc	covariate	mean_score	6	6	0.012161813985286712	0.025600106615670748	-0.013438292630384036	-0.17167065631910375	-0.32212082382283136	0.7546972916030333	0.8687794403337243
