analysis	dataset_path	disease_name	compartment	donor_id	disease	group	module	n_cells	mean_score	high_fraction	cell_types
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	lipid_loader_repair	304	-0.029698597007460956	0.14802631578947367	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	complement_phagocytosis	304	0.05421767303040873	0.15460526315789475	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	hif_nampt_metabolic	304	0.5501119946518437	0.6019736842105263	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	inflammatory_nfkb	304	0.2248317733195474	0.26973684210526316	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	ifn_apc	96	0.41374007597270074	0.6354166666666666	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	hla_ii_apc	96	0.5421698627266615	0.6145833333333334	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	lysosomal_apc	96	-0.062071056931824777	0.20833333333333334	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	mif_cd74_receptor_state	96	0.6357076629086056	0.6666666666666666	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	mixscale_validated_ifng_readout	96	0.1473181926848309	0.40625	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	lipid_loader_repair	96	0.03653735415341048	0.19791666666666666	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	complement_phagocytosis	96	-0.04597154169250517	0.020833333333333332	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	hif_nampt_metabolic	96	0.35989132166602883	0.46875	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	inflammatory_nfkb	96	0.15250004166073364	0.3125	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	ifn_apc	65	0.30571658731338114	0.5692307692307692	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	hla_ii_apc	65	0.601549522090098	0.6461538461538462	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	lysosomal_apc	65	-0.05753180844479995	0.16923076923076924	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	mif_cd74_receptor_state	65	0.561874133621337	0.6615384615384615	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	mixscale_validated_ifng_readout	65	0.2311864524465319	0.46153846153846156	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	lipid_loader_repair	65	0.11632163267547396	0.1076923076923077	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	complement_phagocytosis	65	0.008077339993052926	0.13846153846153847	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	hif_nampt_metabolic	65	0.2317584428524195	0.4	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	inflammatory_nfkb	65	0.17236468479883893	0.27692307692307694	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	ifn_apc	62	0.18036819335924506	0.46774193548387094	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	hla_ii_apc	62	0.3384073566116351	0.5	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	lysosomal_apc	62	0.03139141898256474	0.27419354838709675	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	mif_cd74_receptor_state	62	0.5332462271217714	0.5967741935483871	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	mixscale_validated_ifng_readout	62	0.07178487690998844	0.3387096774193548	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	lipid_loader_repair	62	-0.008271964430543224	0.12903225806451613	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	complement_phagocytosis	62	-0.01902596865952279	0.0967741935483871	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	hif_nampt_metabolic	62	0.22264307475280065	0.3225806451612903	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	inflammatory_nfkb	62	0.10100357605041947	0.1935483870967742	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	ifn_apc	370	0.3711979147180599	0.6351351351351351	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	hla_ii_apc	370	0.3311626045976426	0.6189189189189189	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	lysosomal_apc	370	0.09620806881624293	0.37027027027027026	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	mif_cd74_receptor_state	370	0.37743257421775	0.5945945945945946	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	mixscale_validated_ifng_readout	370	0.20552915003776667	0.5216216216216216	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	lipid_loader_repair	370	-0.0016304607336920652	0.24324324324324326	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	complement_phagocytosis	370	0.06621317617206997	0.3027027027027027	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	hif_nampt_metabolic	370	0.7911286561444044	0.6864864864864865	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	inflammatory_nfkb	370	0.22995429116772384	0.4486486486486487	colon epithelial cell
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	ifn_apc	173	-0.10170738526331229	0.1907514450867052	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	hla_ii_apc	173	-0.16751350632750078	0.1907514450867052	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	lysosomal_apc	173	0.05068335045361807	0.3179190751445087	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	mif_cd74_receptor_state	173	-0.19262150031305045	0.1676300578034682	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	mixscale_validated_ifng_readout	173	-0.07792651322682663	0.1791907514450867	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	lipid_loader_repair	173	0.06076849932433871	0.3179190751445087	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	complement_phagocytosis	173	0.037058993123761465	0.2832369942196532	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	hif_nampt_metabolic	173	-0.05407451552132159	0.21965317919075145	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	inflammatory_nfkb	173	0.050054296605745056	0.3236994219653179	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	ifn_apc	100	-0.023866587957108103	0.25	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	hla_ii_apc	100	0.08569450151469148	0.31	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	lysosomal_apc	100	-0.04313282356587171	0.2	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	mif_cd74_receptor_state	100	0.24165119256932688	0.41	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	mixscale_validated_ifng_readout	100	-0.02544563868038092	0.26	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	lipid_loader_repair	100	-0.05973095994848131	0.22	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	complement_phagocytosis	100	-0.12964096795544136	0.19	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	hif_nampt_metabolic	100	0.025045613087817883	0.32	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	inflammatory_nfkb	100	-0.1604647693354637	0.13	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	ifn_apc	250	0.0799281457850555	0.292	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	hla_ii_apc	250	0.08164154577275443	0.268	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	lysosomal_apc	250	-0.017819749087554633	0.224	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	mif_cd74_receptor_state	250	0.03663360118890151	0.244	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	mixscale_validated_ifng_readout	250	0.06410340262511732	0.296	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	lipid_loader_repair	250	-0.018159417553049825	0.216	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	complement_phagocytosis	250	0.02621156394053346	0.252	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	hif_nampt_metabolic	250	0.027401319505627256	0.244	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	inflammatory_nfkb	250	0.029548334483010037	0.248	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	ifn_apc	180	0.4302861080122921	0.55	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	hla_ii_apc	180	0.2613501370552656	0.3888888888888889	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	lysosomal_apc	180	0.03988222397253691	0.29444444444444445	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	mif_cd74_receptor_state	180	0.30305159929460596	0.34444444444444444	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	mixscale_validated_ifng_readout	180	0.23392470210723743	0.42777777777777776	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	lipid_loader_repair	180	-0.06278864251767995	0.17777777777777778	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	complement_phagocytosis	180	-0.2609792876239596	0.13333333333333333	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	hif_nampt_metabolic	180	0.17351770484298307	0.39444444444444443	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	inflammatory_nfkb	180	-0.03006259664023379	0.2777777777777778	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	ifn_apc	95	0.5903763780528082	0.6421052631578947	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	hla_ii_apc	95	0.5347394477259056	0.5263157894736842	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	lysosomal_apc	95	-0.021158725484173333	0.24210526315789474	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	mif_cd74_receptor_state	95	0.11546182703992791	0.2	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	mixscale_validated_ifng_readout	95	0.4259639327548645	0.5368421052631579	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	lipid_loader_repair	95	-0.14579168101026732	0.1368421052631579	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	complement_phagocytosis	95	-0.21061362975558517	0.1368421052631579	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	hif_nampt_metabolic	95	-0.3013840354566028	0.15789473684210525	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	inflammatory_nfkb	95	-0.5357986365170232	0.05263157894736842	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	ifn_apc	288	0.2795144103808427	0.4340277777777778	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	hla_ii_apc	288	0.010005751664504911	0.21875	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	lysosomal_apc	288	0.29016836462895523	0.4722222222222222	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	mif_cd74_receptor_state	288	-0.06899990330294718	0.16666666666666666	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	mixscale_validated_ifng_readout	288	0.19831535982368445	0.3854166666666667	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	lipid_loader_repair	288	0.08134737745944766	0.2847222222222222	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	complement_phagocytosis	288	0.40591969163648756	0.5590277777777778	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	hif_nampt_metabolic	288	-0.09850902196110287	0.2534722222222222	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	inflammatory_nfkb	288	-0.35019975475946885	0.1423611111111111	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	ifn_apc	1373	-0.047436973930349666	0.22141296431172613	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	hla_ii_apc	1373	-0.016483555674746256	0.157319737800437	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	lysosomal_apc	1373	0.009866015482815509	0.2825928623452294	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	mif_cd74_receptor_state	1373	-0.008609959595308777	0.22796795338674436	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	mixscale_validated_ifng_readout	1373	-0.04151754587888079	0.22068463219227968	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	lipid_loader_repair	1373	0.08036968015678977	0.3605243991260015	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	complement_phagocytosis	1373	0.014745936620307338	0.09104151493080845	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	hif_nampt_metabolic	1373	-0.09060916219988648	0.18135469774217042	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	inflammatory_nfkb	1373	-0.09653190878220458	0.13109978150036417	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	ifn_apc	936	-0.0866544471748366	0.17307692307692307	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	hla_ii_apc	936	0.004004430519184881	0.1987179487179487	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	lysosomal_apc	936	-0.020511130297365603	0.2670940170940171	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	mif_cd74_receptor_state	936	-0.16059613759281083	0.14957264957264957	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	mixscale_validated_ifng_readout	936	-0.01878371196269872	0.21367521367521367	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	lipid_loader_repair	936	-0.055297853226738254	0.21367521367521367	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	complement_phagocytosis	936	0.0046279949179349735	0.09935897435897435	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	hif_nampt_metabolic	936	-0.1775333361115695	0.1485042735042735	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	inflammatory_nfkb	936	-0.16007871100224838	0.10256410256410256	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl3	normal	control	ifn_apc	2256	0.06482248571011456	0.2992021276595745	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl3	normal	control	hla_ii_apc	2256	0.008370467630970851	0.26684397163120566	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
