seed	n_requested	latent_event_probability	allocation	score_site_structure	effect_pattern	n_simulated_cohorts	n_valid_fits	valid_fit_rate	pooled_significant_count	pooled_significant_probability	pooled_significant_ci_low	pooled_significant_ci_high	pooled_positive_probability	pooled_negative_probability	stratified_significant_count	stratified_significant_probability	stratified_significant_ci_low	stratified_significant_ci_high	stratified_positive_probability	stratified_negative_probability	transport_pass_probability	heterogeneity_detection_probability	median_pooled_z	median_stratified_z	median_heterogeneity_p	median_minimum_site_events	median_minimum_site_n
54961	180	0.15	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	63	0.1575	0.1250811291822658	0.19643479243672732	0.1575	0.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	0.0	0.0375	0.8859191492813958	-0.015289329276154957	0.5162966816459259	4.5	16.0
54961	180	0.15	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	297	0.7425	0.697484812382584	0.7829017248652822	0.7425	0.0	198	0.495	0.44628448078239025	0.5438106421609528	0.495	0.0	0.0	0.0425	2.678072819281813	1.9359805112615227	0.4629651249919255	4.0	16.0
54961	180	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	139	0.3475	0.3024860405122664	0.39541520925969403	0.3475	0.0	71	0.1775	0.14317591908715524	0.217959510758466	0.1775	0.0	0.0	0.13	1.6029420465234987	0.921726753745834	0.30551721627117	4.0	16.0
54961	180	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	219	0.5475	0.49850112055362783	0.5955952114846139	0.5475	0.0	107	0.2675	0.22648238411831478	0.31294083274713314	0.265	0.0025	0.0	0.245	2.0645363647301447	1.3572182343142944	0.22017810266282087	4.0	16.0
54961	180	0.3	balanced	balanced_score	null	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.02	0.0225	16	0.04	0.024769063069711758	0.06398224771784103	0.02	0.02	0.0025	0.0525	0.07829000151988905	0.043343543967857404	0.4835500356184469	10.0	52.0
54961	180	0.3	balanced	balanced_score	homogeneous	400	400	1.0	297	0.7425	0.697484812382584	0.7829017248652822	0.7425	0.0	313	0.7825	0.7394871744110122	0.8201383792901101	0.7825	0.0	0.205	0.045	2.6149822543738686	2.6796579015236803	0.48998176589953185	10.0	52.0
54961	180	0.3	balanced	balanced_score	one_site_only	400	400	1.0	32	0.08	0.05723575041013351	0.11075457683067555	0.0775	0.0025	33	0.0825	0.05934587622971528	0.1135968895394223	0.08	0.0025	0.0025	0.1425	0.615408597167871	0.5574269892136752	0.294969466429541	10.0	52.0
54961	180	0.3	balanced	balanced_score	one_site_reversed	400	400	1.0	38	0.095	0.06999661149327467	0.12770834691750552	0.0875	0.0075	27	0.0675	0.04680146916375965	0.09642666543540682	0.0575	0.01	0.0	0.6425	0.49944360570837293	0.327696951842487	0.022631072031280848	10.0	52.0
54961	180	0.3	balanced	hazard_aligned_score	null	400	400	1.0	129	0.3225	0.27856795807266865	0.3698089064160066	0.3225	0.0	15	0.0375	0.022855029814710867	0.060943842444513396	0.015	0.0225	0.0	0.0525	1.4992328840542553	0.0009288624733949299	0.49178843769358577	10.0	53.0
54961	180	0.3	balanced	hazard_aligned_score	homogeneous	400	400	1.0	383	0.9575	0.9329979456752499	0.9732983050088689	0.9575	0.0	319	0.7975	0.7553739799055185	0.833966204965575	0.7975	0.0	0.225	0.065	3.7250781941829993	2.717689131974829	0.5061766599138628	10.0	52.0
54961	180	0.3	balanced	hazard_aligned_score	one_site_only	400	400	1.0	189	0.4725	0.4240692032756731	0.5214539729127131	0.4725	0.0	37	0.0925	0.06785393449857381	0.12489858538387784	0.07	0.0225	0.005	0.1525	1.8766460431102774	0.5006282555096068	0.3114663893284797	10.0	52.0
54961	180	0.3	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	170	0.425	0.3774943812405543	0.4739324629095902	0.425	0.0	28	0.07	0.04887162669974449	0.09930894642775051	0.055	0.015	0.0	0.6775	1.7564702631686282	0.22157933745516148	0.015595557150897225	10.0	52.0
54961	180	0.3	imbalanced_60_30_10	balanced_score	null	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	0.0	0.06	-0.014748698778244373	-0.022567471776578894	0.47468536708746556	8.0	16.0
54961	180	0.3	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	303	0.7575	0.7131775779269679	0.7969235904908692	0.7575	0.0	310	0.775	0.7315729789411186	0.8131952591750183	0.775	0.0	0.0925	0.0525	2.664694335427459	2.7620927775741873	0.48893155978789027	8.0	16.0
54961	180	0.3	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	115	0.2875	0.24533290309016223	0.33370982200191374	0.2875	0.0	110	0.275	0.23353872471100914	0.3207418077394244	0.275	0.0	0.0025	0.1875	1.3913225307107528	1.3808229896587014	0.2578117636918207	8.0	16.0
54961	180	0.3	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	198	0.495	0.44628448078239025	0.5438106421609528	0.495	0.0	197	0.4925	0.44381128061271025	0.5413314038023042	0.4925	0.0	0.0075	0.3625	1.9457270248382526	1.947105699089827	0.11222718284366054	8.0	16.0
54961	180	0.3	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	101	0.2525	0.21241694139207157	0.29729164430340527	0.25	0.0025	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	0.0	0.055	1.238879037485456	0.04077648265873862	0.5191950689736613	9.0	16.0
54961	180	0.3	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	364	0.91	0.8779172124152713	0.9342827062306055	0.91	0.0	301	0.7525	0.7079392288053334	0.7922570625558467	0.7525	0.0	0.0725	0.0375	3.475429881680319	2.641726300494626	0.5434950871865507	8.0	16.0
54961	180	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	248	0.62	0.5715045437377642	0.6662125056220047	0.62	0.0	121	0.3025	0.25953936408389566	0.3492179921781514	0.3	0.0025	0.0	0.2525	2.2761914606917255	1.3846272602731888	0.17946377444755193	8.0	16.0
54961	180	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	313	0.7825	0.7394871744110122	0.8201383792901101	0.7825	0.0	193	0.4825	0.43393056304490063	0.5314023672567997	0.4825	0.0	0.005	0.375	2.755074312791044	1.9001316610465748	0.1005217448787413	8.0	16.0
54961	300	0.15	balanced	balanced_score	null	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0125	0.0225	13	0.0325	0.01908984237880045	0.0548041528237668	0.015	0.0175	0.0	0.0675	0.07091368992782078	0.05483476145024528	0.46033334614114907	7.0	87.0
54961	300	0.15	balanced	balanced_score	homogeneous	400	400	1.0	279	0.6975	0.6507820078218485	0.7404606359161043	0.6975	0.0	280	0.7	0.6533627542224784	0.7428323280438028	0.7	0.0	0.0675	0.0525	2.5271428620713783	2.5561635754583047	0.49501998072184467	8.0	87.0
54961	300	0.15	balanced	balanced_score	one_site_only	400	400	1.0	42	0.105	0.07862372743733602	0.1388909850867582	0.1025	0.0025	43	0.1075	0.08079372047159449	0.14167343058082826	0.1	0.0075	0.0025	0.165	0.6274428249551199	0.6385026959423883	0.3148036231400841	8.0	88.0
54961	300	0.15	balanced	balanced_score	one_site_reversed	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.045	0.02	24	0.06	0.040647970113724695	0.0877228489004562	0.035	0.025	0.0	0.6125	0.25927756368605337	0.20178940363647238	0.027720424900696275	8.0	88.0
54961	300	0.15	balanced	hazard_aligned_score	null	400	400	1.0	117	0.2925	0.2500620261568489	0.33888557599188407	0.2925	0.0	28	0.07	0.04887162669974449	0.09930894642775051	0.025	0.045	0.0	0.06	1.3348165832197738	-0.08357177679945876	0.4972764715423429	8.0	88.0
54961	300	0.15	balanced	hazard_aligned_score	homogeneous	400	400	1.0	375	0.9375	0.9093658838696931	0.9573108585877975	0.9375	0.0	293	0.7325	0.6870591672528669	0.7735176158816853	0.7325	0.0	0.0825	0.045	3.4806183204922894	2.608619627594942	0.4957563430743979	8.0	88.0
54961	300	0.15	balanced	hazard_aligned_score	one_site_only	400	400	1.0	169	0.4225	0.3750554237475196	0.47141898187429637	0.4225	0.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.0525	0.005	0.0	0.1325	1.766953425902216	0.5223768083635727	0.3542748716029531	8.0	88.0
54961	300	0.15	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	137	0.3425	0.29769101850421636	0.3903053542110871	0.3425	0.0	24	0.06	0.040647970113724695	0.0877228489004562	0.035	0.025	0.0	0.6275	1.5729120114535764	0.1384951728417262	0.022937417452511294	8.0	88.0
54961	300	0.15	imbalanced_60_30_10	balanced_score	null	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0125	0.0275	15	0.0375	0.022855029814710867	0.060943842444513396	0.01	0.0275	0.0	0.0775	-0.1145390300180759	-0.06557810183670065	0.5043867084455231	8.0	27.0
54961	300	0.15	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	307	0.7675	0.7236773296522552	0.8062335928788962	0.7675	0.0	313	0.7825	0.7394871744110122	0.8201383792901101	0.7825	0.0	0.0575	0.055	2.7177211155267145	2.706920147073377	0.45991988178195015	8.0	27.0
54961	300	0.15	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	105	0.2625	0.22178679994488373	0.30773153986390706	0.26	0.0025	102	0.255	0.21475670087938903	0.2999043233444163	0.2525	0.0025	0.0025	0.1975	1.2349386098236108	1.2109541486161493	0.22893015252178253	7.0	27.0
54961	300	0.15	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	168	0.42	0.3726177182254857	0.4689042488680017	0.42	0.0	157	0.3925	0.34588652662317476	0.44115861665869904	0.3925	0.0	0.0	0.3975	1.752117329258045	1.7004675318141562	0.08885110415306194	8.0	27.0
54961	300	0.15	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	86	0.215	0.17755148423753886	0.25787052353301015	0.2125	0.0025	13	0.0325	0.01908984237880045	0.0548041528237668	0.0075	0.025	0.0	0.0425	1.0919834886298907	0.04296180783825511	0.5175065200320919	8.0	27.0
54961	300	0.15	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	362	0.905	0.8722916530824945	0.9300033885067254	0.905	0.0	291	0.7275	0.6818568086225227	0.7688150974553725	0.7275	0.0	0.065	0.0525	3.374189331469554	2.5706003876951877	0.462003400640104	7.0	27.0
54961	300	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	215	0.5375	0.4885138311983594	0.5857727467265683	0.5375	0.0	104	0.26	0.21944164704726868	0.30512425423319367	0.26	0.0	0.0	0.23	2.080223028664316	1.3364752685715862	0.2346285822219225	7.0	27.0
54961	300	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	310	0.775	0.7315729789411186	0.8131952591750183	0.775	0.0	147	0.3675	0.3217214385202667	0.4157993194783218	0.3675	0.0	0.0025	0.4125	2.613660302677781	1.6796075955678451	0.08064214295681177	7.0	27.0
54961	300	0.3	balanced	balanced_score	null	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.025	0.0275	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	0.0	0.0375	-0.02937741741820389	0.02062068554217065	0.49086539132168033	17.0	88.0
54961	300	0.3	balanced	balanced_score	homogeneous	400	400	1.0	373	0.9325	0.9035733345645931	0.9531985308362403	0.9325	0.0	379	0.9475	0.921078024928725	0.9654084716420795	0.9475	0.0	0.58	0.05	3.426938158146159	3.480056093904068	0.5109962928623393	17.0	88.0
54961	300	0.3	balanced	balanced_score	one_site_only	400	400	1.0	57	0.1425	0.1116383145426319	0.18016297590639008	0.1375	0.005	50	0.125	0.09611512323676381	0.1610190975139586	0.12	0.005	0.0175	0.2625	0.9228510930031069	0.8736429847873193	0.1862785362916699	18.0	88.0
54961	300	0.3	balanced	balanced_score	one_site_reversed	400	400	1.0	31	0.0775	0.05513293467684451	0.10790495403563602	0.07	0.0075	24	0.06	0.040647970113724695	0.0877228489004562	0.0525	0.0075	0.0	0.8475	0.4778391827377718	0.3421787966818266	0.0019456053309099583	17.0	88.0
54961	300	0.3	balanced	hazard_aligned_score	null	400	400	1.0	203	0.5075	0.45866859619769573	0.5561887193872896	0.5075	0.0	11	0.0275	0.015423636260295411	0.048565481885614784	0.015	0.0125	0.0	0.06	1.9868748509567977	-0.03713548374261148	0.4488385579351502	17.0	88.0
54961	300	0.3	balanced	hazard_aligned_score	homogeneous	400	400	1.0	400	1.0	0.9904877056657034	0.9999999999999999	1.0	0.0	370	0.925	0.8949522937386957	0.9469622560771523	0.925	0.0	0.585	0.0525	4.839379081947058	3.513147840338568	0.5011095247773844	17.0	88.0
54961	300	0.3	balanced	hazard_aligned_score	one_site_only	400	400	1.0	282	0.705	0.658528950995276	0.7475710083276624	0.705	0.0	43	0.1075	0.08079372047159449	0.14167343058082826	0.1	0.0075	0.005	0.285	2.417543988676755	0.7467191517603697	0.17183099241953695	17.0	88.0
54961	300	0.3	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	249	0.6225	0.5740411128887363	0.6686283749993612	0.6225	0.0	34	0.085	0.0614630200239382	0.11643218427352792	0.07	0.015	0.0	0.86	2.301813259711068	0.3575164279591929	0.0020791979237437903	17.5	88.0
54961	300	0.3	imbalanced_60_30_10	balanced_score	null	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0375	0.025	21	0.0525	0.034591528357920405	0.07892197507127496	0.035	0.0175	0.0	0.0425	-0.05080603636798364	-0.10552536621694507	0.5191179261221084	14.0	27.0
54961	300	0.3	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	378	0.945	0.9181325521920267	0.9634015058504493	0.945	0.0	380	0.95	0.9240363649362803	0.9674025701628527	0.95	0.0	0.5475	0.045	3.4460908555669243	3.538734927733544	0.5034637471107889	14.0	27.0
54961	300	0.3	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	199	0.4975	0.44875888867958347	0.5462886727920879	0.495	0.0025	185	0.4625	0.41422725327343163	0.5114861688016406	0.46	0.0025	0.0075	0.36	1.931857194810132	1.871238837964885	0.09587868064338875	13.0	27.0
54961	300	0.3	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	289	0.7225	0.6766612653345575	0.7641057636866807	0.7225	0.0	279	0.6975	0.6507820078218485	0.7404606359161043	0.6975	0.0	0.02	0.6025	2.5429115696737647	2.437199192223982	0.02923054972680185	13.0	27.0
54961	300	0.3	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	138	0.345	0.30008782799282613	0.3928609832508057	0.345	0.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0175	0.035	0.0	0.045	1.6178996275518163	-0.06037686034841676	0.4814968954072488	14.0	27.0
54961	300	0.3	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	375	0.9375	0.9093658838696931	0.9573108585877975	0.9375	0.0	0.515	0.0325	4.553745643103422	3.4742479303256983	0.5191446986529283	14.0	27.0
54961	300	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	340	0.85	0.8116863892693679	0.8816550046966246	0.85	0.0	167	0.4175	0.37018126768159904	0.46638826088355984	0.4175	0.0	0.01	0.3225	2.972751088999897	1.7342956208545934	0.11500436553358698	14.0	27.0
54961	300	0.3	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	389	0.9725	0.9514345181143852	0.9845763637397046	0.9725	0.0	274	0.685	0.637901366761192	0.7285790843351184	0.685	0.0	0.03	0.625	3.636008423464832	2.4722476920814738	0.018851246883638283	14.0	27.0
54961	450	0.15	balanced	balanced_score	null	400	400	1.0	11	0.0275	0.015423636260295411	0.048565481885614784	0.02	0.0075	11	0.0275	0.015423636260295411	0.048565481885614784	0.0225	0.005	0.0025	0.04	0.03568154757343037	0.047390029994317934	0.4855849312920049	12.0	132.0
54961	450	0.15	balanced	balanced_score	homogeneous	400	400	1.0	357	0.8925	0.8583265694191717	0.9192062795284055	0.8925	0.0	361	0.9025	0.8694877208462789	0.9278548822146123	0.9025	0.0	0.3525	0.04	3.1833531566360085	3.205094237668142	0.5337472531973348	11.0	132.0
54961	450	0.15	balanced	balanced_score	one_site_only	400	400	1.0	36	0.09	0.06571729376939447	0.12208278758472865	0.0875	0.0025	32	0.08	0.05723575041013351	0.11075457683067555	0.0775	0.0025	0.0025	0.22	0.6774656895622616	0.642437623884981	0.24181230687029276	12.0	132.0
54961	450	0.15	balanced	balanced_score	one_site_reversed	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0375	0.0225	23	0.0575	0.038617542757733075	0.08480083772811935	0.03	0.0275	0.0	0.81	0.23838427254764089	0.15740885081054165	0.0038584391147376946	12.0	132.0
54961	450	0.15	balanced	hazard_aligned_score	null	400	400	1.0	163	0.4075	0.3604480792409669	0.4563116952108779	0.4075	0.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.025	0.0275	0.0	0.06	1.694378076946045	-0.08626648256438457	0.4850816346186236	11.0	132.0
54961	450	0.15	balanced	hazard_aligned_score	homogeneous	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	362	0.905	0.8722916530824945	0.9300033885067254	0.905	0.0	0.3825	0.045	4.475021094939697	3.222330524179673	0.48336198366686317	12.0	132.0
54961	450	0.15	balanced	hazard_aligned_score	one_site_only	400	400	1.0	244	0.61	0.5613714064462345	0.6565358888002202	0.61	0.0	28	0.07	0.04887162669974449	0.09930894642775051	0.07	0.0	0.0025	0.2	2.210480565602899	0.7531657641629927	0.2458712956804416	12.0	132.0
54961	450	0.15	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	174	0.435	0.3872626744968637	0.48397392376659487	0.435	0.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	0.0	0.795	1.8792607640603567	0.0564209313109666	0.004000425881059921	12.0	132.0
54961	450	0.15	imbalanced_60_30_10	balanced_score	null	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.0125	0.0225	17	0.0425	0.026701694991131116	0.06700205432475019	0.02	0.0225	0.0	0.035	-0.0776247812799653	-0.06422289821297289	0.4778841580079264	11.0	40.5
54961	450	0.15	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	360	0.9	0.8666894236725972	0.9257007408599657	0.9	0.0	361	0.9025	0.8694877208462789	0.9278548822146123	0.9025	0.0	0.35	0.045	3.0662941802300963	3.1064338272856817	0.4914889051262392	12.0	41.0
54961	450	0.15	imbalanced_60_30_10	balanced_score	one_site_only	400	400	1.0	147	0.3675	0.3217214385202667	0.4157993194783218	0.3675	0.0	142	0.355	0.30968902656541786	0.40306953879152807	0.355	0.0	0.0125	0.3375	1.635381791882951	1.5880570082718695	0.12981480973466675	11.0	41.0
54961	450	0.15	imbalanced_60_30_10	balanced_score	one_site_reversed	400	400	1.0	235	0.5875	0.5386474925901331	0.634687855901365	0.5875	0.0	224	0.56	0.5110127871951399	0.6078457374847447	0.56	0.0	0.0225	0.5575	2.1619972360405466	2.106122600551549	0.04144399894809766	11.0	40.5
54961	450	0.15	imbalanced_60_30_10	hazard_aligned_score	null	400	400	1.0	131	0.3275	0.2833400429179013	0.37494169862743104	0.3275	0.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0425	0.02	0.0025	0.06	1.5076753015122697	0.07204182942025876	0.4757017431135075	12.0	41.0
54961	450	0.15	imbalanced_60_30_10	hazard_aligned_score	homogeneous	400	400	1.0	394	0.985	0.9676653664151732	0.9931077080805591	0.985	0.0	351	0.8775	0.8417313729822828	0.9060868447953232	0.8775	0.0	0.3725	0.0525	4.245449004470184	3.1934961262499555	0.4824711024132391	11.0	40.0
54961	450	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_only	400	400	1.0	315	0.7875	0.7447739406814162	0.8247564900763633	0.7875	0.0	139	0.3475	0.3024860405122664	0.39541520925969403	0.3475	0.0	0.0125	0.2625	2.6615943199654124	1.6205752314203155	0.1410929955287922	11.0	41.0
54961	450	0.15	imbalanced_60_30_10	hazard_aligned_score	one_site_reversed	400	400	1.0	357	0.8925	0.8583265694191717	0.9192062795284055	0.8925	0.0	210	0.525	0.4760571112644918	0.5734672740187934	0.525	0.0	0.0075	0.55	3.2012493496287764	2.0111221802692736	0.03889283506811594	11.0	41.0
54961	450	0.3	balanced	balanced_score	null	400	400	1.0	38	0.095	0.06999661149327467	0.12770834691750552	0.0625	0.0325	30	0.075	0.05303774392284765	0.10504770626130436	0.0475	0.0275	0.005	0.06	0.15979327760311318	0.10201113299997255	0.4895909007728287	24.5	132.0
54961	450	0.3	balanced	balanced_score	homogeneous	400	400	1.0	399	0.9975	0.9859767149241766	0.9995585522131983	0.9975	0.0	400	1.0	0.9904877056657034	0.9999999999999999	1.0	0.0	0.8275	0.035	4.135334802420437	4.235110238356433	0.5142952506822637	26.0	132.0
54961	450	0.3	balanced	balanced_score	one_site_only	400	400	1.0	74	0.185	0.15000697382952777	0.22598577160107902	0.1825	0.0025	69	0.1725	0.13863520728428091	0.2125953455046833	0.17	0.0025	0.015	0.355	1.0666229550643758	0.9915761758065935	0.11060304829519982	26.0	132.0
54961	450	0.3	balanced	balanced_score	one_site_reversed	400	400	1.0	44	0.11	0.08296867911910685	0.1444509104616444	0.1	0.01	35	0.0875	0.06358691021150324	0.11926073261429136	0.0725	0.015	0.0	0.9625	0.6615223170244027	0.38425316113999164	8.235018200808129e-05	26.0	132.0
54961	450	0.3	balanced	hazard_aligned_score	null	400	400	1.0	275	0.6875	0.6404744504377174	0.7309584391869214	0.6875	0.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.035	0.0175	0.0	0.065	2.5354230622362	0.07094127172957403	0.5157650183157143	25.0	132.0
54961	450	0.3	balanced	hazard_aligned_score	homogeneous	400	400	1.0	400	1.0	0.9904877056657034	0.9999999999999999	1.0	0.0	394	0.985	0.9676653664151732	0.9931077080805591	0.985	0.0	0.8275	0.05	5.930389338260224	4.361374569865225	0.49503653827586036	26.0	132.0
54961	450	0.3	balanced	hazard_aligned_score	one_site_only	400	400	1.0	353	0.8825	0.8472450357843669	0.9104780590498961	0.8825	0.0	68	0.17	0.13636898220196564	0.20990913205867007	0.17	0.0	0.01	0.355	3.1559700664532935	1.0141736352095299	0.11157636355600971	27.0	132.0
54961	450	0.3	balanced	hazard_aligned_score	one_site_reversed	400	400	1.0	343	0.8575	0.8198370240936099	0.8883616854573682	0.8575	0.0	30	0.075	0.05303774392284765	0.10504770626130436	0.07	0.005	0.0	0.98	2.839290766112393	0.4738105653447252	6.41189177788173e-05	25.0	132.0
54961	450	0.3	imbalanced_60_30_10	balanced_score	null	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.03	0.02	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.0	0.045	0.01871901622167657	0.015199970642496783	0.5151498173059902	21.0	40.0
54961	450	0.3	imbalanced_60_30_10	balanced_score	homogeneous	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.7575	0.0625	4.2168253163611364	4.316054230372996	0.5172244499333277	20.0	40.5
